Probeset_ID,Gene Symbol,LMIsW,Sample_,Sample_,Sample_
10550760,Vmn1r100 or Vmn1r148 or Vmn1r130 or Vmn1r137 or Vmn1r155 or Vmn1r165 or Vmn1r107 or Vmn1r125 or Vmn1r95 or Vmn1r143,-47.20,-38.37,-43.50,-60.51
10550762,Gm10662 or Gm5891 or Gm4567,-26.80,-27.81,-46.60,-13.45
10550765,Vmn1r125 or Vmn1r148 or Vmn1r100 or Vmn1r118 or Vmn1r111 or Gm4201 or Gm4141 or Gm4498 or Gm8453 or Gm4220 or Gm4179 or Gm4172,-15.32,-36.21,-24.65,22.28
10550768,Vmn1r122 or Vmn1r159 or Vmn1r151 or Vmn1r103 or Vmn1r120 or Vmn1r142 or Vmn1r94 or Vmn1r127 or Gm8660 or Gm5728 or Gm4216 or Gm4177,-15.32,-36.21,-24.65,22.28
10550770,Vmn1r114 or Vmn1r93 or Vmn1r126 or Vmn1r121 or Gm10670 or Gm10666 or Gm4214 or Gm4175 or Gm10665,-15.32,-36.21,-24.65,22.28
10550772,Gm4567 or Gm10662 or Gm5891,-15.32,-36.21,-24.65,22.28
10550775,---,-15.32,-36.21,-24.65,22.28
10550778,Vmn1r132 or Vmn1r112 or Vmn1r148 or Vmn1r139 or Vmn1r157 or Vmn1r165 or Vmn1r137 or Vmn1r130 or Vmn1r107 or Vmn1r155,-15.32,-36.21,-24.65,22.28
10550782,Vmn1r148 or Vmn1r100 or Vmn1r112 or Vmn1r132 or Vmn1r130 or Vmn1r137 or Vmn1r165 or Vmn1r107 or Vmn1r155 or Vmn1r125 or Vmn1r95 or Vmn1r143,-15.32,-36.21,-24.65,22.28
10550786,Vmn1r132 or Vmn1r112 or Vmn1r148 or Vmn1r139 or Vmn1r157 or Vmn1r165 or Vmn1r137 or Vmn1r130 or Vmn1r107 or Vmn1r155,-15.32,-36.21,-24.65,22.28
10550790,Nlrp4e,-52.76,-82.80,-48.99,-32.43
10550795,Nlrp5,-55.65,-29.93,-62.91,-77.68
10550805,Vmn1r168 or Vmn1r177,-55.61,-50.25,-32.83,-82.39
10550807,Vmn1r170,-54.04,-60.55,-51.12,-50.97
10550810,Vmn1r171,-7.58,-1.78,-9.79,-12.75
10550815,Vmn1r172,-52.29,-64.15,-37.12,-57.00
10550818,Vmn1r174,26.31,42.91,-32.58,68.01
10550820,Vmn1r178,-49.57,-72.11,-71.09,-10.05
10550822,Vmn1r179,-15.32,-36.21,-24.65,22.28
10550824,Vmn1r180,-70.38,-69.93,-90.29,-47.79
10550826,Vmn1r181,-66.23,-48.78,-69.38,-80.01
10550829,V1rd19 or V1rd18,-35.77,-44.22,-31.88,-31.07
10550831,Vmn1r183,-78.09,-68.40,-81.92,-83.33
10550833,Zfp180 or LOC676710,-4.53,-3.38,24.26,-29.26
10550840,Zfp112,-10.05,-75.76,-13.22,64.86
10550847,Zfp235,-87.19,-71.82,-76.04,-97.50
10550855,Zfp114,-72.05,-90.31,-62.46,-58.99
10550860,Zfp108,65.97,66.28,78.42,48.17
10550865,Zfp93,-60.86,-88.87,-44.45,-26.91
10550870,Lypd5,-26.34,-25.17,-30.14,-23.41
10550877,Kcnn4,27.44,30.65,23.30,27.18
10550889,1500002O20Rik,91.84,96.04,79.09,94.59
10550906,Plaur,85.42,86.40,78.25,91.56
10550915,Cadm4,-89.35,-85.90,-88.30,-93.23
10550925,Zfp428,-74.03,-71.05,-75.11,-75.98
10550931,Irgq,-84.67,-70.39,-86.99,-92.15
10550935,Xrcc1,-18.45,-51.26,-17.14,17.92
10550956,Ethe1,-2.55,-8.02,1.62,0.06
10550967,Phldb3,-70.60,-75.05,-37.85,-87.85
10550972,Phldb3,-29.46,-39.58,-16.80,-32.42
10550978,Phldb3,0.54,-7.66,16.58,-1.33
10550980,Lypd3,-38.53,-38.71,-26.20,-52.85
10550986,BC049730,-37.92,-41.77,-35.73,-36.34
10550994,Ceacam10,-80.46,-97.87,-55.44,-69.84
10550998,---,-37.88,-26.67,-36.06,-52.84
10551009,Tmsb10,-15.32,-36.21,-24.65,22.28
10551011,Dmrtc2,14.79,20.79,62.47,-32.70
10551021,Rps19,-8.62,-7.40,-18.85,0.73
10551025,Cd79a,-26.65,-28.43,-20.07,-33.95
10551030,Arhgef1,-10.49,-10.80,-9.26,-11.70
10551061,Zfp574,-19.81,-30.56,2.10,-30.20
10551065,D930028M14Rik,55.22,52.95,68.08,44.22
10551069,Zfp526,39.92,42.85,27.05,46.89
10551077,9130221H12Rik or Gsk3a or Zfp526,57.94,82.84,53.14,28.35
10551080,Cic,84.62,72.22,93.62,81.13
10551102,Prr19 or LOC100862187,-20.57,-27.77,-12.51,-21.38
10551104,Tmem145,-32.46,-36.24,-32.36,-29.08
10551120,Megf8,14.31,14.45,25.15,0.98
10551155,Lipe or LOC100862213,-40.39,-51.41,-32.20,-38.34
10551159,---,35.84,-29.14,84.32,27.49
10551162,Atp5sl,47.18,53.13,31.41,57.69
10551169,B3gnt8,73.83,62.67,83.83,71.83
10551173,Exosc5,5.73,11.15,-15.72,19.90
10551181,B9d2,81.95,79.07,75.20,88.84
10551185,Tgfb1,59.64,58.98,58.84,61.76
10551195,---,-15.48,-28.98,3.08,-24.71
10551197,Cyp2b10,-9.12,-13.44,-9.75,-5.98
10551207,---,-29.60,-32.91,-25.37,-31.64
10551209,Cyp2b13,-21.93,-10.26,-35.15,-31.08
10551215,Rnf170,-40.82,-51.64,-44.25,-22.98
10551218,Cyp2b9,-18.49,-23.85,-14.93,-17.47
10551226,Cyp2a4 or Cyp2a5,-17.14,-39.06,-13.12,-10.78
10551236,Nlrp4a,-53.08,-46.66,-35.20,-81.15
10551250,---,-92.39,-99.56,-72.07,-85.82
10551252,Nlrp9a,-30.60,-21.55,-35.59,-35.87
10551264,Cyp2b19,-58.78,-49.88,-51.17,-76.16
10551273,Cyp2g1,-52.00,-82.37,-43.34,-31.82
10551282,Cyp2a5,-25.05,-53.64,-9.05,-33.93
10551287,Cyp2a12,-33.51,-16.22,-59.90,-35.65
10551293,Cyp2f2,5.01,-2.91,15.73,18.98
10551304,Cyp2t4,-77.10,-51.37,-68.89,-95.79
10551314,BC024978,78.70,83.56,43.98,91.72
10551319,Adck4,14.91,4.98,25.32,11.87
10551336,Numbl,-49.76,-44.44,-48.37,-56.49
10551347,Blvrb,81.58,78.42,84.43,80.94
10551355,Sertad3,-19.87,-28.44,6.18,-36.01
10551359,Sertad1,89.59,91.03,86.21,90.59
10551365,Prx,35.21,-12.78,64.04,43.67
10551377,Hipk4,20.09,-27.32,69.64,11.73
10551382,2310022A10Rik,91.99,94.04,88.03,92.99
10551393,Akt2,92.91,87.27,95.73,93.74
10551401,Ttc9b,-78.75,-88.78,-81.61,-60.22
10551405,C030039L03Rik,-5.50,40.34,3.73,-55.81
10551410,Zfp60,-29.15,-27.38,-16.80,-43.44
10551417,Gm10046 or 1700049G17Rik or Zfp60 or Zfp780b,53.99,45.19,49.24,68.26
10551421,Zfp60,-38.54,-36.23,-52.59,-30.60
10551423,Zfp626,54.59,63.32,28.14,67.14
10551426,Zfp59 or C030039L03Rik,34.37,-5.22,29.11,67.68
10551431,Zfp607,-47.23,-59.66,-30.06,-49.23
10551435,9530053A07Rik or Fcgbp,-38.72,-60.80,-16.34,-46.15
10551462,---,-3.97,3.78,17.71,-25.45
10551464,Fbl,-86.44,-92.64,-51.84,-95.72
10551469,Dyrk1b,-31.70,-21.30,-36.45,-36.21
10551483,Eid2,-61.62,-80.80,-45.04,-59.86
10551487,Eid2b,-51.37,-32.94,-71.41,-49.75
10551489,Rps16 or Rps16-ps2 or LOC100862433 or LOC100505015,-15.32,-36.21,-24.65,22.28
10551496,Paf1,-21.08,-7.99,-9.75,-43.81
10551511,Gmfg or Gm9835,31.69,32.89,28.97,32.69
10551519,Lrfn1,21.45,-1.91,40.56,22.46
10551526,Il28b or Il28a,68.89,29.28,75.97,80.76
10551529,---,-1.21,36.77,-39.61,4.03
10551531,Sycn,-18.63,-17.87,-21.12,-16.94
10551534,Fbxo27,-43.27,-40.00,-62.71,-28.73
10551542,Fbxo17,-76.16,-93.55,-41.26,-85.27
10551554,Sars2,-27.20,-41.23,-47.27,4.63
10551570,Sirt2,73.59,75.86,69.14,75.45
10551587,Rinl,-3.65,-4.69,-2.82,-3.81
10551600,Hnrnpl,66.55,69.77,67.82,62.05
10551614,Ech1,-6.58,-5.40,-9.81,-5.03
10551626,Lgals4 or Lgals6,-74.47,-79.59,-77.93,-66.13
10551638,Lgals7,-75.21,-72.18,-86.47,-63.88
10551644,Capn12,-22.58,-47.27,-25.78,6.95
10551666,Map4k1,6.85,2.03,10.02,6.90
10551696,Rasgrp4,87.05,85.37,87.14,88.16
10551714,1110035H17Rik,-4.32,-14.39,-4.45,11.79
10551716,Ggn,-34.94,-32.79,-25.38,-47.48
10551724,Yif1b or 2200002D01Rik,67.74,68.96,67.79,66.47
10551734,2200002D01Rik,-37.51,-46.10,4.24,-64.62
10551736,Ppp1r14a,-33.99,-56.25,-34.35,-15.18
10551741,Dpf1,-79.24,-71.06,-81.62,-84.25
10551750,4932431P20Rik,-44.14,-59.73,-37.15,-35.60
10551752,---,65.95,79.51,57.44,55.81
10551754,---,-18.12,-35.43,-8.66,-10.60
10551758,---,53.45,73.04,-4.92,67.93
10551760,Zfp84,-43.73,-36.31,-34.94,-58.23
10551770,Zfp30,-12.67,-42.77,-0.99,-0.10
10551777,Zfp790,-95.22,-95.57,-91.12,-96.71
10551791,Zfp420 or Zfp383,-74.98,-93.89,-81.25,-36.25
10551801,Zfp74,-64.59,-58.81,-53.34,-79.08
10551803,Zfp568,-38.57,-27.48,-39.38,-49.90
10551815,Zfp260,-51.18,-49.58,-36.89,-64.86
10551822,Zfp382,-37.11,-27.33,-40.32,-44.51
10551828,Gm5113,-57.26,-70.54,-30.16,-69.86
10551836,Cox7a1,-16.71,-17.84,-16.12,-16.58
10551841,Polr2i,40.94,31.05,40.55,49.49
10551848,Wdr62 or LOC100862584 or Thap8,14.26,43.92,-15.98,15.40
10551852,Clip3,-59.08,-58.18,-62.34,-56.83
10551865,Alkbh6,18.55,15.16,18.69,22.03
10551872,AI428936,-46.27,-23.40,-46.67,-72.78
10551881,Sdhaf1,-20.77,-12.38,-21.32,-30.61
10551883,Tyrobp,93.53,96.30,91.41,92.39
10551891,Nfkbid,77.13,77.96,73.76,79.32
10551905,Nphs1,4.85,32.72,-13.31,2.96
10551907,Nphs1,-24.70,-32.62,-17.15,-25.15
10551939,Prodh2,-28.45,-27.27,-18.90,-43.09
10551953,Gm1082,-5.19,27.06,-5.68,-30.81
10551966,Hspb6,-84.92,-94.70,-66.42,-87.30
10551971,U2af1l4,87.69,84.55,89.93,87.64
10551981,U2af1l4 or Tmem149,5.43,-31.17,-12.90,66.78
10551989,U2af1l4 or Tmem149,-7.57,-30.65,-25.24,46.81
10551996,Upk1a,-33.00,-30.29,-54.72,-14.52
10551998,---,26.07,30.53,17.57,29.27
10552000,2200002J24Rik,9.10,38.33,0.00,-7.43
10552006,Gm4883,62.91,48.10,79.72,58.81
10552008,Atp4a,-16.88,-29.85,42.52,-51.78
10552030,Gapdhs,-9.52,9.71,6.98,-43.03
10552037,Sbsn,-37.93,-76.07,-26.47,-22.82
10552044,Dmkn,-27.39,-54.05,-20.59,-18.88
10552064,Krtdap,-69.70,-75.13,-82.00,-52.35
10552071,Fam187b,49.26,39.72,77.68,9.24
10552075,Lgi4,23.23,38.96,27.72,-1.44
10552088,Gm10640,-21.42,-6.16,20.25,-80.28
10552090,Abpe,-37.94,-51.54,-3.42,-64.31
10552094,Gm5326,-48.20,-47.69,-57.21,-40.83
10552097,---,-15.32,-36.21,-24.65,22.28
10552100,---,16.46,35.03,-0.22,11.14
10552102,---,-17.98,-24.69,-62.94,12.27
10552104,---,-57.75,-83.76,-39.24,-45.68
10552106,---,-15.32,-36.21,-24.65,22.28
10552108,---,-15.32,-36.21,-24.65,22.28
10552110,---,7.50,14.92,-6.80,16.85
10552112,---,66.17,69.03,73.71,51.99
10552115,---,-17.12,-22.25,-28.22,-8.02
10552118,---,54.35,65.93,40.77,53.98
10552121,Abpa or Dym,-24.53,-14.91,-50.76,-17.50
10552125,Pepd,52.77,57.44,51.55,49.08
10552140,Cebpa,77.26,76.05,77.26,78.82
10552143,Slc7a10 or Lrp3,-32.45,-22.78,-46.55,-31.75
10552156,Rhpn2,-61.45,-52.80,-70.59,-62.11
10552173,Ccdc123,-79.75,-72.62,-74.39,-88.89
10552193,Slc7a9,-41.23,-37.05,-28.34,-60.99
10552208,Nudt19,-2.71,-22.94,13.72,7.86
10552210,Ankrd27,57.64,65.37,61.12,47.18
10552240,Zfp507 or E130304I02Rik,-17.83,-22.78,-21.75,-9.09
10552242,Rpl17,-15.32,-36.21,-24.65,22.28
10552245,Tshz3,-76.73,-81.95,-86.23,-58.76
10552249,---,-10.61,-9.21,-1.30,-23.35
10552252,1600014C10Rik,-52.89,-59.17,-56.82,-43.26
10552258,---,-28.22,1.32,-47.84,-38.02
10552260,---,73.76,74.71,61.16,81.94
10552262,---,-17.01,-18.93,-4.97,-35.13
10552264,Zfp939,1.55,1.94,34.54,-21.44
10552270,Zfp619,73.10,85.40,44.42,76.50
10552276,Ube2h,-15.32,-36.21,-24.65,22.28
10552282,---,-27.93,-12.75,-48.29,-33.46
10552284,Pin4 or LOC635999 or Gm6851,18.22,8.13,16.77,25.15
10552286,---,-55.75,-53.94,-58.38,-55.44
10552288,Vstm2b,-81.33,-98.82,-64.17,-60.20
10552294,4930433I11Rik,-43.47,-53.25,-56.24,-22.15
10552299,Gm4884,-13.65,14.10,-28.60,-22.34
10552303,Gm5592,47.39,3.13,73.92,47.55
10552306,---,-13.56,22.70,-12.52,-46.30
10552311,---,-36.04,-31.61,-35.49,-41.20
10552314,Zfp141,-15.32,-36.21,-24.65,22.28
10552320,Zfp788,-15.32,-36.21,-24.65,22.28
10552331,Vmn2r-ps54,-15.32,-36.21,-24.65,22.28
10552335,Vmn2r60 or Vmn2r-ps60 or Vmn2r61 or Vmn2r58 or Vmn2r-ps54,-15.32,-36.21,-24.65,22.28
10552337,Hmgb1,-15.32,-36.21,-24.65,22.28
10552339,Vmn2r60,60.91,75.51,72.56,6.85
10552341,Vmn2r60 or Vmn2r61 or Vmn2r59,-2.41,-36.97,-13.41,56.82
10552343,---,52.20,64.14,39.10,53.41
10552345,---,16.86,55.52,4.98,-13.85
10552348,---,51.86,24.49,68.95,55.05
10552351,---,-15.32,-36.21,-24.65,22.28
10552353,---,-37.10,-55.10,-18.63,-40.11
10552356,Gm10351,-27.64,-17.54,-62.74,-18.39
10552358,Zfp936 or 9830147E19Rik or EU599041 or Gm5595 or Gm7221 or Gm2329,-21.31,-22.53,-10.42,-39.41
10552363,Zfp936 or 9830147E19Rik or EU599041 or Gm5595 or Gm2329,-15.32,-36.21,-24.65,22.28
10552369,Siglec5,45.44,30.41,58.85,44.23
10552380,Siglecg,-25.28,-34.78,-15.35,-28.10
10552398,Lim2,-20.74,-5.04,-46.55,-12.23
10552406,Nkg7,-20.07,-30.34,-17.32,-15.72
10552412,Cldnd2,-40.28,-39.65,-38.63,-42.61
10552418,Etfb,7.03,2.00,10.94,7.28
10552425,Vsig10l,57.19,60.53,64.96,35.12
10552433,Zfp658,99.11,99.19,99.15,98.78
10552440,Zfp719,92.43,98.23,71.68,93.15
10552444,Zfp819,31.25,51.28,21.45,16.90
10552451,Ceacam18,-14.16,-9.65,-13.48,-21.50
10552458,Ctu1,27.37,26.27,27.26,28.49
10552462,Klk14,-18.36,-19.91,-7.17,-30.39
10552469,Klk13,-25.22,-14.83,-28.71,-34.39
10552475,Klk12,42.77,64.05,63.28,-9.62
10552480,Klk11,-44.94,-46.17,-56.82,-33.80
10552488,Klk10,-64.46,-72.57,-50.16,-71.63
10552494,Klk9,-52.04,-49.41,-64.27,-43.05
10552500,Klk8,-22.87,-52.92,-17.19,-10.49
10552508,Klk7,-18.73,-29.88,-9.86,-21.94
10552516,Klk6,-52.30,-42.70,-65.00,-49.79
10552526,Klk5,-31.84,-37.48,-17.06,-48.29
10552532,Klk4,70.62,60.19,77.67,72.49
10552540,Klk15,-17.08,8.78,-14.70,-44.41
10552546,Klk1 or Klk1b5 or Klk1b4,-26.17,-26.67,-19.84,-33.66
10552553,Klk1b7-ps,-22.39,-14.62,-20.79,-34.94
10552557,Klk1b8,-31.60,-4.98,-45.74,-56.04
10552562,Klk1b1,-29.58,-45.98,-46.83,-6.64
10552566,Klk1b9,-46.71,4.42,-72.23,-68.53
10552570,Klk1b11,-49.98,-57.38,-81.11,-18.75
10552574,Klk1b26 or Egfbp2,-12.01,-14.58,-1.97,-20.07
10552581,Klk1b27,-32.51,-5.77,-37.05,-60.24
10552587,Klk1b21 or Klk1b24 or Klk1b27,-1.40,-32.04,-14.14,59.81
10552594,Klk1b22,-61.86,-72.23,-60.29,-52.64
10552599,Klk1b16,-46.38,-38.94,-67.65,-32.31
10552604,Klk1b24,-58.42,-42.36,-43.67,-83.03
10552608,Klk1b3,-69.73,-95.45,-56.17,-46.98
10552613,Klk1b4,-16.25,-17.77,-18.44,-12.75
10552618,Klk1b5,-80.43,-77.25,-90.71,-69.86
10552622,2410002F23Rik,4.88,9.00,4.22,0.66
10552632,Shank1,-38.49,-22.39,-47.78,-50.55
10552656,Syt3,-8.49,-6.03,-9.07,-10.99
10552668,Lrrc4b,-41.37,-61.98,-28.22,-38.14
10552672,Aspdh,-35.81,-24.87,-24.52,-65.70
10552681,Josd2,17.65,16.57,5.58,28.16
10552689,Fam71e1,-85.73,-91.94,-59.36,-93.84
10552697,Napsa,39.29,43.56,27.81,46.14
10552708,Kcnc3,-45.95,-45.22,-33.07,-58.94
10552715,---,-7.42,-48.71,-35.33,66.31
10552718,Izumo2,26.35,45.22,-2.09,33.74
10552725,Vrk3,-0.16,1.54,-15.50,16.43
10552740,Nup62 or Nup62-il4i1 or Il4i1,6.63,11.48,13.05,-4.40
10552743,Il4i1 or Nup62-il4i1,-21.07,-25.90,-11.60,-31.52
10552752,Akt1s1,-73.59,-71.45,-75.82,-72.76
10552758,Mir707 or Akt1s1,-91.79,-93.59,-86.49,-94.06
10552760,Pnkp,48.86,74.77,-9.40,59.21
10552779,Fuz,65.57,70.16,68.26,57.62
10552796,Tsks,-27.26,-31.92,2.01,-55.12
10552812,Irf3,67.63,62.69,77.87,60.17
10552824,Rras,66.43,67.70,57.78,72.70
10552832,Nosip or Prrg2,-13.43,-43.49,6.79,-3.48
10552843,Mir150,58.43,46.36,72.26,53.98
10552845,Pih1d1 or Aldh16a1,93.38,93.11,93.62,93.08
10552857,Slc17a7,-40.19,-40.38,-28.24,-54.88
10552871,Pth2,-21.53,21.43,-33.70,-47.33
10552874,Tead2,-56.22,-58.17,-56.04,-54.38
10552888,Slc6a16,-45.27,-52.57,-41.99,-41.97
10552902,1700039E15Rik,-43.24,-36.37,-35.11,-59.64
10552907,1700039E15Rik,-16.20,-12.68,-23.33,-13.52
10552917,1700039E15Rik or Rpl14,82.09,70.29,86.78,86.78
10552919,Hrc,-26.09,-23.47,-24.55,-30.35
10552929,Mtag2 or Lin7b,-53.46,-54.38,-43.20,-63.25
10552932,Kcna7,-13.01,-21.89,34.10,-41.43
10552938,Ntf5,24.59,69.40,-23.18,14.81
10552942,Lhb,-4.34,-41.05,16.01,20.41
10552945,Gys1 or Ruvbl2,-23.13,-21.36,-24.53,-23.31
10552964,Ftl1,-98.74,-98.71,-98.49,-99.13
10552966,Tulp2,-32.69,-36.02,-19.95,-44.41
10552982,Plekha4,-30.05,-4.44,-41.13,-46.02
10553004,Hsd17b14,-46.62,-65.28,-35.03,-41.44
10553015,Bcat2,37.45,21.71,38.98,50.07
10553027,Fut1,-62.97,-80.39,-43.37,-64.62
10553031,Izumo1,-19.29,-20.50,4.84,-58.42
10553042,Rasip1 or Izumo1,-18.49,-27.03,-22.73,-6.48
10553057,Mamstr,-75.15,-78.53,-59.99,-84.42
10553071,Ntn5 or Sec1,-6.36,-3.96,-17.03,-0.39
10553080,Car11,-32.97,-25.98,-24.81,-55.46
10553092,Dbp or Sphk2,-74.93,-89.16,-58.10,-73.77
10553100,Rpl18,-15.32,-36.21,-24.65,22.28
10553107,Fam83e,-51.11,-52.02,-32.30,-68.15
10553115,Lmtk3,-60.62,-78.21,-41.75,-60.40
10553131,Kdelr1,2.64,0.97,2.31,4.65
10553140,Tmem143 or 2900057H02Rik,-44.70,-35.44,-35.94,-60.65
10553148,Ccdc114,-45.14,-27.83,-45.00,-63.84
10553163,Nomo1,-67.30,-71.60,-64.20,-65.69
10553197,Ush1c,5.38,-12.45,34.23,1.10
10553199,Otog,-4.29,38.72,6.59,-47.40
10553256,Myod1,-23.84,-21.77,-13.28,-43.14
10553261,Kcnc1,-58.28,-76.85,-65.98,-33.25
10553274,Saa2,-64.61,-85.41,-71.09,-37.45
10553280,Gtf2h1,-29.18,-12.04,-49.00,-21.15
10553299,Ifitm2,-15.32,-36.21,-24.65,22.28
10553301,Ldha,-67.50,-56.35,-72.84,-72.10
10553309,Ldhc,-31.57,-47.37,-41.20,-15.88
10553319,Gm9999,-14.88,-11.15,-24.03,-11.73
10553324,Tmem86a,86.16,83.74,89.41,84.76
10553330,Mrgprb13,-3.09,-41.08,9.79,32.39
10553334,Mrgprb8,-22.80,-73.96,-16.53,21.85
10553336,Zdhhc13,19.42,33.21,8.37,16.66
10553354,Nav2,-27.10,-32.61,-7.87,-41.41
10553399,---,47.43,38.69,53.86,48.08
10553401,---,-34.95,-46.45,-30.28,-28.16
10553403,Htatip2,-25.32,-37.08,-7.29,-29.29
10553413,Prmt3,-84.61,-77.92,-89.06,-85.61
10553430,Slc6a5,-64.50,-61.30,-49.16,-81.26
10553450,Nell1,-46.29,-43.14,-33.93,-64.91
10553471,4933405O20Rik,-46.68,-84.08,-54.74,-4.86
10553473,4933405O20Rik,79.53,87.41,82.65,60.49
10553475,Rps27a,-15.32,-36.21,-24.65,22.28
10553477,Ano5,-60.15,-60.17,-47.63,-74.00
10553501,Slc17a6,-55.06,-40.33,-62.16,-63.85
10553516,Gapdh,-15.32,-36.21,-24.65,22.28
10553521,Gas2,-81.01,-76.32,-78.98,-87.51
10553533,---,-74.56,-61.71,-84.98,-72.03
10553537,Luzp2,-32.50,-38.79,-24.03,-36.92
10553555,---,87.67,69.54,94.80,89.81
10553557,---,-78.03,-78.42,-67.20,-86.67
10553559,Siglech,93.37,92.96,93.48,93.48
10553568,Tubgcp5,89.02,84.27,91.20,90.65
10553598,Cyfip1,96.24,97.03,96.07,95.89
10553635,Nipa1 or A230056P14Rik,43.56,60.79,12.94,48.38
10553644,---,-15.90,-22.58,-5.56,-21.15
10553646,Herc2,-81.36,-77.53,-85.13,-80.82
10553741,---,-39.92,-14.46,-64.38,-47.14
10553743,Oca2,-30.31,-33.78,-28.96,-27.99
10553769,Gabra5 or Gm9962,-24.83,-81.13,-4.53,6.54
10553773,Gabrb3,-62.85,-77.59,-60.59,-51.22
10553786,---,-27.62,-12.36,-8.02,-72.22
10553788,Atp10a,-40.69,-37.55,-53.65,-30.93
10553811,---,-77.58,-61.75,-98.89,-22.79
10553813,Ube3a,-75.43,-71.85,-71.37,-82.00
10553829,Fam100b or Gm7367,-15.32,-36.21,-24.65,22.28
10553831,Fam100b or Gm7367,-15.32,-36.21,-24.65,22.28
10553833,Ndn,-52.28,-58.03,-60.83,-42.58
10553835,Magel2,-33.70,-64.04,-9.96,-28.87
10553840,Atp5l,-15.32,-36.21,-24.65,22.28
10553842,Otud7a,-58.42,-84.37,-40.17,-46.27
10553857,Hmgb1,-15.32,-36.21,-24.65,22.28
10553859,---,-15.32,-36.21,-24.65,22.28
10553861,Trpm1,-31.22,-33.28,-31.37,-29.12
10553895,Mir211,68.11,81.85,50.36,65.91
10553897,Mtmr10,95.47,96.83,95.06,95.18
10553913,Mcee,-35.51,-37.99,-28.07,-38.61
10553917,Apba2,-38.81,-45.54,-18.41,-60.23
10553935,Tarsl2 or Tm2d3,-73.64,-75.44,-68.32,-76.67
10553956,Tm2d3 or Tarsl2,62.93,27.51,60.95,81.69
10553965,---,-47.70,-59.67,-59.38,-28.09
10553967,Pcsk6,-62.14,-60.45,-64.40,-61.89
10553993,Snrpa1,-8.58,-12.94,-12.64,-0.27
10554005,H47,88.04,85.17,88.87,89.28
10554013,Chsy1,36.66,30.98,44.32,34.36
10554017,Lins,-3.70,-1.34,-23.53,16.15
10554032,Gm10623,-41.87,-26.18,-78.56,-28.79
10554034,Lass3,-71.60,-66.24,-71.34,-77.13
10554045,Adamts17,-85.05,-97.11,-95.58,-35.87
10554057,Adamts17,-12.21,-19.45,-7.14,-10.58
10554059,---,-35.27,-22.57,-35.72,-48.50
10554061,Adamts17,-26.03,-24.05,-6.95,-45.78
10554063,Adamts17,-40.72,-31.37,-33.25,-59.57
10554074,Adamts17,-25.27,-14.02,-10.68,-63.59
10554076,Lysmd4,-27.57,-32.16,-3.62,-43.32
10554081,Ttc23,-53.93,-54.44,-40.31,-69.56
10554094,Igf1r,-13.59,-8.56,-2.68,-26.51
10554118,Fam169b,-52.46,-47.06,-72.30,-42.00
10554127,Gm5334,-25.01,-25.58,-32.22,-18.41
10554129,B130024G19Rik,-64.03,-72.19,-71.53,-48.22
10554140,Zic4,7.96,69.02,-23.38,-15.11
10554142,Kansl2,-15.32,-36.21,-24.65,22.28
10554150,Rgma,-48.27,-54.42,-31.57,-59.80
10554156,Fam174b,-75.12,-77.60,-77.48,-69.81
10554160,Gm10618,52.74,34.31,14.82,82.11
10554162,---,78.89,86.87,74.41,73.11
10554164,---,37.39,2.87,37.19,60.50
10554166,Akap13,16.73,21.60,18.46,10.16
10554198,Klhl25,-20.69,-30.67,-9.19,-22.19
10554204,Agbl1,-27.82,-29.05,-37.98,-19.01
10554221,---,5.12,29.43,11.86,-13.20
10554223,Mrps11,4.04,0.69,-4.21,17.18
10554231,Mir7-2,55.16,66.96,62.42,27.14
10554233,Aen,-44.72,-40.09,-55.26,-38.34
10554240,Isg20,-4.59,-2.21,-15.20,5.31
10554249,Acan,-50.78,-68.10,-37.42,-46.10
10554269,Abhd2,-20.33,-16.39,-25.66,-19.33
10554281,Fanci or Polg,-54.41,-49.57,-65.11,-49.78
10554321,Gm10616,9.00,6.99,47.92,-23.22
10554323,Mir9-3,-96.09,-87.45,-95.62,-99.16
10554325,5730590G19Rik,-42.50,-33.22,-46.09,-49.02
10554349,Kif7,-14.33,24.63,-19.41,-47.43
10554351,Wdr93,-32.40,-33.85,-47.52,-19.22
10554367,Mesp2,-1.04,-24.11,-1.35,38.69
10554370,Zfp710,81.29,78.20,88.23,77.38
10554375,Sema4b,-51.38,-43.13,-49.64,-60.97
10554392,D330012F22Rik,-3.00,-11.93,23.92,-11.19
10554397,Ttll13,-76.20,-80.48,-57.88,-85.69
10554413,Ngrn,-60.21,-61.01,-73.76,-42.92
10554419,Vps33b,-86.18,-82.55,-80.93,-91.43
10554445,Prc1,-59.04,-50.12,-65.70,-61.63
10554463,Hddc3,-82.73,-77.56,-84.18,-86.54
10554468,Hddc3,-16.64,-17.35,-8.34,-24.42
10554471,Zscan2,-0.02,15.02,-15.01,11.35
10554475,Zfp592,28.92,31.43,29.53,25.67
10554487,Alpk3,-52.46,-47.23,-54.04,-56.65
10554502,Slc28a1,-25.86,-31.40,-15.94,-31.83
10554521,Pde8a,30.31,32.57,19.62,39.63
10554545,---,9.38,-49.04,47.24,55.28
10554547,Mir1839,-63.18,-86.69,-61.12,-36.33
10554549,Whamm,-0.04,-22.63,24.63,4.30
10554569,Fam103a1 or Gm10767 or Gm4199,73.26,66.98,73.68,78.79
10554574,Tm6sf1 or Hdgfrp3,96.52,96.07,97.87,95.85
