Probeset_ID,Gene Symbol,MF Lu CD11b+ CD24-,Sample_,Sample_
10556162,Olfr512,-84.15,-81.56,-86.52
10556165,Olfr513,35.56,62.98,-3.62
10556167,---,56.27,79.87,8.94
10556169,Eif3f,-52.80,-60.75,-43.08
10556178,Tub or Ric3,-5.06,-1.76,-10.30
10556200,Rpl27a or LOC100505355 or Gm13981,95.71,98.55,87.13
10556206,Snora3 or LOC100505355 or Gm13981 or Rpl27a,-22.96,-25.63,-20.55
10556208,D930014E17Rik,-37.98,-53.35,-18.38
10556214,---,-1.97,17.18,-9.29
10556216,Ipo7,42.78,39.87,45.98
10556242,---,-44.84,-60.14,-28.46
10556244,Snora23,44.32,33.37,54.44
10556246,Zfp143,-56.85,-57.39,-56.46
10556266,Wee1,-9.00,-18.46,0.25
10556280,Swap70,66.11,61.72,69.79
10556295,---,-20.39,-25.89,-14.22
10556297,Adm,-56.98,-36.04,-81.22
10556302,Ampd3,-22.58,-36.28,-6.01
10556321,Ctr9,-72.64,-85.74,-54.85
10556350,Usp47,-60.12,-67.94,-51.70
10556381,Mical2,-25.75,-24.80,-26.95
10556413,Micalcl,-31.44,-20.77,-44.25
10556426,Parva,-22.44,-30.15,-18.05
10556442,Tead1,-52.82,-47.24,-61.07
10556456,Tead1,-81.02,-80.99,-81.12
10556458,Rassf10,-15.94,-2.72,-29.65
10556463,Arntl,-3.80,-13.82,7.43
10556487,---,-4.71,-13.42,4.25
10556491,Far1,68.63,63.18,73.66
10556509,Spon1,-13.71,-6.00,-23.58
10556528,Pde3b,38.27,20.55,56.01
10556546,Calcb,-29.35,-12.30,-51.73
10556553,Insc,-13.46,-26.64,-6.27
10556571,Rpl19,95.71,98.55,87.13
10556573,---,90.24,92.90,87.87
10556576,1110004F10Rik,-90.19,-82.97,-94.73
10556581,Gm10589,20.21,62.38,-27.32
10556583,Nucb2,38.71,21.34,52.11
10556598,Xylt1,82.36,73.52,91.69
10556611,---,-50.56,-42.38,-59.22
10556613,4930583K01Rik,13.81,18.70,7.82
10556616,Tmc5,-18.39,-10.15,-33.66
10556640,6330503K22Rik,-87.69,-91.80,-82.62
10556658,9030624J02Rik,-26.78,-51.19,2.28
10556691,Iqck or 2310008H09Rik,77.98,88.61,50.64
10556701,Acsm5,-31.82,-35.16,-28.24
10556718,Acsm2,-6.63,-7.60,-5.63
10556734,Acsm1,-18.39,-8.84,-39.40
10556749,Acsm4,-24.84,-34.00,-18.32
10556764,Ppp1cc,95.71,98.55,87.13
10556769,Acsm3 or Eri2,-41.34,-25.02,-73.69
10556790,2610020H08Rik,-59.96,-57.25,-62.29
10556812,Lyrm1,-57.85,-46.74,-67.41
10556820,Tmem159,27.05,12.95,41.08
10556828,Anks4b,-16.33,-34.77,-7.34
10556833,Abca14,-18.03,-28.05,-11.83
10556867,Abca15,-9.04,-2.10,-49.57
10556901,Abca16,-35.42,-21.68,-55.12
10556932,---,-60.76,-52.54,-68.31
10556938,E130201H02Rik,79.17,93.62,1.47
10556940,Uqcrc2 or Pdzd9,-95.61,-94.89,-96.32
10556957,BC030336,-87.24,-92.07,-80.24
10556962,Vwa3a,-23.27,-19.54,-27.77
10556998,Gm5737,72.91,68.11,76.61
10557009,Eef2k,-29.45,-20.13,-38.49
10557033,Eef2k,-72.42,-83.60,-58.53
10557035,Polr3e,-64.52,-72.92,-54.75
10557058,Polr3e,-86.95,-84.14,-89.41
10557060,4933427G17Rik,-11.25,-6.86,-19.53
10557069,Mettl9,-92.05,-95.39,-86.53
10557076,Otoa,55.33,60.19,49.90
10557106,Hs3st2,-3.32,-1.39,-5.86
10557109,---,82.66,88.73,72.51
10557111,Scnn1g,-12.33,-6.31,-27.57
10557124,Scnn1b,-25.94,-11.52,-55.43
10557139,Ubfd1,-96.31,-98.16,-91.74
10557148,Dctn5,-63.72,-83.70,-27.05
10557156,Plk1,-25.40,-32.45,-18.34
10557165,2010110P09Rik,-3.24,-0.85,-11.05
10557175,---,-81.06,-89.03,-71.49
10557177,Prkcb,33.00,25.43,41.87
10557199,Acp1 or LOC631286,95.71,98.55,87.13
10557201,Cacng3,-10.65,-3.85,-50.08
10557206,Rbbp6,-65.85,-85.47,-37.26
10557211,Rbbp6,-42.55,-74.23,-15.99
10557213,Rbbp6,30.96,23.47,37.97
10557229,Gm20274,38.69,3.63,63.09
10557231,---,78.79,91.24,54.42
10557233,Tnrc6a or Gm20299,-56.14,-68.04,-39.07
10557262,Slc5a11,-35.05,-22.20,-49.71
10557285,Lcmt1,-93.69,-94.35,-92.95
10557300,Aqp8,-65.64,-60.68,-71.47
10557308,Hs3st4,80.20,87.29,68.72
10557311,---,-8.85,-11.57,-6.24
10557313,---,58.61,45.36,68.17
10557315,4930571K23Rik,52.86,58.04,48.92
10557317,Jmjd5,-38.09,-59.78,-17.07
10557326,Il4ra,68.37,59.73,77.53
10557342,Il21r,23.74,13.32,34.63
10557353,D430042O09Rik,95.75,98.23,89.12
10557355,D430042O09Rik,16.08,12.31,19.88
10557357,D430042O09Rik,26.40,20.18,32.69
10557359,D430042O09Rik,59.15,59.39,58.69
10557361,D430042O09Rik,72.59,74.14,71.19
10557372,D430042O09Rik,78.00,91.98,52.37
10557374,D430042O09Rik,86.17,90.77,80.29
10557394,D430042O09Rik,95.71,98.55,87.13
10557397,D430042O09Rik,-33.99,-63.33,-4.75
10557399,Sbk1,-23.25,-12.93,-34.11
10557405,Rabep2,77.31,86.68,62.96
10557420,Tufm,-87.76,-89.93,-84.64
10557432,Eif3c,89.78,97.14,72.11
10557434,Apobr or Cln3,64.64,71.30,57.98
10557439,Ccdc101,-62.17,-62.00,-62.38
10557450,Bola2,-32.44,-36.93,-27.30
10557455,---,77.57,80.22,74.90
10557459,Mapk3,16.38,7.07,25.70
10557470,Gdpd3,-13.39,-11.55,-15.86
10557481,Ypel3,32.00,23.74,39.74
10557488,Tbx6,42.39,34.07,48.44
10557498,Fam57b,-20.52,-12.58,-30.95
10557508,Doc2a or Ino80e,-8.57,9.94,-35.56
10557519,Hirip3,-35.35,-41.57,-29.50
10557528,Kctd13 or Sez6l2,-52.87,-45.66,-61.03
10557535,Sez6l2,-13.64,-10.54,-18.09
10557560,Cdipt,-39.73,-53.22,-18.59
10557571,AI467606,-2.79,-1.80,-3.68
10557575,Mylpf,-55.93,-66.65,-46.01
10557585,Zfp553,-97.17,-99.00,-91.96
10557587,Zfp771,36.89,92.37,-56.95
10557591,Itgal,22.13,21.96,22.76
10557624,LOC100048345,57.54,41.81,69.31
10557626,---,27.42,52.70,-1.16
10557628,Zfp689,-28.86,-40.67,-16.15
10557631,Prr14,11.41,-6.78,28.97
10557644,Fbrs,61.26,41.83,76.61
10557655,Srcap,-47.02,-60.82,-29.69
10557703,Snora30,95.71,98.55,87.13
10557705,Phkg2 or Gm166,-32.61,-47.92,-16.20
10557716,Rnf40,41.01,14.83,65.27
10557738,Ctf1,-49.65,-88.35,-9.79
10557742,Fbxl19,-32.36,-27.93,-36.54
10557754,Orai3,-33.01,-59.55,-8.37
10557758,Setd1a,-38.62,-71.86,3.83
10557780,---,-65.25,-49.17,-80.22
10557782,Hsd3b7,-16.37,-16.20,-16.74
10557793,Stx4a,-19.62,-41.19,7.58
10557806,Zfp668,43.71,61.68,13.44
10557808,Zfp646,-19.06,-54.77,25.15
10557816,Bckdk,-50.46,-63.16,-38.07
10557831,Kat8 or Prss8,-51.15,-32.29,-67.03
10557843,Fus,-29.31,-67.23,16.05
10557853,---,-49.21,-83.32,-2.26
10557855,Trim72,-14.85,-9.43,-23.95
10557862,Itgam,59.04,56.11,61.27
10557895,Itgax,86.37,79.84,92.41
10557925,Itgad,83.40,91.26,66.74
10557928,Itgad,-0.42,31.61,-9.78
10557951,Armc5,57.03,63.43,49.51
10557960,Tgfb1i1,-21.44,-18.44,-25.26
10557975,Slc5a2 or BC017158,-40.33,-63.98,-21.00
10557992,Bag3,1.83,-24.53,28.87
10558001,Inpp5f,2.28,-3.31,8.72
10558029,Sec23ip,-90.55,-95.25,-81.73
10558049,Ppapdc1a,-4.46,-0.95,-10.97
10558057,Wdr11,-65.95,-81.92,-35.32
10558088,---,36.23,52.56,14.62
10558090,Tacc2,-58.14,-67.76,-47.76
10558118,Btbd16,-12.92,-5.79,-27.37
10558134,Plekha1,44.99,25.23,65.32
10558150,Htra1,-41.72,-44.78,-38.60
10558159,Dmbt1,-39.66,-30.12,-51.22
10558192,5430419D17Rik,-10.29,-6.72,-15.85
10558216,Fam24a,81.40,93.26,37.31
10558220,Pstk,-90.48,-89.19,-91.60
10558227,Acadsb,-69.77,-72.86,-66.54
10558239,Hmx3,95.11,97.19,91.56
10558242,Hmx2,96.36,95.90,96.61
10558248,Bub3,-77.20,-83.10,-68.76
10558257,Gpr26,-24.02,-52.70,-7.74
10558263,Gm10584,78.95,83.92,72.05
10558265,Lhpp,-20.46,-24.69,-16.18
10558274,Fam175b,58.88,58.79,59.29
10558285,Zranb1,-92.68,-96.65,-81.97
10558295,Zranb1,-69.51,-73.72,-65.15
10558297,2700050L05Rik,-87.53,-90.61,-83.07
10558325,Bccip,-85.83,-81.96,-89.75
10558333,Fank1,-18.94,-12.87,-29.03
10558345,Dock1,72.22,66.41,78.36
10558398,---,83.80,91.65,68.25
10558400,Nps,66.58,41.47,79.44
10558403,---,20.14,42.63,-2.55
10558405,Foxi2,75.46,92.77,30.94
10558410,Ptpre,89.17,85.50,91.99
10558436,BC005624,-94.88,-96.69,-91.88
10558439,Phgdh,-65.27,-55.99,-74.34
10558441,Mgmt,21.99,35.37,6.96
10558450,Gm10578,68.08,44.76,82.33
10558454,Glrx3,-96.97,-98.14,-94.61
10558458,Ppp2r2d,-58.27,-75.76,-35.93
10558468,Jakmip3,-6.38,-0.88,-30.44
10558481,Dpysl4,-3.55,-1.45,-5.75
10558496,Lrrc27,-50.83,-49.60,-52.15
10558508,Pwwp2b,50.91,55.20,46.00
10558515,Inpp5a,-62.86,-80.29,-36.24
10558533,---,30.62,16.80,44.88
10558535,Gpr123,-19.44,-4.58,-63.21
10558548,Kndc1,-12.92,-13.76,-12.17
10558580,Utf1,-11.76,-10.11,-13.27
10558583,Zfp511,68.61,57.36,77.41
10558590,Prap1,-8.10,-11.27,-6.14
10558596,Paox,58.09,77.32,20.06
10558600,Mtg1,-92.15,-92.84,-91.27
10558612,Olfr523,10.52,29.29,-4.96
10558614,Cd163l1,-0.24,64.16,-35.51
10558631,5830411N06Rik,-21.96,-24.31,-19.76
10558641,Olfr525,81.15,90.04,63.51
10558643,Olfr527,67.88,63.82,71.63
10558645,Olfr533 or Olfr530,-25.18,-11.77,-39.49
10558647,Olfr535,50.48,72.76,13.32
10558649,Olfr46 or Olfr538,-27.76,-21.52,-34.67
10558653,Olfr538 or Olfr46,95.71,98.55,87.13
10558655,Olfr46 or Olfr538 or Olfr541 or Olfr53 or Olfr539,95.71,98.55,87.13
10558657,Olfr538 or Olfr46,95.71,98.55,87.13
10558659,Olfr46,64.44,76.27,45.97
10558661,Olfr61,7.14,55.29,-28.80
10558664,Olfr53,80.36,91.94,26.40
10558666,Olfr539,13.17,73.60,-56.88
10558668,Olfr45,-27.43,-52.11,-7.03
10558670,Olfr541,-46.27,-34.14,-60.42
10558673,Cyp2e1,-18.11,-15.57,-21.32
10558687,1190003J15Rik,-35.84,-46.12,-27.27
10558694,Scgb1c1,-8.41,-12.06,-6.16
10558698,Odf3,90.91,94.20,85.29
10558707,Ric8,-19.28,-58.01,18.79
10558723,Psmd13,-97.58,-98.10,-97.16
10558740,---,-73.55,-63.00,-80.82
10558742,Nlrp6,-4.33,-3.70,-5.17
10558754,Athl1,-4.66,-5.04,-3.89
10558769,Ifitm1,-16.69,-21.17,-12.28
10558773,B4galnt4,-22.01,-4.56,-64.06
10558795,Pkp3,-11.16,6.12,-31.28
10558811,Ptdss2,-77.85,-76.18,-79.71
10558825,Lrrc56,81.14,81.30,80.94
10558840,Rassf7,-23.26,-10.35,-36.87
10558847,Phrf1,-35.07,-65.25,-0.30
10558866,Drd4,-0.31,13.04,-2.07
10558872,Tmem80,-92.78,-88.82,-95.77
10558880,Eps8l2 or B230206H07Rik,-26.88,-13.44,-53.80
10558903,Taldo1,-23.51,-21.85,-25.63
10558910,Rangrf,95.71,98.55,87.13
10558914,Rplp2,58.12,56.21,59.78
10558919,Snora52 or Rplp2,53.55,50.26,55.99
10558921,Pnpla2,-26.91,-32.36,-22.85
10558936,Efcab4a,33.59,7.55,50.96
10558948,Cd151,-60.34,-72.65,-50.62
10558961,Tspan4 or Chid1,-56.30,-59.50,-53.18
10558971,Ap2a2,-18.86,-42.30,7.58
10558992,Muc2,-27.26,-32.11,-23.04
10559043,Muc5ac,-14.76,-6.29,-31.85
10559095,Muc5b,-11.32,-4.03,-26.90
10559146,Brsk2,-5.76,-2.91,-20.05
10559172,Krtap5-3,9.04,13.35,4.09
10559175,Krtap5-4 or Krtap5-5 or Krtap5-2,5.09,24.21,-6.04
10559177,B130016D09Rik,-8.95,-10.15,-7.90
10559179,E330027M22Rik,-12.80,-4.18,-40.20
10559181,Krtap5-4,-7.10,37.67,-33.25
10559185,Syt8,55.81,67.42,39.92
10559200,Tnni2,-8.49,-6.59,-11.18
10559207,Lsp1,83.83,79.19,87.44
10559221,Tnnt3,-11.93,-11.49,-12.45
10559233,Mrpl23,95.71,98.55,87.13
10559238,Igf2as or Igf2,74.94,57.72,86.24
10559241,Igf2as,5.96,-12.05,28.94
10559243,---,57.23,79.21,16.94
10559248,Tspan32,-3.46,-5.03,-2.30
10559261,Cd81,52.62,45.24,59.59
10559270,Tssc4,-47.66,-48.84,-46.21
10559276,Kcnq1,-1.31,4.50,-5.03
10559297,Slc22a18,-16.96,-12.43,-22.34
10559310,---,70.97,87.46,41.21
10559312,Dhcr7,-66.41,-76.14,-55.33
10559324,---,10.19,75.58,-46.29
10559333,Shank2,-31.91,-11.95,-63.85
10559341,---,-6.95,1.65,-14.59
10559343,Shank2,-19.50,-28.35,-12.27
10559357,---,52.60,87.85,-15.98
10559359,---,44.11,45.54,42.01
10559361,Fgf3,88.99,95.36,73.95
10559367,Fgf4,-4.48,-2.47,-7.40
10559373,Fgf15,-8.41,-0.18,-33.11
10559377,Oraov1 or Ccnd1,-51.23,-61.63,-40.92
10559385,Mrgprf,-0.35,6.24,-2.97
10559389,Mrgprd,85.16,68.98,93.25
10559392,Zc3h3,95.71,98.55,87.13
10559399,Oscar,-43.79,-72.50,-10.01
10559406,Tfpt,-96.80,-96.47,-97.13
10559415,Leng1,29.60,-9.65,61.58
10559420,Tmc4,-75.93,-85.92,-64.95
10559436,Mboat7,12.67,-9.77,33.62
10559446,Lilrb3,54.37,48.74,60.70
10559454,Pira11 or Pira2 or Pira6 or Lilrb3 or Gm15448 or Gm14548 or Pira7 or Pira4 or Pira1 or Lilra6,59.60,56.05,62.42
10559467,Pira2 or Pira6 or Pira7 or Pira11 or Pira1 or Pira4 or Gm15448 or Gm14548 or Lilra6,95.71,98.55,87.13
10559478,Lilra6 or Pira11 or Pira4 or Pira7 or Gm15448 or Gm14548 or Pira6 or Pira1,46.75,37.54,52.66
10559486,Lair1,90.08,88.21,91.71
10559498,9430041J12Rik,58.34,56.94,59.48
10559500,Ttyh1 or D030047H15Rik,7.42,64.48,-47.45
10559504,Leng9,2.52,17.44,-4.96
10559509,Cdc42ep5,-31.51,-26.71,-36.71
10559513,Cab39,63.01,31.64,82.17
10559516,Rdh13,-63.14,-62.98,-63.32
10559524,Ppp1r12c,98.60,98.36,98.91
10559547,Tnnt1,-15.39,-4.76,-39.38
10559558,Tnni3,-7.50,-5.74,-9.43
10559568,6030429G01Rik or Tnni3,78.36,76.25,80.39
10559580,Syt5,-32.17,-19.52,-57.11
10559590,Ptprh,-7.28,-4.67,-12.25
10559606,Tmem86b,-43.19,-56.29,-31.91
10559610,Ppp6r1,61.44,48.33,70.05
10559635,Hspbp1,-41.52,-24.79,-58.25
10559644,Tmem150b or Brsk1,12.64,23.50,0.95
10559649,Cox6b2,-25.80,-28.85,-22.66
10559657,Fam71e2,-10.42,-4.44,-27.12
10559667,Il11,10.94,38.78,-6.99
10559673,Tmem238,-41.61,-56.75,-26.50
10559676,Ube2s,-54.27,-63.43,-43.16
10559681,Shisa7,-13.39,-22.83,-7.61
10559687,Isoc2b,43.00,66.53,10.41
10559694,Sbk2,-27.99,-22.97,-33.89
10559698,Gm1078,-6.78,-2.49,-21.26
10559702,Zfp579,-15.08,-13.47,-16.42
10559708,Fiz1,-57.18,-50.32,-64.31
10559713,Zfp784 or 4632433K11Rik,-20.67,-3.81,-37.03
10559716,Rfpl4,-20.35,-13.66,-28.47
10559720,Rasl2-9,-27.46,-15.60,-49.08
10559724,Vmn1r56,79.14,83.37,73.64
10559728,---,-7.14,-9.46,-5.05
10559730,Nlrp2,-17.63,-10.62,-29.79
10559741,Vmn1r58,28.74,75.54,-32.65
10559743,Vmn1r59 or Vmn1r57 or Vmn1r56 or Vmn1r62 or Vmn1r186,-4.75,-22.34,27.35
10559745,Vmn2r28,-11.01,-47.24,18.40
10559750,Vmn1r63 or Vmn1r187,-4.83,16.80,-15.66
10559754,Vmn1r64,6.80,63.81,-38.40
10559756,---,25.94,13.47,36.94
10559758,Vmn1r65,-21.71,-19.53,-24.38
10559762,---,38.44,30.83,45.21
10559764,Zfp787,-46.02,-38.53,-52.85
10559766,Zfp583,-64.59,-47.81,-80.83
10559782,Olfr5,65.29,77.30,43.17
10559784,Olfr1347,85.45,81.03,89.06
10559786,Olfr1348,44.44,6.21,68.39
10559788,Olfr1349,70.50,82.75,50.54
10559790,Zim1,-38.67,-23.97,-63.00
10559796,Peg3,-47.40,-39.36,-58.60
10559816,---,-35.72,-52.27,-21.36
10559818,---,-49.72,-18.22,-86.97
10559820,Zfp954,-25.59,-36.38,-11.83
10559825,Zfp773,13.44,37.94,-5.28
10559831,Zfp772,-12.08,59.25,-72.86
10559837,Vmn2r29 or Vmn2r46,72.82,84.63,50.38
10559853,Clcn4-2,24.10,16.48,32.78
10559871,Vmn2r30 or Vmn2r36 or Vmn2r41 or Vmn2r40 or Vmn2r47 or Gm10302 or Vmn2r42,95.71,98.55,87.13
10559878,2810047C21Rik1,95.71,98.55,87.13
10559880,Vmn2r33 or Vmn2r31 or Vmn2r44 or Vmn2r38,95.71,98.55,87.13
10559883,Vmn2r42 or Vmn2r32 or Vmn2r34 or Vmn2r49 or Vmn2r45 or Vmn2r30 or Vmn2r36 or Vmn2r47 or Gm10302,95.71,98.55,87.13
10559890,Vmn2r43 or Vmn2r39 or Vmn2r50 or Vmn2r31 or Vmn2r35,95.71,98.55,87.13
10559894,Vmn2r34 or Vmn2r37 or Vmn2r45 or Vmn2r36,95.71,98.55,87.13
10559901,Vmn2r42 or Vmn2r32 or Vmn2r34 or Vmn2r49 or Vmn2r45 or Vmn2r30 or Vmn2r36,95.71,98.55,87.13
10559908,Vmn2r43 or Vmn2r33 or Vmn2r39 or Vmn2r50 or Vmn2r31 or Vmn2r44 or Vmn2r38 or Vmn2r35 or Vmn2r47 or Gm10302,95.71,98.55,87.13
10559916,---,-16.24,-17.62,-14.92
10559919,Zfp772 or 2810047C21Rik1,95.71,98.55,87.13
10559928,Vmn2r51 or Vmn2r48 or Vmn2r41 or Vmn2r40 or Vmn2r36 or Vmn2r30,95.71,98.55,87.13
10559931,Vmn2r43 or Vmn2r33 or Vmn2r39 or Vmn2r50 or Vmn2r31 or Vmn2r35 or Vmn2r38 or Vmn2r44,95.71,98.55,87.13
10559936,Vmn2r52 or Vmn2r51,25.56,43.98,0.49
10559946,Vmn1r66,-3.73,4.94,-10.92
10559952,Nlrp4d,1.50,64.54,-42.35
10559964,Zik1,-57.46,-62.64,-51.64
10559970,Vmn1r69,15.59,71.19,-39.31
10559974,Vmn1r71,34.92,68.51,-9.73
10559978,Zscan4a or Zscan4f or Zscan4c or Zscan4b or Zscan4d or Zscan4e,95.71,98.55,87.13
10559983,Zscan4e,95.71,98.55,87.13
10559987,Mir297-1,-6.29,50.42,-54.83
10559989,Aurkc,95.71,98.55,87.13
10559996,Aurkc,95.71,98.55,87.13
10560000,Tpm3,95.71,98.55,87.13
10560004,Aurkc,95.71,98.55,87.13
10560010,Vmn1r72,-13.93,49.19,-74.25
10560013,Vmn1r76,-71.90,-82.34,-60.64
10560015,Rnf141,2.34,-9.79,12.16
10560017,Vmn1r81,-26.46,-4.40,-61.66
10560019,Vmn1r83,1.22,16.32,-6.16
10560021,Vmn1r84,-21.56,-35.68,-9.08
10560023,Zfp551,-0.52,40.38,-34.16
10560028,Vmn2r54,54.06,95.54,-56.58
10560030,Vmn2r56,71.50,81.16,55.33
10560035,Zscan18,-10.82,-9.94,-11.77
10560043,Zfp329,-88.90,-95.65,-78.83
10560045,Slc27a5,-18.48,-5.70,-48.87
10560058,Zbtb45,26.21,5.22,45.18
10560063,Chmp2a,-74.38,-83.89,-56.27
10560070,Ube2m,2.93,2.50,3.52
10560078,Mzf1,40.73,85.29,-41.93
10560087,Vmn1r85,11.00,42.96,-15.94
10560089,Vmn1r86,12.31,60.03,-30.70
10560091,Vmn1r87,-32.83,-44.80,-22.10
10560094,---,-11.83,13.89,-36.23
10560097,6330408A02Rik,45.89,63.02,25.10
10560103,Rps8,95.71,98.55,87.13
10560105,Bsph2,39.44,75.04,-15.12
10560111,Sult2a4 or Sult2a1 or Sult2a2 or Sult2a5 or Sult2a3,-17.73,-23.83,-13.45
10560117,Sult2a3,-42.71,-72.99,-24.52
10560122,Sult2a6,-27.83,-8.14,-86.37
10560131,2810007J24Rik,-8.53,-4.83,-18.08
10560139,Gm18756,-9.95,-16.29,-4.16
10560153,Obox3,39.79,51.24,22.68
10560160,Obox3 or Gm4745,95.71,98.55,87.13
10560164,Obox6,-4.66,-8.35,-1.30
10560168,Crx,-20.20,-22.04,-18.34
10560174,Sepw1,-65.26,-69.11,-60.76
10560181,Gltscr2,-51.13,-72.49,-21.30
10560190,Ehd2,-30.95,-40.07,-24.06
10560202,Gltscr1,23.26,-4.85,52.25
10560217,Dhx34,85.95,79.59,90.59
10560237,Gpr77,75.06,74.05,75.84
10560242,C5ar1,61.00,57.93,66.22
10560247,Ccdc9,77.16,64.30,87.76
10560260,Sae1,-93.24,-94.49,-91.67
10560270,Npas1,95.61,99.32,75.68
10560282,Grlf1,-80.63,-83.05,-78.41
10560292,---,55.34,66.34,40.31
10560294,Ceacam15,53.18,80.41,-6.04
10560298,Slc1a5,76.40,84.57,66.51
10560300,Fkrp,-59.59,-54.73,-64.04
10560304,Calm3 or Calm2 or Calm1,-79.89,-90.63,-58.26
10560311,---,-48.18,-73.37,-26.22
10560313,---,-31.92,-27.47,-36.71
10560315,Ppp5c or Gm19662,-53.23,-62.53,-42.47
10560329,Hif3a,-20.66,-1.40,-69.74
10560347,Gm9519,-28.36,-67.66,6.25
10560354,Kctd20,2.89,31.28,-21.04
10560356,---,6.90,-14.59,38.16
10560358,Psg18,-32.85,-31.53,-34.14
10560366,Psg28,-34.80,-35.50,-34.29
10560370,Psg26,-1.00,-0.18,-4.75
10560375,Psg25,-6.46,-4.10,-10.06
10560381,Psg27,-14.79,-23.44,-9.22
10560385,Psg23,-22.21,-4.99,-76.36
10560389,Psg21 or Psg23,-14.37,-16.77,-12.61
10560395,Psg20,-7.42,-18.21,-3.29
10560397,Psg20,-20.55,3.47,-47.15
10560399,---,62.24,47.34,72.24
10560401,Psg19,-3.35,-1.23,-8.18
10560408,Psg17,-12.26,-2.50,-60.59
10560414,Ccdc61,87.58,92.07,80.49
10560429,Mypop,95.45,99.05,82.77
10560431,Foxa3,-27.49,-8.61,-65.94
10560434,Qpctl,-57.40,-70.07,-40.26
10560443,Gipr,-6.36,-2.33,-18.27
10560459,Vasp,72.66,70.43,74.91
10560474,Ppm1n,9.71,-1.49,25.39
10560481,Fosb,79.00,76.64,81.45
10560487,Cd3eap,-17.33,-17.38,-17.28
10560491,Klc3 or Ercc2,71.41,86.39,34.68
10560505,Ckm,7.82,33.80,-2.51
10560510,Mark4,7.33,-15.72,27.74
10560528,---,-19.93,-49.25,6.31
10560530,Bloc1s3,-78.70,-84.45,-72.06
10560532,Ppp1r37,-46.52,-57.96,-32.70
10560548,Gemin7,-91.80,-97.96,-70.43
10560551,Clasrp,64.70,63.77,65.70
10560575,Relb,71.53,64.18,77.27
10560592,Clptm1,-46.36,-53.10,-38.36
10560608,Apoc2,-12.28,-13.93,-10.87
10560614,Apoc4 or Apoc2,-3.76,-3.50,-3.89
10560618,Apoc1,-51.02,-49.91,-52.34
10560624,Apoe,61.59,56.63,67.74
10560630,Tomm40,-63.54,-73.50,-52.31
10560644,Pvrl2,-46.92,-35.17,-61.08
10560655,Bcam,-43.91,-21.00,-76.71
10560672,Cblc,-40.61,-28.33,-54.48
10560685,Bcl3,57.92,54.41,60.50
10560695,Ceacam16,73.17,71.11,74.91
10560702,Ceacam19,-11.15,-16.14,-7.28
10560709,Pvr,73.69,68.12,77.69
10560719,2210010C17Rik,-22.77,-34.47,-14.81
10560726,---,38.95,71.65,-8.03
10560728,Vmn1r158 or Vmn1r119 or Vmn1r129 or Vmn1r101 or Vmn1r149 or Gm16451 or Gm16442 or Gm8720 or Gm5725 or Gm8677 or Gm5726 or Gm4187 or Gm4133 or Gm8653 or Gm6164,95.71,98.55,87.13
10560730,Vmn1r93 or Vmn1r114 or Vmn1r126 or Vmn1r121 or Gm10670 or Gm10666 or Gm4214 or Gm4175 or Gm10665,95.71,98.55,87.13
10560732,Vmn1r-ps79 or Vmn1r121 or Vmn1r93 or Vmn1r114 or Gm10670 or Vmn1r126 or Gm10666 or Gm10665 or Gm4214 or Gm4175,95.71,98.55,87.13
10560740,Gm10670 or Vmn1r121 or Vmn1r93 or Vmn1r114 or Vmn1r126 or Vmn1r-ps79 or Gm10665 or Gm10666 or Gm4214 or Gm4175,95.71,98.55,87.13
10560742,Vmn1r103 or Vmn1r151 or Vmn1r122 or Vmn1r159 or Vmn1r120 or Vmn1r142 or Vmn1r127 or Vmn1r94 or Gm8660 or Gm5728 or Gm4216 or Gm4177,95.71,98.55,87.13
10560744,Vmn1r117 or Vmn1r113 or Vmn1r129 or Vmn1r158 or Gm8677 or Gm5726 or Gm16451 or Gm16442 or Gm8720 or Gm5725 or Gm8653 or Gm6164,95.71,98.55,87.13
10560746,---,-19.93,-9.23,-45.34
10560752,Vmn1r125 or Vmn1r143 or Vmn1r95 or Vmn1r116 or Vmn1r130 or Vmn1r137 or Vmn1r165 or Vmn1r107 or Vmn1r155 or Vmn1r100 or Vmn1r148,95.71,98.55,87.13
10560754,Vmn1r132 or Vmn1r148 or Vmn1r112,95.71,98.55,87.13
10560758,Vmn1r118 or Vmn1r111 or Vmn1r103 or Vmn1r120 or Vmn1r151 or Vmn1r115 or Gm4498 or Gm8453 or Gm4201 or Gm4141 or Gm8693 or Gm4220 or Gm4179 or Gm4172,95.71,98.55,87.13
10560760,Gm10662 or Gm5891 or Gm4567,95.71,98.55,87.13
10560764,Gm4567 or Gm10662 or Gm5891,95.71,98.55,87.13
10560767,Vmn1r132 or Vmn1r112 or Vmn1r148 or Vmn1r139 or Vmn1r157 or Vmn1r165 or Vmn1r137 or Vmn1r130 or Vmn1r107 or Vmn1r155,95.71,98.55,87.13
10560771,Vmn1r118 or Vmn1r111 or Vmn1r103 or Gm4498 or Gm8453 or Gm4201 or Gm4141 or Gm8693 or Gm4220 or Gm4179 or Gm4172,95.71,98.55,87.13
10560773,Gm10662 or Gm5891 or Gm4567,95.71,98.55,87.13
10560777,Gm4567 or Gm10662 or Gm5891,95.71,98.55,87.13
