Probeset_ID,Gene Symbol,Mo Bl Ly6C- IIint,Sample_,Sample_,Sample_,Sample_,Sample_
10564195,Snord116,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564197,Snord116,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564199,Snord116,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564201,Snord116,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564203,---,-63.33,-79.38,-15.57,-81.39,-77.52,-94.38
10564205,Snord116,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564207,Snord116,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564209,---,-54.79,-73.67,-68.88,-72.83,-25.87,-38.29
10564211,Snrpn or Snurf,-66.78,-71.51,-69.29,-68.89,-66.30,-60.35
10564220,Gkap1,-97.83,-99.54,-98.12,-92.24,-99.86,-88.72
10564222,A230006K03Rik,-42.81,-53.73,-25.69,-26.91,-55.79,-60.38
10564231,---,-72.14,-42.91,-71.90,-94.43,-88.17,-57.16
10564233,Mir344 or Mir344-2,-27.20,-14.56,-49.34,-15.90,-32.55,-35.47
10564235,Mir344 or Mir344-2,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564237,Gm9801,-87.54,-90.02,-87.63,-83.94,-84.63,-90.52
10564260,---,-16.41,-27.96,-18.12,-6.29,-36.24,-3.55
10564262,Mkrn3,-63.08,-27.95,-50.08,-90.44,-83.86,-59.53
10564266,Peg12,-0.68,-10.13,-3.98,19.03,-7.94,6.52
10564270,---,51.09,71.76,39.24,66.75,-6.72,59.05
10564272,Chrna7,-40.42,-30.17,-39.05,-24.14,-61.34,-49.33
10564287,---,-54.21,-59.26,-18.58,-66.28,-75.70,-50.90
10564290,Klf13,94.54,96.21,94.73,94.26,92.12,96.02
10564294,Fan1,-68.27,-71.77,-16.59,-74.69,-66.34,-88.09
10564313,Mphosph10,-18.18,0.48,8.23,-5.80,-39.48,-46.43
10564326,Fam189a1,-22.70,-17.40,-40.12,-18.68,-22.38,-17.51
10564337,Ndnl2,20.94,7.66,17.43,4.43,49.68,26.62
10564343,Tjp1,-74.83,-95.20,-90.08,-58.58,-50.03,-64.12
10564373,Gm10624,-3.80,-34.18,-0.73,-0.04,10.97,16.89
10564375,---,-17.11,-24.03,-34.71,-27.33,-15.91,0.00
10564377,Lrrk1,90.02,93.27,88.14,85.68,89.93,92.36
10564417,Aldh1a3,-69.96,-79.65,-49.23,-59.35,-93.60,-62.50
10564434,---,-21.95,-27.18,-21.73,75.01,-51.52,-78.55
10564436,Asb7,-65.63,-49.60,-47.37,-82.49,-80.81,-58.90
10564448,Asb7,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564451,Mef2a,98.72,99.51,99.24,99.62,95.88,93.80
10564467,Lrrc28,-82.46,-90.82,-68.66,-85.84,-83.72,-78.96
10564480,---,-17.39,0.70,-24.39,-11.90,-5.38,-50.72
10564482,Synm,-80.62,-80.87,-90.79,-63.98,-81.70,-83.94
10564500,---,-28.15,-19.15,-79.21,-35.90,34.32,-21.39
10564502,Pgpep1l,-56.75,-38.85,-88.76,-32.52,-28.47,-80.83
10564507,Arrdc4,15.33,-9.57,20.68,-11.42,34.17,44.38
10564520,Snora21,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564522,---,-25.25,-29.40,-27.29,-4.39,-14.86,-54.36
10564525,---,-25.31,-25.44,-62.23,-20.03,-10.89,-26.10
10564527,Nr2f2,-54.91,-53.48,-49.72,-42.55,-65.53,-64.63
10564535,---,-6.98,-66.34,-28.15,65.72,-11.63,7.04
10564537,---,11.38,20.55,31.16,53.10,-22.14,-9.65
10564539,Mctp2,-19.95,-21.01,-11.42,-14.48,-22.60,-29.35
10564563,Rpl17,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564565,---,-30.91,-36.31,-0.61,-24.69,-48.15,-38.79
10564567,---,-27.51,-46.25,-19.82,-56.35,5.49,-19.34
10564570,---,38.35,46.12,39.82,59.53,10.47,22.71
10564573,Chd2 or 1810026B05Rik,58.71,73.69,63.02,67.66,44.00,35.82
10564614,---,-28.78,-22.20,-25.95,-28.03,-29.34,-39.91
10564616,Gm4971,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564618,Fam174b,-36.14,-42.44,-77.83,-3.42,-28.10,-27.13
10564622,---,-8.90,-11.83,-24.09,5.59,9.08,-19.71
10564624,St8sia2,-47.19,-43.80,-57.15,-33.31,-45.35,-57.81
10564631,Slco3a1,-57.88,-53.81,-57.16,-64.43,-61.17,-53.90
10564646,Sv2b,-53.15,-62.87,-66.79,-45.23,-35.01,-57.65
10564663,Tdg or Gm9855 or Gm5806,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10564665,---,-71.40,-85.63,-64.97,-96.24,-76.45,-28.99
10564667,Ntrk3,-59.34,-55.72,-70.38,-66.34,-81.20,-30.79
10564692,Mrpl46,-77.25,-95.62,-66.35,-95.64,-35.76,-47.46
10564698,Det1,-44.01,-54.73,-33.77,-71.11,-17.15,-39.48
10564704,Hapln3,-21.07,0.71,40.50,-67.89,-17.23,-55.68
10564713,Mfge8,-86.91,-93.18,-75.12,-91.53,-79.07,-89.36
10564726,Rlbp1,-36.26,-38.58,-52.06,-46.36,-21.94,-28.42
10564736,Polg,60.84,69.65,72.24,38.56,50.80,64.86
10564762,Rhcg,-16.49,-13.38,-26.01,-22.21,-10.79,-13.01
10564777,Kif7,-33.92,-9.28,-57.67,12.61,-58.93,-51.87
10564791,Kif7,-6.75,-18.29,-39.01,-4.51,-10.29,43.12
10564795,Plin1,-46.95,-45.67,-75.73,-40.72,-23.82,-51.88
10564805,Pex11a,-72.06,-74.02,-52.23,-73.09,-78.65,-78.28
10564809,Eif1,40.21,25.32,43.50,-51.92,81.38,82.69
10564813,Mesp1,-33.56,3.15,-14.87,-36.67,-77.62,-31.25
10564818,Anpep,-91.06,-93.66,-95.66,-80.76,-95.18,-87.87
10564839,Ap3s2,-67.01,-69.71,-41.55,-67.76,-74.91,-74.91
10564849,2610034B18Rik,-67.80,-77.75,-68.01,-62.73,-58.78,-75.41
10564857,Idh2,-87.17,-93.78,-82.57,-88.90,-83.55,-84.74
10564869,Cib1,13.77,-40.70,8.37,-19.78,56.80,57.11
10564877,Rccd1,-87.82,-89.40,-71.32,-86.01,-75.98,-98.29
10564888,Unc45a,-38.87,-29.88,-21.89,-33.30,-35.90,-66.26
10564909,Man2a2,-57.16,-75.63,-51.66,-59.94,-63.96,-37.21
10564938,Fes,85.60,87.94,92.17,83.26,78.31,80.83
10564960,Furin,56.36,56.87,68.01,55.44,44.50,56.01
10564978,Blm,-30.15,-27.49,-11.19,-18.02,-47.53,-51.29
10565002,Crtc3,55.45,62.66,59.65,55.57,44.62,56.18
10565018,Iqgap1,98.05,98.29,99.48,99.07,96.16,94.77
10565057,Wdr73,-57.68,-87.13,-49.34,-75.27,-20.44,-48.30
10565067,Nmb or Sec11a,-43.73,-40.40,-36.28,-26.69,-60.69,-55.68
10565072,Sec11a,-24.44,-58.70,-18.83,-47.73,11.33,-6.43
10565081,Timm17a,-67.67,-86.74,-67.94,-81.78,-34.63,-49.37
10565083,Rps17 or Gm6402 or LOC633188,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10565089,Cpeb1,-82.04,-81.12,-90.49,-75.42,-87.25,-71.54
10565102,Ap3b2,-41.13,-37.10,-50.81,-33.18,-52.70,-34.60
10565132,BC048679,-43.68,-53.48,-32.63,-15.09,-55.72,-67.15
10565137,Fsd2,-60.69,-41.25,-90.55,-42.46,-79.34,-53.54
10565152,Homer2,-68.12,-87.23,-74.35,-57.43,-72.87,-49.24
10565156,Homer2,-77.35,-86.53,-70.24,-81.35,-74.94,-68.78
10565170,3110040N11Rik,-37.28,-56.63,-50.36,-71.43,2.22,-2.37
10565178,Btbd1,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10565190,---,8.80,37.41,-10.08,28.44,-5.09,18.99
10565193,Hdgfrp3 or Tm6sf1,-61.04,-67.36,-52.15,-64.19,-61.35,-60.91
10565204,Bnc1,-47.17,-70.57,-71.12,-27.64,-28.93,-45.75
10565210,Fam154b,-90.94,-95.17,-93.86,-88.63,-85.34,-87.96
10565216,---,-12.69,-40.24,-44.35,-6.91,40.88,-7.08
10565218,Il16,33.57,48.92,23.74,50.70,26.73,11.12
10565241,1700026D08Rik,-66.92,-83.33,-84.29,-39.52,-59.02,-66.42
10565250,Mesdc1,66.36,67.72,71.37,18.62,81.05,74.71
10565255,9930013L23Rik,-63.36,-51.33,-63.88,-60.85,-65.71,-75.69
10565288,Fam108c,-79.70,-79.92,-55.20,-78.01,-91.74,-84.60
10565292,Arnt2,-50.43,-53.74,-70.61,-44.41,-47.58,-39.57
10565315,Fah,-94.23,-94.82,-91.52,-96.62,-97.90,-86.47
10565330,Zfand6,80.71,85.59,96.07,84.09,66.37,46.18
10565341,---,-13.79,-41.00,-12.51,-72.00,14.64,46.82
10565343,Vmn2r65,19.66,14.57,-12.60,-30.60,48.93,74.78
10565345,Vmn2r65,-23.94,-29.77,-24.63,-54.50,-6.12,-22.93
10565349,Vmn2r66,-63.43,-75.41,-87.86,-64.50,-32.95,-55.44
10565353,Vmn2r68-ps,-24.11,-23.30,-23.68,-11.30,-26.96,-40.51
10565355,Vmn2r70 or Vmn2r69,-28.89,-15.52,-14.88,-54.32,-7.97,-67.20
10565360,---,12.29,17.21,-14.40,-2.60,50.78,13.44
10565362,Vmn2r74,-17.81,-53.87,-39.06,-39.96,-24.46,66.35
10565368,Vmn2r75,-42.46,-85.64,-46.87,-14.38,-53.38,-28.40
10565373,Vmn2r76,-36.43,-55.87,-4.86,-25.14,-77.63,-28.61
10565379,Olfr310,-29.14,25.80,-17.34,-59.40,-71.22,-26.81
10565381,---,57.03,58.64,39.01,62.59,33.15,78.60
10565383,Olfr309,-20.28,-15.15,-41.19,-11.36,-23.77,-17.22
10565385,Olfr308,-33.70,-50.14,-40.87,-35.60,-20.31,-26.77
10565389,Olfr307,-36.56,-22.43,-50.40,15.56,-40.26,-87.05
10565391,Olfr305,-22.44,-38.38,-41.07,-27.55,-21.78,12.07
10565393,Olfr304,-23.85,-57.51,-15.19,-18.29,-1.50,-43.14
10565395,Olfr303,-25.85,-67.98,-38.34,-0.35,-43.53,9.53
10565397,Olfr298,-33.34,-63.07,-47.25,-4.51,-45.21,-24.77
10565399,Olfr294,-9.64,-45.09,-28.72,-4.42,33.10,8.98
10565401,Folh1,-47.99,-61.15,-36.57,-30.42,-86.56,-32.20
10565422,Tyr,-24.26,-36.48,-10.05,-32.91,-19.57,-35.17
10565432,---,-46.56,-45.22,-67.88,-0.94,-79.07,-59.48
10565434,Rps13 or Gm15483 or Gm6834,13.63,-64.44,-34.54,-68.63,84.11,89.97
10565437,Tmem135,79.00,81.51,86.34,83.15,71.19,63.63
10565456,Prss23,-75.59,-81.97,-90.79,-58.40,-64.78,-78.12
10565461,Me3,3.61,25.27,-6.69,14.08,1.94,-9.55
10565463,Ccdc81,-52.52,-50.59,-49.75,-65.40,-50.99,-48.39
10565479,l7Rn6,-67.68,-91.02,-86.00,-94.19,27.12,16.65
10565486,Eed,68.99,62.22,68.89,62.54,74.96,74.85
10565499,---,-43.14,-65.88,-19.50,-7.22,-21.10,-88.73
10565501,Ccdc83,-77.54,-69.03,-65.33,-76.21,-90.28,-81.86
10565514,Tmem126a,-27.13,-65.01,-59.27,-69.34,51.75,43.23
10565519,Tmem126b,-64.12,-77.17,-67.08,-79.25,-4.77,-67.65
10565525,---,-43.28,-16.19,-73.99,-19.11,-82.49,-28.31
10565528,---,11.61,1.98,70.35,-9.27,-13.84,-1.30
10565530,---,48.45,36.02,42.81,56.39,59.61,42.47
10565532,Ankrd42,-96.65,-85.03,-93.89,-97.51,-99.21,-99.28
10565547,Pcf11,82.10,93.94,88.69,86.33,67.71,60.91
10565565,---,10.82,13.28,42.45,-73.99,8.93,70.50
10565567,4632427E13Rik,-17.76,25.82,-28.21,-33.94,-27.97,-29.72
10565570,4632434I11Rik,-51.62,-44.20,-46.81,-41.35,-76.95,-53.86
10565577,Fam181b,-31.49,-53.71,-75.51,-31.84,41.20,-25.11
10565582,Rps8,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10565585,---,-46.24,-35.77,-32.15,-48.92,-83.52,-40.73
10565587,Gm5037 or Fxn,-66.14,-39.05,-90.40,-43.84,-63.31,-77.92
10565589,Hmgb1,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10565591,Gm15413,-23.78,-14.14,-75.13,-9.39,-6.12,-18.56
10565596,---,65.94,79.76,84.92,75.59,12.14,38.36
10565598,---,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10565600,Usp35,11.25,21.81,-9.60,33.40,-15.63,40.93
10565607,Kctd21,89.12,85.82,95.36,85.04,85.15,90.51
10565609,Thrsp,-64.56,-48.18,-72.77,-67.08,-86.35,-49.57
10565612,1810020D17Rik,-90.18,-97.49,-90.96,-99.01,-57.84,-74.24
10565620,Rsf1 or Gm15623,41.69,44.20,42.69,60.39,18.84,35.83
10565627,Aqp11,-89.83,-93.53,-92.52,-73.94,-93.18,-90.35
10565634,Myo7a,19.05,12.83,30.12,7.03,38.58,5.06
10565689,Capn5,-91.87,-89.02,-94.81,-84.91,-96.00,-91.16
10565705,Omp,-44.24,-50.69,-39.80,-53.20,-28.61,-50.88
10565709,B3gnt6,-9.44,-5.26,-11.14,-10.21,-8.70,-14.84
10565712,Acer3,99.23,99.39,99.66,99.20,99.14,98.38
10565727,Tsku,-53.43,-57.05,-60.21,-37.32,-54.73,-59.23
10565735,---,19.59,37.74,33.84,26.23,15.27,-7.44
10565738,2210018M11Rik,15.99,49.54,3.61,8.90,6.17,9.53
10565759,Uvrag,91.31,94.95,91.20,90.75,89.09,91.06
10565775,Dgat2,-9.63,-28.00,-8.45,-21.43,2.06,2.21
10565786,Mogat2,-50.82,-19.54,-83.92,-31.39,-61.35,-70.28
10565794,Serpinh1,-85.23,-89.14,-97.35,-44.40,-89.94,-89.82
10565802,Rps3 or Megf8,4.47,-59.69,-10.99,-65.98,80.67,57.61
10565811,Snord15b or Rps3,71.83,80.07,75.39,83.96,57.68,61.14
10565813,Snord15a,71.27,70.70,79.11,86.55,63.13,43.12
10565815,Gm4980,-55.28,-38.17,-57.73,-47.53,-74.54,-57.91
10565817,---,-46.36,-40.23,-77.21,-50.71,-35.17,-32.61
10565819,Slco2b1,-66.44,-79.63,-73.37,-61.43,-53.34,-59.74
10565837,---,8.02,51.21,8.18,0.31,-49.81,50.00
10565840,Neu3,-50.52,-60.19,-77.57,-49.14,-12.10,-60.15
10565846,Spcs2,-39.41,-87.44,-16.50,-83.20,39.12,11.00
10565852,Rnf169,86.88,82.28,92.74,91.17,84.88,81.02
10565858,Gm5115,92.30,91.04,91.31,96.78,96.06,81.44
10565862,Pold3,46.88,61.12,61.56,48.92,33.30,25.72
10565873,Ppme1,-92.91,-94.64,-87.18,-95.75,-94.25,-89.40
10565888,Gm10603,21.17,48.81,21.27,43.08,-17.28,13.53
10565890,Dnajb13,8.12,5.13,-2.28,-2.75,25.67,23.98
10565900,Mrpl48 or D630004N19Rik,-9.44,-8.75,-6.74,-1.89,-11.24,-21.39
10565904,Mrpl48 or Rab6a,-80.18,-93.27,-96.29,-92.61,-27.84,-27.72
10565910,Plekhb1,-64.09,-62.16,-74.95,-47.70,-74.99,-61.12
10565921,Gapdh,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10565924,Relt,96.39,96.12,97.29,95.89,95.62,97.34
10565935,Arhgef17,-72.76,-72.73,-76.35,-74.26,-65.44,-76.30
10565958,P2ry6,77.43,73.26,85.33,77.34,77.34,75.09
10565962,P2ry2,-80.93,-91.57,-85.09,-70.33,-67.27,-84.19
10565968,Atg16l2,-39.15,-48.48,-59.70,-30.52,-30.67,-29.48
10565990,Art2a-ps,87.00,93.94,81.98,92.17,77.99,82.87
10565994,Art2b,-7.66,-3.93,-4.37,-7.99,-22.12,-8.29
10565996,Inppl1,-7.28,-20.03,1.12,-18.05,-6.10,5.21
10566026,Folr2,-42.96,-55.68,-76.72,-27.73,-37.36,-30.53
10566034,Folr1,-43.08,-39.42,-47.12,-24.73,-68.78,-44.75
10566043,Lrrc51,-31.44,-25.05,-40.21,-37.08,-24.27,-31.27
10566050,Il18bp,61.53,77.32,31.59,70.29,54.81,64.74
10566067,Rnf121,-25.58,-59.97,-8.03,-61.99,-2.18,17.37
10566079,Art5,-13.26,11.38,-41.52,-4.51,-7.41,-24.76
10566091,Chrna10,-22.24,-38.63,-65.65,-2.48,-14.15,2.34
10566097,Nup98,48.81,54.58,58.54,51.71,40.07,36.02
10566132,Rhog,86.33,83.04,89.97,74.15,89.78,92.91
10566136,Olfr543,21.48,6.46,-2.85,65.83,10.00,1.86
10566138,Olfr544,-11.32,-48.05,31.29,2.77,-16.43,-19.15
10566140,Olfr545,29.96,39.29,10.83,11.26,48.58,32.89
10566142,Hmgb1,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10566144,Trim21,44.37,52.41,61.46,44.00,37.76,18.03
10566155,---,-37.42,38.36,-36.31,-12.86,-75.94,-89.03
10566157,Olfr551,-28.12,-54.12,-81.60,-14.88,-3.43,14.68
10566159,Olfr553,-24.85,-23.14,-15.89,-6.96,-20.56,-63.00
10566161,Trim68,-42.94,-36.03,-39.82,-29.71,-25.40,-78.70
10566168,Olfr33,22.98,43.13,49.64,35.09,-25.08,14.07
10566170,Olfr559,-45.61,-77.29,-68.86,-26.73,-45.05,-9.75
10566172,Olfr78 or Olfr560,-48.06,-70.16,-68.78,-33.01,-38.00,-32.35
10566182,Olfr566,10.67,20.73,43.01,42.11,-16.10,-23.65
10566184,Olfr569,-2.58,-6.86,34.61,-31.82,-25.57,52.64
10566186,Olfr571,14.74,46.94,-24.96,45.74,35.47,-22.94
10566188,---,-4.57,23.09,-23.29,69.54,-14.20,-63.53
10566190,Olfr575,-10.09,-1.73,-36.02,14.96,-68.73,54.14
10566192,Olfr577,53.40,52.66,63.07,55.87,49.11,43.59
10566194,Olfr578,-24.12,-20.84,-36.53,-23.44,-23.29,-18.43
10566196,---,-6.52,-29.59,-25.59,-16.25,48.31,16.85
10566199,Olfr586,10.19,14.70,-1.08,39.41,-13.54,21.99
10566201,Olfr589,-24.36,8.76,-29.92,-23.04,-32.32,-49.30
10566203,Olfr591,3.00,3.45,-1.12,10.47,-27.81,42.30
10566205,Dub2a,-69.12,-56.33,-72.23,-44.21,-95.03,-58.92
10566207,Olfr600,20.01,-33.14,3.49,66.45,9.11,46.63
10566209,Olfr601,23.98,55.90,-2.94,51.36,15.40,-8.83
10566211,Olfr603,-14.70,-32.68,-16.05,-24.45,-16.78,24.70
10566213,Olfr605,3.50,52.52,-22.88,-55.97,31.93,28.85
10566215,Olfr607,-36.96,-36.69,-42.06,-2.06,-51.39,-62.43
10566217,Olfr609,10.31,-2.88,46.59,9.27,-18.37,25.08
10566219,Olfr610,22.29,15.28,13.97,42.54,33.96,4.13
10566221,Olfr611,-8.46,-13.49,-11.53,-7.22,12.23,-17.12
10566223,Olfr612 or Olfr611,-25.37,-0.88,-52.16,-59.09,-4.95,-38.50
10566225,Olfr616,-1.01,-20.00,-29.10,7.50,9.45,52.34
10566227,Olfr620,-12.40,-2.34,49.48,-9.85,-86.65,-6.83
10566229,Olfr624 or Olfr620,-59.92,-60.62,-78.97,-63.62,-29.04,-66.40
10566231,Olfr622,-7.44,8.26,-18.24,33.05,-24.30,-21.33
10566233,Olfr623,-39.56,-55.32,-97.59,-18.59,-13.70,-9.81
10566237,Olfr624,-62.60,-83.95,-13.85,8.75,-96.21,-95.92
10566239,Olfr629,-24.08,-65.58,-7.49,-4.44,-18.14,-36.90
10566241,Olfr630,-55.68,-90.39,-67.24,-44.23,-42.29,-26.40
10566245,Olfr69,-39.55,-68.84,-59.76,-29.51,-43.38,-11.21
10566249,Olfr68,-16.09,-66.74,41.98,-0.32,-46.45,-13.29
10566251,Olfr67,-33.54,-38.02,-53.59,-20.30,-48.99,-17.25
10566254,Hbb-b1 or Hbb-b2 or Beta-s,89.97,96.05,94.30,94.53,82.37,78.68
10566258,Hbb-b1 or Hbb-b2 or Beta-s,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10566264,Hbb-bh2,-6.08,11.90,44.31,-72.40,-31.35,43.79
10566268,Hbb-bh1,-38.28,-57.09,-26.01,-49.42,-34.83,-29.71
10566272,Hbb-y,-20.49,-43.24,-29.45,-12.32,-26.17,-9.12
10566276,Olfr66,15.12,25.88,4.35,53.82,36.59,-37.55
10566281,Dnajc19,-82.63,-92.04,-81.62,-93.93,-49.04,-62.10
10566283,Olfr64,-25.94,-26.94,-27.70,-17.08,-46.23,-16.93
10566286,---,-44.54,-15.40,-73.78,-6.10,-56.79,-71.71
10566290,---,-1.90,4.71,-83.06,25.39,67.23,-2.87
10566292,Olfr639,-1.23,43.75,-18.33,60.94,-43.70,-17.44
10566294,Olfr640,-20.01,-32.94,-11.81,-17.12,-3.86,-43.67
10566296,Olfr642,-4.73,-45.92,-81.57,63.48,32.83,32.12
10566298,Olfr643,-25.48,-46.84,-28.93,76.24,-34.07,-93.44
10566300,Olfr644,-12.50,-15.67,-54.10,14.86,15.52,-17.41
10566302,Olfr645,35.05,24.32,56.70,50.53,-7.13,41.21
10566304,4931431F19Rik,11.12,-10.41,12.59,4.02,65.86,-21.91
10566306,Ubqln3,-50.49,-37.44,-82.73,-50.28,-36.65,-44.91
10566309,Ubqlnl,-36.62,-42.58,-41.11,-13.55,-77.72,-27.55
10566315,E030002O03Rik,26.72,29.01,21.63,53.66,47.57,-12.56
10566322,Olfr648,-18.95,-10.21,-10.59,30.23,-60.04,-42.45
10566324,Olfr649,-28.86,-31.29,-34.67,-36.36,4.03,-61.58
10566326,Trim12a,67.43,76.31,79.40,59.83,65.00,57.41
10566333,Trim12c or Trim12a or Trim5,64.40,77.47,70.13,65.39,56.00,54.34
10566346,Trim12c or Trim5,66.05,72.05,75.21,64.71,62.73,54.95
10566350,Trim30b,71.70,79.65,79.97,72.66,67.41,60.25
10566358,Trim30a,63.42,77.52,72.03,70.10,53.26,46.36
10566366,Trim30d,52.41,60.97,61.27,53.97,46.66,38.31
10566372,Trim30e-ps1,50.83,32.79,73.41,76.87,13.87,34.34
10566377,Olfr655,-21.20,-39.36,-2.85,-23.48,-14.59,-36.80
10566379,Olfr658,21.70,57.64,-11.23,44.54,4.19,9.33
10566384,---,-31.70,-54.67,-26.96,-12.35,-75.93,2.19
10566387,Dub3 or Dub1 or Usp17l5 or Dub2a,-23.94,-19.22,-64.76,-30.67,-3.79,-13.71
10566395,Dub1a,-26.34,-37.16,-22.93,27.53,-48.86,-41.52
10566398,Olfr666 or Olfr668,-6.83,-2.56,-3.98,-5.19,-8.39,-13.54
10566400,Olfr667,-33.27,-33.68,-40.26,-20.77,-40.90,-33.13
10566403,Olfr668,-36.66,-34.88,-92.89,-16.56,-31.61,-13.46
10566405,Lamtor3,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10566409,Olfr670,-14.32,-24.33,-23.86,-6.51,-6.24,-14.96
10566411,Olfr671,-28.49,19.52,-70.16,0.88,-56.37,-28.30
10566413,Olfr672,-28.36,-37.05,-22.64,-29.87,-33.26,-22.59
10566415,---,-70.24,-82.40,-84.13,-49.92,-45.68,-83.70
10566417,Olfr675,-4.09,35.62,-25.79,10.25,-11.72,-11.30
10566419,---,-34.56,-43.26,-78.22,-4.76,-27.09,-28.32
10566422,---,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10566425,Olfr683,-23.50,-14.29,-36.10,-54.11,-1.92,-18.04
10566427,Olfr684,-30.03,-5.70,-54.44,-45.00,-12.57,-37.33
10566430,Olfr685,-10.22,44.61,-73.55,40.11,-25.49,-13.93
10566432,Olfr686,-4.76,-19.39,-60.00,40.40,39.91,-5.19
10566434,Olfr690,-16.40,-26.41,-26.19,48.21,-51.48,-18.99
10566436,Olfr691,-21.16,-21.72,-39.12,-28.33,-27.45,9.08
10566438,Fam160a2,59.58,54.56,65.23,42.66,55.04,72.44
10566452,Gm4972,19.61,52.60,42.40,23.47,-48.71,24.32
10566454,Prkcdbp,-77.20,-85.46,-74.84,-58.05,-87.14,-75.48
10566457,Apbb1,-25.11,-24.19,-23.98,-20.39,-24.91,-33.00
10566477,Hpx,-57.60,-43.48,-41.23,-67.28,-69.53,-68.36
10566488,Trim3,-22.26,-14.39,-23.51,-24.28,-29.28,-17.63
10566502,Arfip2,-92.46,-95.53,-95.31,-89.96,-89.74,-90.13
10566512,---,-1.81,-0.44,-9.00,-0.23,-7.43,5.47
10566514,Mrps36,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10566516,Rrp8 or Ilk,-32.13,-42.67,-4.07,-42.89,-22.34,-50.10
10566525,Taf10 or Ilk,78.08,62.01,89.30,38.09,87.88,94.20
10566529,Tpp1,-24.46,-43.14,8.86,-25.74,-37.27,-26.82
10566543,Dchs1,-78.06,-83.00,-94.35,-64.36,-68.14,-75.36
10566564,Mrpl17,-35.20,-49.61,-32.19,-47.05,-3.84,-41.30
10566571,Gm8979 or Gm8989 or Gvin1 or Gm4070,89.87,98.84,92.56,95.70,78.54,74.16
10566574,Gvin1 or Gm4070,79.25,95.13,75.76,77.97,70.45,68.04
10566578,Gm8979 or Gvin1 or Gm4070,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10566580,Gm4759,-34.95,-46.24,-56.27,-58.32,-16.36,-23.18
10566583,Gm8995,76.71,95.06,71.33,85.93,65.76,55.97
10566585,---,82.46,98.25,87.23,92.00,65.79,65.39
10566587,Olfr693,49.95,12.83,55.58,65.22,9.85,73.88
10566589,Olfr694 or Olfr704,-13.73,-16.49,-43.31,27.95,-25.95,-8.17
10566591,Olfr695,-7.76,-12.27,-76.74,13.67,31.94,-0.61
10566593,---,-8.72,-23.89,-31.94,33.57,-14.17,1.62
10566595,Olfr697,-18.10,-15.65,-12.75,-33.12,-42.10,12.30
10566597,Olfr698,-7.99,32.14,-31.34,5.36,-11.57,-28.58
10566599,Olfr699,57.44,47.94,26.16,73.84,66.51,60.69
10566601,Olfr700,28.82,-8.90,-24.41,65.82,38.02,56.62
10566603,Olfr702,-41.36,-44.57,-55.23,-22.27,-24.55,-64.52
10566607,Olfr705,-14.99,-55.27,-13.48,-20.73,-8.82,30.56
10566609,Olfr706,-15.30,-44.41,-24.95,-11.63,-10.74,0.09
10566611,Olfr707,-29.19,-14.85,-16.52,-55.23,-32.54,-29.15
10566613,---,-27.05,-46.54,-32.62,-71.73,1.24,-3.34
10566615,Olfr710,-6.27,4.62,-8.07,10.79,-30.59,-3.18
10566618,Olfr6,-13.82,-5.16,-18.17,-24.99,-18.90,-5.90
10566620,Olfr711,-15.28,0.18,-31.87,-12.59,-11.62,-24.87
10566622,Olfr2,-33.89,-63.73,-23.73,-15.19,-61.86,-11.34
10566624,Gm10081,28.36,16.64,80.82,5.53,-14.82,11.39
10566626,Olfr715,-43.47,-63.93,-55.19,-20.78,-61.55,-23.77
10566628,---,-51.48,-66.42,-89.89,-22.86,-44.45,-23.54
10566630,---,37.38,54.72,-40.48,77.09,-3.28,69.10
10566632,Cyb5r2 or Ppfibp2,-34.31,-67.23,-55.46,-4.97,-30.13,-20.07
10566644,Ovch2,-20.85,-41.42,-25.66,9.52,-10.60,-37.64
10566662,Olfr469,-25.51,-27.04,-61.46,-4.12,-43.41,-8.48
10566664,Olfr470,-13.81,-34.83,-39.11,-27.61,-0.30,20.00
10566666,Olfr471,-35.02,-81.29,-42.48,-39.86,-9.89,-9.25
10566668,Socs6,30.26,29.41,53.12,42.85,31.21,-13.62
