Probeset_ID,Gene Symbol,MF BM,Sample_,Sample_,Sample_
10534053,Rps16 or Rps16-ps2 or LOC100862433 or LOC100505015,87.25,91.81,83.79,85.64
10534056,Hpvc-ps,-78.61,-49.68,-83.04,-90.85
10534059,Rps2,27.52,-11.25,23.62,64.46
10534061,Zfp11,-57.89,-16.49,-64.81,-82.01
10534066,Sept14,-37.90,-67.50,-44.62,-13.65
10534075,Psph,-16.84,-31.78,-7.11,-12.63
10534085,Phkg1,-56.29,-95.45,-51.58,-22.88
10534096,Chchd2 or 2410018M08Rik or Gm6222 or LOC100045688 or Gm13202,27.52,-11.25,23.62,64.46
10534102,Gusb,74.84,72.60,76.39,76.04
10534120,Asl,-16.84,-20.84,-18.31,-11.64
10534140,0610007L01Rik,73.02,54.86,40.55,94.90
10534142,Sbds,-37.75,-38.29,-34.09,-40.61
10534148,A330070K13Rik,58.58,81.90,60.20,3.69
10534152,Wbscr17,-45.56,-54.55,-28.99,-56.36
10534168,Auts2,-41.53,-42.35,-44.12,-38.41
10534190,Wbscr16,71.03,58.39,77.83,74.61
10534202,Ncf1,29.57,28.17,29.16,32.68
10534216,Gtf2i,68.86,70.74,73.65,61.88
10534253,Gtf2ird1,20.31,-14.99,36.05,35.89
10534281,Clip2,14.12,6.52,23.17,11.95
10534301,Syna,-4.09,6.46,-32.86,23.96
10534303,Lat2,41.13,38.52,48.36,36.16
10534316,Eif4h,90.28,84.99,92.41,92.60
10534324,Limk1,75.47,66.84,79.82,79.69
10534343,Eln,-74.06,-83.76,-73.58,-63.16
10534384,Wbscr28,60.53,60.00,67.06,52.66
10534389,Cldn13,76.06,68.35,83.78,74.47
10534395,Cldn4,-42.23,-54.41,-21.23,-56.94
10534399,Wbscr25,-52.50,-69.01,-56.45,-34.01
10534405,Wbscr22 or Dnajc30,76.23,69.08,71.38,85.28
10534420,Vps37d,71.97,45.37,80.26,80.87
10534426,Fzd9,22.29,-6.98,45.20,27.28
10534428,Fkbp6,-59.27,-41.22,-69.16,-67.76
10534441,Pom121 or Nsun5,37.17,24.89,39.34,46.38
10534456,Hip1,-4.02,4.70,-15.11,-2.93
10534489,Ccl26,-13.99,-27.26,-20.16,6.90
10534493,Ccl24,-9.67,-31.95,11.03,-8.28
10534501,Rhbdd2,-12.06,-26.69,-11.15,-4.48
10534504,Tmem120a,-13.15,-25.42,-17.65,4.32
10534519,Styxl1,-27.69,-44.32,-28.00,-15.22
10534531,Ywhag,5.87,-0.68,10.31,8.59
10534537,Srcrb4d,74.64,65.45,71.72,84.88
10534549,---,-30.01,-71.43,-17.38,-11.10
10534551,Lrwd1,97.71,97.34,97.74,97.71
10534570,Orai2,27.52,-11.25,23.62,64.46
10534575,Prkrip1,-50.02,-57.67,-51.36,-42.02
10534583,---,90.72,92.03,86.58,92.17
10534585,Sh2b2,56.86,42.46,65.81,59.67
10534596,Cux1,50.54,63.18,28.98,53.39
10534638,---,-18.65,-8.13,-55.07,-3.83
10534640,Emid2,-5.05,-19.79,-4.28,17.25
10534654,Znhit1 or Plod3,47.41,34.66,45.00,61.21
10534660,Ap1s1,50.68,45.98,49.35,56.57
10534667,Serpine1,-51.35,-72.03,-52.65,-33.67
10534679,Trim56,47.87,52.72,46.93,44.10
10534684,Muc3,-55.18,-53.53,-52.32,-58.96
10534694,Srrt,67.41,67.28,79.80,51.62
10534716,---,28.02,-13.74,54.58,39.37
10534718,Trip6,48.36,35.07,58.71,47.36
10534728,Slc12a9,71.05,29.10,79.72,80.74
10534743,Zan,-28.81,-33.39,-24.49,-29.18
10534832,Epo,51.85,29.64,54.32,66.11
10534839,Pop7,89.70,79.70,92.08,90.82
10534842,Gnb2,90.08,86.34,92.88,90.45
10534854,Mospd3,48.70,31.44,51.26,60.50
10534862,Pcolce,-63.57,-73.28,-43.91,-75.06
10534873,Fbxo24,-39.72,-51.99,-17.73,-52.18
10534883,Irs3,-18.10,-27.68,-11.86,-17.49
10534889,Agfg2,79.04,60.66,82.44,87.80
10534906,Gm15498,-7.87,-26.25,-4.67,3.06
10534909,Sp110,27.52,-11.25,23.62,64.46
10534912,6430598A04Rik,-30.93,-56.44,-9.30,-32.55
10534921,Mepce,89.97,86.14,91.79,91.98
10534927,Pilra or Zcwpw1,43.50,39.88,40.41,49.78
10534935,Pilrb1,54.58,46.76,46.99,64.84
10534940,Pilrb2 or Pilrb1,43.58,32.57,42.81,51.22
10534945,Cyp3a13,-42.09,-56.96,-32.33,-41.36
10534960,Gjc3,-34.44,-31.21,-54.61,-22.97
10534964,Rps25,27.52,-11.25,23.62,64.46
10534966,Zfp113,3.83,48.46,9.54,-43.76
10534974,Mcm7,96.01,92.13,97.89,96.79
10534984,Mir25 or Mcm7,88.92,66.14,97.24,86.60
10534986,Mir93 or Mcm7,-16.37,-28.65,-16.47,-5.37
10534988,Mir106b,-17.69,-61.02,21.59,-10.26
10534990,Taf6,10.63,-5.04,19.23,18.91
10535006,BC037034,85.87,80.66,89.06,86.66
10535017,Gal3st4 or Gpc2,-25.47,-67.98,-7.93,-8.47
10535021,Gpc2,-15.21,-29.10,-17.32,-1.64
10535025,Got2,13.33,10.32,13.69,15.72
10535027,1700123K08Rik,-4.96,-34.52,44.24,-8.62
10535034,Zfp68,-92.78,-48.13,-98.35,-97.94
10535043,Pdgfa,-79.90,-81.49,-85.35,-74.10
10535053,Prkar1b,-46.77,-80.83,-32.88,-33.93
10535065,Adap1,72.59,64.07,72.59,80.21
10535080,Cox19,-27.03,-24.55,-31.49,-25.58
10535084,3110082I17Rik,71.96,48.71,84.76,77.07
10535091,Mir339 or 4930432F04Rik,80.01,81.78,89.13,58.27
10535095,Zfand2a,-47.83,-69.64,-36.83,-40.00
10535103,Micall2,58.62,42.05,67.96,61.82
10535124,Ints1,93.42,85.87,96.70,94.66
10535174,Tmem184a,-40.27,-81.69,-19.60,-29.27
10535184,Psmg3,61.75,70.64,47.37,61.96
10535189,Mad1l1,50.94,29.48,62.22,56.98
10535208,Ftsj2 or Nudt1,94.80,86.49,96.22,97.47
10535213,Snx8,18.40,1.94,3.81,52.48
10535225,Grifin,23.27,-4.41,23.79,47.97
10535231,Ttyh3,51.65,42.41,51.99,59.87
10535247,Iqce,56.50,42.66,60.47,65.86
10535273,Gna12,58.45,42.24,67.52,66.70
10535282,Card11,-3.08,-8.60,-2.76,0.86
10535310,Foxk1,35.46,-4.39,47.12,53.09
10535312,Radil,-34.30,-16.97,-38.90,-48.59
10535329,Papolb,-45.24,-65.12,-50.28,-25.80
10535331,Mmd2,-35.81,-35.06,-39.95,-33.17
10535340,Wipi2,94.29,88.99,97.41,94.41
10535342,---,25.34,-6.06,40.05,41.07
10535369,Wipi2 or Mrpl12,52.47,57.08,58.22,42.39
10535372,Fbxl18,48.87,12.60,60.07,64.32
10535378,D430018E03Rik,46.33,-36.55,68.28,81.90
10535381,Actb,44.69,45.66,41.94,46.27
10535389,Rnf216,40.47,71.45,13.33,34.37
10535410,---,-64.91,-83.50,-64.16,-41.33
10535413,---,97.64,94.21,98.54,98.28
10535415,Gm3925,-34.06,-42.96,-27.10,-32.51
10535418,Rbak,27.96,50.30,34.61,-5.55
10535426,Spdyb,-31.10,-47.54,-15.16,-33.43
10535435,Zfp316,91.12,59.43,96.94,94.85
10535449,E130309D02Rik,88.66,80.90,90.16,92.87
10535458,Zdhhc4,29.55,10.11,39.05,34.37
10535467,9530056K15Rik,-14.88,-40.31,-17.12,17.53
10535471,Rac1,-33.11,-20.83,-43.99,-35.54
10535477,Usp42,-37.39,-2.11,-43.93,-55.68
10535497,Ankrd61,-2.45,-15.02,18.06,-1.73
10535502,Aimp2,48.83,40.78,56.88,49.60
10535508,Ccz1,-31.97,-20.08,-23.07,-50.17
10535524,Ocm,-58.45,-57.73,-47.28,-70.52
10535532,Tecpr1,-36.62,-46.72,-49.22,-16.68
10535559,Baiap2l1,-53.92,-83.64,-51.73,-32.12
10535575,Gm6272,46.49,36.51,29.40,65.95
10535577,Tmem130,-39.21,-71.82,-20.76,-33.33
10535586,Smurf1,-76.97,-84.74,-69.61,-74.67
10535608,Kpna7,-44.40,-56.06,-42.37,-35.85
10535623,Gm4871,4.62,-50.33,15.38,62.52
10535626,Rpl29,27.52,-11.25,23.62,64.46
10535629,Pdap1,-37.38,-30.64,-42.91,-37.88
10535637,Ptcd1 or Bud31 or LOC100045848,83.85,57.29,82.18,96.32
10535647,Atp5j2,23.96,24.38,26.85,19.97
10535653,Zkscan14,49.21,34.08,61.57,50.33
10535659,Cyp3a16,-54.71,-86.53,-36.85,-39.55
10535669,Cyp3a41b or Cyp3a41a or Cyp3a44 or Cyp3a11,-37.55,-70.35,-30.65,-24.65
10535683,Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a11,27.52,-11.25,23.62,64.46
10535698,Cyp3a44,-27.71,-11.09,-32.93,-54.06
10535704,Cyp3a11,-48.89,-73.82,-33.53,-42.65
10535714,Cyp3a25,-63.40,-67.76,-30.38,-90.40
10535720,1700001J03Rik or Gm6309,-34.68,-56.04,-32.29,-21.14
10535725,Rnf6,-78.50,-63.72,-84.92,-83.42
10535732,Gpr12,-49.78,-45.09,-57.61,-46.52
10535739,Usp12,3.73,-10.94,-7.72,30.59
10535747,---,-31.01,-23.48,-11.59,-59.94
10535750,Mtif3 or Gtf3a,-32.76,-73.86,-10.16,-7.38
10535759,Lnx2,-37.16,-44.75,-18.95,-47.00
10535771,Cdx2,-47.16,-74.47,-50.29,-23.62
10535776,Prhoxnb,-35.04,-21.10,-56.98,-33.00
10535780,Flt3,64.81,64.32,65.96,63.99
10535807,Flt1,-45.25,-42.91,-42.67,-49.79
10535841,Slc46a3,59.91,49.52,66.01,61.78
10535849,Slc46a3,58.49,51.89,80.87,31.78
10535852,Slc7a1,23.46,3.49,41.53,24.70
10535866,Ubl3,-84.32,-70.58,-90.64,-87.02
10535881,---,30.51,-39.78,80.24,38.89
10535883,Katnal1,-39.54,-17.35,-32.78,-66.50
10535894,Hmgb1,18.58,19.30,4.41,31.74
10535898,Gm8615 or Gnpda1,32.53,16.47,40.08,40.94
10535900,---,95.69,97.09,94.69,95.03
10535902,---,36.19,24.10,71.05,-5.03
10535904,Hsph1,-36.46,20.49,-48.98,-69.82
10535927,Nme2 or Dscaml1,-30.24,-25.76,-29.87,-35.37
10535931,Zar1l,-20.11,-12.23,-7.29,-58.95
10535936,---,-18.07,-59.73,-10.83,-10.41
10535938,N4bp2l1,-1.48,25.90,-13.73,-7.84
10535946,N4bp2l2,-94.51,-73.72,-97.41,-97.18
10535954,N4bp2l2 or Gm8675,0.91,20.72,-44.45,32.23
10535956,Stard13,-77.17,-92.09,-85.71,-51.11
10535972,---,87.50,83.61,91.56,84.90
10535974,Vmn2r18,-2.63,-16.00,-26.61,55.63
10535979,Rfc3,67.61,70.33,65.23,66.49
10535989,A430089I19Rik or BC061212 or Gm7978 or BC080696,27.52,-11.25,23.62,64.46
10535994,A430089I19Rik or BC061212 or Gm7978 or BC080696,27.52,-11.25,23.62,64.46
10536002,C87414 or Gm6367 or Gm3259,27.52,-11.25,23.62,64.46
10536006,---,27.52,-11.25,23.62,64.46
10536010,---,27.52,-11.25,23.62,64.46
10536021,AU018829 or Gm3139 or Gm16367,27.52,-11.25,23.62,64.46
10536025,LOC100862180 or LOC100862166 or Gm7982 or Gm7682 or LOC624931 or Gm6351 or Gm6348 or Gm6346 or LOC100862230 or Gm6509 or Gm6502 or Gm6468 or LOC620639 or LOC620551,27.52,-11.25,23.62,64.46
10536029,C87414,27.52,-11.25,23.62,64.46
10536033,LOC100862180 or LOC100862166 or Gm7982 or Gm7682 or LOC624931 or Gm6351 or LOC100862230 or Gm6509 or Gm6502 or Gm6468 or LOC620639 or LOC620551,27.52,-11.25,23.62,64.46
10536037,AU018829 or Gm3139 or D5Ertd577e or E330014E10Rik or Gm3286 or Gm16367 or LOC100862245 or LOC100862202 or LOC100862115 or LOC100041712 or Gm3183 or Gm3106 or Gm16427 or LOC100039010 or LOC100038995 or Gm7792 or LOC665290,27.52,-11.25,23.62,64.46
10536041,C87414,27.52,-11.25,23.62,64.46
10536044,---,27.52,-11.25,23.62,64.46
10536048,AU018829 or Gm3139 or D5Ertd577e or E330014E10Rik or Gm3286 or Gm16367 or LOC100862245 or LOC100862202 or LOC100862115 or LOC100041712 or Gm3183 or Gm3106 or Gm16427 or LOC100039010 or LOC100038995 or Gm7792 or LOC665290,27.52,-11.25,23.62,64.46
10536052,---,27.52,-11.25,23.62,64.46
10536056,Gm6367 or C87414 or Gm3259 or Gm7919,27.52,-11.25,23.62,64.46
10536061,Zfp141,-68.32,-4.74,-90.55,-84.40
10536068,Zfp788,-82.81,-60.90,-91.67,-89.13
10536079,Vmn2r-ps54,-14.88,-48.21,-4.09,-2.35
10536083,Vmn2r60 or Vmn2r-ps60 or Vmn2r61 or Vmn2r58 or Vmn2r-ps54,-0.76,-14.14,-28.00,62.51
10536085,A430089I19Rik or BC061212 or Gm7978 or BC080696,27.52,-11.25,23.62,64.46
10536090,---,-13.61,-13.69,-3.33,-25.71
10536095,---,27.52,-11.25,23.62,64.46
10536103,LOC100862180 or LOC100862166 or Gm7982 or Gm7682 or LOC624931 or Gm6351,27.52,-11.25,23.62,64.46
10536107,---,27.52,-11.25,23.62,64.46
10536111,---,-53.64,-51.25,-31.54,-81.24
10536114,---,27.52,-11.25,23.62,64.46
10536118,---,27.52,-11.25,23.62,64.46
10536122,---,27.52,-11.25,23.62,64.46
10536126,A430089I19Rik or BC061212 or Gm7978 or BC080696,27.52,-11.25,23.62,64.46
10536136,A430089I19Rik or BC061212 or Gm7978 or BC080696,27.52,-11.25,23.62,64.46
10536141,Ctdnep1,54.43,40.56,47.78,71.74
10536143,---,27.52,-11.25,23.62,64.46
10536147,AU018829 or Gm3139 or Gm16367,27.52,-11.25,23.62,64.46
10536151,LOC100862180 or LOC100862166 or Gm7982 or Gm7682 or LOC624931 or Gm6351 or Gm6348 or Gm6346 or LOC100862230 or Gm6509 or Gm6502 or Gm6468 or LOC620639 or LOC620551,27.52,-11.25,23.62,64.46
10536155,AU018829 or Gm3139 or D5Ertd577e or E330014E10Rik or Gm3286 or Gm16367 or LOC100862245 or LOC100862202 or LOC100862115 or LOC100041712 or Gm3183 or Gm3106 or Gm16427 or LOC100039010 or LOC100038995 or Gm7792 or LOC665290,27.52,-11.25,23.62,64.46
10536159,AU018829 or Gm16367,27.52,-11.25,23.62,64.46
10536163,---,27.52,-11.25,23.62,64.46
10536170,Rn18s or Rn45s,34.89,-6.30,32.18,66.98
10536172,---,19.73,-49.00,53.20,51.63
10536176,Ccdc132,-94.03,-71.12,-95.49,-97.76
10536209,Gngt1,-30.32,-41.80,-47.33,-13.56
10536216,Gng11,-14.87,-29.97,-4.25,-11.41
10536220,Col1a2,-49.78,-58.97,-53.06,-39.76
10536273,Casd1,-26.18,29.93,-37.99,-65.67
10536294,Peg10,-56.22,-52.16,-65.77,-51.35
10536297,Ppp1r9a,-41.17,-26.28,-73.60,-37.95
10536324,Asb4,-69.40,-83.87,-50.36,-73.99
10536334,Dync1i1,-27.73,-54.66,-13.93,-28.47
10536353,Dlx6,-14.05,-6.49,-22.25,-14.64
10536359,Acn9,-77.22,-60.37,-71.78,-92.98
10536363,Tac1,-61.93,-70.07,-71.57,-46.16
10536369,C1galt1,-63.47,6.38,-81.89,-85.77
10536376,Mios,-79.19,-45.12,-85.88,-87.98
10536390,Glcci1,-63.62,-59.02,-73.81,-58.41
10536401,Nxph1,-22.89,-25.68,-34.50,-12.73
10536405,Nxph1,-17.50,-19.87,-18.59,-14.76
10536407,Phf14,-86.24,5.27,-94.85,-95.96
10536425,---,-23.71,-27.29,-41.00,-7.43
10536427,Hormad1,-60.66,-77.77,-84.94,-29.17
10536429,Tmem106b,-90.69,-71.26,-93.75,-93.30
10536440,Gm725,-5.81,-5.32,-49.15,46.25
10536442,---,55.08,68.18,56.53,38.27
10536444,Foxp2,-56.58,-93.57,-36.30,-42.66
10536472,Mdfic,-55.08,-47.21,-65.61,-50.74
10536481,---,-61.28,-61.89,-38.67,-78.73
10536483,Tes,13.57,17.35,11.35,11.82
10536494,Cav2,-80.94,-72.00,-91.78,-77.59
10536499,Cav1,-80.05,-76.38,-72.13,-91.03
10536505,Met,-41.76,-38.17,-41.19,-47.07
10536527,Capza2,-40.56,17.04,-68.49,-64.69
10536541,St7,71.65,71.82,71.92,70.96
10536563,Cftr,-56.29,-56.67,-43.67,-69.38
10536593,Tsen15,51.59,54.94,53.08,44.96
10536595,Naa38,-9.65,-19.75,4.52,-13.06
10536600,Ankrd7,-27.99,-79.31,-14.47,-16.34
10536607,---,-1.00,-57.49,70.31,-5.19
10536609,---,69.71,39.92,62.79,87.53
10536611,Kcnd2,-44.10,-48.61,-42.73,-41.17
10536620,Ing3,-65.56,-28.49,-80.79,-78.37
10536635,A430107O13Rik,-54.77,-49.95,-57.79,-56.35
10536658,Wnt16,-19.33,-46.31,-19.07,4.47
10536667,Ptprz1,-66.23,-67.85,-69.46,-62.44
10536697,Asb15,-31.57,-18.78,-37.13,-43.52
10536711,Lmod2,-43.48,-72.19,-31.77,-31.12
10536717,Hyal6,-21.17,-62.14,-12.20,-9.63
10536722,Hyal4,-21.35,-43.81,-25.24,-0.52
10536729,Spam1,-43.09,-82.51,-50.81,-14.90
10536738,Hyal5,-40.32,-45.72,-75.84,-15.62
10536743,6530409C15Rik,71.20,57.35,62.61,86.97
10536746,Arf5,85.67,74.92,92.36,85.95
10536752,Fscn3 or Gcc1,-33.55,-51.04,-24.81,-27.69
10536762,Snd1,94.45,93.92,93.18,96.03
10536787,Mir129-1,85.67,88.74,84.84,82.78
10536789,Lep,-46.42,-74.55,-41.08,-28.81
10536794,Hilpda,-25.75,-19.33,-20.76,-37.75
10536799,Fam71f2,-55.86,-70.44,-40.61,-56.16
10536805,Fam71f1,-62.63,-49.47,-56.09,-81.94
10536818,Calu,-20.58,-3.10,-27.66,-30.64
10536827,Ccdc136,-83.40,-77.53,-84.26,-88.18
10536845,Flnc,-63.85,-72.00,-68.83,-51.66
10536895,Atp6v1f,27.52,-11.25,23.62,64.46
10536898,Irf5,36.68,36.95,31.89,42.10
10536908,Tspan33,87.50,82.79,90.52,88.76
10536917,Smo,35.11,26.42,41.47,37.55
10536931,Ahcyl2,-91.83,-87.38,-93.67,-92.96
10536949,Fam40b,-50.99,-71.79,-43.66,-43.53
10536971,---,-21.30,-16.94,-28.50,-18.96
10536973,1700023L04Rik,32.34,-13.88,35.84,68.54
10536976,Nrf1,77.40,63.34,85.02,80.45
10536994,---,-2.01,1.37,-3.56,-3.78
10536996,Klhdc10,-39.68,-40.27,-37.66,-41.26
10537007,1700025E21Rik,-25.84,-42.74,-24.03,-15.64
10537014,Cpa2 or LOC100862143,-25.02,-56.32,-16.35,-17.29
10537026,Cpa4,-42.83,-63.97,-47.60,-24.23
10537038,Cpa5,-50.25,-63.42,-27.93,-62.30
10537051,Cpa1,-25.74,-32.32,-23.82,-21.25
10537062,Mest or Copg2,-97.64,-99.86,-92.46,-96.12
10537076,Mir335,16.97,-10.73,33.66,33.33
10537078,Mkln1,-76.08,-19.93,-84.07,-84.87
10537098,1700012A03Rik,-12.66,-6.07,-18.27,-17.07
10537102,Exoc4,-69.49,-23.44,-79.28,-86.59
10537123,Lrguk,-42.85,-55.38,-26.67,-52.51
10537146,Akr1b8,-55.81,-49.51,-52.52,-67.26
10537157,Akr1b10,26.13,14.62,27.29,36.66
10537169,Akr1b7,-55.87,-70.50,-53.99,-43.11
10537179,Bpgm,-7.97,-39.15,10.30,4.35
10537184,Cald1,-92.67,-91.85,-98.60,-82.90
10537204,Agbl3,-33.88,-0.32,-63.74,-48.98
10537227,Tmem140 or 3110062M04Rik,-2.02,-20.56,11.37,4.12
10537231,Stra8,-28.65,-54.55,-12.94,-29.57
10537244,Rpl17,27.52,-11.25,23.62,64.46
10537246,Nup205,54.18,52.60,56.07,52.79
10537290,---,-28.65,-62.63,-11.33,-23.30
10537292,1810058I24Rik,35.43,25.87,49.79,30.03
10537296,Mir490,-39.44,-51.66,-59.19,-17.77
10537298,Chrm2,-55.92,-69.61,-63.76,-35.55
10537300,---,-20.70,-37.71,-3.51,-44.19
10537306,Akr1d1,-25.29,-40.56,-16.67,-22.38
10537316,Atp6v0c,27.52,-11.25,23.62,64.46
10537318,Trim24,-95.75,-86.70,-98.11,-97.52
10537343,Tmem213 or Atp6v0a4,35.12,43.22,23.08,37.60
10537347,---,90.05,95.11,90.46,79.70
10537349,Gm12191 or Rpl30,27.52,-11.25,23.62,64.46
10537353,Ttc26,-46.74,-31.79,-58.38,-52.79
10537375,Ubn2,-93.69,-70.63,-97.21,-97.81
10537394,1110001J03Rik,-13.39,-19.75,-13.86,-8.05
10537397,Luc7l2,-71.27,-6.78,-84.38,-88.70
10537406,Clec2l,-58.07,-69.50,-41.98,-61.18
10537410,Tbxas1,65.10,61.58,63.89,69.51
10537426,4930599N23Rik,84.89,74.21,92.10,81.94
10537428,Rab19,25.25,30.52,22.14,24.14
10537437,Mkrn1,43.14,14.79,-9.05,81.61
10537441,Adck2,57.28,44.11,73.77,51.22
10537452,Ndufb2 or Adck2,-31.43,-32.48,-28.07,-34.88
10537458,Gm5567,-63.07,-97.40,-22.93,-62.30
10537463,Agk,28.51,20.39,30.28,35.50
10537480,Wee2,-20.78,-24.35,-11.69,-30.23
10537494,Ssbp1,-59.46,-45.70,-83.70,-45.01
10537499,Tas2r137,-57.45,-39.64,-76.81,-53.01
10537501,Tas2r108,-81.76,-81.39,-86.39,-76.96
10537504,---,27.52,-11.25,23.62,64.46
10537506,Olfr460,-47.01,-51.62,-59.60,-31.87
10537509,Mgam,-14.70,-13.84,-20.19,-11.52
10537545,---,-38.78,-45.86,-15.89,-64.57
10537558,---,-31.56,-37.19,-44.71,-17.85
10537561,1810009J06Rik or Gm2663,-21.86,-37.01,-11.04,-25.40
10537567,LOC665506,-23.30,-22.26,-30.50,-19.28
10537624,---,-18.58,-25.22,-15.34,-16.76
10537627,Prss2,-51.23,-74.05,-35.72,-46.44
10537634,Try4,-43.39,-23.01,-71.19,-47.00
10537638,Try10 or Gm5409,-49.73,-36.98,-78.63,-36.94
10537642,Gm5771,-46.94,-80.55,-36.38,-28.68
10537645,Gm5409,-51.62,-60.54,-28.09,-74.93
10537650,Prss1 or Gm5771 or Gm10334 or Prss3 or Try10 or Gm5409 or Try4,-29.45,-31.54,-14.22,-53.22
10537657,Ephb6,-9.47,-18.51,-11.51,-1.19
10537676,1700034O15Rik,-30.22,-33.94,-57.31,-12.78
10537679,Pip,-22.99,-76.11,-14.17,-9.55
10537684,Sval2,-27.17,-22.56,-25.79,-33.70
10537690,Sval1,-70.59,-42.31,-64.68,-96.56
10537696,Sval3,-37.12,-20.43,-63.59,-33.16
10537701,Sva,-13.05,-14.52,-11.67,-13.44
10537707,Tas2r139,-25.03,-31.38,-21.14,-23.53
10537710,Tas2r144,-0.02,-54.49,38.73,39.84
10537712,Gstk1,-9.91,-14.11,-7.39,-7.59
10537722,Tmem139,-66.50,-76.15,-70.75,-52.49
10537728,Casp2,94.02,90.29,95.98,95.09
10537742,Clcn1,-31.76,-38.28,-33.75,-23.93
10537770,Zyx or Epha1,62.60,59.11,62.50,65.85
10537785,Tas2r143,-43.45,-37.79,-65.51,-26.88
10537787,Tas2r135,-37.23,-47.76,-56.47,-9.31
10537789,Tas2r126,-75.16,-87.71,-81.61,-50.58
10537791,Olfr453,-27.16,-30.72,-43.19,-11.06
10537793,Olfr38,-12.87,-16.21,-75.28,61.60
10537795,Olfr452,-28.06,-75.65,-30.20,16.43
10537797,---,-36.34,-57.72,-30.73,-22.38
10537799,Olfr450,-19.62,-59.05,-30.79,30.28
10537801,Olfr449,-36.75,-24.64,-70.20,-24.31
10537803,Olfr448,-48.42,-39.83,-61.52,-42.19
10537805,Olfr447,-18.71,-78.14,-12.42,36.58
10537807,Olfr446,-47.42,-50.79,-47.30,-43.93
10537809,Olfr444,5.67,36.25,55.24,-57.33
10537811,Olfr446,-14.61,-23.91,-15.38,-6.94
10537817,Olfr441 or Olfr237-ps1 or Olfr444,-51.87,-41.59,-57.24,-56.89
10537819,Olfr237-ps1,-62.04,-94.69,-39.67,-37.78
10537821,Olfr437,-10.05,32.72,-65.29,16.67
10537823,Olfr13,-16.56,-85.00,1.09,31.53
10537826,Olfr435,20.80,-6.41,15.86,51.41
10537828,Olfr434,-20.88,-30.48,-15.49,-17.01
10537831,Olfr47,40.08,49.05,27.37,39.91
10537834,Arhgef5,-30.38,-30.77,-28.85,-32.11
10537849,Arhgef5,27.52,-11.25,23.62,64.46
10537851,Cntnap2,-50.59,-70.97,-44.75,-38.28
10537880,---,10.69,7.21,28.14,-2.25
10537882,Cul1,-92.49,-54.01,-95.26,-97.27
10537909,Rny3,88.96,91.88,88.88,85.96
10537911,Zfp398,-8.32,15.43,-12.02,-29.14
10537921,Zfp282,84.84,46.99,91.85,92.56
10537934,Zfp212,87.51,81.36,83.78,93.43
10537938,Zfp956 or Zfp783,77.99,50.28,83.52,89.66
10537955,---,76.27,47.27,63.77,93.08
10537957,Krba1,-3.72,-20.40,2.85,7.65
10537978,Sspo,-22.60,-18.87,-22.23,-27.62
10538080,Rpl35a or Ino80,27.52,-11.25,23.62,64.46
10538082,Atp6v0e2,-78.08,-82.21,-89.73,-59.24
10538087,Lrrc61,3.84,-7.74,-7.18,33.22
10538093,Gm5111,37.50,30.47,47.66,29.69
10538100,Repin1,54.64,36.48,63.75,59.38
10538106,Zfp775,-33.04,-72.57,-41.65,29.95
10538109,AI854703,43.10,-9.35,51.36,68.31
10538115,Gimap8,-28.36,-25.62,-27.16,-32.50
10538123,Gimap9,20.17,26.15,16.43,18.63
10538126,Gimap4,0.72,18.83,-11.11,4.33
10538135,Gimap7,-7.60,-4.98,-14.63,-5.19
10538138,Gimap1,8.28,3.52,4.44,15.94
10538142,Gimap5 or Gimap1,-1.74,5.56,-2.56,-4.81
10538148,---,-12.49,-76.83,49.14,-7.65
10538150,Tmem176a,52.87,48.51,52.80,56.96
10538159,---,64.34,25.50,84.27,67.62
10538163,Abp1,-30.87,-25.46,-26.47,-44.81
10538169,1600015I10Rik,-75.42,-66.07,-78.51,-80.33
10538174,Doxl2,-16.20,-51.85,-4.26,-16.26
10538179,Svs1,41.16,33.22,17.11,65.26
10538187,Gpnmb,-66.36,-94.08,-56.35,-45.91
10538201,2410003K15Rik,-93.41,-93.73,-88.68,-96.12
10538206,Ccdc126,7.25,-5.26,24.95,4.03
10538214,D330028D13Rik,-42.19,-54.33,-14.48,-63.20
10538222,Stk31,-40.37,-64.43,-11.67,-79.13
10538247,Npy,-27.80,-23.37,-16.25,-51.12
10538253,Mpp6,-27.77,20.65,-51.91,-55.65
10538269,Dfna5,-70.51,-27.61,-74.77,-92.64
10538271,---,-38.87,-67.31,-13.75,-47.37
10538273,BC022713,-69.70,-59.51,-84.00,-63.70
10538275,Nfe2l3,-60.15,-72.81,-52.07,-54.69
10538282,Cbx3,27.52,-11.25,23.62,64.46
10538290,Snx10,-6.61,38.08,-13.78,-38.00
10538299,Hoxa3 or 5730446D14Rik,-41.22,-43.49,-35.39,-46.02
10538305,---,-35.09,-72.11,-63.18,34.50
10538307,---,-9.50,13.04,-6.08,-32.88
10538310,Evx1,14.81,6.29,54.94,-15.52
10538318,Tax1bp1,-94.73,-35.58,-96.50,-98.07
10538338,Creb5 or 9430076C15Rik,-42.97,-44.41,-47.69,-36.45
10538352,---,28.33,-7.33,27.97,58.50
10538354,Tril,-28.98,-5.53,-18.37,-67.91
10538356,Chn2 or 9130019P16Rik,-20.23,-15.09,-29.59,-15.73
10538373,Prr15,-38.18,-47.02,-32.06,-38.09
