Probeset_ID,Gene Symbol,Mo BM Ly6C+ II-,Sample_,Sample_,Sample_
10577070,Tubgcp3,79.63,83.16,63.78,87.68
10577093,Gm15348,36.93,2.70,64.22,36.54
10577096,Pcid2,82.44,82.00,79.35,85.55
10577114,Grtp1,-66.87,-84.18,-82.67,-28.74
10577125,Adprhl1,-16.16,-60.59,-17.35,-3.52
10577144,Dcun1d2 or Tmco3,-42.44,-41.09,-56.79,-28.02
10577152,E330037G11Rik,-72.85,-58.72,-79.47,-79.31
10577154,Atp4b,70.46,-3.93,82.57,89.35
10577164,Gas6,-72.38,-91.83,-59.38,-65.62
10577179,1700029H14Rik,-7.55,-25.21,-22.30,-0.94
10577190,Rasa3,89.17,88.09,85.61,94.19
10577217,---,71.36,78.04,0.00,94.53
10577219,AF366264,-55.06,-86.64,-52.89,-13.15
10577222,2410022L05Rik,-65.74,-70.28,-59.80,-67.47
10577226,2610019F03Rik,-41.06,-65.65,-37.16,-26.43
10577230,Erich1,-41.92,-35.14,-54.94,-37.04
10577237,BB014433,-28.66,-31.23,-33.71,-22.14
10577240,Csmd1,-20.46,-20.82,-29.72,-13.53
10577312,---,24.00,-1.26,34.25,39.51
10577315,Angpt2,-69.17,-71.63,-66.58,-69.11
10577326,Xkr5,75.37,68.08,75.01,80.83
10577337,Defb40,-20.16,-39.07,-63.28,0.50
10577340,Defb37,-10.49,-9.23,-13.77,-8.31
10577343,Defb38,-14.73,-37.03,-26.20,17.97
10577349,Defb39,-3.76,-3.31,-58.52,63.98
10577352,Defb12 or Defb35,-61.99,-54.71,-86.36,-37.17
10577356,---,50.75,-15.74,24.09,92.90
10577359,Defb8,70.86,74.90,10.38,90.05
10577361,---,-41.80,-12.14,-35.46,-90.17
10577385,Defb33,-23.16,-15.85,-44.51,-12.94
10577388,4930467E23Rik or Gm15319,-41.80,-12.14,-35.46,-90.17
10577395,2610005L07Rik or 6820431F20Rik,-41.80,-12.14,-35.46,-90.17
10577412,6820431F20Rik or 2610005L07Rik,-41.80,-12.14,-35.46,-90.17
10577419,---,-32.55,-89.37,-35.30,-6.76
10577421,Gm14851 or Defa-rs1 or AY761184 or Gm7849 or Gm7861,-56.22,-21.75,-53.99,-91.39
10577424,---,-49.98,-78.17,-92.07,-2.63
10577426,Defa-rs1 or Gm14851 or Gm7861 or Gm7849 or AY761184,-41.80,-12.14,-35.46,-90.17
10577429,Gm7849 or Gm7861 or Gm14851 or Defa-rs1 or AY761184,-41.80,-12.14,-35.46,-90.17
10577432,---,-41.80,-12.14,-35.46,-90.17
10577434,Gm7849 or Gm7861 or Gm14851 or Defa-rs1 or AY761184,-41.80,-12.14,-35.46,-90.17
10577437,AY761184,-34.65,-22.37,-76.64,-16.24
10577441,Defb9,-15.24,-23.56,-47.43,-1.69
10577444,Defb11,31.02,-1.64,35.14,51.98
10577446,Defb15,33.85,66.24,-40.16,65.12
10577449,Atp7b,-28.83,-26.53,-43.81,-19.56
10577471,Nek5,-67.47,-68.38,-77.93,-55.71
10577492,Nek3,-81.39,-96.33,-61.86,-73.89
10577508,Ckap2,-8.24,-1.84,1.33,-28.63
10577517,Slc25a15,-41.61,-59.60,-47.31,-23.78
10577528,AI316807 or Slc20a2,-28.66,-47.55,-20.49,-14.62
10577534,Vdac3,-41.80,-12.14,-35.46,-90.17
10577544,Polb,20.24,29.04,17.40,14.45
10577560,Ikbkb,91.64,91.70,89.68,93.18
10577586,Ap3m2,-9.60,-4.47,-12.28,-12.05
10577598,Lsm6,-39.43,-0.99,-31.55,-91.02
10577602,Mir486 or Mir3107,53.47,6.86,62.72,74.71
10577604,Agpat6,-19.99,-32.04,-14.91,-12.81
10577623,Gins4,7.11,16.96,-1.15,3.44
10577633,Golga7,66.31,76.25,57.65,63.07
10577641,1810011O10Rik,-66.54,-69.72,-71.29,-59.61
10577645,Ido2,-47.51,-51.20,-75.57,-21.02
10577655,Ido1,-24.03,-26.41,-65.90,-7.50
10577666,Adam18,-14.11,-14.44,-28.72,-7.25
10577685,Adam3,-24.98,-38.98,-37.33,-10.66
10577712,Adam5,-51.43,-65.83,-54.92,-36.03
10577734,Adam32,-48.07,-90.62,-65.58,-11.49
10577757,Adam9,-48.24,-42.53,-55.12,-46.74
10577782,Htra4,-18.14,-25.02,-23.63,-9.69
10577792,Plekha2,62.39,58.30,60.40,68.66
10577808,Tacc1,76.32,74.51,74.56,79.69
10577824,Letm2,-59.11,-51.44,-52.54,-72.96
10577838,Ddhd2,-37.21,-18.49,-47.60,-44.70
10577858,Bag4,-65.97,-52.24,-84.02,-57.50
10577866,Ash2l,-10.77,-17.82,-3.55,-12.02
10577882,Hgsnat,98.22,98.11,98.32,98.14
10577903,4930444A02Rik,61.06,39.16,56.53,80.06
10577910,Fnta,22.34,18.07,18.50,30.99
10577922,Hook3,-92.93,-86.28,-92.98,-95.93
10577946,Prosc,65.18,28.99,80.08,73.24
10577948,Brf2 or Gpr124,75.60,75.75,63.71,83.13
10577954,Rab11fip1,-1.52,23.60,-23.58,4.98
10577963,Got1l1,-21.87,-45.03,-20.11,-10.68
10577973,Adrb3,-30.95,-56.99,-35.80,-13.87
10577980,Chrna6,-20.74,-35.32,-76.08,-1.01
10577990,---,-51.90,-70.12,-67.40,-26.83
10577992,---,-30.44,-41.05,-33.14,-19.31
10577994,Gm8096,58.89,17.85,58.85,81.90
10577996,Unc5d,-36.25,-41.49,-35.58,-32.45
10577999,Unc5d,-14.89,-35.88,-13.87,-6.17
10578017,Gm9911,-28.06,-45.79,-59.97,-10.22
10578019,Nudc,40.17,43.44,38.52,38.81
10578021,---,-3.14,47.63,-53.31,14.65
10578025,---,-17.18,-12.38,-28.02,-11.54
10578027,Mak16 or Tti2,-40.38,-21.47,-32.21,-65.44
10578037,Eif3h,3.87,-23.57,19.75,20.90
10578040,---,-8.13,-48.33,-78.92,78.98
10578042,Tgs1,-18.40,9.81,-18.70,-45.61
10578045,Nrg1,73.51,73.51,64.61,80.30
10578064,Rpl27a,-41.80,-12.14,-35.46,-90.17
10578066,---,-41.80,-12.14,-35.46,-90.17
10578069,Gtpbp10,-41.80,-12.14,-35.46,-90.17
10578071,Wrn,-48.34,-37.94,-56.16,-51.86
10578109,Ubxn8,60.40,58.93,57.84,62.71
10578120,---,3.26,-27.94,-14.85,72.49
10578123,Rbpms,24.23,13.38,20.67,39.31
10578136,---,-53.14,-56.20,-89.66,-27.98
10578138,Dctn6,-11.28,-22.06,-13.04,1.64
10578145,Erh,-41.80,-12.14,-35.46,-90.17
10578149,Leprotl1,16.72,13.42,13.18,24.23
10578153,---,-5.98,16.65,-21.29,-7.62
10578155,---,69.05,70.62,81.45,51.14
10578157,Tnks,-67.36,-59.70,-70.44,-71.88
10578189,Tnks,-84.22,-94.45,-93.03,-25.52
10578191,---,55.59,25.75,58.99,73.07
10578193,Eri1,7.16,10.63,9.99,1.39
10578203,Cldn23,-9.60,-17.55,-9.95,-5.02
10578207,Lonrf1,40.37,56.14,47.19,12.13
10578219,---,92.96,87.95,92.13,96.10
10578222,Dlc1,-44.30,-45.28,-39.12,-49.88
10578241,Dlc1,-58.07,-50.79,-49.87,-73.24
10578249,Gm10683,20.18,10.70,9.28,39.91
10578251,---,-8.13,-9.56,-49.22,44.34
10578253,Sgcz,-19.92,-45.36,-56.50,24.12
10578262,Mir383,-60.46,-48.75,-89.39,-37.30
10578264,Msr1,18.27,20.68,28.50,8.46
10578277,---,-45.69,-20.36,-59.15,-59.39
10578279,Gm10682,35.32,-1.16,51.56,53.70
10578281,Fgf20,19.10,-51.11,-2.64,82.42
10578287,Cnot7 or Zdhhc2,-95.84,-92.87,-96.44,-96.97
10578300,Mtmr7 or Vps37a,-68.94,-91.42,-73.74,-44.17
10578320,---,23.34,51.81,73.11,-64.39
10578322,Pdgfrl,37.29,31.82,16.48,53.50
10578324,Mtus1,69.17,77.20,63.06,65.64
10578352,Fgl1,-67.09,-69.08,-96.36,-30.76
10578361,Asah1,81.48,83.39,83.57,76.67
10578377,Frg1,50.79,55.09,54.75,41.14
10578387,Zfp353,50.73,-45.20,63.57,86.69
10578391,Smarce1,-41.80,-12.14,-35.46,-90.17
10578393,Triml1,-8.70,-30.66,-6.35,-3.25
10578399,---,-46.89,-61.79,-72.71,-17.41
10578401,Zfp42,-20.69,-16.15,-31.32,-16.71
10578405,---,-41.80,-12.14,-35.46,-90.17
10578408,Adam26b,-48.02,-49.43,-69.97,-29.32
10578410,Adam26a,-9.18,-84.53,-36.61,30.00
10578413,Gm5346,16.35,-62.30,73.76,38.49
10578415,Adam34 or Gm5347,-19.20,-43.78,-55.11,-2.41
10578421,Gm5347 or Adam34 or Gm5346 or Adam26b,-21.39,-45.34,-37.32,-6.39
10578423,Gm9908,-2.59,-14.11,52.25,-39.33
10578425,AY512931,46.56,34.89,21.44,70.45
10578427,F11,-14.09,-23.76,-11.37,-11.63
10578448,Cyp4v3 or Klkb1,-15.68,-22.64,-16.17,-9.85
10578477,Fam149a,-56.12,-66.02,-58.39,-45.83
10578493,Tlr3,-70.33,-76.70,-83.02,-54.09
10578504,1700029J07Rik,-55.77,-94.21,-60.84,-14.23
10578515,Ankrd37 or Lrp2bp,-64.94,-88.42,-81.66,-25.94
10578521,Snx25,-70.58,-60.04,-68.00,-78.98
10578539,Slc25a4,-36.10,-30.55,-30.41,-45.54
10578545,Gm12070,-41.80,-12.14,-35.46,-90.17
10578547,Helt,40.48,1.76,37.39,66.79
10578557,Ccdc111 or Mlf1ip,-17.05,-7.42,-28.91,-14.92
10578572,Stox2,-53.76,-77.45,-80.56,-30.08
10578574,Stox2,-38.00,-71.66,-50.77,-12.56
10578582,D030016E14Rik,16.38,18.95,5.73,26.77
10578613,Rps16 or Rps16-ps2 or LOC100862433 or LOC100505015 or Gm8623,-41.80,-12.14,-35.46,-90.17
10578615,Ing2,-70.56,-65.63,-70.08,-74.78
10578619,Cdkn2aip,25.90,35.68,14.62,28.21
10578623,Wwc2,-22.58,-20.01,-23.47,-24.18
10578647,---,40.99,28.19,17.21,69.31
10578649,Odz3,-53.52,-56.72,-56.75,-47.37
10578679,---,-7.27,-48.34,-13.39,42.39
10578681,---,-48.02,-41.67,-58.93,-42.03
10578683,Eif2s2 or Gm9892,-97.70,-95.02,-97.90,-98.93
10578685,---,60.36,15.06,55.75,84.47
10578688,Rnu2-10,-41.80,-12.14,-35.46,-90.17
10578690,Neil3,61.91,65.81,62.35,56.64
10578703,Spcs3,49.04,73.11,54.30,15.26
10578709,Wdr17,-26.30,-74.27,-20.23,-10.04
10578743,Adam29,-10.66,-19.85,-42.44,15.78
10578746,BC088983,-39.73,-45.85,-42.16,-31.14
10578757,BC088983 or Fbxo8,-3.03,-15.33,-8.95,23.10
10578761,---,-13.66,-32.73,-26.26,1.01
10578763,Sap30,62.93,55.01,65.75,67.22
10578768,Sap30,11.85,-7.47,-0.37,40.70
10578771,Galnt7,-67.94,-67.51,-69.63,-66.33
10578786,Galntl6,-10.08,-9.51,-22.41,-4.78
10578794,Galntl6,-5.44,-8.91,-14.02,3.34
10578796,Galntl6,-13.45,-30.72,-28.74,-4.30
10578806,---,-28.87,-24.05,-41.91,-22.48
10578810,Clcn3,-95.74,-97.15,-96.53,-93.45
10578829,Palld,-54.90,-77.61,-51.71,-40.94
10578857,Anxa10,-16.25,-50.55,-19.00,-4.80
10578872,---,-3.56,-11.24,-14.62,32.31
10578874,Gm4975,-37.44,-24.71,-59.09,-33.41
10578880,Tll1,-45.07,-48.44,-44.23,-42.67
10578902,Mir710,-9.40,-32.74,-66.68,70.44
10578904,Cpe,-74.97,-69.47,-89.26,-66.09
10578916,Sc4mol,8.45,10.50,8.04,7.01
10578922,Klhl2,7.22,23.77,-17.46,21.45
10578938,Trim75,-36.30,-48.65,-86.95,-6.18
10578941,Trim60 or Trim61,-19.78,-25.95,-30.91,-9.24
10578950,Gm10664,-55.53,-82.60,-84.36,-17.43
10578952,BC030870,-15.13,-44.53,-23.85,-4.50
10578955,---,31.32,-33.75,53.65,66.03
10578957,---,-29.45,-90.49,-58.15,-2.99
10578959,---,24.73,35.84,-12.45,48.31
10578962,Gm10661,-55.52,-25.43,-98.29,-25.17
10578964,1810029B16Rik,-64.97,-44.72,-73.06,-74.71
10578973,Npy5r,74.64,34.13,70.16,91.43
10578979,---,-10.31,-70.12,-9.99,61.27
10578981,---,-42.05,-44.80,-24.87,-60.25
10578984,Tufm,-41.80,-12.14,-35.46,-90.17
10578986,Psd3,-73.13,-79.84,-71.05,-69.28
10578989,Psd3,-70.28,-62.31,-71.56,-77.63
10579012,Csgalnact1,-68.59,-67.92,-76.60,-60.33
10579023,Slc18a1,-32.08,-48.13,-49.28,-13.02
10579043,Lzts1,-51.31,-42.54,-81.47,-32.38
10579047,Lzts1,30.38,-20.87,-2.71,84.39
10579049,Gm10033,-89.18,-95.86,-93.60,-71.34
10579052,Gm10033,-98.45,-97.75,-99.63,-95.98
10579054,4930467E23Rik or Gm15319,-41.80,-12.14,-35.46,-90.17
10579060,4930467E23Rik or Gm15319,-41.80,-12.14,-35.46,-90.17
10579066,---,-94.76,-79.61,-96.06,-98.63
10579070,Zfp868,-80.82,-85.74,-69.91,-84.12
10579079,Zfp869,-78.19,-42.41,-78.22,-93.57
10579089,Zfp866 or Zfp963,-81.15,-69.46,-82.42,-87.89
10579101,Cilp2,39.57,-30.55,81.67,36.49
10579114,Yjefn3,0.96,-30.84,-4.24,54.57
10579119,Ndufa13 or Tssk6,48.08,14.74,64.79,61.09
10579125,Gatad2a,76.36,73.87,67.64,85.72
10579142,---,2.89,5.96,-5.47,6.97
10579144,Mau2,80.97,80.45,71.27,88.70
10579165,Ncan,-19.16,-49.45,-14.45,-9.10
10579181,Rfxank or Nr2c2ap,56.71,30.95,58.70,74.38
10579199,Slc25a42,-59.92,-81.02,-52.44,-44.39
10579209,Armc6 or Sugp2,45.96,51.45,13.34,62.09
10579219,Ddx49 or Homer3,60.44,46.75,52.75,78.29
10579234,Upf1,94.85,94.77,91.66,97.08
10579262,Crtc1,-40.97,-50.62,-52.02,-22.32
10579277,Klhl26,-42.49,-66.78,-65.28,8.87
10579287,Tmem59l,-30.09,-49.73,-49.88,-9.87
10579296,2810428I15Rik,81.74,63.40,83.60,90.13
10579302,Uba52 or 2810422J05Rik,-41.80,-12.14,-35.46,-90.17
10579307,2810422J05Rik or Uba52,80.26,71.55,84.25,83.65
10579313,Ssbp4,87.37,81.24,86.34,91.03
10579331,Gdf15,-29.16,-78.65,-21.26,-7.33
10579335,Pgpep1,-47.09,-65.04,-40.55,-32.99
10579341,Mpv17l2,90.83,86.44,89.86,94.64
10579347,Ifi30,96.56,95.73,97.00,97.26
10579356,Pik3r2,68.21,57.71,66.99,78.21
10579373,Mast3,53.69,55.23,49.96,55.27
10579406,Arrdc2,88.53,86.12,87.27,91.71
10579422,Kcnn1,-54.80,-67.84,-15.07,-74.33
10579437,Ccdc124,89.57,70.86,89.28,95.65
10579442,Slc5a5,6.47,-13.33,-1.87,54.52
10579461,Rpl18a,-41.80,-12.14,-35.46,-90.17
10579468,Haus8,78.36,86.85,67.77,75.13
10579479,Nr2f6,17.34,-7.14,2.30,52.84
10579486,Ushbp1,-26.91,-52.56,-37.79,-6.11
10579500,Abhd8,-26.72,-36.67,-33.13,-12.39
10579508,Ano8 or Dda1,-4.68,-10.55,1.45,-3.94
10579525,Plvap,-23.54,-22.23,-22.29,-26.58
10579532,Bst2,42.96,34.60,46.85,47.94
10579538,Tmem221,67.20,54.03,25.50,92.56
10579543,Nxnl1,-24.37,-36.51,-24.45,-15.58
10579548,Glt25d1 or Unc13a,-5.78,-8.31,-12.68,-1.81
10579550,Unc13a,-26.05,-25.89,-54.50,-9.87
10579554,Unc13a,-23.84,-45.23,-34.39,-8.09
10579600,Jak3,37.70,-0.40,56.36,50.49
10579602,B3gnt3,-46.54,-72.77,-42.06,-27.15
10579607,B3gnt3 or Cnot8,61.85,54.76,67.89,61.85
10579609,Fcho1,58.16,59.85,52.25,62.28
10579636,Cyp4f18,78.97,85.90,80.90,72.31
10579649,Cib3,23.02,-20.45,-7.39,74.16
10579657,Rpl23a or Gm10132 or Gm3362,-41.80,-12.14,-35.46,-90.17
10579659,Hmgn2 or Gm7931 or Gm9525 or Gm6750 or Gm6594,-41.80,-12.14,-35.46,-90.17
10579663,Eps15l1,63.81,63.94,41.78,82.41
10579691,Calr3,-15.23,-23.14,-11.32,-12.94
10579703,Cherp or 1700030K09Rik,42.22,46.08,22.22,57.71
10579724,Slc35e1,98.02,97.90,96.32,98.77
10579731,Med26,79.75,74.67,75.72,86.43
10579736,9130011J15Rik,56.88,33.84,55.23,74.92
10579744,Large,-70.65,-72.92,-73.77,-65.98
10579763,---,-27.76,-41.77,-86.41,44.64
10579765,---,-25.34,34.24,14.50,-93.40
10579767,---,65.14,58.42,62.72,73.08
10579769,Gapdh,-41.80,-12.14,-35.46,-90.17
10579772,---,-18.17,-42.69,-36.91,35.04
10579774,Gm10649,-53.94,-68.87,-80.69,-16.08
10579776,Arhgap10,-46.48,-41.06,-55.19,-43.95
10579799,Tmem184c,-95.66,-94.07,-94.94,-97.37
10579812,Ednra,-52.93,-66.64,-70.97,-31.94
10579823,---,-41.80,-12.14,-35.46,-90.17
10579825,Pou4f2,82.34,76.17,61.47,94.62
10579828,Rps25,-41.80,-12.14,-35.46,-90.17
10579830,Rbmxl1,-41.80,-12.14,-35.46,-90.17
10579833,Lsm6,-41.80,-12.14,-35.46,-90.17
10579839,Rpl21,-41.80,-12.14,-35.46,-90.17
10579841,---,61.30,49.74,60.29,72.18
10579845,1700011L22Rik,67.62,-10.36,36.98,95.65
10579852,Mmaa,-51.04,-45.80,-55.94,-51.28
10579860,Smad1,-8.28,-11.19,-29.30,15.53
10579872,Tpd52,69.44,71.40,69.93,67.55
10579874,Abce1,-88.20,-79.24,-89.43,-91.04
10579894,Hhip,-27.97,-37.13,-27.66,-20.92
10579910,Zc3h15,-98.16,-94.61,-98.56,-99.17
10579913,---,27.11,-3.66,25.59,53.20
10579915,Smarca5,-91.76,-80.56,-83.64,-97.59
10579925,Gab1,-22.16,-29.35,-21.72,-13.55
10579939,Usp38,-39.21,-25.34,-44.22,-48.42
10579952,---,-10.95,-26.47,-58.38,55.69
10579954,---,-0.37,-67.48,53.76,28.77
10579958,Il15,41.55,42.56,37.09,45.30
10579969,Zfp330,-43.73,-38.37,-48.92,-42.38
10579974,Tbc1d9,75.86,53.38,77.85,86.01
10579976,Elmod2,-84.91,-76.69,-91.58,-82.08
10579987,Scoc,24.43,15.09,-17.06,66.09
10579991,---,86.00,87.25,77.30,92.04
10579993,Gm4787 or Adam4,-68.92,-58.09,-89.17,-53.28
10579996,Tecr,-2.91,-3.95,11.46,-17.75
10580010,Pkn1 or Ptger1,95.44,89.52,94.31,98.63
10580033,Cd97,89.81,91.16,86.78,91.37
10580056,Lphn1 or Gm10644,-95.54,-96.89,-89.27,-97.93
10580058,2210011C24Rik,75.79,51.26,84.02,83.54
10580061,Il27ra,-41.44,-65.60,-48.60,-17.90
10580077,Rln3,-0.56,-26.37,6.98,39.15
10580080,---,-9.84,-33.39,-32.01,40.13
10580082,Rfx1,52.22,32.24,31.23,78.28
10580085,Dcaf15,72.15,68.64,67.37,81.80
10580100,Cc2d1a,77.56,48.51,71.19,95.21
10580131,Nanos3,33.43,-8.85,41.11,63.48
10580135,Mir181d,55.46,6.12,74.86,69.80
10580137,Mir181c,-19.93,-53.05,-2.56,-7.62
10580139,Zswim4,57.01,21.79,54.77,81.46
10580155,D8Ertd738e,65.32,53.45,71.14,71.06
10580160,Mri1,67.59,58.90,60.73,79.22
10580169,Ccdc130,68.27,70.60,60.61,71.93
10580181,---,56.10,45.47,76.34,33.10
10580183,Ier2,75.91,82.57,73.49,72.30
10580188,Nacc1,27.47,17.20,27.31,36.79
10580191,Nfix,-2.90,-3.31,-11.31,6.29
10580202,Dand5 or Gadd45gip1,76.22,29.64,91.59,79.36
10580210,Rad23a or Gadd45gip1,71.60,65.20,59.90,84.31
10580219,Calr or Gm19820,57.22,64.96,50.81,54.85
10580231,---,85.98,80.87,90.63,85.15
10580233,Gcdh,-39.75,-32.60,-61.75,-28.28
10580247,Mast1,-24.14,-36.22,-33.92,-10.82
10580274,Rnaseh2a,53.54,44.98,54.22,59.54
10580282,Junb,46.25,37.32,41.19,57.20
10580286,Best2,-13.12,-32.06,-30.07,-1.69
10580300,Asna1,72.51,68.77,70.35,77.18
10580309,Wdr83 or Dhps,-15.84,-19.51,-13.21,-15.60
10580324,Zfp791,-57.41,-67.54,-44.62,-59.65
10580331,Vps35,-49.29,-14.34,-45.83,-73.14
10580349,Mylk3,-50.95,-71.42,-65.78,-23.62
10580365,4921524J17Rik,-1.40,-39.12,-29.22,62.59
10580370,Dnaja2,-89.68,-87.02,-87.53,-93.28
10580382,Neto2,-66.28,-46.56,-78.62,-73.92
10580391,Itfg1,-59.40,-49.33,-60.83,-67.22
10580411,---,68.28,76.06,24.58,85.49
10580415,---,63.84,56.80,74.97,57.10
10580418,Abcc12,70.76,58.17,35.35,90.03
10580450,---,-31.51,-26.32,-63.27,-15.87
10580452,Siah1a,-80.16,-66.46,-91.29,-79.14
10580457,N4bp1,-7.60,0.93,-22.65,-2.59
10580467,Gm10637,-41.60,-12.83,-45.44,-72.52
10580469,Cbln1,-28.50,-60.91,-21.91,-16.45
10580473,Zfp423,-38.95,-69.65,-65.33,-2.51
10580484,Heatr3,86.55,82.78,94.06,79.15
10580486,Brd7,3.66,21.40,-13.31,3.57
10580504,Snx20,93.42,93.42,92.00,94.99
10580510,Sall1,-29.44,-40.46,-37.83,-16.78
10580516,Gm6625,51.79,51.50,59.03,45.22
10580519,---,-5.69,15.39,-14.84,-12.69
10580522,Tox3,-28.79,-37.75,-52.43,-10.18
10580532,---,70.26,7.19,82.71,87.43
10580534,Chd9,-47.14,-33.50,-60.60,-49.11
10580537,Aktip or Rbl2,-84.18,-83.78,-83.09,-85.15
10580550,Rpgrip1l,-64.70,-74.48,-55.83,-62.00
10580577,Irx3,-31.34,-39.35,-36.66,-20.98
10580582,4933436C20Rik,-23.18,-50.64,-16.72,-7.55
10580590,Gapdh,-41.80,-12.14,-35.46,-90.17
10580593,Ces1a,-13.08,-19.77,-20.18,-4.27
10580608,Ces1h,-38.51,-68.92,-34.39,-19.56
10580622,Ces1b,-22.23,-39.48,-15.22,-17.63
10580624,Ces1c,-20.69,-37.86,-31.52,-7.83
10580635,Ces1d,-33.35,-30.02,-31.06,-39.58
10580649,Ces1e,-32.85,-54.76,-32.80,-20.56
10580663,Ces1f,-40.89,-51.66,-66.77,-19.03
10580678,Ces1g,-23.43,-17.36,-48.25,-15.32
10580693,Ces5a,-13.04,-24.99,-34.03,-2.47
10580704,Amfr,57.30,63.77,37.21,67.09
10580722,Nudt21,-41.80,-12.14,-35.46,-90.17
10580733,Bbs2,-58.68,-68.28,-53.78,-52.44
10580752,9330175E14Rik,-0.76,-1.39,-2.01,4.33
10580754,9330175E14Rik,68.73,53.25,59.82,84.28
10580756,Fam192a,34.50,-1.02,49.09,48.73
10580765,Pllp,-45.07,-77.70,-20.14,-42.55
10580771,Ciapin1,-13.17,-12.25,-26.96,-2.31
10580782,Dok4 or Polr2c,-27.41,-25.32,-24.82,-32.68
10580795,Ccdc102a,10.55,30.60,-17.20,25.25
10580805,Gm10286,51.34,60.82,-16.07,79.94
10580807,Kifc3,43.51,23.71,36.07,63.11
10580829,Cngb1,-12.46,-47.44,-12.66,-3.05
10580850,Cngb1,-55.99,-80.94,-69.54,-21.78
10580852,Cngb1,32.44,7.69,37.93,48.25
10580854,Cngb1,59.64,44.89,56.13,73.21
10580868,---,53.33,-0.99,21.43,87.59
10580870,---,62.16,32.69,65.11,78.96
10580872,Zfp319,79.17,79.14,68.36,87.35
10580875,Gtl3,-23.68,-12.36,-37.63,-18.59
10580885,Csnk2a2,-31.44,-22.21,-48.60,-24.23
10580897,Prss54,-18.51,-15.66,-24.06,-16.09
10580903,---,27.29,-68.79,-37.66,96.72
10580905,Cnot1 or Gm6158,6.70,12.46,3.59,6.35
10580953,---,62.43,56.23,67.96,61.09
10580955,---,-56.18,-44.73,-51.58,-70.21
10580957,Slc38a7,46.03,28.68,31.44,69.56
10580969,Got2,-41.80,-12.14,-35.46,-90.17
10580981,---,71.06,69.49,81.31,57.97
10580984,---,53.95,16.36,70.51,65.90
10580986,Rbmxl1 or Rbmx,-41.80,-12.14,-35.46,-90.17
10580990,Cdh8,-22.68,-30.72,-32.05,-12.13
10581009,---,-41.80,-12.14,-35.46,-90.17
10581011,---,-28.21,-45.17,-14.90,-27.48
10581013,Cdh11,-69.46,-61.02,-74.21,-72.52
10581027,Rplp0,-41.80,-12.14,-35.46,-90.17
10581031,---,-11.40,36.89,2.95,-62.73
10581033,---,11.34,21.34,0.73,10.93
10581036,Tk2,82.63,78.29,81.28,87.36
10581049,Cmtm2a or Cmtm1,-9.40,-28.13,-31.19,-1.60
10581061,Cmtm4,-57.79,-64.66,-57.89,-50.75
10581069,Cmtm4,-95.95,-99.85,-96.64,-77.51
10581073,Dync1li2,-60.22,-55.68,-72.46,-52.27
10581088,Ccdc79,-17.66,-33.53,-31.72,-5.60
10581111,Nae1,-95.47,-92.76,-95.22,-97.17
10581132,Cdh16,-9.55,-15.05,-10.86,-5.43
10581151,Rrad,-20.34,-28.29,-21.66,-13.31
10581159,Fam96b,-42.37,-52.22,-46.84,-28.40
10581167,---,-6.61,-25.76,-65.80,70.39
10581175,B3gnt9-ps,-20.30,-53.77,-24.74,4.59
10581181,Tradd,90.91,87.33,90.97,93.22
10581188,4931428F04Rik or Nol3,-27.09,-28.18,-50.56,-8.95
10581197,Exoc3l,21.32,-11.15,32.12,45.51
10581212,Mir328,60.56,41.92,70.36,63.73
10581214,Lrrc29,42.80,52.30,45.15,29.02
10581222,Fhod1,69.00,74.70,42.27,78.59
10581246,Kctd19,-39.81,-35.34,-24.01,-66.11
10581266,Tppp3,5.97,-8.20,8.11,23.39
10581271,Zdhhc1,-53.11,-56.72,-49.26,-53.05
10581289,Atp6v0d1,85.33,78.88,85.14,90.98
10581299,Agrp,42.35,9.10,-8.27,84.11
10581306,Rps2,-41.80,-12.14,-35.46,-90.17
10581308,Myl6,-41.80,-12.14,-35.46,-90.17
10581311,Acd or Rltpr,51.02,56.42,42.74,53.39
10581327,E130303B06Rik,46.11,22.93,56.27,56.36
10581336,Gfod2,-81.57,-83.09,-77.97,-83.12
10581340,Ranbp10,-45.62,-67.43,-68.18,-4.74
10581355,Ctrl,-19.56,-27.87,-34.52,-7.20
10581363,Cenpt,49.56,51.64,42.58,53.54
10581378,Psmb10,89.94,88.00,89.06,92.02
10581388,Lcat,-23.95,-42.74,-30.06,-11.79
10581395,Slc12a4,-10.61,-16.61,-16.19,-0.44
10581421,Dpep3,-10.06,-13.65,-11.26,-6.80
10581434,Dpep2,23.44,16.02,16.17,33.09
10581448,Dpep2,50.37,35.12,39.36,65.85
10581450,Ddx28,-29.02,-34.85,-14.65,-42.12
10581455,Esrp2,-51.27,-72.07,-44.12,-40.30
10581473,Slc7a6os,12.59,9.86,-3.74,33.29
10581479,Smpd3,-60.95,-44.25,-88.36,-46.23
10581491,A930006D01Rik,59.51,43.00,62.34,70.04
10581493,Pdxp,-18.85,-16.83,-21.38,-17.94
10581495,Rplp1,51.17,46.52,53.86,54.33
10581499,Chtf8,87.67,88.77,83.27,90.53
10581505,Rpl10,-41.80,-12.14,-35.46,-90.17
10581507,Cog8 or Pdf,92.72,94.72,94.23,87.97
10581518,Tmed6,-13.63,-15.78,-69.64,-3.14
10581523,Terf2,-35.89,-32.70,-57.72,-15.12
10581535,Rps18,-41.80,-12.14,-35.46,-90.17
