Probeset_ID,Gene Symbol,MF CNS,Sample_,Sample_,Sample_
10565399,Olfr294,45.97,65.75,-6.08,60.12
10565401,Folh1,-14.86,-8.60,-48.38,-9.52
10565422,Tyr,-17.33,-48.73,-10.45,-10.90
10565432,---,-31.80,-41.67,-25.33,-27.80
10565434,Rps13 or Gm15483 or Gm6834,-96.08,-94.14,-98.93,-88.65
10565437,Tmem135,90.15,65.53,98.17,95.33
10565456,Prss23,-47.82,-39.56,-69.78,-38.67
10565461,Me3,94.94,98.93,88.85,88.62
10565463,Ccdc81,-28.80,-18.46,-42.86,-30.45
10565479,l7Rn6,-91.81,-98.42,-98.02,-37.26
10565486,Eed,-69.61,-97.61,-47.36,-16.34
10565499,---,41.87,79.06,26.93,-6.71
10565501,Ccdc83,-21.21,-5.90,-58.45,-25.03
10565514,Tmem126a,-91.15,-97.85,-79.99,-83.71
10565519,Tmem126b,-82.06,-96.98,-73.75,-48.72
10565525,---,-77.13,-96.38,-44.77,-63.59
10565528,---,35.95,41.51,-21.40,72.29
10565530,---,91.30,98.35,72.25,85.02
10565532,Ankrd42,-49.13,-46.12,-63.67,-38.88
10565547,Pcf11,-53.97,-95.82,69.96,-22.83
10565565,---,-47.97,-11.16,-95.10,-17.64
10565567,4632427E13Rik,41.01,-14.19,64.64,57.13
10565570,4632434I11Rik,-81.15,-68.08,-73.07,-95.80
10565577,Fam181b,74.88,77.58,63.81,80.94
10565582,Rps8,19.16,49.14,1.95,-0.27
10565585,---,-49.50,-17.75,-81.00,-73.02
10565587,Gm5037 or Fxn,74.10,88.47,-14.31,92.89
10565589,Hmgb1,19.16,49.14,1.95,-0.27
10565591,Gm15413,49.82,70.59,44.97,25.46
10565596,---,47.78,60.24,64.40,1.81
10565598,---,19.16,49.14,1.95,-0.27
10565600,Usp35,96.23,97.16,98.24,88.95
10565607,Kctd21,98.87,98.40,99.02,99.07
10565609,Thrsp,-7.31,-2.36,-22.28,-3.06
10565612,1810020D17Rik,-72.78,-34.31,-96.03,-65.41
10565620,Rsf1 or Gm15623,71.23,64.32,60.48,83.96
10565627,Aqp11,-47.18,-37.61,-65.98,-41.46
10565634,Myo7a,74.03,86.00,75.89,48.48
10565689,Capn5,-52.76,-15.55,-93.35,-49.14
10565705,Omp,-9.71,-15.08,-4.74,-14.14
10565709,B3gnt6,-6.45,-4.24,-8.67,-7.33
10565712,Acer3,84.12,34.63,93.72,96.81
10565727,Tsku,-47.43,-43.97,-50.02,-47.95
10565735,---,47.33,52.26,57.53,27.74
10565738,2210018M11Rik,-76.65,-98.81,-2.26,-75.49
10565759,Uvrag,1.59,-75.66,75.03,11.59
10565775,Dgat2,-54.73,-32.71,-61.41,-72.68
10565786,Mogat2,-22.67,-23.64,-19.78,-24.88
10565794,Serpinh1,-62.60,-48.24,-66.70,-74.18
10565802,Rps3 or Megf8,-64.83,-51.15,-76.15,-64.16
10565811,Snord15b or Rps3,81.85,98.66,51.28,87.25
10565813,Snord15a,64.18,96.89,-6.75,59.89
10565815,Gm4980,98.94,99.73,97.28,98.87
10565817,---,24.11,-12.46,55.32,43.97
10565819,Slco2b1,99.82,99.91,100.00,99.46
10565837,---,70.60,76.57,80.03,30.08
10565840,Neu3,2.53,8.09,-3.62,13.02
10565846,Spcs2,37.01,-24.27,13.21,90.93
10565852,Rnf169,39.71,68.76,24.93,21.40
10565858,Gm5115,-0.22,-19.32,45.13,-25.96
10565862,Pold3,-41.60,-85.44,8.55,-12.58
10565873,Ppme1,-94.02,-92.60,-97.58,-88.94
10565888,Gm10603,93.53,97.14,91.72,89.66
10565890,Dnajb13,67.51,31.88,91.26,20.23
10565900,Mrpl48 or D630004N19Rik,-83.67,-96.46,-60.81,-80.51
10565904,Mrpl48 or Rab6a,-77.54,-85.81,-13.07,-96.47
10565910,Plekhb1,-29.98,-30.40,-23.46,-39.60
10565921,Gapdh,19.16,49.14,1.95,-0.27
10565924,Relt,2.84,59.07,-5.99,-29.11
10565935,Arhgef17,-48.73,-35.03,-55.64,-60.37
10565958,P2ry6,93.84,96.61,91.32,89.50
10565962,P2ry2,-28.07,-14.78,-32.77,-40.76
10565968,Atg16l2,25.44,10.42,37.49,25.54
10565990,Art2a-ps,-14.57,-5.08,-21.49,-27.15
10565994,Art2b,-48.12,-35.97,-32.57,-85.78
10565996,Inppl1,44.16,73.50,49.34,10.18
10566026,Folr2,-5.51,5.34,-9.63,-9.81
10566034,Folr1,-18.86,-28.81,-14.10,-16.36
10566043,Lrrc51,-6.66,10.70,-19.79,-7.08
10566050,Il18bp,12.21,-26.52,71.86,-20.92
10566067,Rnf121,-73.39,-37.99,-81.44,-89.03
10566079,Art5,9.02,79.56,-5.19,-58.87
10566091,Chrna10,49.44,-7.33,82.27,41.92
10566097,Nup98,-84.02,-95.69,11.63,-74.86
10566132,Rhog,94.67,96.98,92.52,93.58
10566136,Olfr543,47.98,78.89,14.18,23.99
10566138,Olfr544,88.38,91.65,82.06,88.63
10566140,Olfr545,91.46,98.18,74.43,87.11
10566142,Hmgb1,19.16,49.14,1.95,-0.27
10566144,Trim21,-39.50,-46.64,-32.30,-38.95
10566155,---,-29.09,-45.93,-25.59,-16.32
10566157,Olfr551,68.92,75.99,61.23,68.67
10566159,Olfr553,-12.76,-12.46,-1.10,-27.20
10566161,Trim68,-56.89,-69.56,-29.04,-67.92
10566168,Olfr33,68.21,82.96,66.35,44.42
10566170,Olfr559,69.13,92.73,43.77,20.75
10566172,Olfr78 or Olfr560,56.24,81.12,44.92,13.56
10566182,Olfr566,76.21,92.79,22.48,76.11
10566184,Olfr569,51.67,45.96,-7.99,80.63
10566186,Olfr571,33.03,66.27,39.36,-15.27
10566188,---,57.99,67.93,65.32,33.12
10566190,Olfr575,25.64,30.10,74.59,-39.55
10566192,Olfr577,46.35,39.99,50.64,48.22
10566194,Olfr578,-0.40,57.58,-10.97,-7.73
10566196,---,-6.75,-47.84,-19.19,63.87
10566199,Olfr586,19.95,31.93,51.88,-18.73
10566201,Olfr589,33.01,71.16,69.95,-58.22
10566203,Olfr591,7.16,-47.42,57.30,21.35
10566205,Dub2a,-42.36,-45.93,-42.13,-39.22
10566207,Olfr600,78.29,82.82,91.36,35.63
10566209,Olfr601,73.25,83.53,82.65,34.45
10566211,Olfr603,15.69,27.87,-44.00,64.13
10566213,Olfr605,58.58,15.44,88.31,39.46
10566215,Olfr607,16.20,11.36,50.52,-8.04
10566217,Olfr609,49.88,82.73,49.93,-12.79
10566219,Olfr610,37.15,77.92,-4.09,1.10
10566221,Olfr611,-40.52,-18.75,-30.65,-75.01
10566223,Olfr612 or Olfr611,-3.65,39.79,-24.51,-4.33
10566225,Olfr616,70.91,85.04,45.86,69.01
10566227,Olfr620,29.94,-42.32,61.81,67.53
10566229,Olfr624 or Olfr620,32.85,51.11,-6.74,49.23
10566231,Olfr622,31.03,69.97,-9.42,19.47
10566233,Olfr623,2.03,82.95,-50.42,-28.16
10566237,Olfr624,39.04,91.70,-19.47,-19.86
10566239,Olfr629,29.03,58.92,3.69,3.82
10566241,Olfr630,17.84,-25.35,47.38,44.18
10566245,Olfr69,-9.27,-21.25,-6.63,-2.88
10566249,Olfr68,-9.08,-8.84,57.23,-71.55
10566251,Olfr67,-26.52,-2.39,-30.41,-71.49
10566254,Hbb-b1 or Hbb-b2 or Beta-s,6.70,28.83,38.63,-29.69
10566258,Hbb-b1 or Hbb-b2 or Beta-s,19.16,49.14,1.95,-0.27
10566264,Hbb-bh2,41.35,54.99,50.06,5.28
10566268,Hbb-bh1,-32.63,-16.32,-25.80,-72.37
10566272,Hbb-y,-11.61,-18.09,-9.50,-10.00
10566276,Olfr66,2.94,62.06,-32.76,-7.64
10566281,Dnajc19,-92.76,-92.73,-95.31,-89.39
10566283,Olfr64,-21.15,-2.56,-42.60,-24.40
10566286,---,-5.44,18.44,-0.55,-26.50
10566290,---,73.43,90.10,4.67,80.15
10566292,Olfr639,-0.91,-4.48,-15.90,33.42
10566294,Olfr640,54.10,77.13,-0.91,43.85
10566296,Olfr642,27.22,66.50,35.41,-26.16
10566298,Olfr643,54.02,54.77,-14.82,86.15
10566300,Olfr644,6.13,17.60,43.22,-23.90
10566302,Olfr645,44.03,15.83,77.38,10.63
10566304,4931431F19Rik,75.42,42.75,85.07,82.99
10566306,Ubqln3,-6.18,-1.38,-16.16,-10.81
10566309,Ubqlnl,-10.75,-5.79,-42.45,-4.51
10566315,E030002O03Rik,60.42,68.75,79.49,8.16
10566322,Olfr648,11.40,81.05,-26.45,-28.62
10566324,Olfr649,62.18,72.98,52.49,58.49
10566326,Trim12a,24.49,-5.56,42.35,39.75
10566333,Trim12c or Trim12a or Trim5,-0.61,-44.67,7.30,36.15
10566346,Trim12c or Trim5,-1.80,-12.31,-26.14,32.83
10566350,Trim30b,-6.42,-8.45,-1.77,-12.53
10566358,Trim30a,33.05,-17.58,71.55,46.74
10566366,Trim30d,50.15,-1.97,80.78,62.06
10566372,Trim30e-ps1,76.99,31.64,73.01,95.51
10566377,Olfr655,-4.81,-1.65,-7.50,-5.42
10566379,Olfr658,70.20,78.25,88.22,11.78
10566384,---,-23.72,-10.82,-31.17,-31.11
10566387,Dub3 or Dub1 or Usp17l5 or Dub2a,-0.23,36.70,7.34,-20.94
10566395,Dub1a,42.18,56.12,44.41,18.47
10566398,Olfr666 or Olfr668,-9.11,-14.89,3.93,-17.64
10566400,Olfr667,-10.67,47.11,-3.61,-84.82
10566403,Olfr668,-1.01,42.34,21.05,-35.29
10566405,Lamtor3,19.16,49.14,1.95,-0.27
10566409,Olfr670,40.49,25.84,47.85,44.94
10566411,Olfr671,87.04,95.88,70.85,77.96
10566413,Olfr672,-11.02,-16.57,5.75,-26.69
10566415,---,-6.17,-9.75,-24.62,29.70
10566417,Olfr675,9.71,83.05,-65.48,-10.10
10566419,---,29.12,30.45,40.89,16.09
10566422,---,19.16,49.14,1.95,-0.27
10566425,Olfr683,35.63,11.17,52.58,38.30
10566427,Olfr684,38.91,26.02,-29.00,82.64
10566430,Olfr685,13.54,-56.62,82.71,-9.03
10566432,Olfr686,53.46,69.91,18.71,58.53
10566434,Olfr690,29.13,44.44,30.92,7.83
10566436,Olfr691,34.96,76.47,12.66,-10.57
10566438,Fam160a2,13.14,60.59,49.42,-68.86
10566452,Gm4972,-3.97,-3.10,39.30,-45.77
10566454,Prkcdbp,-28.02,-18.44,-42.63,-30.35
10566457,Apbb1,-29.63,-17.00,-28.81,-49.84
10566477,Hpx,-19.28,-3.32,-36.82,-61.43
10566488,Trim3,-3.88,34.63,14.44,-52.91
10566502,Arfip2,-56.62,2.93,-65.23,-88.15
10566512,---,-1.91,-1.51,-0.05,-6.18
10566514,Mrps36,19.16,49.14,1.95,-0.27
10566516,Rrp8 or Ilk,-73.68,-60.98,-93.97,-38.07
10566525,Taf10 or Ilk,7.43,-0.02,23.45,-3.04
10566529,Tpp1,85.78,40.14,98.03,92.31
10566543,Dchs1,-20.67,-16.65,-31.71,-15.79
10566564,Mrpl17,41.44,74.26,11.30,23.74
10566571,Gm8979 or Gm8989 or Gvin1 or Gm4070,-12.06,-49.08,-2.77,8.47
10566574,Gvin1 or Gm4070,-2.30,-19.27,9.78,13.37
10566578,Gm8979 or Gvin1 or Gm4070,19.16,49.14,1.95,-0.27
10566580,Gm4759,-38.78,-28.17,-34.41,-58.25
10566583,Gm8995,3.25,-28.17,18.74,20.26
10566585,---,-8.25,-32.79,3.23,-8.28
10566587,Olfr693,72.11,93.64,58.92,7.92
10566589,Olfr694 or Olfr704,32.79,71.12,-4.30,12.41
10566591,Olfr695,-18.58,22.81,-32.61,-46.57
10566593,---,69.77,90.75,77.87,-18.61
10566595,Olfr697,-15.81,-9.29,24.96,-61.44
10566597,Olfr698,-5.56,-42.10,0.85,26.45
10566599,Olfr699,48.16,85.55,11.93,6.29
10566601,Olfr700,65.87,66.26,67.09,63.88
10566603,Olfr702,8.74,25.14,7.15,-2.44
10566607,Olfr705,67.38,92.41,20.51,-4.37
10566609,Olfr706,-13.68,-32.70,-4.00,-11.55
10566611,Olfr707,51.69,90.58,27.03,-22.22
10566613,---,13.32,65.08,-0.39,-27.13
10566615,Olfr710,-0.19,-52.95,21.93,56.50
10566618,Olfr6,36.11,44.02,49.87,2.24
10566620,Olfr711,29.86,42.61,47.48,-3.83
10566622,Olfr2,9.48,64.15,-45.76,19.39
10566624,Gm10081,-56.41,-42.99,-75.38,-49.74
10566626,Olfr715,-23.54,-26.24,-79.57,10.36
10566628,---,-11.19,-31.31,-0.37,-4.64
10566630,---,25.65,-14.75,68.01,15.56
10566632,Cyb5r2 or Ppfibp2,62.85,86.68,33.53,36.41
10566644,Ovch2,43.76,76.05,-0.57,23.30
10566662,Olfr469,46.07,65.43,58.16,-3.36
10566664,Olfr470,-7.01,-10.31,43.76,-45.23
10566666,Olfr471,-24.05,45.77,-89.13,-27.94
10566668,Socs6,38.16,-65.04,54.84,89.02
10566670,Olfr478,-4.34,52.54,-43.73,-6.75
10566672,Olfr480,-19.82,-11.60,-29.00,-20.37
10566674,Olfr482,-5.42,-7.92,-53.00,59.35
10566676,Olfr484,-1.84,22.83,-18.05,7.19
10566678,Olfr485,61.90,60.50,27.73,79.73
10566680,Olfr486,26.36,45.45,-39.46,71.82
10566682,Olfr487 or Olfr486,-23.19,-75.64,-15.10,-6.36
10566684,Olfr488,-11.76,-17.85,-5.97,-13.30
10566686,Olfr490,-57.47,-31.34,-97.50,-35.40
10566688,Olfr492,-7.61,3.48,-6.27,-25.14
10566690,Olfr493,19.48,80.22,-6.10,-44.27
10566692,Olfr502,26.64,18.89,53.35,-1.57
10566694,Olfr504,-3.24,69.88,-16.00,-48.95
10566696,Olfr509,60.24,42.09,47.11,77.56
10566698,Olfr514,-13.44,-1.83,-2.08,-46.54
10566700,Olfr516,57.84,83.58,-5.67,58.75
10566702,Olfr517,35.17,72.29,41.14,-23.06
10566705,Olfr518,76.81,43.69,86.78,82.96
10566707,Olfr519 or Olfr516 or Olfr518 or Olfr517,-8.11,2.06,-4.57,-27.66
10566709,Nlrp10,-38.18,-42.28,-31.22,-40.88
10566714,Ric3,-1.30,-5.37,-0.46,3.01
10566723,Lmo1,-29.43,-7.30,-55.04,-40.03
10566730,Stk33,-33.30,-20.18,-29.62,-63.12
10566743,Trim66,-7.64,-14.98,-2.97,-9.07
10566767,St5,31.79,60.02,18.96,17.92
10566791,BC051019,50.47,64.73,47.98,29.53
10566800,Ascl3,62.23,71.70,69.48,34.53
10566804,Tmem9b,48.37,66.55,6.42,72.75
10566810,Nrip3,-43.85,-49.40,-46.78,-35.73
10566822,Scube2,32.08,31.53,47.57,9.33
10566846,Dennd5a,17.66,-13.54,50.39,14.45
10566870,Tmem41b,-37.19,-35.95,-52.88,-21.13
10566875,---,99.76,99.97,88.84,99.76
10566877,Sbf2,47.62,-4.65,95.58,61.73
10566922,---,80.79,96.52,56.51,69.21
10566926,Rnf141,-59.98,-91.89,-21.22,-23.25
10566934,Lyve1,-12.60,-12.22,-20.78,-7.84
10566943,Mrvi1,-16.78,-23.35,-14.48,-12.94
10566966,Eif4g2,3.96,-14.63,41.76,20.54
10566993,Galntl4,-39.01,-30.96,-64.89,-27.00
10567008,---,-17.69,16.22,-83.72,-27.86
10567010,Dkk3,-29.68,-32.47,-30.69,-26.34
10567020,Rpl7a,19.16,49.14,1.95,-0.27
10567022,Btbd10,-84.78,-88.01,-84.90,-80.95
10567034,Pth,-9.11,-9.63,-9.76,-8.14
10567038,---,-7.34,-13.70,-14.19,9.16
10567041,---,75.09,81.06,85.05,33.49
10567043,Rras2,-19.67,-46.85,-13.50,1.01
10567049,Copb1,-60.14,-96.24,9.39,15.42
10567072,Psma1,-94.93,-94.69,-97.37,-85.88
10567084,---,6.14,-59.26,53.72,35.14
10567086,Cyp2r1,46.11,-7.95,54.87,69.96
10567095,Calca,-6.92,10.47,-16.12,-13.10
10567103,Rpl5 or Gm14217,19.16,49.14,1.95,-0.27
10567106,Rps4y2,50.76,75.31,-15.40,61.52
10567108,Sox6,-27.45,-23.53,-30.97,-27.55
10567131,Nup35,19.16,49.14,1.95,-0.27
10567134,Plekha7,-56.21,-57.58,-52.68,-58.20
10567163,Rps13 or Gm15483 or Gm6834,19.16,49.14,1.95,-0.27
10567171,Snord14a or Rps13,82.72,78.36,85.00,84.60
10567173,Pik3c2a,-74.52,-96.32,-9.58,-57.57
10567211,---,-57.13,-66.52,-86.47,-0.45
10567213,---,-72.62,-35.60,-93.40,-60.90
10567216,Rps15a,-59.07,-62.06,-47.38,-69.27
10567219,Arl6ip1,20.02,6.69,12.16,48.31
10567229,Smg1,-82.11,-94.82,48.31,-90.15
10567289,Syt17,-36.25,-42.20,-28.46,-38.94
10567297,Itpripl2,-18.01,-33.71,-7.63,-15.53
10567299,Itpripl2,28.56,17.10,45.74,23.20
10567303,Coq7,-73.62,-52.48,-95.51,-58.26
10567316,Tmc7,91.82,78.36,96.35,91.82
10567335,Gde1,18.46,29.68,6.35,17.47
10567343,2310008H09Rik,-35.44,-61.53,-16.05,-25.80
10567355,Gprc5b,-63.42,-70.53,-61.89,-58.32
10567361,Gpr139,83.91,89.34,78.86,79.65
10567366,Gp2,-21.65,-10.64,-41.84,-25.65
10567380,Umod,-20.82,-19.55,-16.66,-26.88
10567394,Pdilt,-21.89,-17.47,-35.06,-17.80
10567407,Thumpd1,-86.84,-96.64,-79.04,-76.98
10567412,Eri2 or Acsm3,-88.57,-97.12,-88.64,-66.35
10567423,Dcun1d3,-57.75,-38.46,-74.95,-54.04
10567428,---,-22.52,-3.34,-28.55,-75.03
10567430,---,-13.32,-6.14,-42.10,-9.01
10567432,---,-34.29,-40.83,-47.39,-20.04
10567442,---,18.01,45.89,39.42,-15.27
10567444,Dnahc3,-38.79,-5.70,-22.42,-93.78
10567446,Dnahc3,-27.60,-4.65,-73.67,-54.57
10567448,Dnahc3,-7.02,-1.49,-10.17,-20.87
10567450,Dnahc3,-43.98,-92.22,-18.93,-27.80
10567452,---,-29.23,-11.25,-33.31,-71.01
10567454,---,-8.88,-9.77,-17.68,-4.29
10567456,---,-45.15,-21.88,-61.92,-67.43
10567458,---,-15.46,-8.38,-12.55,-30.73
10567460,---,-6.06,3.79,-2.99,-59.21
10567462,---,-53.20,-74.47,-58.82,-32.39
10567464,---,-39.10,-27.80,-48.72,-41.98
10567466,---,-14.10,-11.05,-11.46,-20.45
10567468,Dnahc3,-19.41,-9.80,-25.91,-27.91
10567490,---,-12.72,-6.25,-9.28,-33.24
10567492,---,-34.13,-8.01,-66.17,-63.37
10567494,---,-53.87,-73.25,-17.22,-82.60
10567496,---,-14.62,-8.58,-21.26,-16.57
10567498,---,-31.96,-35.27,-26.43,-34.43
10567500,---,-31.50,-26.40,-53.72,-22.40
10567502,---,-31.08,-11.65,-47.40,-59.38
10567504,---,-66.80,-73.05,43.22,-97.98
10567506,---,-21.80,-13.32,-30.15,-27.13
10567508,---,-28.58,-23.95,-27.76,-34.78
10567510,---,-14.54,-18.75,-5.97,-22.31
10567512,---,-23.81,-7.70,-24.98,-65.12
10567514,---,-36.14,-25.11,-66.95,-27.15
10567516,---,-24.62,-24.18,-15.62,-38.70
10567518,---,-35.23,-43.18,-47.41,-20.62
10567520,---,-27.11,-33.35,-34.25,-16.72
10567522,---,34.36,14.44,69.03,1.04
10567524,4930560O18Rik,82.91,89.23,46.47,90.27
10567526,Zp2,-28.28,-10.52,-18.80,-82.55
10567546,Crym,-25.59,-7.99,-37.67,-49.09
10567556,Pdzd9 or Uqcrc2,-13.15,-9.06,-17.74,-13.39
10567564,Cdr2,-89.30,-88.79,-86.12,-92.51
10567574,Ppia,19.16,49.14,1.95,-0.27
10567576,Mettl9,97.17,93.99,92.81,99.41
10567578,---,21.00,7.00,47.29,1.04
10567580,Igsf6,-1.77,-19.30,11.04,11.22
10567587,---,8.47,-5.24,-17.61,57.29
10567589,Usp31,-96.31,-99.70,-75.95,-96.72
10567591,Usp31,-86.49,-94.95,-66.87,-89.06
10567608,Cog7,-33.11,-36.84,-27.49,-35.18
10567626,Gga2,-57.51,-30.55,-63.15,-75.92
10567645,Ears2,-12.54,8.98,-23.91,-19.86
10567657,Ndufab1,-88.33,-79.50,-98.82,-71.53
10567663,Palb2,-41.92,-39.75,-29.13,-60.25
10567680,Ern2,-7.92,-3.73,-11.89,-9.67
10567702,Arhgap17,77.56,49.19,89.48,78.95
10567725,Zkscan2,-25.02,-44.54,-12.06,-26.72
10567735,3110040M04Rik,19.16,49.14,1.95,-0.27
10567737,---,-7.81,58.91,-25.67,-52.31
10567739,4933440M02Rik,-8.90,-39.07,65.14,-32.36
10567743,Nsmce1,13.10,44.16,-22.93,18.30
10567750,Gtf3c1,-64.75,-46.72,-41.81,-87.97
10567788,Gsg1l,55.52,61.19,67.38,26.43
10567797,Xpo6,-74.68,-73.90,-26.17,-90.56
10567823,Rpl21,19.16,49.14,1.95,-0.27
10567825,Lat,-29.92,-16.59,-45.22,-36.07
10567838,Spns1,86.01,98.91,51.18,76.21
10567851,Nfatc2ip,-35.97,-13.13,-53.27,-45.53
10567863,Cd19,-19.43,-13.72,-19.61,-28.14
10567879,Atp2a1,-30.21,-33.83,-24.09,-34.25
10567903,Sh2b1,67.92,86.60,66.87,32.11
10567919,Atxn2l,-21.05,-57.26,61.81,-68.22
10567941,Eif3c,-96.98,-98.58,-96.13,-93.17
10567962,---,-18.39,-16.34,-30.40,-11.98
10567964,Cln3,78.00,85.11,77.70,66.43
10567987,Il27,85.88,86.76,80.15,88.46
10567995,Nupr1,-0.61,0.13,-4.05,4.66
10567999,Ccdc101,75.02,91.70,-4.42,91.35
10568001,Sult1a1,33.98,14.71,36.09,45.05
10568011,Slx1b,66.89,86.78,81.70,-10.65
10568017,Slx1b,93.81,98.59,73.73,94.73
10568024,Coro1a,46.38,65.95,30.26,47.82
10568038,---,80.69,92.10,87.65,40.29
10568040,Ppp4c,7.27,43.68,-31.55,5.69
10568050,Aldoa or Aldoart1,-22.19,4.49,-35.02,-34.64
10568060,4930451I11Rik,68.92,75.98,76.88,46.58
10568065,Ino80e or Doc2a,82.52,91.68,76.97,69.65
10568078,Taok2,41.04,63.00,50.13,11.19
10568099,Tmem219,44.87,46.69,10.81,71.25
10568107,---,-43.10,-32.22,-45.25,-53.99
10568109,Asphd1,-6.79,-11.71,-1.41,-11.04
10568115,Mvp or 2900092E17Rik,-17.53,36.48,-39.28,-41.32
10568131,2900092E17Rik,30.64,76.20,-1.69,6.00
10568135,Prrt2 or 2900092E17Rik,-5.81,-1.29,-15.24,-6.12
10568139,Maz,41.53,69.20,33.21,6.35
10568150,Kif22,-59.75,-33.73,-69.46,-83.64
10568165,Zg16,-12.05,-7.76,-11.09,-22.01
10568169,Qprt,-11.08,-3.42,-14.37,-18.76
10568174,Spn,-25.46,-8.69,-44.02,-40.27
10568180,Cd2bp2,-37.21,14.35,-78.43,-34.39
10568188,Tbc1d10b,19.84,82.56,-23.82,-21.80
10568202,Sept1,-24.99,-16.74,-36.54,-26.00
10568215,Gm4532 or Zfp553,68.74,84.64,78.91,18.32
10568217,Dctpp1,-19.18,18.96,-49.84,-26.78
10568221,Sephs2,-85.13,-69.20,-93.48,-88.37
10568225,Zfp768,60.82,94.35,-17.89,65.94
10568228,Zfp747,67.14,94.55,-21.12,53.20
10568233,9130019O22Rik,85.04,99.06,10.32,80.18
10568239,E430018J23Rik,54.25,94.76,-20.80,41.74
10568243,Zfp764,84.44,97.71,25.52,89.83
10568247,Zfp688,12.41,7.76,-8.61,41.08
10568252,Zfp689,50.53,91.05,30.34,-11.04
10568258,1700008J07Rik or Srcap,97.80,99.75,91.95,96.85
10568260,Zfp629,86.87,84.20,93.14,76.50
10568266,Gm166 or Phkg2,-15.03,-3.32,-7.87,-45.03
10568278,1700120K04Rik,80.73,96.70,70.01,33.12
10568282,Bcl7c,21.16,70.64,-36.18,25.16
10568288,Ctf2,52.89,70.96,57.19,21.10
10568294,---,47.67,65.79,-3.95,61.41
10568296,Hsd3b7,92.13,91.91,90.94,93.44
10568298,Stx1b,-22.79,-28.87,-29.34,-13.77
10568311,Zfp668,-12.61,-0.74,-26.79,-10.32
10568318,Prss53 or Vkorc1,-6.37,-4.22,-3.64,-17.46
10568328,Vkorc1,68.35,75.23,38.87,75.93
10568332,Prss8,-25.70,-29.44,-17.83,-30.66
10568339,Prss36,88.29,91.78,90.61,79.68
10568355,Pycard,48.36,16.84,61.32,59.68
10568361,Yipf5,-47.88,-95.44,-39.91,68.86
10568363,Armcx3,19.16,49.14,1.95,-0.27
10568367,---,59.84,75.73,39.01,56.44
10568369,Cox6a2,-9.05,-9.15,-17.20,-4.58
10568374,9130023H24Rik or Armc5,98.44,99.69,86.87,99.24
10568376,BC017158 or Slc5a2,77.86,88.93,73.17,66.08
10568390,---,-0.19,31.83,-71.23,62.62
10568392,Rgs10,93.67,94.45,87.92,97.42
10568399,Tial1,-64.90,-99.34,36.16,28.20
10568417,Mcmbp,4.62,-39.78,29.81,13.80
10568432,Mcmbp,16.65,49.05,-8.71,4.93
10568434,---,24.68,51.31,-32.28,57.03
10568436,Fgfr2,-52.74,-24.56,-98.58,-46.92
10568461,Rfwd3,-76.76,-95.78,-48.12,-70.64
10568464,Ate1,-87.14,-97.41,-58.80,-56.83
10568480,Nsmce4a,-65.36,-58.25,-90.31,-19.62
10568492,Etos1,52.23,-4.09,81.54,42.21
10568496,4933402N03Rik,45.05,59.71,50.45,21.13
10568502,Cuzd1,-18.93,-13.96,-19.61,-24.81
10568512,1700007K09Rik,-11.92,-6.62,-38.79,-6.07
10568521,2310057M21Rik,-69.35,-93.44,-60.84,-31.61
10568529,Ikzf5,-82.83,-98.67,-69.71,-50.04
10568532,Rpl7a,19.16,49.14,1.95,-0.27
10568534,---,19.16,49.14,1.95,-0.27
10568536,Cpxm2,-22.09,-7.34,-44.18,-32.91
10568553,Chst15,20.87,45.45,-6.78,20.32
10568568,Oat,-84.64,-78.60,-93.24,-78.21
10568581,Nkx1-2,90.59,97.07,62.55,91.84
10568586,Fam53b,59.25,76.99,75.23,-8.37
10568593,Mettl10,-94.43,-97.45,-96.23,-83.90
10568601,1500002F19Rik,-12.82,-21.67,-6.76,-13.45
10568605,Ctbp2,51.55,11.58,70.78,70.75
10568622,---,-0.70,63.83,-33.01,-24.78
10568624,4930404H21Rik,-4.74,-1.71,-12.00,-4.21
10568629,Mmp21,78.53,94.28,41.01,77.06
10568638,Uros,-27.63,-1.60,-51.08,-39.38
10568651,Dhx32 or Bccip,-49.08,-62.31,-59.99,-19.73
10568668,Adam12,-25.20,-32.18,-27.60,-18.15
10568691,A130023I24Rik,-3.38,-2.46,-5.04,-2.90
10568696,D7Ertd443e,-8.63,-14.80,-8.14,-4.89
10568705,Fam196a,-11.74,-15.88,0.81,-32.37
10568709,Clrn3,-7.72,-4.17,-8.24,-13.59
10568714,Mki67,-54.99,-52.49,-49.39,-62.24
10568731,---,-75.65,-80.41,-59.55,-85.42
10568733,Gm10579,-10.50,-23.77,-5.04,-9.41
10568735,Ebf3,52.21,17.90,65.75,59.76
10568758,9430038I01Rik,-37.46,-29.30,-49.28,-33.72
10568763,---,-17.65,-19.39,-28.22,-9.41
10568765,Tcerg1l,66.94,78.39,56.20,60.86
10568780,Mapk1ip1,-2.41,-32.17,45.91,-5.73
10568785,Bnip3,-57.48,-62.76,-72.76,-32.66
10568792,Stk32c,-30.92,-17.78,-39.57,-41.84
10568805,Nkx6-2 or Inpp5a,61.73,58.06,43.40,77.58
10568810,E030019B06Rik,40.75,-22.67,62.63,63.78
10568826,---,-10.36,-8.12,-4.26,-24.85
10568859,Ndufab1,19.16,49.14,1.95,-0.27
10568861,---,64.97,95.45,57.80,-11.33
