Probeset_ID,Gene Symbol,MF SP,Sample_,Sample_,Sample_
10571241,Purg,22.18,36.25,-3.66,32.09
10571246,---,-7.41,-15.32,-5.24,-4.67
10571248,---,18.84,73.45,-32.33,8.03
10571250,Hmgb1-rs17,-55.18,-73.33,-12.84,-72.86
10571252,Tex15,-49.80,-25.17,-80.56,-64.56
10571266,Ppp2cb or Ubxn8,-57.35,-87.86,2.41,-43.22
10571274,Gsr,46.28,26.45,65.04,44.91
10571288,Gtf2e2,-27.13,-64.08,-12.44,-6.53
10571297,---,-23.17,-18.95,-28.32,-21.38
10571300,Mboat4,22.35,64.37,-37.03,36.59
10571302,Tmem66,23.25,-21.06,67.67,17.00
10571310,Rpl29,-10.64,-0.44,30.81,-63.38
10571312,Dusp4,-85.22,-57.78,-98.47,-80.75
10571319,Tnks,-47.74,35.22,-62.21,-88.66
10571321,Ppp1r3b,-22.60,-12.68,-42.83,-16.30
10571325,Mfhas1,6.45,18.30,-0.79,4.27
10571329,Gm19410,-21.17,-10.19,-59.09,-12.40
10571342,Rps12,-10.64,-0.44,30.81,-63.38
10571344,D8Ertd82e,-87.62,-85.09,-87.92,-89.91
10571353,6430573F11Rik,-55.72,-44.34,-72.39,-50.02
10571362,AI429214,45.05,54.42,28.16,51.40
10571364,---,-96.52,-97.89,-74.88,-99.80
10571367,---,-9.47,14.92,-6.70,-33.17
10571371,Tusc3,-81.99,-89.36,-73.51,-80.59
10571382,Tusc3,58.52,44.56,88.47,4.71
10571384,Efha2,10.25,-6.17,31.74,8.43
10571399,Zdhhc2,19.59,4.27,37.80,17.32
10571415,Vps37a or Mtmr7,-3.07,-18.69,15.81,-4.77
10571432,Adam24,-81.86,-87.82,-95.98,-47.94
10571436,Adam25,-27.26,-24.06,-20.37,-40.53
10571439,4930529F22Rik,-20.38,-3.96,-60.38,-33.03
10571441,Adam39,-50.25,-57.70,-45.90,-47.60
10571444,Slc7a2,36.73,31.60,48.72,31.95
10571467,Pdgfrl,-11.93,-23.98,-1.77,-14.14
10571474,Pcm1,55.81,50.11,62.88,53.78
10571514,---,6.27,-18.84,13.43,16.55
10571516,---,61.76,49.07,35.88,85.33
10571522,Triml2,-54.54,-20.70,-76.20,-76.19
10571528,---,-78.99,-91.17,-87.66,-36.86
10571530,Fat1,-75.51,-47.71,-88.57,-86.49
10571560,Mtnr1a,-28.69,-4.88,-62.80,-33.96
10571567,Sorbs2,-74.06,-85.90,-54.88,-84.36
10571599,---,-87.36,-98.29,-86.07,-58.39
10571601,Pdlim3,-67.33,-45.25,-81.06,-77.43
10571612,Ccdc110,-14.18,-8.37,-33.76,-9.42
10571621,Ufsp2,-47.19,-69.56,-5.22,-50.41
10571634,Lrp2bp or Ankrd37,51.66,49.60,77.14,-0.89
10571647,4933411K20Rik,-23.04,-71.92,41.15,-23.94
10571653,Actg1 or LOC100862081,-10.64,-0.44,30.81,-63.38
10571655,---,-18.41,-15.89,-15.93,-25.80
10571657,Acsl1,-46.61,-59.11,-29.68,-46.61
10571680,Mlf1ip or Ccdc111,-15.12,-31.80,-5.26,-12.72
10571696,Casp3,49.73,32.95,66.84,46.49
10571705,Irf2,57.34,60.96,58.98,52.00
10571715,Enpp6,-18.79,-17.94,-39.25,-9.26
10571724,---,16.18,79.46,-32.70,-21.33
10571726,---,12.34,68.95,-5.02,-29.08
10571728,Rwdd4a,-92.43,-96.31,-81.44,-92.60
10571737,AA386476 or Ing2 or LOC100504975,48.51,84.16,-4.07,39.09
10571739,Cdkn2aip,14.14,61.21,-31.88,8.97
10571741,---,49.46,27.85,49.82,65.07
10571743,Cldn24,36.84,79.38,19.97,-16.16
10571745,Cldn22 or Wwc2,-19.26,-12.51,-5.69,-44.97
10571747,---,-38.14,-75.27,-30.76,-19.70
10571749,---,-14.99,43.97,-62.48,-13.57
10571752,Dctd,-77.01,-67.92,-89.84,-70.26
10571761,---,14.17,15.96,-19.19,54.78
10571763,---,-10.20,22.84,-82.86,38.88
10571768,---,-20.98,-13.33,-14.68,-41.78
10571770,---,-46.70,-35.81,-68.92,-36.65
10571772,---,-29.50,-27.52,-6.58,-74.83
10571774,Aga,44.27,9.32,64.40,53.51
10571784,---,41.62,61.52,39.48,15.87
10571788,Vegfc,-67.85,-56.19,-77.38,-69.26
10571797,Asb5,-51.41,-76.18,-69.25,-20.92
10571808,Spata4,-33.40,-35.84,-23.91,-43.04
10571815,Gpm6a,-90.98,-98.44,-92.65,-71.65
10571824,---,-10.64,-0.44,30.81,-63.38
10571826,---,-13.57,23.89,-76.49,23.45
10571829,Glra3,-19.11,-20.94,-9.53,-40.62
10571840,Hpgd,93.49,87.70,96.60,97.45
10571849,Fbxo8,-35.94,-61.53,-3.20,-34.00
10571857,---,72.47,92.41,48.44,55.84
10571860,Hand2,-33.15,23.01,-70.10,-57.16
10571865,Scrg1,-42.42,-46.05,-30.69,-54.09
10571870,Hmgb2,-10.64,-0.44,30.81,-63.38
10571876,Gapdh,-10.64,-0.44,30.81,-63.38
10571878,BC030500,-55.58,-32.01,-69.07,-67.06
10571884,---,21.51,14.67,-50.95,79.01
10571889,---,-11.43,-9.15,-55.51,21.13
10571891,Aadat,-31.77,-18.68,-28.43,-59.77
10571907,Mfap3l,-55.48,-54.29,-67.71,-43.62
10571911,2700029M09Rik,-84.04,-95.65,-69.37,-80.05
10571920,---,36.57,73.78,-2.75,19.68
10571922,Nek1 or LOC100862552,-68.08,-80.17,-36.75,-76.56
10571958,Sh3rf1,-99.17,-97.34,-98.29,-99.90
10571975,---,-16.19,4.26,-19.22,-35.75
10571978,Cbr4,-80.94,-93.26,-66.32,-78.00
10571984,Ddx60,80.39,69.14,86.75,83.00
10572024,Spock3,-85.56,-93.52,-84.05,-74.44
10572038,Tmem192,31.86,4.96,55.70,32.28
10572046,---,-75.20,-79.54,-79.30,-65.26
10572048,---,-28.74,-20.86,-41.70,-27.12
10572050,March1,85.82,88.58,87.74,76.38
10572064,---,70.91,91.14,45.43,59.26
10572066,Tktl2,-28.61,-17.40,-14.13,-69.68
10572070,Npy1r,-63.34,-60.75,-77.43,-52.92
10572077,Naf1,-74.09,-94.01,-24.39,-79.23
10572083,---,-4.48,-12.80,22.87,-8.38
10572085,Nat1,-32.93,-42.67,-35.95,-23.06
10572089,Nat2,-27.05,-48.30,-35.24,-0.82
10572095,Nat3,-4.50,31.53,20.70,-56.29
10572097,Sh2d4a,-45.85,-37.76,-59.44,-42.50
10572109,Ints10,-78.76,-83.81,-60.05,-86.66
10572130,Lpl,34.81,22.29,37.30,44.47
10572146,Atp6v1b2,24.62,-11.38,44.39,31.12
10572161,Zfp930,-23.17,-55.10,12.26,-22.14
10572170,D130040H23Rik,92.33,92.21,93.05,91.45
10572178,---,-43.60,-7.67,-58.37,-75.19
10572180,Atp13a1,63.78,66.68,56.48,67.74
10572212,Gmip,91.87,96.17,88.36,88.93
10572235,Lpar2,1.46,56.31,-47.20,2.38
10572241,Pbx4,-40.07,9.28,-79.73,-42.88
10572251,Tssk6 or Ndufa13,25.96,68.89,-15.39,12.50
10572253,Sugp1,-88.96,-90.34,-73.76,-94.34
10572271,Tm6sf2,-36.47,-24.28,-51.64,-38.79
10572282,Hapln4,-85.03,-95.48,-81.05,-72.41
10572290,Nr2c2ap or Rfxank,7.80,-17.16,36.93,4.09
10572301,Mef2b or 2310045N01Rik,-49.95,61.23,-93.28,-73.85
10572318,Tmem161a,0.03,-24.89,3.81,25.15
10572332,Sugp2 or Armc6,28.13,44.69,-5.67,46.03
10572345,Homer3 or Ddx49,-23.86,14.06,-62.53,-23.16
10572357,Cope,-80.14,-85.04,-76.75,-77.69
10572368,Gdf1 or Lass1,-25.10,-2.21,-69.08,-30.43
10572378,Comp,-24.53,-15.96,-41.69,-21.75
10572398,Crlf1,-62.41,-21.54,-79.12,-85.66
10572408,Fkbp8,6.53,5.77,2.47,12.50
10572419,Ell,-11.38,-47.57,17.23,3.47
10572432,Isyna1,31.30,30.48,39.51,23.98
10572445,Lrrc25,85.54,65.66,93.52,87.05
10572449,Lsm4,-79.77,-93.65,-56.81,-75.24
10572456,Jund,69.72,62.65,94.86,6.30
10572461,Gm16486,29.54,41.22,-14.18,60.90
10572466,Pde4c,-24.49,-2.15,-61.68,-21.34
10572485,Rab3a,-48.46,-18.44,-82.71,-56.25
10572497,Il12rb1,-35.16,-12.55,-62.24,-43.81
10572514,---,43.58,87.67,-43.23,49.89
10572516,Mtap1s,62.56,80.09,57.11,43.42
10572525,---,-20.90,-18.79,-57.78,21.20
10572527,4930467E23Rik or Gm15319,-10.64,-0.44,30.81,-63.38
10572533,Myo9b or Haus8,89.22,88.64,90.06,88.75
10572580,Use1,-82.77,-82.48,-85.10,-80.78
10572591,Ocel1,43.01,40.41,44.05,44.05
10572596,5430437P03Rik,-14.00,-34.57,-9.01,1.36
10572605,Ankle1,-19.45,56.71,-67.07,-38.39
10572613,Mrpl34,-98.52,-97.11,-99.08,-98.90
10572616,Dda1,12.15,2.54,27.77,13.60
10572622,Gtpbp3 or LOC100862531,22.84,50.79,-22.87,37.70
10572635,Sfn,-67.02,-38.39,-83.94,-83.60
10572637,Fam125a,-75.44,-79.22,-76.93,-68.37
10572647,Slc27a1,-42.17,-56.60,-44.08,-28.53
10572663,Pgls or LOC100861739,-7.50,27.74,-42.58,-5.42
10572669,Fam129c,-16.96,-7.07,-43.42,-12.50
10572679,Glt25d1,98.26,97.39,98.61,98.50
10572693,Jak3 or Insl3,43.58,44.96,45.90,39.50
10572722,---,-86.13,-98.09,-64.81,-76.71
10572724,Zfp709,83.94,59.27,93.31,87.48
10572727,Zfp882,-10.32,-0.19,-33.29,-0.87
10572730,Zfp617,-38.45,-63.52,-9.77,-30.76
10572733,Zfp961,-22.16,-34.73,-28.66,-3.53
10572739,---,-17.34,0.06,-15.64,-42.76
10572741,Olfr372,32.89,58.15,30.38,-1.14
10572743,Olfr373,48.78,74.11,39.60,20.03
10572745,Olfr374,59.18,87.15,-21.06,71.84
10572747,Tpm4,-82.38,-60.89,-88.54,-87.70
10572755,---,-68.68,-59.38,-39.01,-95.93
10572757,Rab8a,-76.15,-91.02,-53.60,-65.15
10572772,Hsh2d,-14.62,-7.46,-29.44,-12.25
10572779,Fam32a,-87.67,-82.38,-91.19,-88.01
10572786,Ap1m1,-31.64,-36.51,-11.76,-43.24
10572800,Klf2,47.14,-0.45,98.77,-2.80
10572804,1700030K09Rik,50.51,50.83,70.52,15.71
10572813,Usmg5,-10.64,-0.44,30.81,-63.38
10572815,Tmem38a or Nwd1,-41.14,-23.25,-48.85,-59.59
10572838,Sin3b,27.63,8.63,28.97,45.80
10572861,F2rl3,11.44,55.05,5.03,-22.69
10572865,Isx,-24.61,-17.24,-26.30,-31.78
10572870,Hmgxb4,-71.12,-75.81,-58.62,-76.19
10572880,Tom1,-10.64,-0.44,30.81,-63.38
10572897,Hmox1,99.43,99.16,99.81,99.31
10572906,Mcm5,-65.48,-89.70,-46.11,-63.11
10572928,Rasd2,-24.11,-19.93,-16.28,-40.68
10572932,Naa20,-10.64,-0.44,30.81,-63.38
10572934,1700007B14Rik,-41.29,-29.95,-66.26,-32.31
10572949,Nr3c2,-6.05,-5.87,-9.95,-2.60
10572958,---,-6.12,-10.69,39.76,-27.26
10572960,0610038B21Rik or Arhgap10,-19.68,49.90,-63.11,-32.64
10572962,Prmt10,42.98,-3.12,87.60,31.35
10572975,Ttc29,-21.33,-34.13,-19.76,-14.76
10572989,Slc10a7,-41.85,-53.97,-24.90,-44.86
10573008,Zfp827,-14.50,-19.09,-13.08,-10.82
10573027,Otud4,-11.15,-68.01,21.11,15.15
10573048,Anapc10,7.43,5.38,11.59,4.08
10573054,Gypa,-4.87,-26.90,-1.41,-3.46
10573066,Frem3,3.73,66.08,-21.97,-23.35
10573075,---,74.23,72.10,63.95,82.98
10573077,Usp38,65.45,71.46,49.40,73.86
10573082,Inpp4b,44.59,37.87,46.10,50.09
10573110,---,63.68,91.30,42.18,16.95
10573112,---,76.47,86.59,85.16,39.14
10573115,Rnf150,83.42,85.23,81.86,82.77
10573128,Tbc1d9,91.77,89.35,92.63,92.68
10573152,Ucp1,-50.08,-25.10,-65.07,-65.55
10573160,4933434I20Rik,-54.60,-24.21,-50.05,-92.78
10573172,Clgn,-67.38,-78.77,-64.60,-57.74
10573190,Olfr370,-4.16,51.81,-43.36,-7.94
10573194,Ndufb7,-69.22,-78.65,-59.37,-68.34
10573198,Dnajb1,9.14,-86.80,92.40,-14.05
10573203,Gipc1,-58.03,-68.70,-47.18,-55.04
10573210,Ptger1 or Pkn1,70.68,82.30,65.08,64.78
10573217,Ddx39,-26.07,-22.17,-14.43,-43.37
10573232,---,68.45,82.73,42.18,70.41
10573234,Lphn1,-89.86,-65.67,-98.38,-93.38
10573261,Asf1b,-62.82,-70.25,-57.30,-59.85
10573266,Prkaca or Samd1,-77.11,-75.75,-73.66,-80.32
10573281,1700067K01Rik,58.74,77.14,-2.86,71.26
10573288,Palm3,-38.81,21.08,-74.13,-53.01
10573295,Rfx1,-19.61,-23.69,-22.69,-12.43
10573317,Mir709,49.46,77.08,6.24,48.55
10573319,Podnl1,-35.20,-18.40,-54.70,-38.49
10573332,4930432K21Rik,-21.95,22.21,-64.86,-20.09
10573342,Mir23a,57.20,46.58,79.93,8.40
10573344,Mir27a,47.35,21.09,85.51,-17.02
10573346,Mir24-2 or Mir3074-2,43.52,38.34,75.90,2.57
10573348,Cacna1a,-61.15,-47.57,-80.01,-57.74
10573401,Trmt1,-2.00,-9.80,6.37,-2.99
10573419,Lyl1,-0.49,4.40,-1.52,-1.39
10573427,Nfix,-13.39,-0.91,-29.07,-12.87
10573430,Gadd45gip1 or Rad23a,-88.84,-91.28,-87.96,-86.55
10573434,Farsa,-42.54,-25.76,-53.20,-50.87
10573451,Syce2,-61.61,-72.65,-47.72,-65.07
10573457,Klf1,-22.05,-15.86,-13.90,-44.04
10573461,Dnase2a or Mast1,93.62,92.38,95.79,92.69
10573472,Rtbdn,3.73,54.49,-17.78,-3.13
10573483,Prdx2,-86.17,-96.37,-72.62,-79.97
10573490,Hook2,-20.03,-18.77,-19.52,-22.21
10573515,2310036O22Rik,-93.88,-96.18,-92.15,-93.04
10573519,Tnpo2,1.16,-6.41,-2.35,8.72
10573549,Fbxw9,-65.17,-45.26,-85.52,-60.24
10573566,Dhps or Wdr83,17.19,-13.03,32.78,30.26
10573578,BC056474 or Gm2573 or Gm13770 or Wdr83,-85.83,-62.78,-94.36,-89.20
10573583,Man2b1,98.46,98.00,98.31,98.87
10573610,Gm6531,24.78,79.85,-67.05,45.24
10573613,Olfr371,47.26,80.91,22.28,19.58
10573615,Orc6,-83.83,-94.23,-68.20,-81.75
10573624,4921524J17Rik,-29.78,-14.62,-33.80,-42.89
10573626,Gpt2,-51.89,-43.34,-62.06,-50.68
10573637,Phkb,39.08,21.02,61.92,30.40
10573673,---,12.85,23.24,55.42,-31.77
10573675,Lonp2,-48.26,-74.33,-23.09,-44.34
10573691,Gm10638 or Siah1a,-16.34,41.80,-58.34,-23.97
10573693,Rps13 or Gm15483 or Gm6834,-10.64,-0.44,30.81,-63.38
10573696,4933402J07Rik,-52.41,-16.97,-80.61,-72.09
10573703,Tmem188,-64.29,-91.90,-50.46,-9.06
10573713,Heatr3,13.59,-25.38,52.57,9.04
10573731,---,44.65,50.68,25.30,55.08
10573733,Papd5,-55.45,-75.24,-23.42,-58.05
10573747,Adcy7,46.19,51.09,43.08,44.44
10573779,Nkd1,-82.41,-74.74,-96.32,-66.15
10573790,Nod2,72.22,80.99,57.90,70.86
10573803,Cyld,51.00,37.90,61.38,53.23
10573821,Rps6,-10.64,-0.44,30.81,-63.38
10573823,Chd9,98.44,96.73,99.65,97.94
10573865,Gm3579,-10.64,-0.44,30.81,-63.38
10573867,Rbl2,48.19,34.68,61.03,45.22
10573893,Fto,-6.54,-9.78,12.38,-26.01
10573903,Irx3,37.65,81.40,-2.95,1.71
10573908,---,-6.46,12.35,-4.01,-22.38
10573910,Irx5,-52.57,-27.75,-81.84,-49.33
10573916,Irx6,-60.95,-41.25,-93.55,-31.39
10573924,Mmp2,-69.59,-47.80,-69.01,-90.91
10573939,Lpcat2,97.54,97.23,97.44,97.90
10573954,Capns2,77.68,76.00,75.79,80.84
10573956,Slc6a2,-37.57,-28.68,-44.03,-40.13
10573975,Ces5a,-14.24,55.71,-68.47,-17.94
10573979,Gnao1,-72.43,-72.91,-90.13,-54.68
10573996,Amfr,26.28,24.63,18.14,37.99
10573998,Ogfod1,-53.86,-75.30,-42.59,-37.97
10574013,Mt4,-18.49,-18.76,-34.64,-8.63
10574018,Mt3,-23.44,-15.02,-46.57,-16.42
10574023,Mt2,-76.33,-86.23,-64.56,-80.16
10574027,Mt1,15.97,-9.20,68.38,4.46
10574033,Nup93,-80.43,-90.24,-61.05,-80.05
10574057,Mir138-2,-33.26,5.09,-71.09,-50.71
10574059,Slc12a3,-27.93,-17.24,-41.30,-28.74
10574087,Herpud1,62.10,29.62,82.37,60.23
10574096,Ap3s1,-10.64,-0.44,30.81,-63.38
10574098,Nlrc5,69.60,75.27,64.76,69.07
10574100,Nlrc5,70.63,83.28,38.35,76.90
10574102,Nlrc5,69.46,76.51,61.85,70.07
10574104,Nlrc5,60.48,67.85,54.37,59.68
10574133,Nlrc5,36.85,47.58,31.84,32.98
10574135,Nlrc5,51.99,51.04,52.22,53.29
10574137,Nlrc5,48.13,49.93,48.42,45.40
10574139,Nlrc5,51.28,53.84,49.19,51.05
10574141,Nlrc5,50.84,62.18,42.28,46.82
10574143,Nlrc5,37.22,36.16,36.90,38.61
10574145,Nlrc5,62.28,62.86,57.38,67.24
10574147,---,70.92,82.55,41.95,74.90
10574149,Nlrc5,79.97,86.52,72.11,81.25
10574151,Nlrc5,66.12,70.89,66.12,62.28
10574153,Nlrc5,75.45,88.72,52.98,74.19
10574155,Nlrc5,46.85,48.79,35.39,53.75
10574157,Nlrc5,61.94,68.78,53.36,63.43
10574159,Nlrc5,46.88,54.74,38.08,46.75
10574161,Nlrc5,32.81,42.83,21.87,31.90
10574163,Nlrc5,45.30,41.64,52.61,40.26
10574166,Cpne2,-34.47,-24.01,-39.02,-41.39
10574184,Rspry1,54.26,16.52,79.08,59.47
10574204,Arl2bp,-74.10,-82.52,-65.72,-73.89
10574213,Ccl22,-24.30,-7.46,-48.51,-35.60
10574220,Cx3cl1,-78.56,-63.15,-89.65,-80.32
10574226,Ccl17,-24.62,-5.90,-64.79,-25.15
10574230,---,-51.93,-25.95,-73.33,-54.92
10574232,Coq9 or LOC640856,-78.17,-72.79,-85.29,-73.29
10574242,Polr2c or Dok4,-81.93,-13.34,-87.97,-98.04
10574246,Gpr114,-43.65,-33.56,-84.50,-21.97
10574259,Gpr56,-90.35,-85.97,-97.50,-82.44
10574276,Gpr97,-58.44,-33.17,-80.90,-61.70
10574288,Ccdc135,-72.95,-49.17,-94.79,-63.24
10574308,Katnb1,-59.47,-53.22,-67.32,-58.94
10574330,Tepp,42.44,87.17,-26.02,24.29
10574342,AA960436,7.12,-13.38,14.19,22.22
10574350,Mmp15,-68.48,-36.70,-87.50,-84.25
10574365,Ccdc113,-88.65,-83.10,-89.70,-91.97
10574375,---,57.23,62.47,63.84,44.51
10574378,Gins3,-28.68,-58.26,-10.16,-23.12
10574384,Ndrg4,-65.18,-40.21,-96.77,-50.65
10574404,Setd6,-62.45,-68.05,-68.72,-48.99
10574410,Cnot1 or 4930513N10Rik,-21.18,-23.19,-22.69,-18.28
10574412,Sap18 or Gm10094,-97.18,-98.86,-92.11,-96.04
10574415,---,-26.56,14.05,-55.68,-33.85
10574417,---,-10.30,17.61,-26.16,-16.61
10574421,Gm10632,73.55,79.13,76.86,60.64
10574423,---,10.10,73.29,-16.88,-40.87
10574427,Impdh2,-95.37,-99.72,-81.09,-96.45
10574429,---,56.18,75.43,-10.34,75.25
10574432,---,-10.64,-0.44,30.81,-63.38
10574434,---,-10.64,-0.44,30.81,-63.38
10574436,Khdrbs1,16.61,-20.83,44.51,22.19
10574438,Cdh5,-56.15,-54.11,-70.54,-47.43
10574451,Bean1,-29.22,-9.48,-31.98,-50.18
10574456,Cklf,90.56,91.38,86.95,92.93
10574464,Cmtm2b,-19.96,-6.11,-48.22,-22.26
10574471,Cmtm3,88.08,89.50,86.35,89.07
10574478,Dync1li2,63.90,86.51,33.45,48.50
10574480,Car7,-31.94,-8.06,-78.65,-24.92
10574488,Pdp2,-13.02,-37.74,34.35,-26.30
10574492,---,37.58,40.91,37.62,33.87
10574498,Ces2a,-40.27,-45.85,-65.49,-20.71
10574508,4932416K20Rik,-9.74,8.18,-29.07,-6.81
10574511,Ces2b,-28.33,-14.25,-40.39,-35.57
10574524,Ces2c,-43.76,-28.31,-46.36,-60.72
10574532,Ces2d-ps or Ces2c or Ces2b,-60.02,-44.69,-64.06,-71.58
10574545,Ces2e,-35.60,-19.86,-66.69,-33.33
10574560,Ces2f,-61.90,-52.24,-90.46,-40.17
10574572,Ces2g,-51.53,-39.64,-44.81,-72.05
10574584,---,17.48,73.76,0.22,-34.42
10574595,---,-89.12,-97.43,-92.09,-64.92
10574598,Ces3a,-20.95,-16.08,-25.25,-22.80
10574607,Ces3b,-26.37,-20.32,-28.37,-31.38
10574617,Ces4a,-41.17,-17.49,-57.80,-55.19
10574632,Cbfb,16.78,12.07,18.07,19.75
10574641,D230025D16Rik,-41.37,-75.82,-10.58,-31.68
10574656,Fbxl8,-15.37,-8.90,-38.62,-0.32
10574659,Hsf4,50.09,49.65,50.04,50.61
10574676,Nol3 or 4931428F04Rik,-40.90,-20.84,-63.89,-45.64
10574682,E2f4,-4.64,12.12,-21.79,-3.39
10574694,Elmo3,-20.81,-7.74,-34.23,-23.23
10574718,Tmem208 or Fhod1,74.62,78.64,72.33,72.67
10574727,Slc9a5,26.96,31.24,29.48,19.85
10574743,Plekhg4,26.80,65.02,-21.66,25.32
10574765,Lrrc36,-31.22,-20.11,-65.26,-16.37
10574780,Hsd11b2,-15.28,-6.11,-21.80,-25.35
10574789,Fam65a,-12.62,-7.24,-16.27,-15.21
10574812,Ctcf,-38.72,-68.82,-6.58,-33.66
10574825,Rltpr,-33.69,-13.94,-63.41,-45.60
10574866,Pard6a,-44.29,-25.56,-74.64,-27.00
10574872,4933405L10Rik,55.30,84.89,-10.92,55.56
10574880,Tsnaxip1,-35.41,-21.84,-83.33,-15.94
10574897,Thap11,-86.89,-93.54,-60.31,-93.11
10574899,Nutf2,-76.63,-87.44,-66.50,-71.80
10574903,Edc4,-7.22,-19.99,7.91,-14.10
10574934,Nrn1l or Edc4,-16.77,-7.82,-36.85,-12.74
10574939,Pskh1,10.94,30.74,-12.60,15.62
10574944,Dus2l,-70.29,-89.30,-52.01,-61.79
10574962,Nfatc3,41.60,18.66,56.13,43.80
10574976,Pla2g15,99.83,98.98,99.94,99.89
10574985,Slc7a6,-73.59,-77.79,-62.05,-77.00
10574996,Prmt7,-85.77,-94.02,-76.61,-78.96
10575019,Gm10629,-51.36,-34.95,-59.43,-59.28
10575021,Zfp90,99.42,99.38,98.63,99.66
10575029,---,22.95,77.38,-65.67,45.77
10575034,Cdh3,-42.19,-20.95,-78.73,-38.21
10575052,Cdh1,-39.61,-34.09,-40.33,-46.42
10575074,Tmco7,26.09,38.12,7.18,30.69
10575095,Has3 or Chtf8,-6.16,46.76,-40.01,-8.29
10575102,Cirh1a,-86.12,-93.70,-59.02,-89.48
10575120,Sntb2,-18.15,-34.73,-6.62,-12.37
10575129,Vps4a,-86.83,-93.87,-80.67,-81.52
10575142,Cog8 or Pdf,7.95,24.37,6.11,-3.88
10575144,Nip7,-66.72,-88.20,-28.78,-67.95
10575151,---,-3.22,81.60,-26.57,-71.89
10575153,Cyb5b,-66.47,-85.37,-37.63,-69.56
10575160,Nfat5,20.40,6.28,27.92,26.26
10575184,Wwp2,47.57,7.81,61.83,67.88
10575209,A430107J10Rik,83.96,84.72,93.57,65.85
10575211,Mir140,59.55,35.80,90.66,-4.26
10575213,Zfhx3,40.13,50.75,38.23,29.95
10575227,Pmfbp1,-60.20,-33.22,-85.73,-60.51
10575249,Txnl4b,-80.23,-95.33,-72.31,-58.24
10575255,Pkd1l3 or 2400003C14Rik,1.92,54.81,-21.93,-5.91
10575291,Zfp821,-23.82,-1.65,-35.55,-34.30
10575302,Ap1g1,14.98,1.95,42.01,17.77
10575326,---,71.55,79.58,80.15,50.51
10575328,Phlpp2,-0.28,-7.24,4.51,5.87
10575349,Tat,-33.09,-39.78,-43.05,-21.12
10575363,Zfp612,-65.69,-61.93,-78.46,-56.52
10575369,---,33.45,24.57,40.97,33.41
10575376,Ftsjd1,-66.46,-57.23,-65.58,-75.53
10575380,Hydin,-55.38,-31.72,-79.74,-56.06
10575473,Gm9558,-82.85,-81.25,-88.20,-77.40
10575476,Vac14,86.83,79.93,92.77,85.16
10575497,Mtss1l,-75.71,-64.78,-72.98,-88.19
10575512,Cog4,-67.99,-78.96,-56.28,-65.47
10575534,St3gal2,-66.30,-30.94,-70.52,-85.21
10575548,---,-6.25,55.55,-25.57,-26.57
10575550,Aars or Exosc6,-83.19,-96.45,-57.98,-80.56
10575578,Pdpr,-25.50,-49.35,-17.83,-1.88
10575596,---,70.84,74.75,62.39,72.02
10575598,Znrf1,-36.05,-6.15,-61.30,-39.62
10575609,Zfp1,4.10,4.17,41.31,-30.11
10575616,Gabarapl2,-43.09,-40.92,-17.91,-72.23
10575619,Terf2ip,-95.49,-97.75,-93.03,-93.82
10575628,---,-23.67,-7.70,-56.58,-24.95
10575630,Cntnap4,-37.63,-31.38,-42.08,-39.85
10575657,Gm10280,-2.80,-5.35,-0.08,-3.16
10575662,Mon1b or Syce1l,24.83,-2.87,47.93,25.62
10575672,Syce1l or Mon1b,34.54,78.08,-32.61,40.93
10575685,Nudt7,-73.11,-61.45,-73.34,-82.58
10575693,Vat1l,-62.71,-50.72,-65.53,-72.25
10575702,Clec3a,-23.11,-13.54,-30.51,-28.83
10575706,Wwox,-21.76,23.34,-58.02,-27.49
10575719,---,-20.86,34.04,-50.67,-33.41
10575725,Dynlrb2,-25.82,-17.34,-28.62,-32.37
10575733,Cenpn,-59.63,-62.85,-48.11,-68.83
10575745,Atmin,68.01,70.97,71.22,61.64
10575750,Bcmo1,-23.54,-5.95,-31.54,-55.14
10575763,Gan,-29.04,-35.58,-25.01,-26.28
10575775,4933407C03Rik,56.44,67.02,53.30,47.15
10575777,4933407C03Rik,-1.21,-12.68,20.50,-14.65
10575799,Plcg2,49.09,43.44,58.52,43.53
10575833,Hsd17b2,-32.72,-14.81,-48.27,-46.50
10575840,Gm10617,35.94,47.99,1.85,51.66
10575842,---,25.62,39.69,-20.57,61.30
10575844,Cdh13,-61.83,-50.79,-87.03,-47.06
10575861,Hsbp1,-69.02,-82.54,-54.75,-63.51
10575867,Mlycd,-30.29,-43.56,-10.41,-41.64
10575873,Osgin1,42.84,1.24,81.45,4.77
10575880,Necab2,-69.74,-54.56,-96.79,-39.81
10575894,Lrrc50 or Taf1c,-31.17,-5.90,-81.43,-32.31
10575909,Adad2,44.92,79.74,-9.16,42.46
10575917,Wfdc1,-44.94,-13.92,-86.67,-40.09
10575926,Atp2c2,-43.07,-21.54,-65.49,-47.57
10575955,Klhl36,65.28,82.60,58.15,48.64
10575961,Usp10,-86.38,-94.36,-64.97,-87.90
10575976,Crispld2,-41.58,-18.60,-85.43,-32.73
10575993,6430548M08Rik,72.04,63.31,78.07,73.60
10576010,Gse1 or Gins2,3.74,24.45,-0.18,-8.07
10576027,Gm10614,48.27,57.59,63.89,12.78
10576029,Cox4i1,-95.77,-97.09,-91.45,-97.57
10576034,Irf8,88.78,82.49,91.33,89.01
