Probeset_ID,Gene Symbol,Mo Bl Ly6C- II-,Sample_,Sample_
10560760,Gm10662 or Gm5891 or Gm4567,54.99,-6.84,84.85
10560764,Gm4567 or Gm10662 or Gm5891,54.99,-6.84,84.85
10560767,Vmn1r132 or Vmn1r112 or Vmn1r148 or Vmn1r139 or Vmn1r157 or Vmn1r165 or Vmn1r137 or Vmn1r130 or Vmn1r107 or Vmn1r155,54.99,-6.84,84.85
10560771,Vmn1r118 or Vmn1r111 or Vmn1r103 or Gm4498 or Gm8453 or Gm4201 or Gm4141 or Gm8693 or Gm4220 or Gm4179 or Gm4172,54.99,-6.84,84.85
10560773,Gm10662 or Gm5891 or Gm4567,54.99,-6.84,84.85
10560777,Gm4567 or Gm10662 or Gm5891,54.99,-6.84,84.85
10560780,Vmn1r101 or Vmn1r149 or Vmn1r158 or Vmn1r113 or Vmn1r119 or Gm16451 or Gm16442 or Gm8720 or Gm5725 or Gm4187 or Gm4133,54.99,-6.84,84.85
10560783,Vmn1r93 or Vmn1r114 or Vmn1r126 or Vmn1r121 or Gm10670 or Gm10666 or Gm4214 or Gm4175 or Gm10665,54.99,-6.84,84.85
10560785,Vmn1r-ps79 or Vmn1r121 or Vmn1r93 or Gm10670 or Vmn1r114 or Vmn1r126 or Gm10666 or Gm10665 or Gm4214 or Gm4175,54.99,-6.84,84.85
10560787,Gm10670 or Vmn1r121 or Vmn1r93 or Vmn1r114 or Vmn1r126 or Vmn1r-ps79 or Gm10665 or Gm10666 or Gm4214 or Gm4175,54.99,-6.84,84.85
10560789,Vmn1r151 or Vmn1r103 or Vmn1r122 or Vmn1r159 or Vmn1r120 or Vmn1r142 or Vmn1r127 or Vmn1r94 or Gm8660 or Gm5728 or Gm4216 or Gm4177,54.99,-6.84,84.85
10560791,Gm4567 or Gm10662 or Gm5891,54.99,-6.84,84.85
10560795,Vmn1r158 or Vmn1r101 or Vmn1r149 or Vmn1r119 or Vmn1r159 or Vmn1r115 or Gm16451 or Gm16442 or Gm8677 or Gm5726 or Gm8720 or Gm5725 or Gm4187 or Gm4133,54.99,-6.84,84.85
10560797,Vmn1r121 or Vmn1r93 or Vmn1r114 or Vmn1r126 or Gm10670 or Gm10666 or Gm4214 or Gm4175 or Gm10665,54.99,-6.84,84.85
10560799,---,54.99,-6.84,84.85
10560801,Vmn1r118 or Vmn1r111 or Vmn1r103 or Gm4498 or Gm8453 or Gm4201 or Gm4141 or Gm8693 or Gm4220 or Gm4179 or Gm4172,54.99,-6.84,84.85
10560803,Gm10662 or Gm5891 or Gm4567,54.99,-6.84,84.85
10560807,Gm4567 or Gm10662 or Gm5891,54.99,-6.84,84.85
10560810,Vmn1r175 or Vmn1r170 or Vmn1r171 or Vmn1r176 or Vmn1r169 or Vmn1r167,-8.73,-27.45,9.05
10560812,Vmn1r176,-9.57,-16.78,-3.14
10560814,Vmn1r177 or Vmn1r168,54.99,-6.84,84.85
10560816,Atp5g2,54.99,-6.84,84.85
10560818,Zfp111,-32.78,-35.69,-29.36
10560826,Zfp109,-41.70,-36.58,-46.03
10560832,Zfp61,-28.48,-56.27,-3.76
10560842,Zfp94,5.33,-28.72,45.11
10560851,1700008P20Rik,28.85,36.98,21.44
10560856,Irgc1,70.26,72.65,67.80
10560862,2310033E01Rik,-26.42,-48.43,-12.83
10560868,Zfp575,-4.79,-39.39,39.20
10560873,Tex101,-35.94,-47.79,-25.64
10560880,Gm4763,-3.57,10.01,-10.41
10560886,Cd177,-19.66,-21.05,-18.06
10560903,Lypd4,-9.18,-21.47,-4.33
10560908,Gm4881,-7.35,8.87,-22.95
10560911,Rabac1,5.44,-70.33,79.93
10560919,Atp1a3,50.70,49.55,51.60
10560945,Grik5,-78.95,-74.88,-83.15
10560964,Pou2f2,99.67,99.40,99.80
10560983,Dedd2,95.59,90.52,97.32
10560993,Gsk3a or 9130221H12Rik,34.14,41.52,27.13
10561004,Erf,-57.93,-88.12,-10.55
10561008,Ceacam1,84.76,87.69,81.36
10561017,Pafah1b3,-57.99,-56.05,-59.90
10561025,Cnfn,-15.50,-14.38,-16.92
10561031,Lipe or LOC100862213,76.56,76.31,76.68
10561047,Cxcl17,-12.48,-13.17,-11.86
10561052,---,12.26,44.49,-17.24
10561055,Ceacam2,-5.05,-4.63,-5.67
10561059,Gm7092,72.09,49.90,85.10
10561063,Bckdha,-28.51,-37.57,-20.02
10561073,Tmem91,-8.61,-11.02,-6.76
10561078,Ccdc97,94.22,95.92,91.46
10561085,Hnrnpul1,72.05,73.70,70.29
10561104,Axl,-91.55,-91.06,-92.06
10561128,Cyp2s1,-50.28,-65.26,-37.64
10561138,Rpl37a,54.99,-6.84,84.85
10561140,Mrpl41,-75.98,-91.00,-56.65
10561142,Nlrp9c,-6.50,-7.98,-5.36
10561151,Vmn1r185,-11.72,-9.62,-14.90
10561153,Cyp2b23,48.68,60.33,33.97
10561162,Cyp2a22,-78.90,-86.16,-70.14
10561166,---,54.50,78.11,16.46
10561170,Egln2,-8.41,-40.03,20.48
10561178,Rab4b or Mia1,51.50,51.03,51.76
10561187,Mia1,-55.05,-62.68,-47.71
10561194,Snrpa or LOC100862206 or Gm5161,-15.41,-25.87,-5.41
10561204,Itpkc,-23.45,-30.34,-16.42
10561212,Ltbp4,-58.01,-76.31,-45.41
10561247,Shkbp1,83.91,78.61,88.38
10561266,Spnb4,-28.52,-45.61,-14.07
10561302,Pgam1,54.99,-6.84,84.85
10561306,Pld3,-90.30,-94.51,-85.37
10561323,Map3k10,-76.47,-72.61,-79.54
10561335,Prkcz,9.91,11.69,8.09
10561337,1700049G17Rik,-17.06,34.72,-62.56
10561343,Josd1,-84.90,-86.94,-82.76
10561345,Zfp780b,-5.85,21.07,-33.86
10561351,Gm4636,9.14,-26.12,49.80
10561356,Psmc4,-89.34,-96.81,-68.57
10561369,BC089491,-25.22,-3.44,-63.79
10561376,Dll3,11.40,11.55,11.09
10561388,Timm50,-65.44,-78.44,-51.06
10561401,Supt5h,42.44,58.57,25.54
10561431,Plekhg2,31.42,23.90,38.42
10561453,Zfp36,89.12,88.50,90.10
10561456,Med29,54.34,55.42,53.18
10561461,Samd4b,34.26,5.39,56.36
10561474,Il28a,70.46,69.27,72.01
10561478,Nccrp1,-8.86,-39.46,-0.62
10561485,Pak4,24.07,3.65,42.97
10561498,C330005M16Rik,-28.02,-33.99,-22.37
10561513,Mrps12,-6.41,-82.80,62.85
10561516,Nfkbib,-9.52,-16.41,-3.01
10561525,Gm10648,17.10,19.34,14.78
10561527,Actn4,-2.71,5.33,-14.58
10561552,Eif3k,-27.47,-79.93,28.84
10561561,Ryr1,-20.49,-21.75,-19.40
10561664,Rasgrp4 or Fam98c,86.11,78.36,90.46
10561673,Spred3,-47.92,-48.38,-47.50
10561679,Psmd8,-27.49,-42.05,-9.99
10561690,Catsperg1,-35.22,-26.44,-44.40
10561702,Kcnk6,36.78,39.97,33.86
10561706,2200002D01Rik or Yif1b,-61.43,-58.76,-63.93
10561712,Spint2,-84.46,-85.69,-83.00
10561721,Sipa1l3,96.18,96.25,96.11
10561746,---,7.63,-2.17,20.97
10561748,Catsperg2 or Catsperg1,-22.70,-23.48,-21.95
10561777,Zfp940,-38.85,-73.93,-12.70
10561787,Zfp27,-55.89,-81.16,-21.67
10561799,Zfp74,-11.55,35.98,-57.75
10561806,Mif,54.99,-6.84,84.85
10561810,Zfp14,27.45,-13.08,58.52
10561819,Zfp82,-31.92,-44.12,-20.21
10561831,Zfp566,-59.55,-50.17,-70.32
10561837,Zfp146,-43.30,-10.46,-68.03
10561842,Capns1,24.68,19.37,30.09
10561854,Tbcb,-57.54,-78.19,-32.20
10561861,---,77.25,75.95,78.07
10561868,Wdr62 or LOC100862584,-26.17,-31.90,-20.13
10561907,Sdhaf1,-0.85,-17.05,23.66
10561911,Lrfn3,-46.20,-68.97,-22.68
10561918,---,-54.11,-38.14,-69.13
10561920,Hcst,62.79,16.52,85.31
10561927,Aplp1,-45.48,-64.48,-33.21
10561942,Kirrel2,-49.48,-17.98,-83.77
10561956,Rps12,54.99,-6.84,84.85
10561958,Arhgap33,-28.66,-20.26,-39.04
10561983,BC053749,-45.50,-21.42,-70.54
10561994,Lin37,26.60,16.78,35.82
10562000,Psenen,54.99,-6.84,84.85
10562005,Wbp7,85.00,81.83,87.27
10562044,Zbtb32,-3.14,-4.05,-1.95
10562050,Upk1a,-56.14,-60.87,-51.26
10562059,Cox6b1,-78.08,-97.52,-3.93
10562064,Etv2,57.21,39.45,70.08
10562073,Rbm42 or Haus5,59.35,16.06,86.33
10562084,Haus5,27.55,32.17,22.92
10562093,4930479M11Rik,-14.80,-19.00,-11.54
10562096,Tmem147,-67.86,-88.38,-29.20
10562105,Gapdhs,-33.54,-28.88,-38.59
10562117,Ffar2,-27.63,-49.41,-11.30
10562125,Ffar3,64.08,65.71,62.45
10562130,Ffar1,-12.13,-10.74,-13.86
10562132,Cd22,28.05,36.38,17.48
10562152,Mag,-15.42,-21.17,-11.60
10562166,Hamp2,-1.74,-6.08,7.66
10562169,Hamp,-27.37,-26.86,-27.88
10562172,Usf2 or LOC100504922 or LOC100862373,77.67,53.44,91.57
10562181,Lsr,-10.16,-13.45,-7.20
10562192,Fxyd5,86.26,86.90,85.62
10562204,Fxyd7,-8.99,-21.31,-3.90
10562211,Fxyd1,-38.84,-33.87,-45.83
10562223,Fxyd3 or Lgi4,-17.27,-12.49,-23.02
10562234,Hpn,-39.90,-55.11,-28.93
10562251,Scn1b,-32.57,-65.28,-13.19
10562260,Gramd1a,25.06,23.64,26.95
10562280,Abph,72.31,64.16,79.39
10562285,---,-33.70,5.36,-66.86
10562287,Gm5329 or Gm5058 or Gm9156,68.67,-13.65,90.83
10562289,Gm5058 or Gm9156 or Gm5329,54.99,-6.84,84.85
10562291,Abpd or Gm4684,-35.52,-37.74,-33.51
10562296,Scgb2b1-ps,-78.31,-95.59,-53.67
10562299,Abpz,-41.57,-40.39,-42.71
10562304,---,71.52,67.83,75.02
10562308,Abpg or Abpb,-9.97,-16.40,-4.82
10562314,Abpb,-43.56,-55.91,-33.20
10562320,---,-49.29,-71.57,-23.62
10562323,Wtip,-83.08,-90.27,-73.38
10562331,Uba2,-63.39,-53.29,-71.66
10562349,Pdcd2l,-11.47,-36.86,15.19
10562358,---,47.87,68.09,14.84
10562360,Gpi1,16.91,11.16,23.45
10562368,4931406P16Rik,-45.42,-42.34,-48.87
10562382,Lsm14a,30.90,51.46,12.08
10562394,---,58.09,61.54,54.35
10562397,---,42.44,63.23,17.05
10562399,Kctd15,-83.79,-76.65,-90.08
10562408,Chst8,37.70,3.93,59.79
10562416,Cebpg,89.00,79.86,93.21
10562419,Lrp3 or Slc7a10,-41.27,-42.32,-40.33
10562428,Wdr88,75.28,45.07,88.61
10562439,Gpatch1,-55.77,-45.04,-65.49
10562461,C230052I12Rik or Rhpn2,-6.57,-3.38,-9.73
10562468,Tdrd12,-19.98,-27.96,-14.59
10562480,Nudt19,-23.82,-39.49,-7.15
10562486,Rgs9bp,41.51,10.09,63.28
10562491,Pdcd5 or Gm3837,-69.21,-93.61,-17.34
10562500,Dpy19l3,-81.88,-79.56,-84.42
10562523,Zfp507,-67.25,-63.77,-71.21
10562532,Zfp536,-37.59,-35.24,-40.63
10562546,---,-13.03,-3.16,-23.00
10562548,C80913,-78.30,-21.27,-92.77
10562563,Ccne1,-81.55,-83.09,-79.19
10562576,Plekhf1,-87.69,-93.56,-79.73
10562578,Pop4,-87.05,-81.46,-91.09
10562587,Gm5591,-59.53,-67.53,-51.15
10562592,Gm5114 or LOC100861686 or LOC100861663 or Gm4454 or Gm2128 or Gm9271 or Gm6605 or Gm6124,85.76,75.50,91.56
10562595,4930433I11Rik,37.45,26.36,46.97
10562599,4930433I11Rik or Gm5590,-56.84,-51.68,-62.36
10562601,---,41.85,15.90,59.66
10562603,---,30.43,-15.03,67.87
10562605,AI987944,-21.66,38.06,-68.46
10562612,AW146154 or Vmn2r57,-7.85,-14.65,-1.82
10562627,Ctdnep1,54.99,-6.84,84.85
10562629,---,42.57,31.04,50.61
10562632,Vmn2r-ps57,-12.55,-43.49,10.57
10562634,---,63.05,90.09,2.50
10562637,Ccnb1 or Gm5593,54.99,-6.84,84.85
10562639,Gapdh,54.99,-6.84,84.85
10562641,Vmn2r-ps60 or Vmn2r60 or Vmn2r61 or Vmn2r58 or Vmn2r-ps57 or Vmn2r-ps54,54.99,-6.84,84.85
10562643,4933421I07Rik,-5.16,13.34,-19.41
10562647,Rpl29,54.99,-6.84,84.85
10562649,---,57.41,63.72,51.15
10562651,9830147E19Rik or Gm2381 or EU599041 or Gm5595 or Gm2329,-91.55,-95.44,-85.93
10562657,Gm5595,-93.10,-96.85,-86.79
10562661,---,-67.96,-78.83,-57.48
10562663,Rps4x,54.99,-6.84,84.85
10562665,---,-15.06,-9.11,-23.17
10562667,---,34.48,24.60,44.54
10562670,Zfp715,69.82,91.09,30.99
10562685,---,3.61,36.71,-21.86
10562687,Iglon5,-17.31,-42.78,-3.87
10562696,4931406B18Rik,54.79,27.97,71.07
10562705,Gm2511,48.92,21.18,66.88
10562709,Cd33,-21.30,-16.91,-26.92
10562720,Siglece,36.84,51.28,22.54
10562729,---,41.56,49.43,31.61
10562731,---,-21.12,-22.28,-19.98
10562736,1700028J19Rik,26.67,-29.45,74.24
10562741,Acpt,66.34,53.99,76.49
10562754,---,83.82,64.02,91.75
10562761,Clec11a,-37.40,-37.03,-37.83
10562767,1700008O03Rik,39.90,50.89,27.56
10562774,2310044H10Rik,8.89,-18.53,34.26
10562784,Mybpc2,-21.02,-57.28,-8.36
10562812,Spib,-44.29,-53.28,-37.14
10562818,Pold1,-23.17,-22.50,-23.85
10562847,Nr1h2,66.42,57.01,73.78
10562856,Myh14,-39.26,-43.61,-35.06
10562897,Zfp473 or Vrk3,-24.02,-26.37,-21.86
10562905,Atf5 or Nup62 or Nup62-il4i1 or Il4i1,-57.39,-71.19,-44.17
10562911,Tbc1d17 or Akt1s1,46.06,32.65,58.62
10562927,Ptov1,-73.50,-80.83,-64.76
10562942,Med25,-6.26,-17.67,3.32
10562963,Fuz or D7Bwg0826e,44.13,34.29,52.41
10562965,Ap2a1,-38.67,-30.08,-45.77
10562989,Cpt1c,-58.65,-56.84,-60.60
10563014,Prmt1,-67.23,-82.63,-49.43
10563026,Bcl2l12,68.25,53.45,78.02
10563037,Scaf1,81.60,80.02,82.92
10563050,Prr12,40.33,30.16,50.09
10563068,Prrg2,16.38,19.27,13.32
10563077,Rcn3,-57.26,-65.95,-49.21
10563085,Fcgrt,38.56,26.54,48.79
10563094,Rps11,26.79,10.10,44.60
10563099,Snord35b,0.04,32.27,-21.35
10563101,Rpl13a,6.11,-60.59,62.50
10563108,Snord35a,-6.16,2.63,-14.14
10563110,Snord34 or Rpl13a,64.93,73.40,55.37
10563112,Snord33 or Rpl13a,78.55,90.50,74.13
10563114,Snord32a or Rpl13a,49.74,69.78,31.60
10563116,Flt3l or Rpl13a,-7.78,-0.26,-19.42
10563130,Aldh16a1 or Pih1d1,62.10,57.80,65.94
10563149,Ccdc155,-8.26,-30.02,23.50
10563170,Dkkl1,-5.88,-5.19,-6.69
10563176,---,53.48,48.36,58.14
10563178,Cd37,33.06,31.85,33.83
10563191,Trpm4,-18.72,-31.07,-7.99
10563220,Ppfia3,-50.14,-95.53,-8.41
10563253,Lin7b or Mtag2,-51.68,-50.50,-52.85
10563260,Snrnp70,-3.07,3.88,-10.27
10563275,Ruvbl2 or Gys1,-81.74,-93.78,-62.23
10563295,Ftl1 or Ftl2 or LOC100862446 or LOC434624,54.99,-6.84,84.85
10563303,Bax,12.73,-18.74,46.97
10563314,Dhdh,-28.14,-23.22,-33.23
10563323,Nucb1,-7.58,-22.24,4.19
10563338,Ppp1r15a,-1.25,8.48,-5.56
10563344,Fgf21,-16.29,-29.29,-8.42
10563350,Fut2,-55.08,-52.01,-58.20
10563355,Sec1 or Ntn5,66.60,63.01,69.74
10563362,Sphk2,-1.64,-10.63,10.79
10563373,Spaca4,68.74,74.37,62.52
10563377,Sult2b1,-40.76,-30.92,-51.75
10563387,Lmtk3,-33.86,7.01,-67.64
10563390,Cyth2,17.88,41.48,-4.54
10563407,Kcnj14,53.71,44.11,62.19
10563411,Grwd1,-63.78,-54.87,-72.29
10563421,Grin2d,-29.62,-32.40,-27.25
10563434,---,-1.38,-4.26,3.06
10563436,Syngr4,29.06,-7.39,62.52
10563441,Emp3,63.55,42.08,83.82
10563447,Abcc6,-7.15,-10.38,-5.01
10563480,Kcnj11,-27.75,-34.20,-22.44
10563487,Abcc8,-28.14,-34.45,-22.48
10563527,Ush1c,-14.55,-19.42,-10.88
10563558,Sergef or Prf1,19.25,51.96,-11.04
10563570,Tph1,-14.44,-27.36,-8.18
10563583,Saal1,5.43,14.09,-1.70
10563597,Saa3,-56.40,-52.04,-61.32
10563602,Saa4,-12.67,-15.26,-10.79
10563608,---,28.10,0.32,47.99
10563611,Saa1 or Saa2,-39.23,-36.73,-41.85
10563615,Hps5,75.34,82.84,63.23
10563641,Rap1a or Gm9392,83.85,87.97,78.80
10563643,Tsg101,-77.12,-83.74,-67.58
10563649,Uevld,41.14,88.36,-43.54
10563657,---,25.74,72.02,-28.56
10563659,Spty2d1,42.75,67.35,13.23
10563666,---,76.74,75.23,77.95
10563685,Ptpn5,-35.98,-42.46,-30.20
10563704,Mrgpra6,-22.95,-43.34,-12.44
10563706,Mrgpra9,39.46,87.27,-57.36
10563709,Mrgpra1,21.82,-2.34,44.87
10563712,Mrgpra2a or Mrgpra2b,-14.76,-13.04,-16.71
10563715,Mrgpra2b or Mrgpra2a,54.99,-6.84,84.85
10563718,---,48.01,17.48,70.70
10563722,Mrgpra3,75.37,52.76,86.27
10563725,Mrgpra3,26.09,14.07,34.26
10563728,---,24.22,53.42,-8.28
10563731,---,50.69,41.57,59.23
10563734,Mrgpra4,-15.56,-21.85,-9.56
10563740,Mrgprx1,80.53,77.04,83.17
10563743,---,21.24,19.70,22.68
10563745,Mrgprb5,63.30,74.95,46.99
10563747,Mrgprb4,-16.59,25.11,-54.34
10563749,Mrgprb1,-8.68,-44.85,37.54
10563753,Mrgprx2,62.85,53.25,70.35
10563760,Mrgprb2,-19.71,-26.56,-13.43
10563764,Mrgprb3,42.23,-20.62,79.89
10563766,---,-1.99,-5.32,-0.10
10563768,---,-13.70,-15.36,-11.94
10563770,Csrp3,-31.59,-24.10,-40.65
10563780,E2f8,-72.75,-74.23,-70.78
10563797,Dbx1,56.65,31.35,73.60
10563802,Dbx1,21.09,2.01,34.24
10563804,---,54.99,-6.84,84.85
10563806,---,54.99,-6.84,84.85
10563808,---,54.99,-6.84,84.85
10563810,---,54.99,-6.84,84.85
10563812,---,54.99,-6.84,84.85
10563814,---,54.99,-6.84,84.85
10563816,Fancf,-2.19,-14.77,12.13
10563820,Svip,-1.96,-6.21,3.99
10563825,---,42.23,53.21,25.85
10563829,Mrps33,54.99,-6.84,84.85
10563834,---,-45.87,-29.80,-60.11
10563838,Nipa2 or Cyfip1,31.49,64.52,-7.58
10563852,Nipa1 or A230056P14Rik,-67.59,-82.36,-50.05
10563858,Gabrg3,-30.69,-34.56,-27.21
10563872,Gabra5,-19.76,-16.00,-23.70
10563883,Depdc1a,54.99,-6.84,84.85
10563891,Nck2,-85.18,-79.19,-90.36
10563893,---,-13.02,-10.51,-15.23
10563895,---,-28.30,-63.95,-14.04
10563897,---,-49.32,-63.05,-38.56
10563899,---,-28.71,-62.49,-16.44
10563901,---,-57.59,-79.87,-37.29
10563903,---,-52.67,-42.89,-64.13
10563905,---,-60.75,-46.34,-76.79
10563907,---,54.99,-6.84,84.85
10563909,---,54.99,-6.84,84.85
10563911,---,-34.27,-64.25,-19.90
10563913,---,54.99,-6.84,84.85
10563915,---,54.99,-6.84,84.85
10563917,---,54.99,-6.84,84.85
10563919,---,-51.62,-84.71,-28.50
10563921,---,0.00,-6.99,14.58
10563923,---,54.99,-6.84,84.85
10563925,---,54.99,-6.84,84.85
10563927,---,-51.53,-80.82,-31.63
10563929,---,54.99,-6.84,84.85
10563931,---,54.99,-6.84,84.85
10563933,---,-62.37,-88.15,-39.20
10563935,---,54.99,-6.84,84.85
10563937,---,54.99,-6.84,84.85
10563939,---,-67.55,-65.81,-69.75
10563941,---,-18.72,-36.96,-7.77
10563943,---,-75.93,-88.23,-62.45
10563945,---,54.99,-6.84,84.85
10563947,---,54.99,-6.84,84.85
10563949,---,-63.78,-86.44,-44.91
10563951,---,54.99,-6.84,84.85
10563953,---,54.99,-6.84,84.85
10563955,---,54.99,-6.84,84.85
10563957,---,54.99,-6.84,84.85
10563959,---,-60.91,-47.77,-75.22
10563961,---,-59.68,-65.84,-53.54
10563963,---,-15.94,-37.87,-6.15
10563965,---,54.99,-6.84,84.85
10563967,---,54.99,-6.84,84.85
10563969,---,54.99,-6.84,84.85
10563971,---,54.99,-6.84,84.85
10563973,---,-43.57,-67.20,-28.17
10563975,---,54.99,-6.84,84.85
10563977,---,54.99,-6.84,84.85
10563979,---,54.99,-6.84,84.85
10563981,---,54.99,-6.84,84.85
10563983,---,54.99,-6.84,84.85
10563985,---,54.99,-6.84,84.85
10563987,---,54.99,-6.84,84.85
10563989,---,54.99,-6.84,84.85
10563991,---,-35.18,-68.57,-19.10
10563993,---,54.99,-6.84,84.85
10563995,---,54.99,-6.84,84.85
10563997,---,54.99,-6.84,84.85
10563999,---,54.99,-6.84,84.85
10564001,---,54.99,-6.84,84.85
10564003,---,54.99,-6.84,84.85
10564005,---,54.99,-6.84,84.85
10564007,---,54.99,-6.84,84.85
10564009,---,54.99,-6.84,84.85
10564011,---,54.99,-6.84,84.85
10564013,---,54.99,-6.84,84.85
10564015,---,-36.32,-77.10,-17.85
10564017,---,54.99,-6.84,84.85
10564019,---,54.99,-6.84,84.85
10564021,---,54.99,-6.84,84.85
10564023,---,54.99,-6.84,84.85
10564025,---,54.99,-6.84,84.85
10564027,---,54.99,-6.84,84.85
10564029,---,54.99,-6.84,84.85
10564031,---,54.99,-6.84,84.85
10564033,---,54.99,-6.84,84.85
10564035,---,54.99,-6.84,84.85
10564037,---,-45.73,-66.72,-29.59
10564039,---,54.99,-6.84,84.85
10564041,---,54.99,-6.84,84.85
10564043,---,54.99,-6.84,84.85
10564045,---,54.99,-6.84,84.85
10564047,---,54.99,-6.84,84.85
10564049,---,54.99,-6.84,84.85
10564051,---,54.99,-6.84,84.85
10564053,---,54.99,-6.84,84.85
10564055,---,54.99,-6.84,84.85
10564057,---,-51.64,-70.63,-36.77
10564059,---,54.99,-6.84,84.85
10564061,---,54.99,-6.84,84.85
10564063,---,54.99,-6.84,84.85
10564065,---,54.99,-6.84,84.85
10564067,---,54.99,-6.84,84.85
10564069,---,54.99,-6.84,84.85
10564071,---,54.99,-6.84,84.85
10564073,---,54.99,-6.84,84.85
10564075,---,54.99,-6.84,84.85
10564077,---,54.99,-6.84,84.85
10564079,---,54.99,-6.84,84.85
10564081,---,54.99,-6.84,84.85
10564083,---,54.99,-6.84,84.85
10564085,---,54.99,-6.84,84.85
10564087,---,54.99,-6.84,84.85
10564089,---,54.99,-6.84,84.85
10564091,---,54.99,-6.84,84.85
10564093,---,54.99,-6.84,84.85
10564095,---,54.99,-6.84,84.85
10564097,---,54.99,-6.84,84.85
10564099,---,54.99,-6.84,84.85
10564101,---,54.99,-6.84,84.85
10564103,---,54.99,-6.84,84.85
10564105,---,54.99,-6.84,84.85
10564107,---,54.99,-6.84,84.85
10564109,---,54.24,-3.13,83.40
10564111,---,54.99,-6.84,84.85
10564113,---,54.99,-6.84,84.85
10564115,---,54.99,-6.84,84.85
10564117,---,54.99,-6.84,84.85
10564119,---,54.99,-6.84,84.85
10564121,---,54.99,-6.84,84.85
10564123,---,54.99,-6.84,84.85
10564125,---,54.99,-6.84,84.85
10564127,---,54.99,-6.84,84.85
10564129,---,54.99,-6.84,84.85
10564131,---,54.99,-6.84,84.85
10564133,---,54.99,-6.84,84.85
10564135,---,54.99,-6.84,84.85
10564137,---,54.99,-6.84,84.85
10564139,---,54.99,-6.84,84.85
10564141,---,54.99,-6.84,84.85
10564143,---,54.99,-6.84,84.85
10564145,---,54.99,-6.84,84.85
10564147,---,54.99,-6.84,84.85
10564149,---,54.99,-6.84,84.85
10564151,---,54.99,-6.84,84.85
10564153,---,54.99,-6.84,84.85
10564155,---,54.99,-6.84,84.85
10564157,---,-66.11,-64.23,-67.74
10564159,---,-93.55,-93.95,-93.19
10564161,---,54.99,-6.84,84.85
10564163,Snord116,54.99,-6.84,84.85
10564165,---,54.99,-6.84,84.85
10564167,Snord116,54.99,-6.84,84.85
10564169,---,54.99,-6.84,84.85
10564171,Snord116,54.99,-6.84,84.85
10564173,Snord116,54.99,-6.84,84.85
10564175,Snord116,54.99,-6.84,84.85
10564177,Snord116,54.99,-6.84,84.85
10564179,Snord116,54.99,-6.84,84.85
10564181,Snord116,54.99,-6.84,84.85
10564183,---,54.99,-6.84,84.85
10564185,Snord116,54.99,-6.84,84.85
10564187,Snord116,54.99,-6.84,84.85
10564189,Snord116,54.99,-6.84,84.85
10564191,Snord116,54.99,-6.84,84.85
10564193,Snord116,54.99,-6.84,84.85
10564195,Snord116,54.99,-6.84,84.85
10564197,Snord116,54.99,-6.84,84.85
10564199,Snord116,54.99,-6.84,84.85
10564201,Snord116,54.99,-6.84,84.85
10564203,---,-89.07,-83.29,-93.18
10564205,Snord116,54.99,-6.84,84.85
10564207,Snord116,54.99,-6.84,84.85
10564209,---,-36.99,-62.94,-19.45
10564211,Snrpn or Snurf,-76.69,-90.57,-64.12
10564220,Gkap1,-93.78,-98.07,-86.09
10564222,A230006K03Rik,-22.58,-62.60,-7.43
10564231,---,-67.52,-66.20,-68.78
10564233,Mir344 or Mir344-2,-17.31,-32.33,-8.20
10564235,Mir344 or Mir344-2,54.99,-6.84,84.85
10564237,Gm9801,-53.20,-42.70,-65.09
10564260,---,53.58,64.90,39.15
10564262,Mkrn3,-31.22,-70.30,-9.99
10564266,Peg12,70.24,65.58,74.45
10564270,---,84.33,87.82,80.78
10564272,Chrna7,-22.92,-25.97,-20.27
10564287,---,-38.87,-32.95,-45.22
10564290,Klf13,96.02,93.52,97.54
10564294,Fan1,-30.17,-27.89,-32.03
10564313,Mphosph10,-63.79,-42.86,-76.85
10564326,Fam189a1,10.10,-3.36,26.24
10564337,Ndnl2,7.52,-26.20,41.88
10564343,Tjp1,-62.48,-74.56,-51.40
10564373,Gm10624,52.61,9.21,74.96
10564375,---,-13.06,-28.62,-3.41
10564377,Lrrk1,89.02,86.81,91.84
10564417,Aldh1a3,-56.46,-56.57,-56.38
10564434,---,63.81,78.06,43.39
10564436,Asb7,-80.72,-65.42,-90.85
10564448,Asb7,54.99,-6.84,84.85
10564451,Mef2a,98.64,99.78,92.77
10564467,Lrrc28,-94.79,-84.07,-99.03
10564480,---,-12.45,-14.41,-10.34
10564482,Synm,-75.00,-66.69,-82.83
10564500,---,19.29,-33.98,64.33
10564502,Pgpep1l,-60.86,-73.92,-46.75
10564507,Arrdc4,11.35,-14.44,37.97
10564520,Snora21,54.99,-6.84,84.85
10564522,---,39.63,-10.72,71.75
10564525,---,-17.54,-7.79,-41.37
10564527,Nr2f2,-42.98,-44.72,-41.77
10564535,---,32.75,22.29,39.14
10564537,---,78.06,83.32,69.87
10564539,Mctp2,-28.12,-23.28,-32.58
10564563,Rpl17,54.99,-6.84,84.85
10564565,---,-50.63,-49.95,-51.28
10564567,---,33.76,51.34,10.98
10564570,---,57.53,-20.55,88.35
10564573,Chd2 or 1810026B05Rik,49.73,67.66,22.50
10564614,---,33.69,-42.32,80.70
10564616,Gm4971,54.99,-6.84,84.85
10564618,Fam174b,-13.75,-51.63,28.92
