Probeset_ID,Gene Symbol,DCLuLN CD103+,Sample_,Sample_,Sample_
10527961,---,-12.56,-4.24,-32.86,-6.43
10527963,Gm10484,-1.60,-13.27,20.10,3.48
10527965,Cldn12,-64.19,-54.00,-75.15,-62.71
10527970,Gtpbp10,-75.42,-79.86,-46.76,-89.20
10527982,A330021E22Rik,-71.89,-63.75,-89.55,-61.05
10528008,Steap2,-46.89,-41.47,-60.05,-44.72
10528015,Steap1,-61.25,-41.74,-71.12,-73.75
10528021,Hspa8,-8.75,14.15,54.87,-93.35
10528027,---,58.55,80.29,-12.18,74.87
10528029,---,29.22,26.45,-6.39,58.58
10528031,Zfp804b,-34.18,-13.32,-45.60,-58.04
10528036,---,-6.21,-10.23,-10.34,-0.48
10528038,Adam22,-4.99,-4.02,-0.97,-12.52
10528077,Dbf4,-43.32,-44.05,-37.81,-48.44
10528090,Rundc3b,-55.86,-51.40,-56.22,-60.19
10528102,Crot,-98.12,-97.47,-98.28,-98.74
10528120,Dmtf1,17.29,19.18,48.58,-16.78
10528143,Ppp1r14b,-8.75,14.15,54.87,-93.35
10528145,Grm3,-19.74,-23.85,-29.01,-11.52
10528154,Grm3 or Gm6460 or 4933402N22Rik,-7.23,23.28,56.19,-94.46
10528157,---,-8.75,14.15,54.87,-93.35
10528159,---,-8.75,14.15,54.87,-93.35
10528161,---,-8.75,14.15,54.87,-93.35
10528163,---,76.23,63.41,22.10,96.66
10528165,---,-8.75,14.15,54.87,-93.35
10528167,Gapdh,-8.75,14.15,54.87,-93.35
10528170,Cycs,-8.75,14.15,54.87,-93.35
10528172,---,-21.75,-85.76,24.92,20.63
10528174,---,76.82,68.12,53.44,90.64
10528177,Speer4e or Gm17019 or Speer4d or 4930572O03Rik or Gm10471 or Gm9758 or LOC100861621 or Speer4c,-8.75,14.15,54.87,-93.35
10528183,Speer4e or 4930572O03Rik or Gm17019 or Speer4d or Gm10471 or Gm9758 or LOC100861621 or Speer4c,-8.75,14.15,54.87,-93.35
10528191,Speer4d or Gm17019 or Speer4e or 4930572O03Rik or Gm10471 or Gm9758 or LOC100861621 or Speer4c,-8.75,14.15,54.87,-93.35
10528198,---,66.44,75.98,53.98,65.47
10528200,Hnrnpa3,-8.75,14.15,54.87,-93.35
10528202,---,45.34,79.88,-34.79,57.45
10528205,---,-8.75,14.15,54.87,-93.35
10528207,Cd36,21.91,18.18,31.91,15.38
10528227,Gnai1,-68.30,-76.26,-51.57,-79.20
10528236,---,-54.50,-54.80,-73.98,-35.15
10528238,Phtf2 or Arid1b,-9.81,-23.78,8.83,-14.17
10528257,Rsbn1l,81.75,83.25,88.81,70.97
10528268,Ptpn12,-87.33,-88.19,-81.45,-89.79
10528287,Rpl31-ps21,-26.05,47.64,-56.00,-57.38
10528289,Ccdc146,-29.83,-11.21,-38.09,-56.12
10528310,Fbxl13 or Lrrc17,-33.81,-21.52,-48.10,-36.46
10528332,Napepld,-92.20,-88.44,-91.42,-95.78
10528340,Dnajc2,-2.27,-9.37,-0.95,5.60
10528360,Slc26a5,9.36,16.75,-13.19,40.88
10528385,Reln,-34.06,-22.99,-40.28,-43.86
10528455,---,38.89,18.44,54.65,42.17
10528457,Orc5,-34.82,-22.37,-8.37,-69.36
10528474,Gm15421 or Rpl22l1,-8.75,14.15,54.87,-93.35
10528476,---,46.45,83.39,-5.88,42.47
10528478,Rpl17,-8.75,14.15,54.87,-93.35
10528480,Rpl17,-38.65,-41.08,-25.87,-46.88
10528482,5031425E22Rik,55.63,32.21,69.37,60.23
10528484,Srpk2 or Mll5,-94.55,-92.55,-90.36,-97.74
10528507,Pus7,-97.37,-97.05,-98.59,-95.44
10528519,---,-65.66,-52.29,-14.57,-93.28
10528521,---,-11.99,9.15,-33.04,-11.34
10528523,Tomm7,-69.87,-92.24,-27.69,-63.51
10528527,Fam126a,57.13,64.43,59.01,46.22
10528544,Rpl11,-8.75,14.15,54.87,-93.35
10528546,Gabarapl2,-71.03,-84.43,-52.37,-67.59
10528548,Kcnh2,-49.89,-42.41,-67.35,-40.72
10528567,Atg9b,-10.49,42.12,-50.07,-6.47
10528583,Cdk5,-32.58,-41.52,-12.61,-39.94
10528598,Fastk,-86.14,-82.20,-86.53,-88.83
10528610,Tmub1,79.95,73.61,79.35,84.89
10528615,---,-11.00,-24.27,-0.07,-8.31
10528617,Gbx1,86.34,88.51,58.95,95.47
10528622,Asb10,-20.10,-22.14,-24.13,-15.02
10528630,4931409K22Rik,-24.27,-12.19,-32.75,-33.76
10528648,Abcf2,-85.04,-92.65,-66.98,-87.28
10528662,Atp5l,-8.75,14.15,54.87,-93.35
10528664,Smarcd3 or Chpf2,-32.80,-8.04,-40.73,-67.35
10528679,Wdr86,88.97,90.95,89.24,86.05
10528686,Crygn,72.78,74.24,28.26,90.08
10528691,Rheb,-84.92,-92.55,-74.09,-83.50
10528702,Prkag2,-61.45,-54.80,-56.92,-70.97
10528721,Galnt11,89.90,91.34,72.18,96.34
10528723,Mll3,87.08,93.50,79.53,84.40
10528788,---,-35.39,-17.10,-77.97,-15.11
10528790,Xrcc2,-63.10,-17.03,-79.80,-87.51
10528794,Gm10471 or 5031410I06Rik or Speer4a or Gm10220 or Speer4b or LOC100862368 or LOC100862359 or Gm1979,-41.16,-40.77,-61.09,-27.85
10528799,Speer4a,12.12,51.19,38.17,-39.81
10528804,5031410I06Rik or Gm10220 or Gm10471 or Speer4a or LOC100862368 or LOC100862359 or Gm1979,-8.75,14.15,54.87,-93.35
10528810,Gm10471 or Speer4a or 5031410I06Rik or Gm10220 or Speer4b or LOC100862368 or LOC100862359 or Gm1979,-8.75,14.15,54.87,-93.35
10528815,5031410I06Rik or Gm10220 or Gm10471 or Speer4a or Speer4b or LOC100862368 or LOC100862359 or Gm1979,-8.75,14.15,54.87,-93.35
10528821,Gm10220 or 5031410I06Rik or Gm10471 or Speer4a or Speer4b or LOC100862368 or LOC100862359 or Gm1979,-8.75,14.15,54.87,-93.35
10528827,4930584F24Rik,-4.54,29.01,-20.34,-5.48
10528832,---,-41.54,-11.58,-36.58,-82.36
10528834,Speer4b,-15.97,-2.65,-26.28,-26.05
10528840,Paxip1,-82.24,-79.53,-68.63,-91.91
10528864,Cnpy1,-16.72,-13.52,-41.79,-8.78
10528872,Shh,29.97,62.29,-32.48,54.60
10528877,Lmbr1,-78.29,-52.73,-79.89,-95.77
10528880,Lmbr1,-83.87,-86.13,-70.45,-91.92
10528901,C79130,77.25,93.06,27.90,75.62
10528903,Mnx1,58.86,59.25,71.28,42.52
10528909,---,-32.45,-40.87,-50.63,-12.45
10528911,---,93.15,91.66,92.55,94.58
10528913,Gm5129 or Dnajb6,97.06,98.02,93.92,97.44
10528915,Tyms or Tyms-ps,-55.71,-64.48,-64.48,-37.88
10528922,---,-53.19,-62.36,-2.30,-94.59
10528925,3110082J24Rik or Fam59b,75.73,91.90,-0.54,85.89
10528929,Hadha,-71.06,-80.38,-54.44,-73.51
10528951,Gpr113 or Ept1,74.24,75.29,56.68,85.64
10528970,---,0.85,19.32,-30.64,15.93
10528972,Otof,57.41,90.11,-5.72,45.51
10529018,Cib4,22.64,-2.28,42.12,27.64
10529026,Gm9899,10.60,-8.67,-42.32,75.36
10529028,Ost4 or Agbl5,-79.92,-57.80,-87.69,-87.28
10529034,Cgref1,19.59,30.98,-2.65,29.23
10529041,Preb,-69.57,-73.35,-40.24,-83.61
10529052,Slc5a6,87.51,87.98,89.65,84.26
10529068,Slc30a3,-16.49,-6.74,-28.92,-19.40
10529077,Ucn,72.67,87.28,28.52,78.81
10529082,Mpv17,-83.13,-89.76,-58.74,-91.49
10529091,Gtf3c2,37.13,19.35,62.47,27.82
10529093,Gtf3c2,-37.62,-57.71,10.29,-55.46
10529118,Eif2b4,-8.16,-37.29,43.30,-25.16
10529133,Zfp513,87.92,79.33,93.17,87.15
10529142,Ppm1g,7.83,-12.75,31.73,1.31
10529154,Nrbp1,83.82,85.06,72.37,89.95
10529156,Ift172,52.15,40.15,64.00,51.09
10529206,Fndc4,7.75,21.25,-0.33,2.58
10529215,---,-24.61,-15.43,-48.78,-15.89
10529218,Supt7l,57.75,52.36,60.99,59.02
10529226,Rbks,-4.00,-7.94,-3.42,-1.50
10529235,---,-8.06,-61.70,26.00,13.84
10529237,Yes1,92.54,96.92,85.73,91.65
10529239,Pisd,12.09,2.27,21.89,12.37
10529252,C330019G07Rik,-0.83,20.14,-2.72,-21.10
10529260,C330019G07Rik,47.19,50.95,57.52,31.41
10529264,Spon2,-52.85,-41.87,-68.31,-49.46
10529273,Ctbp1,-20.46,-33.17,1.00,-31.31
10529285,Nkx1-1,83.75,84.80,72.60,89.76
10529287,Fam53a,-3.89,-21.40,0.35,10.55
10529299,Slbp,-47.92,-71.05,-35.41,-35.47
10529305,Tmem129,-71.92,-67.95,-64.37,-82.38
10529311,Fgfr3,88.13,95.97,62.28,90.86
10529313,Letm1,-52.28,-54.08,-28.54,-70.75
10529330,Whsc2,-47.95,-32.29,-53.32,-58.29
10529344,Haus3 or Poln,-55.92,-42.82,-50.51,-74.67
10529375,Mxd4,25.17,26.15,36.09,14.25
10529385,Zfyve28,26.38,47.15,-4.88,32.13
10529402,Tnip2,88.02,87.02,91.33,85.18
10529410,Mfsd10,-49.13,-51.98,-32.46,-62.24
10529425,Nop14,-48.04,-36.99,-47.02,-58.59
10529445,Lrpap1,-75.72,-78.27,-74.40,-74.22
10529454,---,54.90,91.84,-25.31,28.49
10529457,Cpz,-16.55,-14.74,-43.37,-3.56
10529468,2310079F23Rik,2.73,-48.36,26.15,32.74
10529480,4931431C16Rik or Acox3,37.22,61.87,-29.92,68.13
10529485,Htra3,-38.47,-16.27,-56.47,-55.40
10529497,Sh3tc1,-20.51,-10.81,-27.85,-23.98
10529515,Sorcs2,-23.34,-9.49,-66.97,-7.48
10529544,2210406O10Rik or LOC100503720,12.78,37.89,-40.12,54.19
10529547,Tada2b,24.40,51.19,13.05,3.58
10529549,Tbc1d14 or LOC100862594,94.14,93.13,96.07,93.55
10529567,D5Ertd579e,-25.44,-16.27,-25.47,-34.16
10529577,Cno,-0.64,-20.18,18.06,-6.91
10529581,Mrfap1,-84.73,-88.97,-56.60,-92.29
10529584,Man2b2,28.44,50.77,29.16,1.80
10529605,Wfs1,-64.30,-78.26,-45.39,-69.24
10529613,Evc,-39.83,-28.52,-77.32,-20.03
10529636,Stk32b,-31.41,-10.29,-58.56,-39.44
10529651,Msx1,-2.80,-25.17,-22.44,67.68
10529656,Nsg1,-61.64,-46.88,-60.26,-77.19
10529661,Zbtb49,34.49,-3.55,48.58,53.41
10529671,Slc2a9,-52.53,-44.34,-62.30,-51.69
10529689,Wdr1,87.83,68.35,95.32,92.36
10529706,4930421P07Rik,40.91,70.13,-77.16,88.30
10529708,Zfp518b,-11.01,-9.06,-13.43,-10.64
10529711,Clnk,-6.42,-7.37,-8.36,-4.73
10529730,---,-47.13,5.88,-57.74,-81.57
10529732,Hs3st1,-41.42,-19.10,-86.57,-30.24
10529737,---,-31.76,-28.94,-64.03,-15.06
10529739,---,20.49,-26.78,42.32,49.82
10529741,Rab28,-51.66,-73.71,-13.19,-51.40
10529752,Nkx3-2,87.69,92.78,65.30,90.73
10529758,Bod1l,14.52,35.31,22.19,-15.46
10529792,Bod1l,-87.48,-66.04,-98.38,-82.39
10529794,---,9.26,-8.97,7.30,29.62
10529797,---,31.30,6.58,9.07,63.85
10529799,Cpeb2 or Gm7854,84.57,91.25,77.53,83.80
10529801,Fbxl5,61.98,37.56,75.12,64.27
10529815,LOC100505155,-10.70,-70.31,15.87,7.84
10529817,Rpl15,-8.75,14.15,54.87,-93.35
10529819,Fgfbp1,-30.21,-11.93,-48.63,-46.70
10529824,Prom1,-56.08,-32.36,-64.44,-87.72
10529858,Tapt1,-80.96,-87.45,-61.13,-84.23
10529873,Rab2a,-59.09,-68.01,-45.75,-60.65
10529875,Ldb2,-45.43,-44.97,-52.73,-39.98
10529887,---,58.67,61.66,51.31,62.85
10529890,4930435H24Rik,-6.41,5.43,-8.40,-13.67
10529895,Qdpr,-54.81,-71.91,-29.91,-57.06
10529903,Fam184b,51.56,76.52,0.95,53.58
10529921,---,-5.86,41.61,-34.12,-7.99
10529923,Lcorl or Ncapg,-40.10,-33.22,-18.25,-64.60
10529935,---,-74.71,-54.46,-93.88,-68.87
10529937,Kcnip4,-43.39,-26.49,-69.56,-47.09
10529953,Gm10048,-48.48,-54.83,-39.80,-50.61
10529957,Gpr125,-76.61,-70.93,-77.70,-81.56
10529977,Ppargc1a,-49.16,-75.46,-46.02,-35.12
10529979,Ppargc1a,-36.44,-35.52,-33.04,-41.24
10529995,Dhx15,33.48,34.69,39.21,26.96
10530013,Ccdc149,-28.47,-28.05,-26.29,-30.46
10530017,Ccdc149,-6.04,-4.92,-21.49,11.13
10530029,Lgi2,-59.29,-48.54,-60.46,-69.13
10530041,8030423F21Rik,44.12,-24.73,44.04,83.70
10530045,Sepsecs,99.04,98.74,99.48,98.67
10530059,Sel1l3,-46.59,-48.16,-49.64,-42.48
10530087,Gm10441,96.94,99.51,82.03,98.52
10530089,Cckar,-22.33,-16.08,-54.37,-11.94
10530096,---,11.54,46.99,-19.28,20.95
10530098,---,-8.75,14.15,54.87,-93.35
10530100,Arap2,26.27,19.61,29.48,29.55
10530128,3110047P20Rik or Gm9954,80.94,92.68,53.59,81.32
10530130,Rell1,-56.31,-75.72,-50.84,-34.71
10530140,---,33.62,38.85,4.06,55.02
10530142,Klf3,50.99,66.99,9.64,60.29
10530145,Tlr1,15.84,7.82,30.22,10.03
10530151,Tlr6,38.56,2.15,54.71,46.19
10530156,Tmem156,-2.31,-8.76,9.20,-2.56
10530163,Rfc1,-90.55,-93.69,-89.74,-87.53
10530194,Rpl9,-8.75,14.15,54.87,-93.35
10530201,Ugdh,-78.42,-87.18,-71.81,-72.61
10530215,1110003E01Rik,31.95,25.54,45.92,25.51
10530223,Ube2k,12.02,19.66,-2.99,24.54
10530225,Pds5a,24.05,38.83,30.19,4.61
10530257,N4bp2,87.21,89.67,66.76,94.80
10530259,9130230L23Rik,-16.45,-27.16,-24.03,-4.37
10530269,Rbm47,16.73,15.72,24.30,10.10
10530278,---,-20.64,-40.23,-3.33,-28.40
10530280,---,55.05,49.08,39.32,71.13
10530283,---,61.93,73.93,12.61,76.38
10530287,Apbb2,-69.63,-70.50,-61.66,-77.55
10530306,Phox2b,48.16,69.00,6.38,52.29
10530310,Bend4,60.86,59.44,58.27,62.85
10530319,Atp8a1,16.11,25.51,20.94,2.52
10530360,Kctd8,50.79,65.11,-24.62,81.42
10530369,---,37.17,29.74,14.58,58.16
10530371,Yipf7,-22.17,-11.18,-25.82,-38.58
10530380,Gnpda2,-12.19,-18.85,-1.06,-17.38
10530391,---,-3.81,53.08,-39.07,-8.77
10530393,Gabrg1,-40.72,-53.62,-44.97,-26.25
10530406,Gabra2,-34.26,-27.18,-39.31,-36.39
10530417,Cox7b2,-46.55,-61.28,-39.27,-40.55
10530421,Gabra4,-36.56,-31.19,-33.99,-45.89
10530434,Commd8,32.31,36.17,69.17,-7.93
10530441,Corin,-20.60,-12.76,-64.76,-9.36
10530465,---,-40.62,-56.09,-92.50,-4.00
10530467,Nfxl1,-58.50,-74.28,-44.65,-54.52
10530477,Nfxl1,-39.86,-48.93,-12.33,-54.65
10530492,Nfxl1,-58.14,-73.62,-31.87,-63.11
10530496,Zar1,-4.84,-2.96,-5.55,-7.17
10530499,Slc10a4 or Gm5868,-9.97,-9.01,-10.28,-10.56
10530503,Cnga1,-27.33,-30.14,-28.42,-24.41
10530516,Txk,-6.99,-5.53,-12.35,-4.80
10530536,Tec,83.42,86.33,87.42,75.42
10530558,Slain2,91.53,95.00,81.72,94.38
10530560,Slain2,20.86,17.22,15.54,29.59
10530563,Fryl,27.28,35.39,32.95,13.23
10530592,Fryl,51.83,59.97,46.51,49.11
10530612,Fryl,62.05,50.63,70.26,62.78
10530615,Ociad2,-71.31,-54.17,-97.24,-56.90
10530625,---,-3.77,-25.94,2.18,8.63
10530627,Lrrc66,-22.92,-14.33,-56.88,-14.29
10530633,Sgcb,-91.24,-88.60,-90.88,-93.14
10530641,Usp46,-81.16,-76.76,-71.15,-90.99
10530652,Scfd2,-21.16,-46.21,29.03,-46.84
10530666,Lnx1,-19.52,-19.07,-39.94,-3.63
10530683,Chic2,-91.24,-96.93,-61.31,-95.68
10530692,Kdr,-37.75,-75.37,-22.62,-32.02
10530722,A430089I19Rik or BC080696,-22.73,-15.02,-65.37,-7.73
10530726,A430089I19Rik or BC080696,-8.75,14.15,54.87,-93.35
10530731,Srd5a3,88.34,93.43,61.98,93.86
10530733,Clock,-39.76,-30.78,-23.80,-58.96
10530759,Ube2n or Mcg1038069,-8.75,14.15,54.87,-93.35
10530763,Pdcl2,-28.73,-15.72,-66.11,-22.96
10530772,Nmu,-49.37,-27.68,-80.16,-45.22
10530783,---,-10.66,-0.42,-15.71,-19.45
10530787,Aasdh,-50.13,-48.20,-19.60,-75.69
10530806,Ppat,-19.97,-26.97,-2.49,-30.70
10530819,Hopx,-45.83,-53.06,-52.08,-34.40
10530827,Spink2,-22.58,-7.78,-68.16,-15.78
10530832,Noa1,-99.40,-99.91,-97.88,-99.36
10530841,Igfbp7,-44.87,-37.90,-55.13,-45.38
10530847,Pea15b,88.08,97.92,65.80,81.51
10530849,---,-33.25,-26.62,-38.14,-35.10
10530851,Mtch2,-89.96,-95.18,-81.52,-88.30
10530854,Tecrl,-55.74,-60.75,-54.17,-51.93
10530868,---,-53.74,-33.01,-62.82,-70.09
10530870,Epha5,-21.60,-16.63,-19.47,-31.42
10530892,Cenpc1,-37.81,-40.04,-21.24,-51.34
10530910,Uba6,25.97,52.26,23.95,1.78
10530944,Gnrhr,-26.93,-30.85,-21.54,-28.25
10530950,Tmprss11c,-0.04,51.45,-11.33,-20.66
10530960,Tmprss11d,-2.56,-3.25,-0.51,-8.40
10530974,Tmprss11a,-35.90,-12.73,-78.40,-38.64
10530986,Tmprss11g,-19.94,-6.96,-28.10,-43.85
10530998,Tmprss11f,-27.12,-75.19,-34.86,-7.63
10531009,Tmprss11bnl,-26.55,-21.65,-63.14,-12.16
10531022,Tmprss11e,-25.49,-27.78,-30.99,-19.32
10531034,Ugt2b34,-13.12,-17.91,-27.62,-5.73
10531041,Ugt2b1,-26.73,-10.46,-89.90,-13.74
10531049,---,-15.55,-27.43,-33.85,-3.47
10531051,Ugt2b36,-69.47,-49.44,-66.46,-89.20
10531057,Ugt2b5,-13.95,-7.40,-15.80,-31.34
10531061,Ugt2b37,-2.31,-1.74,-17.17,8.88
10531066,Ugt2a3,-22.26,-10.60,-79.86,-12.04
10531073,Ugt2b38,-26.87,-36.38,-15.56,-33.26
10531078,Ugt2a1 or Ugt2a2,-13.74,-14.89,-27.21,-7.17
10531087,Sult1b1,-24.97,-8.49,-37.69,-56.08
10531100,Sult1d1,-31.36,-20.37,-57.16,-28.81
10531111,Sult1e1,-28.98,-42.74,-38.77,-15.60
10531120,Csn2,-19.61,-18.99,-25.19,-15.27
10531126,Igj,56.15,39.01,74.03,55.20
10531133,Grsf1,-84.34,-80.23,-76.60,-92.60
10531144,Rpl21,-8.75,14.15,54.87,-93.35
10531146,Rpl21 or Mkrn1-ps1,0.06,-21.77,28.00,17.91
10531149,Gc,-13.26,-9.73,-20.38,-12.29
10531163,---,20.88,72.92,-9.83,-13.83
10531166,Adamts3,-51.93,-30.69,-82.60,-45.66
10531173,Adamts3,-53.69,-53.84,-49.16,-58.44
10531175,Adamts3,-26.49,-15.87,-19.46,-49.11
10531177,Adamts3,-63.59,-64.77,-91.01,-34.19
10531179,Adamts3,-53.25,-67.30,-55.06,-39.56
10531181,Adamts3,-20.53,-21.21,-21.41,-19.17
10531183,Adamts3,-46.36,-39.85,-67.36,-34.92
10531185,Adamts3,-33.36,-48.22,-23.53,-30.67
10531187,Adamts3,-49.09,-25.97,-73.43,-52.98
10531189,Adamts3,-11.80,7.48,-31.87,-12.58
10531191,Adamts3,-79.27,-60.24,-90.33,-83.65
10531193,Adamts3,-53.83,-55.10,-61.20,-45.26
10531195,Adamts3,-85.56,-93.05,-92.42,-64.99
10531197,Adamts3,-62.25,-73.25,-52.18,-60.76
10531199,D130050E23Rik,-44.39,-10.60,-90.97,-30.81
10531201,Adamts3,-57.90,-27.18,-70.42,-86.75
10531203,Adamts3,-72.68,-48.34,-92.96,-69.79
10531208,Cox18,-87.37,-89.16,-85.71,-86.99
10531215,Ankrd17,-85.23,-86.58,-74.64,-88.30
10531256,AU017193,-40.49,-83.05,-9.37,-14.71
10531259,Gm10426,-9.30,-6.01,-4.75,-16.74
10531261,Rassf6,-55.41,-76.79,-50.43,-42.65
10531274,Btc,-30.18,-26.08,-37.99,-27.62
10531284,Trmt112,-8.75,14.15,54.87,-93.35
10531286,Vdac2,-47.76,-66.40,-16.80,-50.36
10531288,---,42.81,13.02,-9.53,85.62
10531290,Rchy1 or Thap6,-92.71,-97.93,-64.02,-95.34
10531304,Cdkl2,-71.46,-53.62,-81.85,-79.11
10531323,G3bp2,-63.08,-64.08,-32.34,-81.22
10531338,---,38.78,18.41,48.86,47.62
10531340,Rpl13 or Gm10071,-8.75,14.15,54.87,-93.35
10531342,U90926,-18.29,-17.16,-34.65,-9.58
10531348,Ppef2,-18.93,-14.44,-55.19,-7.86
10531370,Naaa,-13.82,-54.18,14.34,5.51
10531383,Sdad1,-98.57,-99.54,-98.19,-97.62
10531407,Cxcl9,-4.71,-10.75,-0.09,-4.60
10531415,Cxcl10,-39.74,-54.79,-22.08,-50.75
10531420,Cxcl11,-28.76,-15.62,-79.49,-11.18
10531428,Nup54,0.74,-30.18,14.02,28.87
10531437,Scarb2,10.12,-1.34,18.91,12.15
10531453,Ccdc158,53.58,70.78,17.59,51.79
10531479,4932430I15Rik,53.41,55.31,5.05,76.25
10531484,Sowahb,-19.20,-7.42,-37.89,-16.55
10531488,Ccni,99.02,99.35,99.27,96.09
10531495,---,31.24,52.60,-28.76,59.49
10531497,AU018829 or Gm3139 or D5Ertd577e or E330014E10Rik or Gm3286 or Gm16367 or LOC100862245 or LOC100862202 or LOC100862115 or LOC100041712 or Gm3183 or Gm3106 or Gm16427 or LOC100039010 or LOC100038995 or Gm7792 or LOC665290,-8.75,14.15,54.87,-93.35
10531501,C87414 or Gm3259,-8.75,14.15,54.87,-93.35
10531507,A430089I19Rik or BC061212 or Gm7978 or BC080696,-8.75,14.15,54.87,-93.35
10531512,A430089I19Rik or BC061212 or Gm7978 or BC080696,-8.75,14.15,54.87,-93.35
10531518,A430089I19Rik or BC061212 or Gm7978 or BC080696,-8.75,14.15,54.87,-93.35
10531523,A430089I19Rik or BC061212 or Gm7978 or BC080696,-8.75,14.15,54.87,-93.35
10531529,Cnot6l,-47.92,-46.92,-38.37,-58.38
10531544,Paqr3,61.25,66.44,68.80,47.76
10531553,Naa11,-18.00,-17.75,-34.91,-9.27
10531556,Gk2,-22.71,-19.40,-23.71,-25.10
10531560,Antxr2,76.59,72.96,80.84,74.77
10531579,Hmgb1,-8.75,14.15,54.87,-93.35
10531581,Prdm8,14.36,-0.72,46.09,-1.36
10531583,---,-22.66,-16.75,-78.80,31.11
10531588,Prkg2,-55.82,-24.43,-90.86,-60.43
10531610,Rasgef1b,-20.90,-49.49,-6.53,-3.20
10531627,A930011G23Rik,81.18,87.01,74.61,79.41
10531631,---,-37.52,-60.74,-30.26,-19.67
10531633,Hnrnpd,10.45,5.64,19.64,7.22
10531645,Hnrpdl,-33.51,-62.36,-15.45,-17.63
10531653,Tmem150c,98.24,98.54,98.93,96.48
10531664,---,7.51,46.17,-68.27,52.48
10531675,Sec31a,-87.38,-84.29,-80.96,-91.80
10531707,Lin54,-65.51,-47.63,-70.42,-75.61
10531722,Gm19620,20.04,-33.92,36.79,62.14
10531724,Plac8,-44.58,-51.96,-33.27,-48.58
10531729,Coq2,-96.46,-89.96,-96.98,-98.62
10531737,Hpse,17.52,6.13,30.01,15.22
10531752,Helq,-48.96,-43.15,-34.98,-69.19
10531776,Fam175a,-95.15,-92.25,-95.03,-96.99
10531790,Nkx6-1,-6.47,-4.30,-21.25,-2.92
10531794,Wdfy3,0.40,0.40,-0.83,0.91
10531796,Wdfy3,-2.27,1.82,1.74,-13.41
10531866,Mapk10,-33.58,-20.02,-56.63,-32.57
10531869,Mapk10,-26.99,-15.93,-40.58,-32.89
10531887,Slc10a6,-42.04,-19.29,-51.01,-67.65
10531894,1700016H13Rik,-9.86,-7.73,-30.32,-4.09
10531899,Klhl8,81.16,76.53,89.25,72.58
10531910,Hsd17b13,-27.32,-55.94,-14.70,-24.19
10531919,Hsd17b11,40.48,38.91,43.03,39.00
10531928,---,9.11,33.78,-27.32,38.15
10531931,Sparcl1,-23.30,-22.12,-16.79,-38.07
10531944,---,-73.19,-71.04,-95.67,-41.87
10531946,Zfp951 or LOC100862508,94.22,98.54,71.87,88.44
10531950,---,44.88,73.54,-31.02,68.87
10531952,Abcg3,11.80,2.49,30.03,0.92
10531970,---,-17.58,-0.42,-17.20,-45.96
10531972,Gbp8,93.15,89.57,95.60,93.53
10531980,Gbp9,98.72,99.06,98.93,97.31
10531987,Gbp4,85.95,87.82,90.85,75.44
10531994,Gbp6 or Gbp10 or Gbp4 or Gbp11 or Gbp9,77.62,76.17,82.86,74.68
10532019,Gbp11 or Gbp6,54.04,22.09,65.73,62.85
10532025,Rps15a or Rps15a-ps6,-8.75,14.15,54.87,-93.35
10532027,Gapdh,-8.75,14.15,54.87,-93.35
10532030,Gm19566,-59.28,-69.86,-48.75,-58.17
10532032,Barhl2,31.11,44.24,-2.24,48.89
10532040,Zfp644,-21.31,-16.78,-14.59,-32.90
10532052,Hfm1,-58.38,-32.44,-75.35,-74.39
10532072,Hfm1,-37.95,-26.55,-61.40,-31.68
10532085,Tgfbr3,-76.37,-69.97,-81.43,-77.78
10532103,Glmn or 1700028K03Rik or Rpap2,-83.55,-82.45,-74.29,-90.93
10532124,Gfi1,-12.03,-5.69,-25.01,-9.45
10532133,Evi5,-55.64,-40.17,-50.04,-76.44
10532150,Fam69a,25.62,34.22,26.91,14.45
10532157,Tmed5,-91.14,-94.97,-71.21,-95.87
10532164,Atp5k,-94.96,-97.08,-92.91,-94.59
10532169,Mfsd7a,8.77,-0.30,30.70,-1.81
10532180,Cplx1,-20.79,-11.28,-52.55,-15.05
10532187,Gak,6.61,20.56,12.54,-18.31
10532216,Dgkq or Tmem175,-34.35,-25.57,-48.72,-27.69
10532241,Slc26a1 or Idua,-14.15,-12.75,-13.76,-16.58
10532248,Rnf212,-70.03,-52.98,-73.92,-81.10
10532261,Tmed11,-42.87,-30.07,-44.27,-58.12
10532267,Vmn2r9,-43.02,-40.60,-77.14,-15.29
10532270,Vmn2r10,-23.70,-14.52,-56.96,-8.19
10532275,Smndc1,90.25,91.49,91.82,87.77
10532277,Vmn2r12 or Vmn2r13,-32.66,-17.82,-44.05,-37.72
10532281,Vmn2r14,22.57,53.75,-5.09,11.31
10532285,Vmn2r15,-37.41,14.48,-70.93,-73.09
10532289,Crlf2,24.12,10.50,29.88,28.96
10532301,---,20.92,39.52,3.39,16.41
10532305,Zfp932 or A630089N07Rik or 4930522L14Rik,-20.93,-2.53,-29.75,-28.88
10532308,Zfp932,71.17,24.83,92.17,73.46
10532310,Zfp932 or 4930522L14Rik,-8.75,14.15,54.87,-93.35
10532313,AB010352,66.21,65.82,72.47,60.21
10532315,---,65.59,85.61,55.55,43.40
10532317,Gtpbp6,12.57,-19.25,52.86,-0.97
10532330,Ankle2,91.06,92.78,80.77,95.13
10532332,Pgam5,-61.08,-74.29,-56.00,-47.65
10532339,Pxmp2,-32.70,-27.77,-45.70,-25.66
