Probeset_ID,Gene Symbol,MF SI,Sample_,Sample_,Sample_,Sample_,Sample_,Sample_,Sample_
10532590,Myo18b,-51.10,-32.14,-43.52,-73.41,-78.68,-40.07,-44.21,-45.42
10532592,Myo18b,-69.08,-68.03,-77.93,-47.96,-80.41,-85.84,-58.75,-58.26
10532594,Myo18b,-41.02,-34.76,-34.50,-13.75,-50.26,-70.08,-37.79,-59.69
10532596,Myo18b,-61.13,-60.26,-62.62,-67.51,-50.56,-63.17,-66.62,-54.98
10532598,Myo18b,-38.94,-27.52,-29.53,-42.97,-29.27,-44.89,-61.12,-41.00
10532616,---,-81.84,-89.16,-92.56,-52.07,-30.62,-87.14,-95.82,-94.01
10532618,Myo18b,-67.59,-55.60,-88.86,-52.44,-69.68,-54.40,-50.02,-86.80
10532620,Myo18b,-23.01,-5.16,-12.77,-7.08,-28.58,-22.16,-8.29,-69.55
10532624,Myo18b,-42.06,-49.48,-32.03,-25.21,-49.33,-56.09,-25.16,-66.89
10532626,Myo18b,-46.48,-42.95,-43.36,-54.14,-53.36,-37.67,-42.77,-52.04
10532628,---,-43.39,-33.69,-42.00,-42.83,-44.58,-73.59,-29.33,-38.79
10532630,Adrbk2,94.64,94.35,94.83,94.40,94.59,93.86,95.76,94.49
10532652,Crybb2,-13.72,7.99,2.11,-7.70,-15.62,3.45,-10.77,-77.98
10532660,Crybb3,-75.43,-55.53,-73.28,-83.35,-67.64,-51.09,-91.37,-91.67
10532669,2900026A02Rik,84.59,80.78,88.88,91.27,78.14,83.69,81.53,84.71
10532678,F830115B05Rik,73.50,68.78,82.05,90.34,53.80,80.72,70.49,48.36
10532680,Sgsm1,-79.63,-59.81,-86.36,-59.00,-59.99,-94.63,-90.08,-92.06
10532709,---,51.21,82.38,75.67,53.00,26.67,48.74,44.84,26.20
10532711,Cmklr1,97.03,95.48,96.69,98.31,96.29,96.15,97.77,96.56
10532716,1700069L16Rik,-31.34,-0.91,-15.05,-36.43,-83.68,-47.96,-24.98,-8.00
10532720,Sart3,-18.57,-2.70,-28.93,-37.49,-34.08,-4.10,-10.33,-10.69
10532741,Tmem119,-29.96,-32.99,-43.34,-20.28,-38.49,-23.20,-32.83,-24.43
10532744,Selplg,17.55,12.58,20.04,14.81,22.73,18.47,12.58,19.99
10532753,Coro1c,43.75,37.98,53.70,44.32,43.46,46.69,36.88,44.46
10532765,---,-11.05,-18.36,-9.47,-3.02,-36.09,-2.55,-11.51,-3.96
10532767,Ssh1,58.34,55.19,74.82,61.03,58.88,55.64,48.54,50.18
10532784,Svop,-52.90,-44.93,-60.45,-60.97,-54.80,-43.43,-35.53,-70.51
10532802,Alkbh2,-20.62,-1.97,22.04,-30.07,-5.76,-32.72,-38.76,-57.99
10532807,Foxn4,-28.65,-10.97,2.17,41.70,-68.97,-65.09,-36.87,-52.41
10532819,Kctd10,-22.73,-22.85,-29.46,-28.05,-26.84,-18.14,-21.40,-12.82
10532828,Mmab,-34.23,-8.44,-34.09,-32.73,-19.07,-45.82,-57.32,-35.62
10532839,Trpv4,58.14,61.31,48.52,58.03,56.77,55.29,60.15,64.27
10532857,Gltp,45.53,46.28,54.66,47.70,32.66,42.43,45.50,48.55
10532865,Git2,60.33,54.92,64.89,61.42,62.48,62.48,59.80,55.62
10532888,4930515G01Rik or Ankrd13a,16.31,61.29,-9.80,38.64,51.71,-28.62,-12.00,-9.95
10532892,1500011B03Rik,-64.27,-60.72,-57.26,-72.57,-62.85,-72.78,-58.02,-63.89
10532896,2610524H06Rik,-47.83,-58.10,-40.99,-40.80,-40.57,-43.33,-58.37,-47.41
10532901,---,-89.89,-91.25,-89.89,-96.00,-83.90,-76.35,-93.80,-85.84
10532903,---,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10532905,4930519G04Rik,-9.95,-8.94,-24.08,-13.05,59.81,-36.65,-28.39,-8.02
10532907,Hnf1a,-49.46,-54.43,-29.00,-40.04,-42.30,-55.31,-58.69,-66.30
10532919,Rps23 or Gm5148,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10532921,Sppl3,-17.81,-22.29,-24.10,-19.66,-16.42,-16.90,-16.77,-11.76
10532923,Rpl37,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10532926,Acads,17.81,17.51,34.38,20.83,6.72,27.88,5.01,8.82
10532937,Unc119b,-51.21,-41.84,-29.82,-52.92,-60.53,-60.41,-78.40,-23.15
10532944,Mlec,-78.95,-71.17,-76.39,-83.77,-77.47,-74.14,-82.90,-83.84
10532954,Mlec,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10532956,Cabp1,-67.97,-42.94,-76.51,-69.48,-76.45,-67.32,-54.27,-84.01
10532965,Rnf10,2.31,1.14,2.88,2.18,1.14,4.57,-1.99,7.56
10532984,Dynll1,-39.67,-24.01,-26.69,-36.94,-17.11,-50.02,-57.74,-55.77
10532989,Gatc,-59.80,-57.31,-58.04,-62.97,-41.08,-58.52,-61.07,-77.41
10532993,Cox6a1,-82.16,-77.72,-94.00,-85.42,-78.21,-87.08,-68.04,-74.09
10532997,---,3.65,-73.03,15.38,-20.54,65.81,31.73,14.60,18.20
10532999,Sirt4,-1.75,3.93,-3.68,32.59,29.25,-6.36,-31.15,-21.62
10533003,1110006O24Rik,-8.54,-29.85,16.84,-16.83,-2.45,-2.97,-4.03,-15.84
10533007,Ccdc64,-90.72,-95.71,-93.40,-87.05,-93.40,-80.34,-76.22,-96.45
10533023,Rpl29,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10533026,Prkab1,49.51,54.74,63.12,52.41,57.58,51.12,42.25,24.84
10533034,Ccdc60,-78.85,-62.05,-59.68,-51.36,-62.89,-99.41,-94.82,-83.75
10533050,Hspb8,-86.54,-85.81,-76.37,-82.90,-96.51,-88.81,-94.51,-75.14
10533055,Srrm4,-60.10,-36.96,-50.54,-79.50,-62.41,-39.44,-76.32,-76.04
10533071,Suds3,-78.18,-82.10,-79.79,-88.26,-68.17,-85.14,-75.90,-55.20
10533085,Pebp1,-73.81,-83.55,-76.29,-72.83,-77.03,-56.98,-75.15,-64.61
10533088,---,-17.15,-41.96,32.35,8.02,-45.08,21.20,-5.21,-74.11
10533090,Rfc5,-50.20,-35.43,-48.74,-52.02,-60.61,-64.66,-56.53,-36.51
10533095,Fbxw8,-16.67,-24.27,-14.19,-10.41,-15.15,-12.16,-21.00,-20.59
10533106,Rnft2,-55.22,-30.97,-64.88,-42.80,-51.54,-55.51,-55.31,-82.49
10533120,Gm10390 or Rbm19,26.73,11.35,-10.28,34.16,61.01,38.31,9.86,28.37
10533122,Sdsl,-51.77,-36.74,-37.68,-65.51,-8.84,-75.34,-49.69,-91.98
10533131,Plbd2,28.16,4.02,37.13,39.06,23.57,24.43,25.69,40.79
10533145,Tpcn1,-24.68,-31.16,-12.68,-10.42,-34.42,-31.80,-37.33,-11.74
10533176,1110008J03Rik,-70.68,-93.27,-59.89,-73.58,-85.68,-70.07,-76.77,-3.12
10533180,Ddx54,-7.14,-16.27,-5.63,16.65,-2.14,-6.26,-10.12,-17.24
10533182,Dtx1 or Gm19706,-47.02,-27.58,-31.91,-74.19,-88.77,-42.61,-24.11,-50.56
10533198,Oas2,65.56,66.02,71.58,55.79,65.26,69.55,67.44,55.71
10533213,Oas3,-0.32,-3.59,14.54,1.43,-5.37,4.69,5.88,-0.75
10533229,Oas1e,-69.92,-63.36,-10.60,-89.27,-54.12,-57.52,-98.56,-98.94
10533237,Oas1c,-5.81,20.83,15.40,17.81,-32.07,-6.80,-7.70,-32.32
10533246,Oas1g or Oas1a,80.84,78.62,78.62,79.73,83.42,81.37,83.48,78.97
10533256,Oas1a,62.13,50.79,66.98,63.59,60.55,61.25,59.67,69.84
10533261,Rph3a,-51.70,-40.37,-45.42,-60.19,-43.41,-49.91,-68.42,-55.21
10533285,Ptpn11,-68.84,-78.00,-57.88,-70.67,-73.42,-60.56,-72.05,-65.60
10533304,Trafd1,97.20,95.71,97.28,97.39,97.61,97.58,97.61,95.64
10533316,Erp29,87.24,83.76,84.69,89.56,89.33,84.62,88.60,88.29
10533320,Adam1b,-44.60,-8.20,-53.59,-36.12,-85.42,-18.65,-77.80,-68.49
10533323,Adam1a or Mapkapk5,-89.09,-98.31,-76.30,-98.60,-82.95,-95.05,-87.28,-54.96
10533327,Mapkapk5,-65.12,-79.22,-70.20,-63.70,-65.27,-58.59,-74.67,-32.78
10533345,Aldh2,-5.92,-3.00,-7.00,-6.96,-6.73,-14.35,-1.62,-0.96
10533360,Acad12,-4.24,-0.82,-12.72,9.66,-9.38,3.36,-5.84,-8.23
10533367,Acad10,-42.84,-44.67,-34.21,-38.20,-45.30,-34.17,-44.42,-58.36
10533386,Sh2b3,58.80,34.91,76.79,64.41,59.52,51.28,61.39,51.87
10533401,Cux2,-74.56,-67.39,-89.19,-61.69,-75.53,-68.46,-69.13,-83.50
10533403,Cux2,-60.85,-40.83,-50.79,-52.58,-52.54,-64.63,-54.26,-94.60
10533428,Ccdc63,-35.27,-50.92,6.56,-63.51,-47.39,-17.62,-18.59,-50.28
10533444,4930565B19Rik,-2.86,-32.00,33.31,1.93,6.29,10.87,-31.32,12.24
10533446,Tctn1 or Hvcn1,-26.39,-19.25,-7.45,-43.21,-46.30,-5.02,-18.64,-48.76
10533462,Rad9b,-1.80,-17.25,28.36,10.75,-8.40,0.47,-11.35,-0.14
10533474,1500011H22Rik or Gpn3,-86.02,-83.98,-93.65,-86.60,-81.74,-84.86,-78.86,-91.12
10533483,Atp2a2,23.98,17.43,38.32,16.99,18.80,29.82,22.61,24.03
10533504,Ift81,-79.28,-93.23,-62.53,-83.39,-77.70,-65.27,-80.91,-89.17
10533526,---,-13.04,-14.84,-34.79,28.66,-56.07,-30.20,0.80,28.29
10533529,Camkk2,-90.81,-87.64,-91.60,-93.38,-90.12,-89.29,-95.76,-84.62
10533549,Anapc5,-88.98,-86.47,-89.86,-88.23,-91.84,-91.52,-87.28,-85.72
10533569,Kdm2b,2.59,-0.71,10.86,3.06,3.54,-1.08,12.53,-3.91
10533594,Morn3,-59.28,-33.33,-26.63,-83.83,-49.24,-42.86,-75.56,-87.48
10533603,Rhof or Tmem120b,-50.24,-54.81,-52.17,-35.74,-38.33,-59.78,-66.79,-46.60
10533612,Hpd,-56.87,-68.38,-32.67,-50.90,-41.82,-71.39,-73.42,-62.56
10533626,Rpl35a or Ino80,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10533628,Il31,-31.55,-30.98,-72.24,-15.37,-64.07,-17.91,-1.75,-19.16
10533633,Diablo or B3gnt4,-18.82,-24.56,-58.66,-4.49,0.58,-35.55,-22.57,17.61
10533644,Vps33a,87.25,86.76,85.81,84.47,86.86,81.18,87.42,95.17
10533659,Clip1,11.82,-8.07,15.87,12.03,5.85,6.86,22.78,28.37
10533687,Zcchc8,10.52,2.63,3.37,18.75,19.55,0.91,16.78,10.35
10533703,Rsrc2,19.06,-10.93,9.17,6.15,23.70,19.50,33.13,48.35
10533720,Niacr1,81.11,82.50,77.17,83.55,86.67,70.92,74.74,90.27
10533725,Gpr81,-64.91,-63.22,-89.85,-71.46,-29.76,-81.89,-32.20,-74.63
10533729,Vps37b,96.94,94.96,96.06,97.42,97.02,96.72,97.15,98.25
10533734,Abcb9,-38.07,-34.58,-55.29,-27.39,-30.26,-45.09,-35.66,-38.18
10533751,Pitpnm2,-90.78,-88.20,-88.47,-88.66,-88.49,-70.60,-90.66,-99.54
10533781,Mphosph9,-33.95,-28.33,-24.92,-51.18,-23.25,-22.28,-46.69,-41.47
10533807,Cdk2ap1 or Trim7,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10533812,Sbno1,-50.56,-53.79,-45.53,-54.74,-55.08,-67.02,-41.21,-33.32
10533844,Rilpl2,92.86,93.85,88.52,91.50,94.35,87.46,91.56,98.14
10533849,Rilpl1,-31.09,-55.10,-37.08,-30.03,-19.42,-34.45,-12.99,-27.12
10533858,Eif2b1,-84.07,-85.41,-77.29,-83.14,-77.80,-94.11,-78.59,-85.30
10533869,Ccdc92,-74.86,-45.68,-79.13,-98.63,-75.33,-64.70,-72.16,-73.96
10533875,Ncor2,-45.47,-48.07,-16.29,-46.70,-58.30,-44.17,-40.56,-56.12
10533929,Scarb1,79.45,76.76,83.24,78.51,78.77,82.33,76.28,78.84
10533945,Ubc or Gm19631,98.73,99.58,98.47,99.61,97.57,99.89,94.58,94.08
10533961,Dhx37,-37.28,-4.35,-23.08,-39.22,-18.88,-31.61,-61.75,-67.33
10533989,Gm4868,-27.47,-63.92,-9.52,-42.53,-31.43,-40.18,16.32,-29.35
10533991,---,47.50,19.87,65.75,74.61,49.95,51.74,32.46,27.94
10533993,Slc15a4,74.06,72.81,59.90,69.27,77.92,82.03,80.57,73.28
10534002,Tmem132d,-38.61,-66.75,-28.59,-53.80,-17.08,-10.58,-46.31,-62.23
10534014,5930412G12Rik,-10.78,30.68,-30.85,-38.89,-0.78,24.76,-34.23,-10.60
10534021,Rimbp2,-77.66,-26.82,-47.45,-83.59,-93.19,-92.50,-88.62,-92.29
10534041,Stx2,34.83,21.93,29.63,34.87,56.67,34.83,31.92,34.02
10534053,Rps16 or Rps16-ps2 or LOC100862433 or LOC100505015,31.94,32.00,49.58,39.71,29.31,23.42,29.42,22.42
10534056,Hpvc-ps,-29.11,-18.43,-38.57,-28.51,-56.89,-26.08,-25.78,-19.51
10534059,Rps2,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10534061,Zfp11,-75.01,-77.86,-58.14,-63.27,-32.66,-88.61,-74.82,-97.40
10534066,Sept14,-51.16,-25.48,-88.44,-60.56,-57.41,-30.87,-67.38,-31.88
10534075,Psph,-97.33,-81.63,-97.40,-96.84,-95.36,-99.64,-94.68,-99.91
10534085,Phkg1,-4.10,-10.30,-1.24,-4.96,16.60,-0.44,14.55,-40.55
10534096,Chchd2 or 2410018M08Rik or Gm6222 or LOC100045688 or Gm13202,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10534102,Gusb,78.45,77.16,78.37,76.56,79.78,79.53,77.94,78.62
10534120,Asl,-22.63,-31.09,-20.63,-20.38,-12.91,-26.10,-35.59,-17.30
10534140,0610007L01Rik,4.47,41.53,12.47,-19.67,6.16,14.43,11.57,-20.22
10534142,Sbds,41.89,30.48,38.54,27.77,42.61,12.21,40.30,78.00
10534148,A330070K13Rik,-2.38,55.66,33.06,-12.69,34.04,-35.86,-16.36,-44.81
10534152,Wbscr17,-88.21,-56.65,-77.25,-86.83,-90.85,-94.37,-94.25,-97.86
10534168,Auts2,-83.84,-93.21,-77.99,-70.26,-94.43,-72.42,-62.56,-98.10
10534190,Wbscr16,-79.18,-81.10,-84.94,-65.24,-81.10,-75.71,-80.14,-83.74
10534202,Ncf1,60.03,62.98,63.47,64.95,67.73,60.77,50.29,47.09
10534216,Gtf2i,-30.15,-31.03,-9.46,-36.81,-27.19,-28.87,-25.66,-44.35
10534253,Gtf2ird1,-97.37,-94.84,-95.32,-99.21,-95.46,-97.44,-98.53,-98.36
10534281,Clip2,95.45,93.72,94.45,96.34,96.06,93.60,92.24,97.30
10534301,Syna,1.87,6.88,-6.82,-16.09,-3.90,33.69,-4.73,29.35
10534303,Lat2,50.21,49.54,39.78,52.99,61.06,38.60,52.90,52.65
10534316,Eif4h,9.54,9.22,12.48,3.34,12.23,6.74,7.96,17.27
10534324,Limk1,42.85,34.25,52.37,43.21,35.98,58.31,30.77,37.97
10534343,Eln,-73.84,-53.06,-83.51,-80.02,-78.58,-47.47,-66.73,-94.71
10534384,Wbscr28,-2.34,25.23,-0.60,-11.98,13.35,15.58,-1.04,-41.61
10534389,Cldn13,-44.93,-52.87,-62.07,-35.15,-20.27,-18.22,-83.11,-60.02
10534395,Cldn4,-36.25,-20.44,-20.25,-21.83,-74.14,-35.61,-21.00,-82.74
10534399,Wbscr25,-17.85,-19.08,-17.92,-17.13,-9.82,-21.66,-25.29,-17.59
10534405,Wbscr22 or Dnajc30,-31.77,-32.19,-4.42,-36.85,-30.63,-29.50,-52.09,-31.44
10534420,Vps37d,-13.27,51.25,-10.25,6.86,-32.59,-26.97,-27.99,-52.85
10534426,Fzd9,-38.84,-37.53,-56.21,-25.04,-55.24,-11.27,-36.67,-49.78
10534428,Fkbp6,-51.82,-51.55,-56.38,-84.28,-24.78,-21.77,-61.13,-69.82
10534441,Pom121 or Nsun5,-18.51,-34.70,-17.39,-3.44,-20.38,-27.55,-23.98,-0.59
10534456,Hip1,70.07,66.22,75.38,70.28,66.59,74.32,75.65,62.16
10534489,Ccl26,24.78,9.87,31.68,84.50,11.90,34.43,21.60,-58.35
10534493,Ccl24,96.76,97.47,97.57,97.17,97.27,95.55,96.15,95.34
10534501,Rhbdd2,-63.16,-49.27,-91.17,-55.34,-79.90,-50.68,-53.14,-47.30
10534504,Tmem120a,-52.79,-52.33,-45.82,-56.44,-34.61,-83.11,-61.69,-27.38
10534519,Styxl1,-50.05,-11.52,-65.17,-83.53,-82.34,-67.77,-35.71,-24.11
10534531,Ywhag,-8.49,-13.46,-4.20,-20.76,-19.80,-15.59,-5.62,14.00
10534537,Srcrb4d,10.86,25.47,11.73,57.94,-19.55,30.36,0.15,-33.82
10534549,---,33.02,64.50,-11.62,76.74,-22.83,5.29,42.83,40.74
10534551,Lrwd1,3.86,1.64,14.85,17.22,8.23,8.41,-5.83,-10.26
10534570,Orai2,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10534575,Prkrip1,-71.12,-86.56,-58.21,-79.10,-68.81,-80.94,-65.94,-48.24
10534583,---,-40.56,-43.76,-53.93,-30.03,-46.44,-59.37,-14.79,-32.77
10534585,Sh2b2,73.92,75.66,77.03,69.60,75.21,70.13,62.24,81.65
10534596,Cux1,47.06,33.00,57.42,51.11,39.49,50.30,36.94,57.15
10534638,---,-4.46,20.72,12.47,16.77,12.14,-8.43,-31.44,-29.21
10534640,Emid2,-44.22,-35.09,-73.12,-20.48,-38.21,-43.63,-39.13,-59.16
10534654,Znhit1 or Plod3,-58.76,-70.68,-0.36,-37.49,-73.29,-68.72,-67.63,-70.09
10534660,Ap1s1,0.88,-1.25,5.33,12.76,-1.84,10.12,-4.05,-13.31
10534667,Serpine1,-12.49,-14.63,-10.37,-19.48,-12.39,-17.30,-16.49,-2.63
10534679,Trim56,17.99,19.39,35.94,12.15,8.38,20.47,17.81,13.19
10534684,Muc3,-4.60,-0.43,-1.61,-13.80,-27.51,-30.93,-12.46,-7.44
10534694,Srrt,-11.41,-4.86,-4.86,-14.91,-23.34,-18.57,-10.68,-2.78
10534716,---,-12.18,61.37,-71.40,20.82,-46.11,-86.40,55.59,-4.87
10534718,Trip6,-47.66,-46.30,-50.76,-66.68,-33.89,-41.36,-31.69,-67.45
10534728,Slc12a9,95.51,95.21,96.42,95.25,96.31,96.04,94.35,95.14
10534743,Zan,-58.60,-33.91,-66.87,-74.50,-83.61,-40.72,-38.19,-71.12
10534832,Epo,-18.28,-19.38,-33.03,-30.31,-62.32,-8.88,-43.12,71.72
10534839,Pop7,-13.22,-36.45,5.02,-38.24,16.58,-31.73,-28.89,33.72
10534842,Gnb2,48.23,50.20,49.81,51.84,44.57,54.96,38.96,46.82
10534854,Mospd3,-24.07,-16.85,-4.70,-18.46,-34.81,-23.84,-49.04,-27.05
10534862,Pcolce,-83.61,-66.27,-74.89,-80.49,-91.52,-79.74,-88.09,-95.08
10534873,Fbxo24,-34.78,17.83,-18.72,-90.14,25.98,-51.80,-50.47,-59.41
10534883,Irs3,-48.00,-50.73,-44.39,-72.47,-25.79,-76.89,-49.47,-25.76
10534889,Agfg2,2.52,-0.03,14.85,20.24,7.95,2.62,-20.26,-1.58
10534906,Gm15498,-20.90,-22.94,-22.46,-33.92,-6.38,-9.58,-21.96,-40.16
10534909,Sp110,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10534912,6430598A04Rik,-65.15,-80.75,-49.81,-41.59,-39.04,-73.04,-64.98,-91.35
10534921,Mepce,36.06,27.71,42.64,44.02,34.33,34.82,20.41,46.61
10534927,Pilra or Zcwpw1,90.98,89.21,91.87,93.28,90.19,88.59,91.60,88.51
10534935,Pilrb1,97.99,96.43,97.43,99.44,99.22,97.99,95.76,96.65
10534940,Pilrb2 or Pilrb1,89.14,88.38,90.06,92.66,92.05,87.46,87.77,88.07
10534945,Cyp3a13,-40.78,-20.89,-37.44,-56.10,-39.48,-41.36,-43.99,-60.07
10534960,Gjc3,-62.85,-85.33,-89.07,-61.18,-75.12,-67.32,-48.77,-21.93
10534964,Rps25,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10534966,Zfp113,-93.91,-95.12,-88.36,-77.45,-78.25,-97.74,-93.21,-99.27
10534974,Mcm7,-54.84,-40.10,-43.93,-56.00,-52.74,-54.99,-57.63,-76.28
10534984,Mir25 or Mcm7,-47.47,-35.89,-42.64,-72.74,-42.61,-16.58,-38.20,-69.93
10534986,Mir93 or Mcm7,-12.46,4.50,-34.71,-22.80,-21.57,21.61,-20.27,-11.80
10534988,Mir106b,27.66,12.37,34.70,19.56,17.98,36.10,30.35,39.43
10534990,Taf6,-78.65,-80.05,-68.39,-74.91,-74.85,-70.31,-84.31,-89.14
10535006,BC037034,92.13,91.08,92.80,93.67,90.70,94.60,90.37,89.81
10535017,Gal3st4 or Gpc2,56.43,40.06,7.71,84.76,77.11,41.81,67.31,30.48
10535021,Gpc2,-0.60,5.48,-7.76,15.46,-5.32,12.98,22.68,-14.78
10535025,Got2,-76.24,-75.06,-72.05,-78.23,-74.75,-75.53,-84.36,-72.05
10535027,1700123K08Rik,-25.38,1.23,14.75,-94.65,-48.81,62.42,-34.99,-45.00
10535034,Zfp68,-71.58,-77.91,-73.10,-77.94,-66.68,-82.22,-74.65,-42.69
10535043,Pdgfa,-27.33,-48.30,-32.23,-26.73,-23.03,-27.60,-34.75,4.40
10535053,Prkar1b,-34.69,-23.94,-27.79,-27.48,-45.45,-24.96,-38.47,-77.26
10535065,Adap1,74.68,75.58,80.34,73.82,71.57,75.54,73.82,72.84
10535080,Cox19,-78.17,-74.05,-81.84,-80.42,-85.75,-88.30,-67.09,-66.03
10535084,3110082I17Rik,51.87,13.91,46.36,64.36,67.51,54.67,48.44,56.04
10535091,Mir339 or 4930432F04Rik,92.95,96.69,93.98,83.06,89.16,97.94,88.57,85.16
10535095,Zfand2a,24.78,5.65,-1.97,30.91,29.90,6.79,8.98,80.52
10535103,Micall2,-65.44,-74.68,-84.95,-41.03,-46.69,-87.74,-54.97,-64.32
10535124,Ints1,-22.79,-36.38,-19.56,-26.34,-19.90,-5.91,-31.50,-19.28
10535174,Tmem184a,-27.97,-10.86,-26.06,-32.44,-19.44,-20.36,-53.21,-64.07
10535184,Psmg3,-68.75,-69.19,-68.73,-61.48,-94.38,-43.94,-44.06,-78.78
10535189,Mad1l1,19.43,23.56,-0.03,21.72,28.15,40.15,21.26,-1.03
10535208,Ftsj2 or Nudt1,-1.23,-24.76,-20.21,-19.24,-11.37,35.61,2.17,27.86
10535213,Snx8,88.25,84.79,86.57,89.00,86.88,87.41,84.85,96.16
10535225,Grifin,-28.09,-45.10,-45.17,13.86,-3.71,-20.77,-44.13,-50.28
10535231,Ttyh3,33.23,18.23,51.93,25.73,23.29,40.38,33.45,36.49
10535247,Iqce,73.06,64.06,84.02,76.46,79.60,63.42,74.82,59.90
10535273,Gna12,83.31,76.44,81.37,89.02,79.57,87.82,85.73,80.13
10535282,Card11,65.60,68.64,77.61,62.64,54.68,68.10,67.08,61.47
10535310,Foxk1,-11.27,-7.43,-8.62,16.52,-18.42,-8.30,-24.07,-25.30
10535312,Radil,-44.26,-30.50,-50.20,-78.30,-32.26,-13.50,-62.53,-40.63
10535329,Papolb,-37.12,-29.43,-48.06,-41.95,-23.91,-10.85,-89.35,-49.76
10535331,Mmd2,-49.90,-49.51,-68.79,-79.16,-75.79,-30.85,-29.58,-32.58
10535340,Wipi2,30.66,56.03,59.64,11.47,56.32,29.79,1.19,-14.69
10535342,---,80.26,68.86,90.74,84.61,81.06,79.47,82.02,67.29
10535369,Wipi2 or Mrpl12,-93.58,-84.82,-94.42,-93.58,-94.72,-90.96,-92.62,-97.58
10535372,Fbxl18,-43.40,-64.88,5.64,-14.20,-54.07,-59.51,-62.07,-31.14
10535378,D430018E03Rik,-7.95,61.08,35.32,35.89,-50.18,60.16,-64.37,-89.82
10535381,Actb,49.72,42.66,50.09,58.97,47.65,48.60,56.83,44.33
10535389,Rnf216,92.76,92.45,95.79,94.00,90.26,91.80,93.51,88.84
10535410,---,-56.53,-49.51,-52.47,-35.20,-90.29,-39.21,-72.34,-41.40
10535413,---,-23.90,0.16,-34.57,-28.98,1.11,-23.52,-19.19,-58.64
10535415,Gm3925,-56.06,-69.45,-47.23,-41.48,-38.25,-36.37,-56.54,-93.50
10535418,Rbak,23.04,56.95,51.53,12.77,-32.26,28.56,26.70,7.91
10535426,Spdyb,-13.78,30.49,36.79,-60.15,-49.45,9.00,-11.68,-41.90
10535435,Zfp316,-29.90,-43.56,-8.95,-78.99,6.79,-43.88,-5.11,-23.48
10535449,E130309D02Rik,-46.85,-57.96,6.64,-32.01,-55.03,-62.26,-65.70,-46.02
10535458,Zdhhc4,-83.16,-85.08,-77.97,-76.91,-82.37,-87.07,-88.15,-82.81
10535467,9530056K15Rik,-37.19,-66.22,-38.34,-36.47,-4.37,-46.89,4.55,-74.09
10535471,Rac1,41.75,21.88,34.86,55.21,58.68,37.46,42.41,42.64
10535477,Usp42,-41.95,-40.13,-36.46,-29.44,-50.00,-41.92,-50.03,-44.35
10535497,Ankrd61,26.94,55.24,-5.11,56.58,44.15,4.78,25.54,7.04
10535502,Aimp2,-94.65,-87.32,-86.10,-96.31,-88.75,-96.95,-97.89,-98.05
10535508,Ccz1,68.64,66.01,41.17,58.80,59.52,78.78,84.66,80.12
10535524,Ocm,-52.92,-10.14,-34.71,-81.63,-49.00,-57.41,-92.58,-56.93
10535532,Tecpr1,-30.86,-53.73,-22.47,-21.68,-21.78,-28.25,-33.05,-33.94
10535559,Baiap2l1,-34.86,-20.54,-23.52,-34.62,-45.22,-34.36,-65.79,-45.84
10535575,Gm6272,22.70,0.41,2.55,28.94,6.70,36.87,50.77,14.27
10535577,Tmem130,-52.31,-52.72,-51.57,-52.33,-40.69,-64.80,-29.79,-77.65
10535586,Smurf1,39.13,28.58,31.02,42.47,24.80,43.40,45.00,55.96
10535608,Kpna7,-41.97,-8.53,-19.51,-41.37,-79.50,-52.43,-28.96,-92.72
10535623,Gm4871,13.02,-50.16,-18.00,-2.23,72.28,68.35,-1.53,9.92
10535626,Rpl29,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
10535629,Pdap1,-93.42,-95.16,-75.90,-97.08,-85.45,-97.44,-86.84,-97.97
10535637,Ptcd1 or Bud31 or LOC100045848,34.95,38.63,29.77,30.15,67.44,20.25,39.03,14.86
10535647,Atp5j2,-56.40,-40.32,-72.49,-55.80,-41.01,-58.00,-57.18,-57.22
10535653,Zkscan14,98.77,98.36,98.52,99.18,99.80,98.42,96.22,98.72
10535659,Cyp3a16,-54.34,-32.70,-55.26,-93.60,-47.82,-29.78,-95.63,-23.17
10535669,Cyp3a41b or Cyp3a41a or Cyp3a44 or Cyp3a11,-45.30,-48.80,-38.20,-71.78,-61.09,-34.10,-43.98,-30.30
10535683,Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a11,-2.81,60.17,-2.74,11.48,-5.20,41.78,-42.24,-48.18
