Probeset_ID,Gene Symbol,DC Lu CD103+,Sample_,Sample_,Sample_,Sample_,Sample_
10581473,Slc7a6os,-47.25,-63.56,-72.86,-73.06,15.88,-17.21
10581479,Smpd3,-30.43,-24.46,-46.58,-23.15,-57.30,-16.13
10581491,A930006D01Rik,64.10,60.53,67.72,80.94,44.53,58.16
10581493,Pdxp,-48.55,-54.93,-58.98,-34.14,-47.38,-47.97
10581495,Rplp1,64.21,57.53,54.05,38.70,82.97,84.16
10581499,Chtf8,22.75,47.46,13.87,18.92,16.89,16.60
10581505,Rpl10,59.16,-90.27,-14.92,82.90,93.87,89.58
10581507,Cog8 or Pdf,-67.62,-59.79,-22.50,-82.29,-87.48,-60.87
10581518,Tmed6,-24.50,-38.35,-21.68,-25.39,-16.60,-26.15
10581523,Terf2,-49.66,-39.73,-66.38,-68.76,-40.42,-22.32
10581535,Rps18,59.16,-90.27,-14.92,82.90,93.87,89.58
10581538,Nqo1,-84.56,-88.70,-70.76,-54.43,-89.48,-99.87
10581547,Nob1,-68.62,-75.06,-67.94,-53.30,-55.50,-85.48
10581558,Rps26 or Gm6654,59.16,-90.27,-14.92,82.90,93.87,89.58
10581560,Psmd7,-80.35,-66.14,-74.62,-90.94,-75.60,-84.70
10581569,Rpl29 or LOC100862587 or LOC100862461 or Gm10913 or Gm8210 or Gm13141,59.16,-90.27,-14.92,82.90,93.87,89.58
10581571,---,-29.93,-73.41,-9.67,-21.55,-34.66,-34.78
10581573,---,9.35,-4.30,-21.48,-3.55,29.71,56.29
10581575,Gm1943 or Wdr70,-27.55,-37.92,-44.85,-50.58,18.77,-16.43
10581577,Dhx38,25.37,27.39,20.10,25.74,20.28,32.46
10581605,Hp,-31.63,-31.51,-21.66,-48.63,-27.19,-38.60
10581612,Dhodh,-56.91,-61.92,-59.03,-38.69,-63.74,-60.68
10581625,2400003C14Rik,-14.47,-14.38,-57.68,-44.75,31.41,1.05
10581636,Atxn1l,45.42,91.23,65.12,36.70,21.51,-28.37
10581640,Atxn1l,18.64,24.06,15.50,10.71,42.25,-3.25
10581643,---,58.84,62.35,70.05,48.59,58.93,52.60
10581645,Marveld3,-42.95,-39.70,-69.30,-42.11,-41.32,-28.39
10581650,Chst4,-30.25,-43.99,-15.40,-26.89,-51.61,-23.09
10581654,Calb2,-19.33,-41.80,-25.02,-17.45,-15.69,-11.92
10581664,Il34,-54.73,-64.94,-53.09,-33.78,-61.52,-64.65
10581674,Sf3b3,22.39,27.61,12.23,21.34,26.59,22.67
10581702,Fuk,-46.34,-53.82,-28.07,-64.18,0.61,-69.48
10581729,Ddx19a,-18.60,14.96,1.90,-65.94,-36.20,3.03
10581737,Ddx19b,-47.68,-62.70,-7.78,-68.47,8.00,-82.00
10581750,Clec18a,59.77,76.64,42.00,46.48,50.49,72.83
10581772,Glg1,15.31,51.21,22.87,14.14,4.97,-18.99
10581800,Rfwd3,59.16,-90.27,-14.92,82.90,93.87,89.58
10581813,Mlkl,-67.40,-56.14,-60.66,-57.68,-83.01,-83.93
10581824,Fa2h,-25.53,-27.84,-34.05,-19.15,-17.25,-33.77
10581835,Wdr59,-81.78,-77.70,-80.52,-41.08,-84.66,-96.97
10581865,Ldhd,-51.52,-67.49,-56.88,-31.86,-51.68,-53.26
10581882,Ctrb1,-34.26,-37.12,-20.83,-18.21,-46.61,-57.04
10581890,Bcar1,-69.12,-73.39,-88.23,-45.39,-52.02,-84.11
10581902,Cfdp1,-52.29,-45.52,-41.45,-64.64,-65.25,-39.65
10581910,Tmem170,-66.96,-44.98,-55.30,-42.11,-93.25,-80.84
10581914,Chst5,15.40,-14.87,43.76,71.32,-4.75,-24.42
10581917,Tmem231,-6.90,-12.45,-11.53,-13.82,-12.45,15.24
10581926,Adat1,-84.21,-88.87,-86.20,-69.08,-84.74,-88.56
10581940,Kars or LOC631033,-49.13,-45.41,-51.82,-47.89,-59.06,-36.73
10581957,0610007P22Rik,-68.06,-72.55,-70.76,-87.10,-59.32,-46.71
10581959,---,-42.86,-18.92,-26.63,-44.21,-57.67,-69.12
10581961,Adamts18,-3.61,-7.53,17.98,40.20,-5.71,-43.46
10581990,---,-40.88,-67.54,-49.62,-31.43,-29.52,-36.68
10581992,Maf,-54.44,-68.54,-45.99,-28.75,-56.57,-74.07
10581996,Cdyl2,3.77,-9.81,-15.37,-0.52,23.18,33.26
10582006,Gm10620,49.73,11.81,52.16,71.76,34.24,58.21
10582008,2310061C15Rik,-52.70,-70.11,-84.91,-51.83,-17.69,-8.26
10582014,1700030J22Rik,16.11,-0.88,20.05,41.75,-17.11,52.53
10582020,Gcsh,-87.36,-81.58,-80.14,-93.75,-82.11,-92.69
10582025,Pkd1l2,77.60,60.42,78.31,80.99,88.07,71.34
10582069,Sdr42e1,-70.98,-78.48,-69.21,-66.51,-76.94,-60.84
10582074,Mphosph6,-79.43,-70.90,-84.16,-82.70,-66.83,-89.33
10582078,---,-43.28,-27.33,-47.19,-52.26,-38.66,-49.03
10582080,---,-4.53,-6.67,-0.94,54.42,-10.79,-36.58
10582082,Slc38a8,30.45,20.87,78.22,51.62,4.11,-31.23
10582094,Mbtps1,30.68,37.40,33.85,37.03,17.87,26.83
10582123,Hsdl1,-18.55,-20.96,-36.76,-8.51,-9.63,-13.26
10582129,Taf1c or Lrrc50,23.29,-24.50,-8.27,44.81,44.91,52.19
10582146,Kcng4,-15.75,-0.63,-5.32,-16.68,-36.05,-43.57
10582152,4632415K11Rik,-31.02,-55.24,11.43,-11.25,-54.04,-36.03
10582162,Cotl1,75.44,68.39,77.33,84.05,68.34,79.91
10582171,Zdhhc7,-3.71,4.78,-22.21,-19.07,-29.21,39.57
10582180,Fam92b,-15.87,-74.24,72.86,-10.84,-52.32,-20.37
10582188,Gse1,54.23,37.99,82.27,81.83,13.94,12.73
10582190,Gins2 or Gse1,4.56,7.36,7.06,-5.78,-6.55,22.81
10582196,1190005I06Rik,-30.96,-60.13,-13.57,-1.45,-39.95,-59.17
10582201,Cox4nb,-78.26,-79.93,-86.88,-74.73,-65.89,-81.00
10582209,Mthfsd,-35.03,-24.66,-43.43,-55.03,-12.22,-28.88
10582221,1700018B08Rik,-14.55,-14.08,-8.37,-11.66,-36.78,-11.49
10582229,Fbxo31,-61.73,-45.16,-58.14,-68.27,-62.80,-74.77
10582231,Fbxo31,-66.22,-62.03,-73.70,-73.98,-51.98,-64.09
10582241,Zcchc14,-34.23,-20.60,-15.79,-39.98,-54.17,-45.78
10582260,---,-58.93,-76.65,-60.68,-8.34,-65.36,-90.66
10582262,Klhdc4,69.38,56.81,88.24,55.71,71.90,62.05
10582275,Slc7a5,-9.27,-14.00,-5.11,-3.34,-17.45,-5.23
10582287,Car5a or BC048644,-21.69,-35.10,-9.97,-8.68,-21.28,-63.08
10582295,Odc1,7.69,1.57,-0.55,-7.24,33.69,16.01
10582299,Trhr2,49.98,80.01,24.41,54.55,-3.79,64.50
10582303,Cyba,51.75,50.03,52.25,55.75,60.69,35.07
10582310,Mvd,-44.83,-70.28,-47.49,-28.84,-43.18,-32.92
10582322,Snai3,-14.43,-22.63,-5.11,3.17,-33.42,-23.05
10582330,Rnf166,36.30,29.41,23.85,52.09,40.33,34.82
10582337,Fam38a,48.28,52.39,41.07,55.42,47.19,41.52
10582376,Fam38a,43.41,49.61,40.46,36.17,40.14,51.81
10582378,Fam38a,50.38,53.79,42.23,44.42,53.92,56.27
10582388,---,-4.82,-24.21,-31.79,-2.34,2.31,47.51
10582390,Aprt,-27.99,-29.03,-33.38,-26.47,-35.85,-14.96
10582403,Galns,-3.96,-8.86,-7.89,8.21,-17.98,18.76
10582419,Pabpn1l,-18.98,-36.37,-27.28,-22.46,-8.57,-12.27
10582427,Cbfa2t3,93.01,96.92,94.18,92.40,83.93,92.09
10582429,Cbfa2t3,99.44,99.77,98.25,99.32,98.14,99.94
10582445,Ankrd11,23.68,44.39,18.63,19.41,10.10,24.92
10582458,Ankrd11,12.75,6.06,-15.69,-51.92,51.22,62.42
10582464,---,-3.72,-24.58,-26.95,-20.60,46.41,18.13
10582466,Sult5a1 or LOC100047703,-18.49,-4.76,-44.14,-9.51,-17.48,-27.00
10582474,Chmp1a,5.69,3.29,-15.64,9.51,21.99,6.15
10582477,Spata2l,-8.84,-12.32,-18.15,-22.15,-6.46,24.70
10582482,1300018I17Rik,98.16,95.15,93.98,96.21,99.26,99.93
10582501,Fanca or Zfp276,33.62,37.82,30.30,24.95,45.95,29.47
10582545,Mela or Kcnma1,-32.91,-63.99,-46.85,-11.39,-42.52,-20.91
10582549,Mela,-10.47,-32.86,-17.26,-6.00,-9.38,-5.54
10582551,Dbndd1,-25.55,-5.01,-17.53,-40.81,-32.54,-46.28
10582556,---,-9.82,-24.72,28.03,60.04,-14.98,-82.45
10582558,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10582562,---,-11.44,-30.69,-10.49,-28.49,42.10,-31.71
10582564,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10582568,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10582572,---,66.77,-8.02,55.63,55.99,98.52,88.22
10582574,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10582578,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10582580,Rn5s20,58.59,23.39,36.41,48.62,98.94,77.79
10582582,---,72.59,30.92,50.71,66.39,99.16,90.63
10582584,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10582586,1700054N08Rik,37.70,21.47,-3.60,36.23,53.50,65.50
10582592,Acta1,-26.80,-37.83,-24.93,-19.08,-27.11,-30.63
10582599,Nup133,-73.12,-70.94,-82.77,-85.90,-63.91,-52.48
10582626,Abcb10,-46.80,-64.09,-64.21,-21.87,-43.40,-34.21
10582642,Taf5l,-38.82,-35.21,-36.78,-39.74,-37.33,-45.48
10582647,---,-16.70,-23.61,21.74,-21.66,-2.30,-71.15
10582649,Pgbd5,-8.13,-3.49,-4.91,-12.63,-9.12,-14.82
10582658,Agt,-54.59,-78.24,-62.57,-36.98,-60.87,-44.23
10582664,2310022B05Rik,-22.64,-32.72,-6.89,9.80,-42.10,-43.17
10582669,Ttc13,-45.66,-30.10,-58.00,-56.58,-48.61,-35.02
10582694,Fam89a,-9.67,-40.20,28.21,24.55,-14.26,-32.05
10582699,2810004N23Rik or Gnpat,-56.63,-58.58,-57.80,-60.84,-40.22,-61.27
10582708,Exoc8,-48.30,-28.20,-39.59,12.35,-44.35,-94.47
10582712,Egln1,-62.27,-32.95,-49.60,-61.05,-85.43,-66.02
10582719,Sipa1l2,-68.88,-51.92,-77.53,-45.70,-79.47,-82.65
10582743,Pcnxl2,-22.99,-20.16,-19.36,-11.36,-39.15,-33.47
10582778,Gm17296,-89.96,-82.56,-88.50,-96.22,-83.56,-93.83
10582809,Tk1,10.99,8.27,-14.46,-5.98,24.14,39.98
10582811,Irf2bp2,96.10,97.37,90.82,93.25,96.37,98.42
10582814,Tomm20,59.16,-90.27,-14.92,82.90,93.87,89.58
10582821,---,-36.14,-52.64,-52.64,-75.15,28.50,-31.13
10582823,Rbm34,-77.87,-74.56,-64.96,-93.39,-68.89,-78.23
10582835,Hmgb1,59.16,-90.27,-14.92,82.90,93.87,89.58
10582837,---,-51.01,-85.70,-73.15,23.89,-63.29,-34.96
10582839,Gm9909,-35.42,-28.55,-61.67,-56.86,-24.69,-22.33
10582843,Itgb1,82.23,73.96,92.77,95.99,61.42,44.81
10582845,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10582847,Ccdc7,-60.25,-87.38,-94.06,-35.70,-35.85,-46.72
10582860,A530040E14Rik,59.16,-90.27,-14.92,82.90,93.87,89.58
10582862,Arhgef12 or Sp140 or Gm2427,59.16,-90.27,-14.92,82.90,93.87,89.58
10582868,Sp110 or C130026I21Rik,42.35,-92.87,-12.53,58.70,84.86,87.55
10582874,Sp110,59.16,-90.27,-14.92,82.90,93.87,89.58
10582877,A530040E14Rik,59.16,-90.27,-14.92,82.90,93.87,89.58
10582879,Csprs or Gm7609,59.16,-90.27,-14.92,82.90,93.87,89.58
10582882,---,58.28,80.58,-15.97,47.52,68.77,81.11
10582884,---,34.13,51.36,-35.48,13.91,60.49,70.71
10582888,---,52.50,73.38,-13.88,40.00,73.29,77.03
10582890,---,64.20,59.35,-12.88,70.88,96.62,85.24
10582896,---,46.72,47.80,-23.43,46.48,73.09,76.61
10582899,---,60.74,82.85,-10.14,51.72,79.41,83.84
10582916,---,50.57,66.80,-19.91,45.66,72.44,75.32
10582918,---,-2.34,-17.16,-39.05,-1.84,42.24,30.17
10582922,---,-64.03,-68.99,-91.00,-27.45,-40.79,-86.58
10582925,Alkbh8,-87.61,-87.48,-87.02,-84.11,-87.64,-90.68
10582939,---,-55.93,-76.00,-46.19,-34.63,-67.49,-50.00
10582941,Cwf19l2,-36.22,-11.29,-42.50,-71.54,-0.67,-39.33
10582958,Gucy1a2,-68.99,-91.88,-77.34,-58.42,-49.10,-68.50
10582969,---,-17.77,19.44,-43.88,-49.33,-23.68,14.78
10582973,Kbtbd3,-65.95,-48.81,-50.57,-77.93,-85.20,-62.53
10582978,8430410K20Rik,-39.36,-37.26,-41.38,-29.06,-33.46,-52.86
10582981,Tfdp1,-5.98,0.17,-3.12,9.02,-28.57,-7.45
10582983,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10582985,Casp1,14.74,13.22,14.40,9.07,20.03,16.33
10582997,Casp4,-11.60,-17.04,-16.05,-10.59,-0.25,-13.94
10583008,Casp12,-59.25,-77.51,-45.91,-35.79,-72.85,-80.75
10583021,Pdgfd,-74.70,-67.64,-92.35,-53.70,-78.99,-79.54
10583032,---,7.82,-43.77,68.62,54.79,-4.01,-38.97
10583034,Dcun1d5,8.16,11.60,2.79,-27.91,17.58,33.67
10583044,Mmp13,-57.38,-53.10,-35.63,-60.89,-84.62,-56.20
10583056,Mmp12 or Mmp1b,-53.24,-66.26,-48.78,-68.01,-55.67,-32.02
10583071,Mmp3,-8.31,-3.24,-3.19,-0.19,-28.82,-70.58
10583080,Mmp1a,8.59,42.84,-17.47,-25.69,10.47,67.35
10583090,Mmp10,-27.05,-55.78,-17.17,-23.78,-37.60,-13.90
10583100,Mmp8,-29.71,-55.43,-16.59,-18.10,-43.65,-42.62
10583112,Mmp27,-35.74,-26.63,-42.08,-15.35,-67.24,-37.45
10583122,Mmp20,3.94,-59.18,17.15,38.92,-5.77,49.94
10583133,Mmp7,-28.59,-20.06,-26.92,-42.65,-23.99,-33.03
10583142,Rpl29 or Gm8580,59.16,-90.27,-14.92,82.90,93.87,89.58
10583145,Tmem123,89.67,82.93,77.39,91.38,94.66,93.51
10583150,---,-21.97,-64.85,-12.76,-28.60,-17.93,-2.09
10583159,1700128F08Rik,42.25,-16.12,-7.03,9.97,71.02,87.21
10583163,Trpc6,-61.86,-95.60,-57.20,-86.27,-40.84,-32.50
10583179,Pgr,-27.82,-39.15,-14.16,-26.93,-23.75,-43.43
10583195,---,-27.19,-17.84,-18.43,-16.53,-45.34,-57.28
10583197,---,-69.17,-58.32,-92.94,-83.28,-72.10,-33.46
10583199,---,-2.87,-66.24,72.14,24.93,-8.71,-26.61
10583201,---,-53.85,-64.19,-76.87,-33.09,-38.15,-62.08
10583203,Phxr4,-18.97,-12.46,-19.66,-41.17,-20.48,-1.03
10583207,Maml2,-0.49,-0.38,6.30,-12.07,-15.70,20.86
10583215,Mtmr2,59.41,66.27,51.69,43.57,53.55,76.87
10583228,Fam76b,0.24,-7.63,-8.31,-26.84,30.04,4.62
10583242,Sesn3,-25.83,-21.75,-30.17,-40.83,-26.70,-10.58
10583254,Cwc15,-67.46,-58.69,-58.10,-84.74,-63.30,-68.50
10583262,---,-2.45,6.23,-29.58,23.03,36.31,-23.30
10583264,Mre11a,5.18,0.26,9.88,0.65,-2.87,18.08
10583286,Gpr83,-32.02,-37.42,-26.62,-29.87,-37.97,-30.25
10583291,2200002K05Rik,-36.23,-67.26,-50.22,-2.77,-70.08,-14.11
10583297,Taf1d,-20.42,-27.56,-20.27,-46.99,10.35,-12.38
10583310,Taf1d,-31.15,-47.58,-51.60,-53.94,22.97,-17.99
10583312,Taf1d,-60.84,-71.79,-65.08,-83.80,-30.01,-41.39
10583314,Taf1d,-70.89,-54.79,-64.86,-83.26,-55.00,-82.11
10583316,Taf1d,-45.20,-38.72,-49.42,-60.77,-25.64,-46.56
10583318,Taf1d,59.16,-90.27,-14.92,82.90,93.87,89.58
10583320,BC017612,-77.10,-59.96,-56.08,-93.59,-65.79,-95.82
10583324,---,56.92,54.72,16.52,30.06,79.90,75.77
10583326,Slc36a4,0.47,-23.98,-33.05,17.37,29.50,7.11
10583340,Npm1 or LOC100046628,59.16,-90.27,-14.92,82.90,93.87,89.58
10583343,---,57.71,71.45,69.03,34.42,72.17,37.25
10583345,---,-31.17,-87.24,-61.84,68.11,-40.62,-23.75
10583347,Chordc1,-62.44,-63.03,-78.07,-77.22,-18.98,-47.58
10583359,Ubtfl1,-39.87,-42.48,-70.25,-23.22,-45.14,-17.93
10583363,---,-45.29,-29.02,-6.92,-50.13,-83.28,-63.61
10583365,Mbd3l2,-37.34,-26.27,-27.59,-35.23,-55.90,-45.97
10583371,Mbd3l1,-18.18,-82.63,-13.01,68.84,-18.92,-44.40
10583376,Olfr829,-18.34,-25.31,-39.88,0.95,-16.54,-16.21
10583378,Olfr830,-45.60,-87.56,-32.61,-52.10,-35.92,-17.34
10583380,Olfr832,-67.40,-60.11,-17.31,-79.48,-97.27,-74.69
10583382,Olfr834,-32.70,-55.55,-86.23,-33.29,-25.37,5.31
10583384,---,-22.31,-42.73,-49.03,-46.86,-5.45,27.77
10583386,Olfr835,-36.79,-8.25,-26.35,12.44,-75.46,-91.40
10583388,Olfr836,-33.95,-28.45,-16.12,-9.37,-88.46,-58.43
10583390,Olfr837,-20.80,-39.23,-53.37,21.22,-32.45,-18.67
10583392,---,-8.90,12.65,15.60,-75.28,-5.46,14.65
10583394,Olfr845,-24.24,-33.61,-35.56,15.20,-6.03,-64.03
10583396,Olfr849,-25.85,-60.62,-32.52,-1.22,-30.05,-24.86
10583398,Olfr851,-11.07,-36.52,-20.63,39.93,-33.65,-4.31
10583400,Olfr855,-25.51,-43.29,-9.27,-16.31,-43.58,-31.94
10583402,Zfp317,-27.41,-55.77,-36.57,-53.51,-8.78,28.62
10583416,---,34.43,6.30,-2.03,28.59,53.59,67.10
10583418,Olfr857,-20.46,-97.87,-81.75,-20.67,51.25,38.71
10583421,---,-38.72,-66.58,-18.44,-47.90,-35.09,-32.79
10583423,Olfr58,-37.82,-85.19,-45.18,-47.68,-47.36,-2.02
10583426,Olfr859,-15.61,-1.73,-26.64,-40.24,-5.48,-15.61
10583428,Olfr77,-9.66,-51.41,-60.73,-6.31,24.75,59.01
10583432,---,-23.38,-32.08,6.88,-15.54,-21.45,-58.89
10583434,Olfr868,-26.62,-60.20,-33.61,-41.25,-10.03,-10.32
10583436,Olfr869,-39.68,-78.71,-63.86,-26.70,-18.25,-26.84
10583438,Olfr871,-62.44,-68.30,-56.53,-63.01,-71.20,-53.56
10583441,Olfr872,-24.61,-70.03,-79.38,4.96,-19.43,-20.67
10583444,Olfr39,-33.80,-30.55,-45.01,-46.51,-43.94,-11.62
10583446,Olfr873,-37.28,-20.39,-39.15,-48.58,-39.37,-44.75
10583448,Rpl21,59.16,-90.27,-14.92,82.90,93.87,89.58
10583450,Zfp846,-63.57,-72.71,-86.92,-87.86,-48.72,-1.94
10583459,5730577I03Rik,-45.21,-76.73,-99.59,64.41,-54.07,-23.29
10583465,Ubl5 or Fbxl12,38.38,24.55,37.06,51.87,41.96,34.48
10583472,Pin1 or Pin1-ps1,-43.09,-30.03,-33.30,-47.38,-49.38,-55.96
10583478,Rdh8,39.68,67.93,91.64,-28.15,-42.96,49.88
10583485,A230050P20Rik or Angptl6,-30.78,-31.93,-6.48,-25.60,-53.90,-34.44
10583496,Ppan,-20.10,-36.74,-26.04,-18.38,-7.34,-15.21
10583508,Mrpl4,-21.60,-38.41,-55.75,-33.40,-18.19,40.90
10583519,Icam1,62.76,55.21,46.57,58.20,77.27,68.31
10583529,Icam4,0.63,35.51,-5.87,18.44,42.47,-22.08
10583535,Icam5,-21.43,-23.77,-25.10,-26.02,-12.75,-20.91
10583548,Raver1-fdx1l or Raver1,51.74,79.68,40.78,74.66,41.69,5.98
10583551,Pde4a,5.47,23.34,-0.40,29.12,-21.39,12.65
10583573,Atg4d or Kri1,-55.27,-49.47,-52.34,-54.64,-45.27,-71.20
10583586,Slc44a2,-53.00,-42.67,-48.49,-56.02,-48.28,-65.02
10583610,Ilf3,-42.41,-51.57,-49.84,-59.39,-26.24,-23.76
10583634,Qtrt1,-63.76,-55.74,-50.12,-59.94,-62.05,-87.30
10583647,Dnm2 or Tmed1,37.30,46.56,33.02,43.16,22.06,38.91
10583669,AB124611,35.91,33.57,33.52,25.68,40.60,46.87
10583676,Carm1 or Yipf2,-40.80,-24.23,-30.08,-50.32,-65.22,-32.80
10583694,1810026J23Rik or Yipf2,-85.33,-85.07,-90.57,-94.70,-46.08,-86.24
10583697,Smarca4,17.72,43.76,24.43,8.34,6.87,0.80
10583732,Ldlr,13.01,-4.17,-4.26,25.01,26.47,17.59
10583753,Gm6484,-18.13,-29.56,-11.17,-9.48,-42.88,-12.85
10583759,Ccdc159,-79.81,-89.03,-78.23,-85.76,-70.81,-71.34
10583773,BC018242,-53.61,-66.78,-36.18,-56.29,-62.32,-49.44
10583785,2310047B19Rik,-26.88,-29.86,-13.12,-3.56,-47.44,-42.01
10583788,Prkcsh,-41.71,-41.52,-38.77,-21.10,-56.30,-49.79
10583806,Gm6581,-84.73,-80.04,-70.09,-85.25,-83.48,-95.15
10583809,Cnn1,-40.65,-43.85,-38.68,-25.54,-63.99,-37.84
10583817,Pigyl,-56.05,-78.97,-25.52,-75.73,-51.32,-40.29
10583820,Zfp872,-4.56,-28.09,10.48,-5.61,34.71,-13.54
10583825,Zfp809,9.54,-23.94,-11.31,22.27,5.45,51.96
10583834,Anln or 9530077C05Rik,-48.15,-44.82,-57.38,-49.42,-49.07,-40.02
10583847,Bbs9,7.86,-9.86,-4.42,-0.67,18.88,35.13
10583870,Bmper,-48.41,-82.16,-32.57,-38.06,-41.65,-52.76
10583887,Npsr1,-17.83,-6.05,-6.64,-21.56,-23.47,-50.49
10583898,Gm10701,38.04,67.68,2.99,15.22,43.97,46.74
10583900,Cypt4 or Cypt10 or Cypt9,-8.86,-54.37,-13.73,45.40,-31.32,18.40
10583903,---,30.21,4.01,36.92,79.16,-10.76,2.94
10583905,Sept7,37.23,26.62,39.08,7.40,46.35,69.86
10583920,Eepd1,-7.03,-23.28,-1.58,-1.06,-2.64,-9.33
10583929,B3gat1,-17.35,-18.23,-16.66,-7.94,-20.95,-30.11
10583942,Thyn1,-78.49,-79.12,-84.89,-63.89,-81.75,-79.36
10583952,Ncapd3,0.00,4.88,-9.81,-31.06,10.98,29.72
10583992,Igsf9b,-63.22,-63.12,-61.13,-51.12,-84.09,-57.67
10584013,---,-34.48,-7.87,-18.20,-47.11,-62.03,-42.00
10584015,Spata19,-19.10,-31.14,-8.25,-8.57,-33.00,-41.58
10584024,Opcml,-43.01,-19.78,-42.11,-30.03,-78.71,-57.72
10584034,Snx19,18.77,26.51,34.80,24.99,-15.45,25.60
10584047,Adamts8,-11.52,-7.84,-5.89,19.90,-35.52,-33.09
10584057,Zbtb44,34.23,38.98,36.49,22.59,36.11,38.05
10584067,Zbtb44,-49.63,-30.77,-35.63,-63.86,-57.80,-58.88
10584069,---,-8.00,-54.15,35.82,-27.52,-14.66,46.05
10584071,Prdm10,14.17,23.79,-3.43,5.68,29.76,10.60
10584095,Nfrkb,-48.18,-51.66,-67.79,-57.36,-48.82,-18.17
10584120,---,-75.26,-92.65,-78.54,-78.95,-43.70,-63.76
10584122,Rpl21,59.16,-90.27,-14.92,82.90,93.87,89.58
10584124,Arhgap32,-56.47,-62.58,-55.50,-54.00,-61.12,-51.73
10584138,Kcnj1,-17.50,-28.00,-23.60,-22.21,-14.82,-7.03
10584142,Ets1,-67.43,-68.35,-61.21,-62.83,-65.65,-83.25
10584162,Tmed2,59.16,-90.27,-14.92,82.90,93.87,89.58
10584165,Kirrel3,-29.46,-34.14,-16.49,-20.43,-53.86,-31.78
10584187,St3gal4 or 4930581F22Rik,-5.20,10.68,-14.55,-30.97,11.15,1.57
10584194,Srpr,15.21,10.62,7.68,19.95,6.61,38.45
10584200,Rpusd4,-2.03,-52.38,52.41,-39.43,35.08,-2.50
10584208,Cdon,55.42,59.50,44.67,56.22,47.23,65.31
10584229,---,-28.96,-63.73,19.23,43.14,-74.59,-58.84
10584231,Pus3,-41.81,-69.42,-43.84,-43.26,-7.58,-39.29
10584236,Pate2,-52.18,-24.56,-88.08,-39.90,-66.59,-37.18
10584244,---,-35.19,-56.36,-82.91,-25.44,-36.60,-10.73
10584248,Gm7257,-36.89,-9.10,-43.10,-3.03,-73.54,-55.81
10584252,Gm9513,-3.32,7.66,6.53,-68.98,36.52,16.97
10584254,Acrv1,-38.35,-75.19,-52.31,-5.89,-45.76,-55.69
10584259,Fez1,-43.04,-55.31,-54.73,-30.02,-32.35,-49.07
10584271,Tmem218,-89.07,-96.99,-96.87,-78.66,-74.51,-80.82
10584276,Sec61g or Gm20094 or Gm4184 or Gm11575 or Gm10177,59.16,-90.27,-14.92,82.90,93.87,89.58
10584280,Hepacam,-21.66,-42.54,-25.11,-14.32,-15.26,-20.19
10584288,Robo4,-44.04,-48.18,-22.59,-44.86,-66.10,-41.82
10584309,BC024479,-82.16,-88.58,-75.39,-98.96,-43.47,-71.24
10584315,---,-23.09,-31.22,-70.28,-77.92,40.44,48.76
10584317,Esam,-37.09,-38.62,-37.83,-45.11,-30.60,-36.25
10584325,Vsig2,-41.01,-49.80,-29.99,-44.49,-37.70,-45.71
10584334,Siae,-23.27,-6.91,-16.90,-30.26,-25.47,-38.22
10584350,Tpt1,59.16,-90.27,-14.92,82.90,93.87,89.58
10584352,Olfr874,-10.54,-4.22,-9.92,22.73,-13.26,-42.93
10584354,Olfr875,-5.38,-47.35,28.94,4.35,-9.44,13.87
10584356,Olfr876,-31.41,-21.89,-30.04,-13.19,-50.05,-45.95
10584358,Olfr877,-57.17,-54.00,-75.93,-54.66,-86.30,-22.17
10584360,Olfr145,-21.29,-31.02,-22.97,11.37,-46.58,-17.47
10584362,Olfr878,-41.12,-16.86,-21.64,-41.07,-90.23,-43.86
10584364,Olfr881,-50.70,-61.91,-23.35,-45.37,-58.19,-71.21
10584366,Olfr883,-24.95,-12.84,-34.81,-14.83,-42.70,-23.77
10584368,Olfr884 or Olfr885,-36.65,-49.68,-28.13,-40.76,-40.96,-28.37
10584370,Olfr885 or Olfr884,59.16,-90.27,-14.92,82.90,93.87,89.58
10584372,Olfr887,-16.36,-5.42,-29.80,-24.13,-6.36,-24.21
10584374,Olfr888,-28.53,-39.83,-41.25,-55.45,-14.76,-9.25
10584376,Olfr889,-13.69,-68.39,13.52,-32.03,3.83,-14.42
10584378,Olfr890,-51.51,-81.26,-55.14,-15.23,-64.76,-51.63
10584380,---,-15.67,44.76,-15.04,-71.88,-11.38,-28.71
10584382,Olfr893,-44.63,-83.27,-21.24,-42.37,-55.72,-27.66
10584384,Olfr894,-57.32,-55.86,-65.95,-74.18,-19.12,-76.26
10584386,Olfr143,-61.42,-74.22,-25.97,-88.13,-29.39,-87.73
10584388,Olfr895,-49.14,-92.72,-61.86,-90.45,-14.92,-10.06
10584391,---,-22.99,-89.31,-18.75,-12.31,-18.51,-5.06
10584393,---,-40.78,-93.57,-65.88,-20.18,-7.84,-57.18
10584395,Olfr25,-36.92,-54.24,-38.49,-48.29,-42.19,-12.71
