Probeset_ID,Gene Symbol,DCLuLN CD11b+,Sample_,Sample_,Sample_
10575926,Atp2c2,-39.37,-58.59,-38.33,-24.35
10575955,Klhl36,70.83,70.00,61.51,78.34
10575961,Usp10,-85.14,-83.62,-87.29,-84.26
10575976,Crispld2,55.90,64.29,60.05,43.44
10575993,6430548M08Rik,-11.49,-8.46,-10.74,-16.08
10576010,Gse1 or Gins2,-47.84,-50.68,-44.07,-47.99
10576027,Gm10614,-40.37,-21.28,-44.58,-56.62
10576029,Cox4i1,-54.80,-58.75,-47.07,-58.86
10576034,Irf8,55.07,46.74,66.06,50.93
10576046,Foxf1,-43.69,-48.06,-46.96,-37.22
10576049,Foxf1,-72.97,-87.39,-66.73,-62.46
10576051,Foxc2,-61.10,-59.27,-49.75,-73.19
10576054,Foxl1,22.78,12.27,34.71,19.78
10576056,Map1lc3b,-10.27,26.13,-26.65,-20.08
10576062,Jph3,-42.79,-35.58,-58.11,-35.46
10576070,Car5a or BC048644,-59.90,-97.64,-12.72,-50.77
10576073,Banp,17.53,37.47,-17.05,28.32
10576088,Gm22,-5.36,-25.32,-3.68,22.23
10576090,Zfpm1,-60.72,-75.36,-55.98,-51.09
10576101,Zc3h18,-55.97,-72.25,-45.66,-38.33
10576115,Il17c,76.28,66.06,77.66,82.91
10576118,9330133O14Rik,47.21,41.01,58.13,40.64
10576124,Ctu2,-17.55,-24.65,-20.14,-7.66
10576140,Cdt1,-20.49,-16.38,-10.32,-36.04
10576152,Trappc2l,-83.67,-81.49,-78.15,-89.56
10576158,Cbfa2t3,85.09,84.29,82.80,88.31
10576160,Acsf3,-9.44,-17.82,-9.35,-0.90
10576173,---,-59.92,-52.87,-85.92,-37.66
10576175,Cdh15,-46.12,-75.97,-45.46,-22.78
10576189,Ankrd11,-0.90,8.83,-4.83,-3.03
10576191,Spg7,-33.71,-18.23,-27.82,-50.75
10576210,Rpl13 or Gm10071,-10.27,26.13,-26.65,-20.08
10576216,Snord68 or Rpl13 or Gm10071,18.33,15.32,43.61,-1.84
10576218,Cpne7,-34.04,-41.38,-49.23,-18.11
10576235,Dpep1,-44.47,-42.20,-45.90,-45.45
10576246,Rps12,-10.27,26.13,-26.65,-20.08
10576249,4732415M23Rik,-11.13,-51.12,-9.97,40.01
10576258,Cdk10,-10.27,26.13,-26.65,-20.08
10576274,Zfp276,31.78,57.71,29.67,-2.00
10576288,Spire2,-70.09,-65.27,-71.47,-73.43
10576305,Tcf25,-40.19,-39.21,-26.34,-53.03
10576328,Mc1r,11.32,45.19,-7.55,-0.59
10576332,Tubb3,-61.33,-66.08,-37.44,-79.50
10576335,Def8,-64.34,-66.82,-54.38,-71.92
10576354,Afg3l1,-18.04,-14.07,-15.06,-24.98
10576373,Gas8,-53.27,-72.54,-59.16,-26.74
10576386,Rhou,-69.73,-68.93,-60.99,-79.08
10576391,Rab4a,-84.17,-90.73,-90.73,-67.69
10576401,1700054N08Rik,16.16,-7.80,-42.11,79.26
10576403,Urb2,-90.74,-89.16,-84.35,-94.93
10576413,---,26.99,21.67,43.35,15.51
10576417,Galnt2,-25.14,-32.48,-28.54,-10.32
10576437,---,-34.83,-37.41,-46.31,-24.04
10576439,Cog2,74.99,82.42,66.11,75.29
10576460,Capn9,-40.98,-52.66,-38.99,-32.76
10576482,Arv1,-55.47,-33.01,-67.32,-63.80
10576490,---,-23.16,-40.64,-12.09,-19.26
10576493,---,57.93,25.05,59.03,76.86
10576495,Trim67,-32.92,-28.02,-68.30,-13.67
10576506,Gnpat,-76.25,-72.29,-76.71,-78.49
10576524,Gm505,4.70,41.73,1.62,-25.60
10576532,Tsnax,-47.46,-43.20,-48.21,-50.92
10576538,Disc1,71.30,59.03,79.22,71.43
10576556,---,-11.64,-10.30,-15.05,-10.15
10576559,4933403G14Rik,-24.96,-34.20,-32.69,-6.17
10576561,Ntpcr,-66.37,-67.31,-69.47,-61.24
10576569,BC021891,-18.86,-18.99,-16.59,-21.47
10576581,Kcnk1,-33.11,-37.98,-35.51,-27.94
10576586,Slc35f3,-63.69,-63.50,-56.87,-69.64
10576598,1810063B05Rik,-67.11,-83.84,-48.93,-63.27
10576603,A630001O12Rik,-4.19,-28.19,49.65,-13.77
10576608,---,-24.47,-68.56,9.47,-16.77
10576610,Pard3,-75.51,-91.27,-73.70,-58.14
10576639,Nrp1,-14.37,-21.92,6.41,-23.96
10576657,---,-22.59,-32.48,11.29,-45.57
10576659,---,-22.76,9.61,-44.54,-47.04
10576661,Itgb1,89.14,93.29,85.28,87.63
10576680,1700008F21Rik or Zfp821,-55.67,-62.27,-54.01,-50.95
10576692,Insr,-30.92,-5.97,-45.00,-40.40
10576696,Insr,12.18,35.18,-0.79,2.62
10576719,Pex11c,-33.31,-58.38,-45.20,-6.17
10576726,C330021F23Rik or Rps23,-10.27,26.13,-26.65,-20.08
10576728,Xab2,66.10,70.84,68.94,58.96
10576749,Pcp2 or 2900053A13Rik,-52.45,-79.35,-53.66,-30.63
10576757,Fcer2a,-12.84,-20.35,-8.81,-11.26
10576772,Clec4g,-14.58,-20.72,-20.76,-4.39
10576774,Clec4g,-18.36,-14.10,-29.75,-15.36
10576784,Cd209a,56.71,51.06,41.17,70.49
10576795,Cd209a,87.85,78.05,91.63,91.45
10576797,---,22.52,34.88,47.27,-18.46
10576799,Cd209e,-2.43,0.83,-21.29,25.44
10576807,Cd209d,-8.18,-7.56,-24.78,-3.31
10576816,Cd209b,-4.31,-6.53,-10.70,-0.77
10576829,Cd209c,32.47,-4.05,-9.32,76.49
10576835,Cd209f,0.66,-2.20,-8.42,46.63
10576840,LOC100503956 or Evi5l,-22.93,-32.82,-18.22,-18.26
10576844,BC068157,-42.13,-56.73,-60.60,-16.27
10576854,Ctxn1,-85.77,-89.70,-76.28,-90.39
10576857,Timm44,-43.41,-25.66,-25.09,-71.37
10576873,Elavl1,-7.20,18.44,-25.74,-19.85
10576881,---,49.27,11.74,70.45,55.38
10576883,Shcbp1,-43.84,-52.76,-41.00,-38.81
10576896,Gm9457,14.18,9.24,24.74,6.64
10576899,---,4.58,-3.97,-27.36,52.74
10576901,Slc10a2,-35.26,-21.56,-62.85,-31.27
10576909,---,-70.86,-89.77,-59.15,-59.16
10576911,Efnb2,14.34,24.47,2.73,15.87
10576924,Arglu1,53.99,57.97,58.38,44.65
10576934,Fam155a,-47.70,-72.63,-48.85,-25.50
10576940,Fam155a,20.40,20.53,25.95,15.26
10576942,---,-62.09,-71.19,-46.16,-68.54
10576944,Gm10067,-70.75,-70.42,-87.60,-49.88
10576946,Lig4,-92.27,-88.72,-93.39,-93.95
10576951,Tnfsf13b,60.94,60.98,69.01,48.73
10576953,---,46.58,41.34,34.42,62.31
10576965,---,48.11,82.93,-22.91,65.02
10576967,3930402G23Rik,7.19,27.12,15.32,-17.78
10576971,Irs2,51.83,29.63,53.91,67.72
10576973,Col4a1,-46.69,-60.60,-39.62,-41.77
10577025,Rab20,48.33,33.41,58.89,48.95
10577030,Cars2,-7.63,9.65,-14.55,-15.81
10577048,Ankrd10,16.90,23.31,13.65,13.41
10577057,1700016D06Rik,-35.78,-47.81,-30.76,-30.82
10577065,1700016D06Rik,36.81,49.91,46.86,13.28
10577067,---,-8.23,-46.94,-5.90,36.08
10577070,Tubgcp3,25.39,49.59,23.40,0.84
10577093,Gm15348,11.04,2.62,23.83,6.87
10577096,Pcid2,-24.04,-23.83,-12.25,-36.11
10577114,Grtp1,-65.56,-63.67,-76.10,-54.82
10577125,Adprhl1,-34.79,-43.12,-39.87,-23.71
10577144,Dcun1d2 or Tmco3,-80.25,-62.57,-89.00,-84.81
10577152,E330037G11Rik,-64.05,-50.96,-71.28,-70.24
10577154,Atp4b,10.31,-24.27,-4.28,57.85
10577164,Gas6,-61.59,-80.54,-57.83,-48.86
10577179,1700029H14Rik,-38.02,-37.12,-27.05,-51.32
10577190,Rasa3,-9.90,-20.55,25.74,-27.71
10577217,---,-55.90,-45.72,-80.96,-27.68
10577219,AF366264,6.71,25.30,-16.56,18.32
10577222,2410022L05Rik,-73.74,-79.09,-86.28,-53.68
10577226,2610019F03Rik,-50.63,-46.57,-63.37,-42.47
10577230,Erich1,24.55,38.70,0.96,29.67
10577237,BB014433,-48.04,-58.81,-42.36,-44.27
10577240,Csmd1,-40.94,-37.10,-67.71,-25.35
10577312,---,-19.43,-34.24,-59.10,41.35
10577315,Angpt2,-76.44,-78.13,-85.40,-62.91
10577326,Xkr5,-60.17,-77.95,-56.02,-44.95
10577337,Defb40,-39.59,-23.97,-66.16,-34.10
10577340,Defb37,-40.88,-26.43,-62.04,-36.78
10577343,Defb38,-61.92,-23.37,-95.04,-65.43
10577349,Defb39,-68.67,-56.91,-88.04,-57.36
10577352,Defb12 or Defb35,-20.47,-8.75,-46.50,-9.51
10577356,---,20.26,-16.77,3.53,61.33
10577359,Defb8,23.52,37.43,-8.63,43.43
10577361,---,-10.27,26.13,-26.65,-20.08
10577385,Defb33,-43.05,-49.73,-18.45,-61.71
10577388,4930467E23Rik or Gm15319,-10.27,26.13,-26.65,-20.08
10577395,2610005L07Rik or 6820431F20Rik,-10.27,26.13,-26.65,-20.08
10577412,6820431F20Rik or 2610005L07Rik,-10.27,26.13,-26.65,-20.08
10577419,---,-68.03,-71.19,-64.64,-69.06
10577421,Gm14851 or Defa-rs1 or AY761184 or Gm7849 or Gm7861,-19.12,-1.66,-41.39,-32.00
10577424,---,-65.31,-84.41,-80.49,-29.14
10577426,Defa-rs1 or Gm14851 or Gm7861 or Gm7849 or AY761184,-10.27,26.13,-26.65,-20.08
10577429,Gm7849 or Gm7861 or Gm14851 or Defa-rs1 or AY761184,-10.27,26.13,-26.65,-20.08
10577432,---,-10.27,26.13,-26.65,-20.08
10577434,Gm7849 or Gm7861 or Gm14851 or Defa-rs1 or AY761184,-10.27,26.13,-26.65,-20.08
10577437,AY761184,-25.26,-36.74,-14.40,-28.90
10577441,Defb9,-61.82,-62.89,-64.43,-58.02
10577444,Defb11,-56.35,-73.61,-50.59,-44.98
10577446,Defb15,13.35,4.18,-18.15,54.80
10577449,Atp7b,-81.92,-86.71,-85.09,-72.07
10577471,Nek5,-55.96,-61.45,-41.66,-65.44
10577492,Nek3,-71.57,-67.11,-89.94,-53.17
10577508,Ckap2,-52.80,-49.35,-63.03,-46.61
10577517,Slc25a15,-98.87,-99.52,-97.89,-98.57
10577528,AI316807 or Slc20a2,-77.00,-68.16,-69.31,-87.41
10577534,Vdac3,-10.27,26.13,-26.65,-20.08
10577544,Polb,84.47,88.89,80.09,83.68
10577560,Ikbkb,99.04,99.45,98.80,99.11
10577586,Ap3m2,60.50,61.82,62.86,55.59
10577598,Lsm6,2.52,53.65,-20.57,-11.93
10577602,Mir486 or Mir3107,8.44,-5.58,-10.17,42.14
10577604,Agpat6,-66.20,-54.98,-68.54,-73.89
10577623,Gins4,-74.12,-57.24,-80.32,-81.06
10577633,Golga7,27.60,23.43,27.24,32.30
10577641,1810011O10Rik,-55.22,-67.35,-51.67,-48.80
10577645,Ido2,-17.98,-16.78,-21.55,-16.07
10577655,Ido1,-9.83,-6.87,-10.46,-13.36
10577666,Adam18,-65.74,-67.41,-72.63,-56.68
10577685,Adam3,-57.46,-44.26,-55.35,-74.39
10577712,Adam5,-62.59,-74.49,-55.45,-58.07
10577734,Adam32,-54.93,-67.56,-58.14,-41.19
10577757,Adam9,24.98,28.61,21.74,24.43
10577782,Htra4,-38.25,-44.61,-29.73,-41.16
10577792,Plekha2,95.25,96.41,94.78,93.39
10577808,Tacc1,63.10,71.27,54.63,63.87
10577824,Letm2,32.56,56.84,21.41,16.56
10577838,Ddhd2,-13.03,4.55,-34.34,-7.84
10577858,Bag4,-61.55,-52.71,-62.53,-68.35
10577866,Ash2l,-86.69,-79.66,-88.60,-90.05
10577882,Hgsnat,-47.85,-48.98,-17.90,-67.16
10577903,4930444A02Rik,-88.41,-95.14,-91.50,-68.68
10577910,Fnta,-51.46,-25.52,-40.27,-79.24
10577922,Hook3,47.40,61.34,31.61,47.54
10577946,Prosc,8.83,-42.21,7.49,62.43
10577948,Brf2 or Gpr124,-18.18,-9.68,-35.33,-10.47
10577954,Rab11fip1,44.96,39.85,44.34,50.07
10577963,Got1l1,-47.67,-66.82,-34.25,-44.44
10577973,Adrb3,-62.55,-72.38,-48.46,-67.50
10577980,Chrna6,-67.45,-86.65,-92.74,-19.32
10577990,---,-32.43,-66.81,-19.00,-24.55
10577992,---,-9.36,-18.82,-3.59,-10.84
10577994,Gm8096,-34.35,-15.50,-62.38,-24.93
10577996,Unc5d,-60.12,-74.50,-64.67,-41.56
10577999,Unc5d,-17.29,-20.48,-12.22,-20.65
10578017,Gm9911,-65.11,-63.55,-93.09,-37.90
10578019,Nudc,-75.05,-70.85,-74.77,-78.32
10578021,---,-17.59,15.17,-44.94,-18.73
10578025,---,49.65,44.56,47.25,56.25
10578027,Mak16 or Tti2,-3.73,-0.14,7.71,-19.82
10578037,Eif3h,-18.48,-16.30,-7.31,-31.51
10578040,---,-65.69,-69.29,-45.38,-82.44
10578042,Tgs1,-36.58,-49.72,-45.26,-15.17
10578045,Nrg1,-22.31,-32.69,15.54,-48.91
10578064,Rpl27a,-10.27,26.13,-26.65,-20.08
10578066,---,-10.27,26.13,-26.65,-20.08
10578069,Gtpbp10,-10.27,26.13,-26.65,-20.08
10578071,Wrn,68.32,77.23,72.92,52.51
10578109,Ubxn8,-35.12,-37.62,-32.92,-34.65
10578120,---,-19.95,-31.75,14.65,-41.19
10578123,Rbpms,44.28,55.42,37.10,41.01
10578136,---,-8.05,-6.54,-9.05,-8.73
10578138,Dctn6,-85.88,-87.05,-78.23,-90.14
10578145,Erh,-10.27,26.13,-26.65,-20.08
10578149,Leprotl1,-61.24,-59.42,-54.35,-69.30
10578153,---,68.29,66.84,77.38,59.34
10578155,---,17.81,12.59,25.96,15.05
10578157,Tnks,-9.03,13.17,-10.93,-32.56
10578189,Tnks,37.93,28.75,51.73,31.19
10578191,---,-17.84,-56.06,9.22,-2.66
10578193,Eri1,30.46,36.93,25.82,29.69
10578203,Cldn23,-41.32,-57.15,-28.67,-40.70
10578207,Lonrf1,-43.16,-37.26,-46.81,-44.97
10578219,---,61.03,45.25,49.09,83.93
10578222,Dlc1,-49.69,-61.74,-44.45,-44.94
10578241,Dlc1,-50.19,-51.77,-66.24,-34.80
10578249,Gm10683,-35.68,-35.11,-59.01,-10.33
10578251,---,-28.25,-33.96,-26.36,-24.07
10578253,Sgcz,-37.63,-36.76,-46.83,-30.36
10578262,Mir383,7.42,-7.46,-10.48,45.62
10578264,Msr1,9.74,1.78,47.41,-5.58
10578277,---,-5.86,-13.66,13.06,-12.33
10578279,Gm10682,59.81,44.94,48.25,78.39
10578281,Fgf20,-3.64,-52.96,29.84,29.11
10578287,Cnot7 or Zdhhc2,-33.64,-19.47,-45.48,-35.47
10578300,Mtmr7 or Vps37a,-72.98,-63.26,-90.15,-65.80
10578320,---,-26.43,-43.67,-64.76,39.71
10578322,Pdgfrl,-74.70,-54.12,-91.68,-69.12
10578324,Mtus1,-55.62,-57.93,-39.36,-66.59
10578352,Fgl1,-49.72,-52.67,-62.24,-36.12
10578361,Asah1,78.18,80.44,77.95,75.51
10578377,Frg1,7.49,22.26,10.48,-12.50
10578387,Zfp353,-26.67,14.76,-10.56,-86.33
10578391,Smarce1,-10.27,26.13,-26.65,-20.08
10578393,Triml1,-32.82,-45.26,-38.01,-19.46
10578399,---,-36.63,-24.04,-49.59,-38.99
10578401,Zfp42,-33.86,-49.13,-21.74,-34.91
10578405,---,-10.27,26.13,-26.65,-20.08
10578408,Adam26b,-58.10,-46.99,-63.87,-64.73
10578410,Adam26a,-55.71,-37.39,-85.37,-47.14
10578413,Gm5346,-25.36,-7.83,-27.51,-41.07
10578415,Adam34 or Gm5347,-55.59,-41.28,-81.27,-44.75
10578421,Gm5347 or Adam34 or Gm5346 or Adam26b,-53.79,-62.98,-36.65,-65.79
10578423,Gm9908,-18.47,-42.90,-43.95,39.70
10578425,AY512931,-47.63,-65.11,-51.45,-28.59
10578427,F11,-30.16,-15.20,-35.65,-46.65
10578448,Cyp4v3 or Klkb1,-15.96,-18.28,-17.63,-12.36
10578477,Fam149a,-64.43,-62.53,-55.85,-74.43
10578493,Tlr3,-62.16,-64.64,-54.35,-68.09
10578504,1700029J07Rik,-71.66,-74.35,-68.11,-72.46
10578515,Ankrd37 or Lrp2bp,-70.64,-65.76,-76.89,-69.28
10578521,Snx25,-92.44,-88.48,-92.64,-95.00
10578539,Slc25a4,-23.91,-9.39,-23.67,-36.67
10578545,Gm12070,-10.27,26.13,-26.65,-20.08
10578547,Helt,-23.97,-89.34,-5.29,40.19
10578557,Ccdc111 or Mlf1ip,83.15,90.19,84.28,74.91
10578572,Stox2,-77.39,-94.49,-71.04,-65.35
10578574,Stox2,-69.16,-89.66,-61.84,-53.85
10578582,D030016E14Rik,94.66,97.61,93.61,91.38
10578613,Rps16 or Rps16-ps2 or LOC100862433 or LOC100505015 or Gm8623,-10.27,26.13,-26.65,-20.08
10578615,Ing2,-41.07,-30.63,-33.70,-58.91
10578619,Cdkn2aip,60.28,72.68,58.69,44.55
10578623,Wwc2,-28.17,-21.74,-29.28,-33.90
10578647,---,-12.23,6.22,-31.65,-12.13
10578649,Odz3,-76.14,-86.19,-57.74,-84.72
10578679,---,-84.36,-91.17,-66.92,-90.86
10578681,---,4.59,14.92,-10.91,14.17
10578683,Eif2s2 or Gm9892,-55.55,-49.07,-48.93,-67.41
10578685,---,-6.68,-37.14,-34.17,53.69
10578688,Rnu2-10,-10.27,26.13,-26.65,-20.08
10578690,Neil3,-24.19,-25.96,-24.79,-21.48
10578703,Spcs3,23.26,41.21,15.56,15.77
10578709,Wdr17,-60.14,-53.13,-74.89,-53.69
10578743,Adam29,-71.17,-89.15,-76.82,-44.41
10578746,BC088983,-42.72,-15.54,-30.35,-76.07
10578757,BC088983 or Fbxo8,30.32,56.79,37.13,-10.87
10578761,---,-31.86,-36.14,-9.03,-68.20
10578763,Sap30,-50.12,-67.23,-19.23,-66.74
10578768,Sap30,78.57,83.52,79.42,70.86
10578771,Galnt7,56.83,74.51,40.54,49.92
10578786,Galntl6,-46.30,-41.93,-33.69,-64.59
10578794,Galntl6,-18.34,-15.97,-18.09,-21.09
10578796,Galntl6,-29.85,-53.88,-31.36,-13.85
10578806,---,-37.88,-36.47,-33.32,-44.04
10578810,Clcn3,-73.94,-61.01,-75.61,-80.80
10578829,Palld,28.82,33.07,10.61,40.33
10578857,Anxa10,-39.72,-58.30,-41.37,-24.30
10578872,---,-32.28,-64.94,-23.96,-13.20
10578874,Gm4975,-51.25,-49.06,-60.97,-44.90
10578880,Tll1,-84.23,-95.12,-74.59,-78.13
10578902,Mir710,-63.51,-50.62,-84.20,-52.22
10578904,Cpe,-55.41,-50.77,-58.25,-56.92
10578916,Sc4mol,40.02,45.28,30.14,43.28
10578922,Klhl2,-7.09,9.33,16.23,-40.29
10578938,Trim75,-36.54,-63.41,-24.79,-27.39
10578941,Trim60 or Trim61,-36.39,-38.54,-45.73,-27.66
10578950,Gm10664,-52.56,-50.02,-58.31,-50.29
10578952,BC030870,-43.69,-48.72,-45.30,-37.70
10578955,---,20.54,-6.16,59.43,0.47
10578957,---,-73.35,-73.49,-83.45,-62.11
10578959,---,23.92,29.54,8.37,31.99
10578962,Gm10661,-52.53,-30.86,-46.65,-81.06
10578964,1810029B16Rik,-58.37,-81.53,-20.40,-66.56
10578973,Npy5r,-38.05,-60.27,-19.96,-35.95
10578979,---,-4.48,-16.82,-24.35,46.59
10578981,---,-64.51,-34.56,-85.81,-69.11
10578984,Tufm,-10.27,26.13,-26.65,-20.08
10578986,Psd3,-60.01,-55.01,-73.96,-50.42
10578989,Psd3,-19.20,-10.72,-20.05,-25.74
10579012,Csgalnact1,-90.24,-80.56,-93.65,-93.99
10579023,Slc18a1,-25.62,-21.45,-28.66,-27.52
10579043,Lzts1,-47.71,-84.25,-37.88,-23.65
10579047,Lzts1,21.43,46.00,24.39,-8.29
10579049,Gm10033,-13.45,21.25,-35.43,-24.99
10579052,Gm10033,-46.76,-11.90,-70.99,-49.44
10579054,4930467E23Rik or Gm15319,-10.27,26.13,-26.65,-20.08
10579060,4930467E23Rik or Gm15319,-10.27,26.13,-26.65,-20.08
10579066,---,60.72,67.15,68.09,45.57
10579070,Zfp868,-42.55,-47.87,-30.17,-48.43
10579079,Zfp869,82.78,91.92,67.74,79.58
10579089,Zfp866 or Zfp963,-23.38,13.28,-43.20,-35.12
10579101,Cilp2,9.51,11.69,29.12,-8.76
10579114,Yjefn3,-63.45,-80.44,-74.69,-32.74
10579119,Ndufa13 or Tssk6,-90.72,-94.60,-70.80,-96.63
10579125,Gatad2a,-13.16,-30.48,0.84,-7.02
10579142,---,-68.13,-59.93,-43.03,-87.82
10579144,Mau2,57.29,64.79,56.85,49.41
10579165,Ncan,-31.65,-51.18,-31.11,-18.73
10579181,Rfxank or Nr2c2ap,20.39,27.48,16.44,17.16
10579199,Slc25a42,-60.71,-58.08,-57.89,-66.44
10579209,Armc6 or Sugp2,-34.55,-30.43,-33.70,-40.15
10579219,Ddx49 or Homer3,-6.33,-6.59,3.97,-15.72
10579234,Upf1,51.24,53.52,49.99,50.07
10579262,Crtc1,-78.74,-86.01,-76.15,-70.54
10579277,Klhl26,-30.73,-18.02,-11.69,-60.99
10579287,Tmem59l,-49.43,-50.34,-73.97,-28.70
10579296,2810428I15Rik,-35.79,-40.82,-30.45,-35.53
10579302,Uba52 or 2810422J05Rik,-10.27,26.13,-26.65,-20.08
10579307,2810422J05Rik or Uba52,78.55,78.25,74.83,81.97
10579313,Ssbp4,-42.44,-42.59,-36.45,-48.14
10579331,Gdf15,-21.95,-21.59,-27.99,-16.14
10579335,Pgpep1,-53.56,-44.89,-55.40,-58.87
10579341,Mpv17l2,14.08,5.47,17.28,19.11
10579347,Ifi30,99.41,99.71,99.32,99.23
10579356,Pik3r2,-3.79,-15.17,3.78,1.03
10579373,Mast3,-16.48,-24.97,-10.37,-15.48
10579406,Arrdc2,92.57,93.65,92.28,91.45
10579422,Kcnn1,83.05,81.87,70.84,91.05
10579437,Ccdc124,-16.61,-16.49,-15.12,-18.14
10579442,Slc5a5,-20.90,-29.64,-29.43,-7.50
10579461,Rpl18a,-10.27,26.13,-26.65,-20.08
10579468,Haus8,94.99,96.52,95.40,91.62
10579479,Nr2f6,6.23,16.86,5.40,-2.08
10579486,Ushbp1,-30.92,-34.01,-42.52,-19.21
10579500,Abhd8,-60.08,-64.07,-65.66,-51.25
10579508,Ano8 or Dda1,-30.60,-6.61,-41.06,-44.53
10579525,Plvap,-44.97,-49.52,-53.28,-33.66
10579532,Bst2,36.29,18.46,57.54,26.37
10579538,Tmem221,59.53,37.96,55.73,75.36
10579543,Nxnl1,-16.48,-35.38,-17.12,-6.81
10579548,Glt25d1 or Unc13a,-10.88,-7.30,-13.97,-12.10
10579550,Unc13a,-13.01,-16.13,-11.89,-10.83
10579554,Unc13a,-43.39,-52.12,-57.42,-24.70
10579600,Jak3,69.81,17.60,70.79,88.46
10579602,B3gnt3,-37.05,-45.95,-39.41,-26.56
10579607,B3gnt3 or Cnot8,33.11,40.55,28.74,29.92
10579609,Fcho1,30.61,34.74,31.58,25.85
10579636,Cyp4f18,18.46,7.44,42.18,6.92
10579649,Cib3,61.93,76.08,64.45,28.48
10579657,Rpl23a or Gm10132 or Gm3362,-10.27,26.13,-26.65,-20.08
10579659,Hmgn2 or Gm7931 or Gm9525 or Gm6750 or Gm6594,-10.27,26.13,-26.65,-20.08
10579663,Eps15l1,44.73,47.61,39.84,47.28
10579691,Calr3,-70.13,-84.11,-75.09,-49.39
10579703,Cherp or 1700030K09Rik,-36.08,-36.13,-42.64,-29.10
10579724,Slc35e1,19.52,18.52,19.78,20.31
10579731,Med26,-8.70,-17.42,-16.95,12.24
10579736,9130011J15Rik,-61.04,-55.87,-62.51,-64.58
10579744,Large,21.37,27.23,7.19,29.88
10579763,---,-22.30,-16.42,-51.34,-4.63
10579765,---,36.44,51.26,16.94,39.91
10579767,---,81.34,83.34,75.50,84.70
10579769,Gapdh,-10.27,26.13,-26.65,-20.08
10579772,---,49.95,54.90,13.88,68.58
10579774,Gm10649,-19.31,-1.67,-29.98,-32.74
10579776,Arhgap10,-74.83,-72.87,-84.93,-64.52
10579799,Tmem184c,-59.98,-47.97,-62.24,-68.14
10579812,Ednra,-36.31,-39.29,-32.93,-38.06
10579823,---,-10.27,26.13,-26.65,-20.08
10579825,Pou4f2,54.06,18.07,59.44,74.70
10579828,Rps25,-10.27,26.13,-26.65,-20.08
10579830,Rbmxl1,-10.27,26.13,-26.65,-20.08
10579833,Lsm6,-10.27,26.13,-26.65,-20.08
10579839,Rpl21,-10.27,26.13,-26.65,-20.08
10579841,---,75.66,77.26,68.18,80.28
10579845,1700011L22Rik,6.14,-11.22,21.07,18.82
10579852,Mmaa,-38.75,-30.22,-50.14,-36.61
10579860,Smad1,81.46,88.68,69.74,82.85
10579872,Tpd52,2.77,-1.84,36.46,-26.84
10579874,Abce1,-86.11,-83.87,-87.94,-86.00
10579894,Hhip,-11.52,-4.66,-21.95,-9.40
10579910,Zc3h15,-56.32,-38.12,-66.28,-61.90
10579913,---,-20.70,-50.19,-53.92,49.53
10579915,Smarca5,-32.17,-13.09,-48.36,-31.88
10579925,Gab1,-57.97,-72.46,-69.08,-38.80
10579939,Usp38,25.61,40.94,39.40,-7.39
10579952,---,39.04,-17.30,40.69,74.71
10579954,---,-40.59,-64.67,-32.84,-23.69
10579958,Il15,96.88,97.50,96.74,96.07
10579969,Zfp330,-60.42,-48.85,-59.78,-70.33
10579974,Tbc1d9,94.41,90.82,93.39,96.84
10579976,Elmod2,-25.53,7.33,-20.34,-55.48
10579987,Scoc,24.64,45.78,13.41,12.34
10579991,---,19.38,6.55,32.06,16.50
10579993,Gm4787 or Adam4,-12.10,0.15,-33.86,-4.05
10579996,Tecr,-93.91,-91.65,-94.17,-94.88
10580010,Pkn1 or Ptger1,55.98,55.81,61.25,51.01
10580033,Cd97,74.62,73.63,79.65,71.05
10580056,Lphn1 or Gm10644,-75.14,-67.41,-72.42,-84.01
10580058,2210011C24Rik,13.46,-20.67,0.04,57.53
10580061,Il27ra,-2.39,-1.75,-2.49,-3.13
10580077,Rln3,-3.38,-21.46,-7.60,35.94
10580080,---,-12.88,-59.40,-13.15,37.85
10580082,Rfx1,30.38,-11.59,54.37,39.12
10580085,Dcaf15,25.09,28.01,32.56,13.65
10580100,Cc2d1a,-11.18,-3.45,-2.76,-25.69
10580131,Nanos3,-18.90,-38.23,-40.68,22.32
10580135,Mir181d,40.11,29.10,21.47,64.45
10580137,Mir181c,-2.44,-25.99,-5.27,38.12
10580139,Zswim4,40.75,43.45,43.96,35.05
10580155,D8Ertd738e,2.18,-6.72,8.19,4.95
10580160,Mri1,-81.33,-86.15,-82.30,-75.36
10580169,Ccdc130,-18.89,-19.64,-18.05,-19.15
10580181,---,59.34,58.20,73.55,38.43
10580183,Ier2,65.95,57.14,78.99,57.98
10580188,Nacc1,-70.99,-62.35,-65.70,-83.13
10580191,Nfix,-23.41,-20.54,-35.33,-13.55
10580202,Dand5 or Gadd45gip1,15.07,15.49,-8.16,36.79
10580210,Rad23a or Gadd45gip1,60.44,73.34,40.22,64.68
10580219,Calr or Gm19820,21.35,20.19,27.68,16.41
10580231,---,46.95,22.30,63.09,50.62
10580233,Gcdh,-84.93,-79.18,-80.81,-91.91
10580247,Mast1,-53.89,-63.61,-54.76,-43.39
10580274,Rnaseh2a,-84.83,-59.48,-87.68,-94.11
10580282,Junb,75.42,71.37,81.07,70.95
10580286,Best2,-42.36,-68.98,-40.02,-22.84
