Probeset_ID,Gene Symbol,AMs,Sample_,Sample_,Sample_
10582390,Aprt,54.10,64.71,21.54,71.13
10582403,Galns,97.54,98.26,94.67,98.77
10582419,Pabpn1l,-14.43,-11.00,-8.83,-30.77
10582427,Cbfa2t3,20.81,10.25,32.80,18.55
10582429,Cbfa2t3,-26.86,-31.12,-43.49,-11.34
10582445,Ankrd11,-52.76,-28.38,-77.86,-45.46
10582458,Ankrd11,-17.30,-52.38,13.32,-9.96
10582464,---,-54.48,-87.52,-25.07,-28.28
10582466,Sult5a1 or LOC100047703,-27.72,-37.80,-19.66,-28.66
10582474,Chmp1a,52.62,54.91,50.03,52.87
10582477,Spata2l,-6.68,-4.46,-15.51,-0.77
10582482,1300018I17Rik,63.98,39.60,58.17,83.83
10582501,Fanca or Zfp276,-22.97,-23.14,-24.71,-20.35
10582545,Mela or Kcnma1,-24.89,-49.92,-10.80,-26.70
10582549,Mela,-17.72,-26.59,-5.43,-44.47
10582551,Dbndd1,-82.32,-62.99,-77.17,-96.11
10582556,---,-54.81,-36.64,-47.11,-75.64
10582558,---,-19.95,-36.52,-13.16,-11.99
10582562,---,-58.80,-55.96,-53.05,-67.27
10582564,---,-19.95,-36.52,-13.16,-11.99
10582568,---,-19.95,-36.52,-13.16,-11.99
10582572,---,-97.49,-93.98,-94.61,-99.78
10582574,---,-19.95,-36.52,-13.16,-11.99
10582578,---,-19.95,-36.52,-13.16,-11.99
10582580,Rn5s20,-89.28,-86.33,-91.85,-89.58
10582582,---,-97.80,-99.40,-94.81,-97.53
10582584,---,-19.95,-36.52,-13.16,-11.99
10582586,1700054N08Rik,-44.22,-45.12,-59.69,-27.76
10582592,Acta1,-23.15,-17.71,-26.60,-26.57
10582599,Nup133,-9.21,-25.49,-3.89,3.94
10582626,Abcb10,-14.57,-11.23,-20.03,-12.81
10582642,Taf5l,72.77,65.53,73.39,78.93
10582647,---,48.22,85.22,51.30,-30.03
10582649,Pgbd5,-50.72,-64.66,-50.56,-37.15
10582658,Agt,-69.97,-50.50,-59.93,-94.05
10582664,2310022B05Rik,-77.31,-87.50,-68.97,-71.68
10582669,Ttc13,-33.15,-41.36,-49.29,-8.31
10582694,Fam89a,78.13,64.25,86.87,79.10
10582699,2810004N23Rik or Gnpat,-47.21,-54.71,-56.44,-21.33
10582708,Exoc8,27.51,37.92,-17.03,56.22
10582712,Egln1,-77.54,-78.15,-69.43,-83.03
10582719,Sipa1l2,-59.52,-67.54,-57.96,-53.15
10582743,Pcnxl2,-50.63,-35.57,-60.55,-57.22
10582778,Gm17296,-8.00,-7.51,-1.65,-14.82
10582809,Tk1,24.31,27.08,21.17,24.37
10582811,Irf2bp2,35.40,28.49,44.38,32.43
10582814,Tomm20,-19.95,-36.52,-13.16,-11.99
10582821,---,-71.71,-70.41,-69.99,-74.98
10582823,Rbm34,-5.63,-28.41,18.68,-5.01
10582835,Hmgb1,-19.95,-36.52,-13.16,-11.99
10582837,---,-9.74,-49.26,10.64,11.88
10582839,Gm9909,-9.14,-18.49,2.41,-11.72
10582843,Itgb1,-39.26,-67.54,-1.38,-45.81
10582845,---,-19.95,-36.52,-13.16,-11.99
10582847,Ccdc7,-68.61,-77.06,-76.74,-51.56
10582860,A530040E14Rik,-19.95,-36.52,-13.16,-11.99
10582862,Arhgef12 or Sp140 or Gm2427,-19.95,-36.52,-13.16,-11.99
10582868,Sp110 or C130026I21Rik,-18.62,-39.49,-10.17,-8.75
10582874,Sp110,-19.95,-36.52,-13.16,-11.99
10582877,A530040E14Rik,-19.95,-36.52,-13.16,-11.99
10582879,Csprs or Gm7609,-19.95,-36.52,-13.16,-11.99
10582882,---,-95.19,-97.40,-90.33,-94.71
10582884,---,-76.12,-42.13,-99.14,-73.35
10582888,---,-94.79,-97.60,-88.52,-96.01
10582890,---,-92.01,-99.76,-52.00,-98.12
10582896,---,-87.64,-84.92,-93.95,-81.89
10582899,---,-93.63,-89.64,-88.46,-98.35
10582916,---,-94.10,-79.87,-99.31,-99.31
10582918,---,-35.48,-52.62,-13.69,-48.74
10582922,---,2.58,-22.42,62.10,-6.54
10582925,Alkbh8,-80.65,-82.28,-71.59,-85.78
10582939,---,-84.94,-94.55,-28.80,-98.48
10582941,Cwf19l2,-88.73,-92.88,-82.61,-89.04
10582958,Gucy1a2,-87.61,-89.77,-75.83,-93.83
10582969,---,-36.40,-36.56,18.73,-78.30
10582973,Kbtbd3,36.48,31.94,51.64,18.03
10582978,8430410K20Rik,-37.40,-54.12,-53.56,-2.16
10582981,Tfdp1,-13.81,-20.64,-13.32,-8.54
10582983,---,-19.95,-36.52,-13.16,-11.99
10582985,Casp1,86.15,81.57,83.71,91.86
10582997,Casp4,67.06,60.30,70.06,69.38
10583008,Casp12,-62.05,-60.44,-47.72,-80.70
10583021,Pdgfd,-58.33,-53.02,-87.92,-43.31
10583032,---,21.56,35.31,26.24,-1.16
10583034,Dcun1d5,-44.55,-62.06,-28.96,-36.84
10583044,Mmp13,-20.97,-23.30,-18.89,-20.64
10583056,Mmp12 or Mmp1b,41.48,42.32,29.05,49.58
10583071,Mmp3,-13.90,-16.04,-13.71,-12.35
10583080,Mmp1a,-13.36,40.79,-38.34,-32.63
10583090,Mmp10,-46.20,-38.73,-24.61,-80.54
10583100,Mmp8,41.62,41.26,29.91,49.01
10583112,Mmp27,-74.57,-49.21,-79.26,-90.97
10583122,Mmp20,21.14,53.41,-27.73,36.51
10583133,Mmp7,-18.93,-23.86,-14.87,-18.63
10583142,Rpl29 or Gm8580,-19.95,-36.52,-13.16,-11.99
10583145,Tmem123,38.52,36.64,28.05,50.43
10583150,---,-7.32,16.41,12.44,-46.26
10583159,1700128F08Rik,-12.47,42.51,-16.18,-54.68
10583163,Trpc6,-57.75,-22.08,-58.73,-97.66
10583179,Pgr,-67.42,-41.35,-71.55,-86.97
10583195,---,-29.27,-22.40,-19.89,-53.23
10583197,---,-95.61,-95.55,-89.45,-98.64
10583199,---,-25.20,-26.73,-34.37,-13.35
10583201,---,-88.64,-61.61,-90.67,-98.39
10583203,Phxr4,-28.69,-56.56,2.06,-34.25
10583207,Maml2,20.35,20.99,-5.58,41.98
10583215,Mtmr2,-67.37,-81.38,-76.83,1.60
10583228,Fam76b,-40.95,-78.69,-12.01,-13.12
10583242,Sesn3,-98.12,-99.80,-95.66,-97.93
10583254,Cwc15,20.31,28.60,-12.85,40.85
10583262,---,21.09,74.36,-5.08,-21.71
10583264,Mre11a,-29.29,-59.01,-25.71,-4.69
10583286,Gpr83,-24.72,-13.09,-14.02,-63.97
10583291,2200002K05Rik,-35.98,-19.39,-41.63,-49.39
10583297,Taf1d,37.43,20.21,51.49,37.49
10583310,Taf1d,-28.23,-35.30,15.80,-60.28
10583312,Taf1d,-7.08,-31.12,28.88,-13.35
10583314,Taf1d,66.24,62.83,74.00,60.65
10583316,Taf1d,-77.82,-70.21,-69.36,-89.27
10583318,Taf1d,-19.95,-36.52,-13.16,-11.99
10583320,BC017612,-41.60,-47.72,-42.36,-34.83
10583324,---,-26.57,-34.79,-39.00,-7.97
10583326,Slc36a4,98.86,98.27,99.39,98.89
10583340,Npm1 or LOC100046628,-19.95,-36.52,-13.16,-11.99
10583343,---,61.86,48.40,73.67,61.38
10583345,---,-6.95,-14.12,34.56,-29.39
10583347,Chordc1,-81.83,-85.86,-83.57,-70.99
10583359,Ubtfl1,-17.21,-11.53,-9.14,-33.82
10583363,---,96.60,96.83,96.72,96.14
10583365,Mbd3l2,-22.82,-7.64,-82.73,-12.32
10583371,Mbd3l1,-2.69,-3.32,59.70,-38.27
10583376,Olfr829,-30.26,49.24,-57.70,-77.64
10583378,Olfr830,-35.64,-28.76,-30.88,-48.16
10583380,Olfr832,10.01,79.27,47.72,-96.39
10583382,Olfr834,-30.18,-12.54,-30.77,-54.94
10583384,---,-57.74,-89.97,-16.21,-65.55
10583386,Olfr835,-23.52,-3.00,-18.90,-55.84
10583388,Olfr836,-32.85,-11.75,-53.13,-47.97
10583390,Olfr837,-52.84,-19.41,-71.59,-77.95
10583392,---,43.86,89.04,-12.06,-16.14
10583394,Olfr845,-6.24,-1.51,-3.01,-15.45
10583396,Olfr849,-20.83,-30.81,-22.39,-11.86
10583398,Olfr851,-27.86,-7.09,-17.13,-84.51
10583400,Olfr855,-32.45,-7.85,-32.20,-82.91
10583402,Zfp317,-50.59,-66.27,-69.49,9.81
10583416,---,61.11,28.59,79.54,60.95
10583418,Olfr857,-57.18,-35.31,-43.59,-90.00
10583421,---,-16.16,57.98,-73.33,-33.97
10583423,Olfr58,-52.58,-49.35,-84.58,-27.17
10583426,Olfr859,-36.37,-50.93,-26.43,-33.44
10583428,Olfr77,-13.99,1.07,6.13,-55.80
10583432,---,25.20,74.22,-10.37,-6.04
10583434,Olfr868,-20.00,-19.08,-3.32,-64.10
10583436,Olfr869,-24.05,-28.98,-6.31,-45.66
10583438,Olfr871,-31.55,-10.11,-34.80,-58.48
10583441,Olfr872,-36.65,-40.94,-20.36,-55.36
10583444,Olfr39,-21.54,-4.66,-21.33,-51.28
10583446,Olfr873,-2.53,38.80,16.57,-40.87
10583448,Rpl21,-19.95,-36.52,-13.16,-11.99
10583450,Zfp846,-93.82,-90.01,-94.57,-95.71
10583459,5730577I03Rik,-67.02,-64.31,-63.88,-72.76
10583465,Ubl5 or Fbxl12,46.10,54.42,16.58,66.70
10583472,Pin1 or Pin1-ps1,21.45,27.60,-23.66,58.84
10583478,Rdh8,13.52,62.35,-5.76,-18.68
10583485,A230050P20Rik or Angptl6,41.86,13.61,54.25,52.92
10583496,Ppan,-78.41,-68.21,-89.08,-74.37
10583508,Mrpl4,-23.62,-27.33,-15.37,-27.69
10583519,Icam1,60.14,55.79,54.16,68.41
10583529,Icam4,-18.37,-41.97,-10.78,-7.25
10583535,Icam5,-41.85,-16.94,-55.63,-61.67
10583548,Raver1-fdx1l or Raver1,-78.60,-49.00,-72.83,-97.40
10583551,Pde4a,-5.69,-9.00,-11.45,3.87
10583573,Atg4d or Kri1,-43.58,-23.00,-64.83,-39.92
10583586,Slc44a2,50.50,40.01,60.44,52.84
10583610,Ilf3,-37.13,-31.03,-48.12,-33.60
10583634,Qtrt1,-14.26,-10.48,-23.14,-8.33
10583647,Dnm2 or Tmed1,96.95,98.51,89.04,98.62
10583669,AB124611,-20.03,-17.49,-22.92,-19.47
10583676,Carm1 or Yipf2,18.34,20.56,-0.92,35.56
10583694,1810026J23Rik or Yipf2,-76.20,-71.77,-75.61,-80.29
10583697,Smarca4,5.34,20.85,-33.62,28.00
10583732,Ldlr,58.70,69.19,41.12,65.24
10583753,Gm6484,-40.84,-35.26,-21.76,-73.66
10583759,Ccdc159,-50.12,-77.62,-13.25,-64.06
10583773,BC018242,-50.54,-38.23,-56.71,-57.61
10583785,2310047B19Rik,59.34,64.20,39.12,68.29
10583788,Prkcsh,-24.75,-22.11,-40.99,-10.00
10583806,Gm6581,83.45,83.62,82.85,84.09
10583809,Cnn1,-44.02,-40.06,-31.11,-65.41
10583817,Pigyl,26.49,30.29,13.65,31.74
10583820,Zfp872,-78.36,-86.44,-59.14,-85.56
10583825,Zfp809,32.29,26.52,12.06,56.11
10583834,Anln or 9530077C05Rik,-36.67,-24.56,-20.42,-74.11
10583847,Bbs9,58.27,56.16,36.08,76.33
10583870,Bmper,-83.09,-70.74,-86.81,-89.80
10583887,Npsr1,-20.16,-5.94,-18.53,-49.46
10583898,Gm10701,-5.94,11.17,18.46,-42.15
10583900,Cypt4 or Cypt10 or Cypt9,-21.21,-2.31,-15.75,-70.58
10583903,---,5.08,-21.34,65.31,-26.88
10583905,Sept7,-49.05,-77.28,-34.45,-13.16
10583920,Eepd1,87.66,88.16,83.78,90.63
10583929,B3gat1,-48.05,-36.95,-44.26,-62.80
10583942,Thyn1,72.36,65.66,75.51,74.94
10583952,Ncapd3,-72.36,-85.02,-70.31,-53.20
10583992,Igsf9b,-49.26,-38.15,-49.13,-60.98
10584013,---,-20.43,-15.24,-5.55,-41.55
10584015,Spata19,-40.43,-33.38,-7.05,-99.07
10584024,Opcml,-53.04,-63.12,-30.03,-69.43
10584034,Snx19,5.76,16.39,-10.30,9.32
10584047,Adamts8,-35.95,-32.33,-21.72,-56.50
10584057,Zbtb44,-91.78,-93.24,-89.20,-91.82
10584067,Zbtb44,-95.87,-95.36,-94.19,-97.68
10584069,---,10.69,73.19,-36.88,-3.83
10584071,Prdm10,16.70,34.81,-18.21,31.96
10584095,Nfrkb,-28.67,-51.77,-21.78,-14.37
10584120,---,3.45,-25.15,36.65,1.90
10584122,Rpl21,-19.95,-36.52,-13.16,-11.99
10584124,Arhgap32,-50.33,-52.11,-57.31,-43.21
10584138,Kcnj1,-50.39,-49.38,-60.96,-41.32
10584142,Ets1,-78.74,-84.41,-84.39,-68.07
10584162,Tmed2,-19.95,-36.52,-13.16,-11.99
10584165,Kirrel3,-49.22,-43.74,-44.17,-61.57
10584187,St3gal4 or 4930581F22Rik,-43.09,-39.98,-22.53,-69.31
10584194,Srpr,-1.98,1.52,-22.36,4.04
10584200,Rpusd4,11.56,29.94,-4.73,10.25
10584208,Cdon,-11.61,-14.99,-12.54,-7.32
10584229,---,-44.02,-60.55,-43.24,-29.51
10584231,Pus3,-20.83,-40.42,19.97,-42.27
10584236,Pate2,-21.49,-22.52,25.18,-75.48
10584244,---,-22.81,-20.16,-11.71,-53.54
10584248,Gm7257,-33.51,-61.32,-24.39,-17.00
10584252,Gm9513,9.87,64.68,19.97,-56.65
10584254,Acrv1,-54.38,-29.53,-94.17,-36.75
10584259,Fez1,-59.07,-43.33,-47.25,-84.50
10584271,Tmem218,-17.54,-35.08,2.52,-18.11
10584276,Sec61g or Gm20094 or Gm4184 or Gm11575 or Gm10177,-19.95,-36.52,-13.16,-11.99
10584280,Hepacam,-39.48,-25.53,-45.47,-51.52
10584288,Robo4,-14.10,-23.72,-9.52,-10.90
10584309,BC024479,-77.29,-59.60,-69.24,-93.50
10584315,---,-79.38,-85.13,-50.07,-92.63
10584317,Esam,-32.99,-24.74,-57.55,-26.68
10584325,Vsig2,-39.99,-68.17,-34.30,-25.68
10584334,Siae,64.51,64.22,55.45,74.18
10584350,Tpt1,-19.95,-36.52,-13.16,-11.99
10584352,Olfr874,39.68,73.74,-8.45,32.03
10584354,Olfr875,44.20,65.51,49.24,-1.27
10584356,Olfr876,-27.22,-9.06,-21.58,-56.34
10584358,Olfr877,-10.48,-1.20,12.56,-54.80
10584360,Olfr145,13.66,46.02,45.80,-33.40
10584362,Olfr878,-30.72,-6.79,-26.08,-80.36
10584364,Olfr881,-28.64,-15.70,-61.81,-20.28
10584366,Olfr883,-4.34,46.17,25.49,-63.92
10584368,Olfr884 or Olfr885,-48.83,-42.29,-22.11,-92.56
10584370,Olfr885 or Olfr884,-19.95,-36.52,-13.16,-11.99
10584372,Olfr887,-5.91,15.40,-1.43,-30.45
10584374,Olfr888,-20.64,-18.75,-10.41,-38.75
10584376,Olfr889,-30.97,-20.78,-31.91,-42.67
10584378,Olfr890,-20.19,-1.55,-10.15,-79.31
10584380,---,-57.30,-28.66,-94.70,-41.60
10584382,Olfr893,-59.93,-16.23,-82.31,-87.50
10584384,Olfr894,-24.99,4.30,-16.05,-89.76
10584386,Olfr143,-8.21,0.00,25.66,-69.32
10584388,Olfr895,-46.86,-28.79,-52.27,-62.66
10584391,---,-11.35,44.93,-13.52,-75.27
10584393,---,-32.09,-16.21,-44.63,-43.01
10584395,Olfr25,-17.31,11.20,-31.23,-49.61
10584399,Olfr898,-31.81,-4.42,-35.78,-68.69
10584401,Olfr250 or Olfr899,-21.53,-9.29,-16.62,-60.49
10584403,Olfr251 or Olfr900,-0.78,43.64,43.00,-55.85
10584405,Olfr147,-12.99,18.38,17.84,-74.89
10584407,Olfr901,-23.39,56.32,-81.38,-33.91
10584409,Olfr902,19.29,62.46,0.88,-12.64
10584411,---,-18.61,9.64,-24.71,-48.21
10584414,Olfr904,-19.93,-26.15,-0.74,-54.36
10584416,Olfr905,-28.80,6.27,-55.08,-48.29
10584418,Olfr906,-25.40,-21.62,-6.03,-57.38
10584420,Olfr907,-45.07,-29.61,-16.48,-91.06
10584422,Olfr908,41.85,67.52,54.90,-12.09
10584424,Olfr911-ps1,-10.81,-5.28,-7.50,-36.69
10584426,Olfr910,-7.58,51.57,-26.58,-27.35
10584428,Olfr912,-0.02,-19.29,79.48,-51.86
10584431,Olfr913,-15.84,-14.75,-17.13,-15.74
10584433,Olfr914,-14.75,49.46,-51.93,-34.62
10584435,Vwa5a,1.39,-5.84,0.21,7.86
10584458,Olfr920,22.26,-31.62,45.05,57.18
10584460,Olfr921,-17.84,-21.72,-6.34,-30.64
10584462,Olfr922,38.28,-10.65,91.20,-35.97
10584466,Olfr923,-70.15,-76.33,-83.03,-48.18
10584468,Olfr924,-26.38,-38.15,-18.19,-25.30
10584470,Olfr26 or Olfr933,-31.40,-1.65,-43.34,-81.08
10584472,Olfr926,-20.18,-29.80,-1.37,-40.16
10584476,Olfr930,-13.56,17.04,-1.61,-74.51
10584479,Olfr933,-33.38,3.03,-88.14,-24.90
10584481,---,30.63,36.97,47.10,9.02
10584484,Olfr27 or Olfr242,-50.63,-43.34,-51.04,-57.44
10584486,Olfr943,-22.89,-48.70,-5.56,-26.32
10584488,Olfr944,-1.82,38.25,17.49,-40.01
10584490,Olfr951 or Olfr954,-48.80,-46.66,-23.49,-82.61
10584492,Olfr954,46.03,44.51,84.24,-38.40
10584494,Olfr148,-0.77,52.40,-0.98,-37.04
10584496,Olfr960,-10.75,53.20,-64.81,-17.28
10584498,Olfr961,-7.20,49.40,-34.00,-19.94
10584500,Olfr963,75.55,94.84,70.84,14.02
10584502,Olfr965,-16.47,-34.85,20.55,-31.47
10584504,Olfr150 or Olfr919,-25.26,-16.74,-23.36,-40.20
10584506,Olfr967,-0.11,31.79,34.76,-40.29
10584508,Olfr969,-53.91,-24.65,-63.15,-77.45
10584510,Olfr970,-20.92,-5.41,-28.35,-41.12
10584512,Olfr971,-27.80,-41.83,-20.81,-23.06
10584514,Olfr972,-65.24,-62.33,-45.38,-86.37
10584516,Olfr229,-37.64,-25.79,-18.85,-77.34
10584518,Olfr974,-2.62,20.64,-13.34,-6.94
10584520,Olfr978,-5.16,29.87,17.00,-50.47
10584522,Olfr981,-0.19,68.17,-42.94,-16.91
10584524,1700001J11Rik,-85.98,-33.40,-93.57,-97.69
10584526,Olfr982,0.79,37.11,-7.17,-16.80
10584528,Tmem225,-43.52,-56.55,-55.26,-24.67
10584535,---,64.74,53.37,59.61,76.52
10584537,Olfr986,30.74,46.81,82.70,-67.65
10584541,Zfp202,39.13,48.51,-26.17,76.82
10584549,Scn3b,-33.50,-38.68,-29.91,-32.63
10584561,9030425E11Rik,2.39,5.82,-5.86,10.98
10584572,Hspa8,71.50,76.09,51.48,85.73
10584576,Snord14c or Snord14d or Hspa8,79.10,71.21,88.45,75.66
10584578,Snord14c or Snord14d or Hspa8,-19.95,-36.52,-13.16,-11.99
10584580,Snord14e or Hspa8,51.66,43.01,57.48,54.25
10584582,---,19.51,72.71,-8.99,-13.73
10584584,Bsx,-2.25,1.61,-0.63,-6.82
10584589,Mir100,-46.31,50.72,-98.97,-87.61
10584591,Mirlet7a-2,-8.82,-8.56,37.69,-49.06
10584593,---,-54.71,-61.31,-39.01,-69.22
10584595,2610203C20Rik,-56.83,-47.92,-56.05,-68.10
10584598,Mir125b-1,-52.32,-37.55,-50.31,-69.80
10584600,---,-52.12,-51.44,-42.18,-66.96
10584602,Gm10690,77.71,84.46,58.14,84.92
10584604,Trim29,21.57,22.13,16.25,29.97
10584615,Pvrl1,-9.34,-17.40,-15.69,6.49
10584624,---,-7.76,14.32,-0.68,-34.20
10584628,Thy1,-55.09,-77.58,-47.97,-45.09
10584634,Usp2,-7.73,-10.08,-5.12,-8.06
10584653,C1qtnf5 or Mfrp,-40.16,-49.94,-28.73,-40.69
10584674,Mcam,83.43,83.26,77.41,89.61
10584691,Ccdc153,-22.86,-20.91,-14.67,-36.93
10584698,Nlrx1,-11.97,-55.05,12.95,-1.48
10584700,Dpagt1,99.64,96.86,98.79,100.00
10584710,H2afx,-0.02,0.16,3.73,-2.09
10584712,Hyou1,-41.61,-30.44,-59.11,-33.22
10584741,Slc37a4,-66.48,-84.88,-36.01,-69.82
10584752,Rps25 or Ccdc84,-19.95,-36.52,-13.16,-11.99
10584758,Fam103a1 or Gm10767 or Gm4199,-19.95,-36.52,-13.16,-11.99
10584760,Gm10023 or C030014I23Rik or LOC100504832,10.18,43.34,-16.47,6.36
10584762,Bcl9l,-38.57,-29.33,-47.41,-40.17
10584777,Ddx6,30.26,23.22,42.65,26.24
10584787,Treh,-35.08,-27.93,-34.05,-45.29
10584803,Ift46,27.53,13.39,5.39,60.03
10584819,---,-8.11,45.80,-24.49,-41.11
10584821,Cd3d,-6.95,-9.45,-14.51,-2.31
10584827,Mpzl2,-52.14,-44.34,-49.74,-63.47
10584835,Mpzl3,-60.19,-32.98,-79.63,-66.64
10584841,Amica1,-10.34,-6.74,-11.87,-12.01
10584855,Scn2b,-49.36,-19.90,-74.94,-68.18
10584862,Scn4b,-43.05,-64.92,-19.11,-56.51
10584870,Tmprss13,-29.33,-9.18,-40.29,-61.64
10584883,Fxyd6,-59.82,-58.22,-58.73,-62.57
10584891,Fxyd2,-49.39,-82.09,-24.22,-48.84
10584901,Dscaml1,-27.06,-20.59,-25.82,-36.18
10584941,Bace1,-90.19,-82.71,-88.71,-96.28
10584954,Pcsk7 or Rnf214,23.48,13.05,-11.70,66.13
10584975,Sidt2,-50.29,-68.47,9.60,-80.89
10584977,Sik3,-75.82,-72.37,-77.87,-76.46
10585005,Apoa1,-44.72,-40.02,-65.63,-32.24
10585010,Apoa4,-37.94,-15.83,-48.98,-56.43
10585015,Apoa5,-54.91,-56.26,-49.24,-59.28
10585022,Zfp259,23.40,28.74,-5.68,44.65
10585037,Bud13,-21.30,-7.34,-48.79,-7.61
10585048,Cadm1,-41.14,-39.01,-42.03,-42.64
10585068,Fam55d,-37.35,-39.26,-42.07,-31.21
10585085,---,-30.39,-47.86,-17.40,-30.78
10585091,Nhp2l1,-19.95,-36.52,-13.16,-11.99
10585093,Gm8884,51.59,59.02,70.27,14.56
10585097,Gm5617,25.61,36.05,-6.71,48.66
10585099,Usp28,-63.20,-88.65,-36.27,-55.92
10585129,Zw10,13.32,-0.12,14.11,26.53
10585146,Tmprss5,-6.44,41.03,3.02,-49.23
10585162,Gm4894,41.99,69.76,28.11,12.54
10585169,Drd2,-39.22,-18.42,-43.91,-64.31
10585180,Ncam1 or Gm11149,-33.94,-0.16,-40.87,-79.17
10585186,1600029D21Rik,91.35,89.85,91.85,91.93
10585194,Il18,100.00,100.00,100.00,100.00
10585201,Timm8b or AU019823,48.65,49.92,56.72,39.30
10585206,Pih1d2,-34.00,-29.40,-65.09,-15.60
10585214,Cryab or Hspb2,-56.85,-58.17,-66.39,-48.62
10585224,Fdxacb1 or 1110032A03Rik,-29.21,-76.98,-51.38,54.85
10585233,Alg9,83.78,80.78,86.61,83.44
10585249,Ppp2r1b,62.25,54.68,66.56,65.04
10585268,Btg4,-25.79,-6.08,-49.27,-50.46
10585276,Pou2af1,-24.18,-18.75,-28.49,-25.37
10585282,---,-26.01,-13.33,-27.75,-42.19
10585284,---,66.14,69.99,70.64,57.11
10585286,Arhgap20 or 9230115E21Rik,-23.05,-16.48,-34.33,-20.77
10585301,Rdx or 9830163H01Rik,0.88,-10.95,0.90,5.58
10585318,Rdx or 9830163H01Rik,-48.60,-45.29,-61.86,-37.64
10585325,9830163H01Rik,-53.47,-65.57,-55.40,-40.38
10585328,4930510E17Rik,28.28,62.92,49.24,-30.49
10585331,Exph5,-52.27,-52.21,-44.51,-60.30
10585338,Kdelc2,-60.59,-88.06,-53.09,-35.07
10585347,4930550C14Rik,-80.36,-88.73,-51.93,-92.94
10585358,Npat,22.88,-2.69,25.23,43.20
10585377,---,-49.00,-14.12,-84.09,-50.84
10585379,---,-4.66,-2.90,0.00,-20.92
10585381,Slc35f2,-93.43,-63.39,-97.59,-99.58
10585390,Sln,-10.86,-8.48,-19.92,-5.21
10585395,Siva1,-14.23,3.27,-50.07,-1.66
10585398,Gldn,-32.13,0.00,-77.45,-61.79
10585410,Sh2d7 or Cib2,21.87,50.28,-0.61,9.81
10585417,Idh3a,-60.70,-69.79,-47.37,-61.48
10585428,Dnaja4,-83.37,-77.65,-85.04,-85.43
10585438,Crabp1,-59.73,-63.56,-46.40,-68.69
10585444,Ireb2,-95.10,-96.85,-92.21,-95.79
10585467,Agphd1,-88.61,-73.69,-91.93,-95.80
10585474,Psma4 or AY074887,62.98,52.13,63.64,70.42
10585484,Chrna5,-54.30,-19.06,-58.16,-90.11
10585494,Ube2q2,-19.95,-36.52,-13.16,-11.99
10585509,Fbxo22,-81.29,-77.65,-92.24,-63.46
10585517,AI118078,-43.70,-30.70,-23.01,-79.12
10585533,Dnajb6,-19.95,-36.52,-13.16,-11.99
10585535,Isl2,-17.87,-34.35,48.91,-59.94
10585543,Gm7444,-47.48,-67.23,-20.16,-62.13
10585545,Rcn2,-82.78,-70.25,-92.02,-83.25
10585555,Pstpip1,-23.15,-10.11,-26.24,-43.01
10585572,Hmg20a,-89.16,-81.84,-92.22,-91.49
10585586,Ube2s,-19.95,-36.52,-13.16,-11.99
10585588,Cspg4,-4.04,11.64,-14.97,-3.63
10585599,Imp3,19.39,8.67,31.66,15.32
10585601,Snupn,-55.80,-71.16,-24.39,-68.52
10585610,Ptpn9 or Gm10658,-39.22,-44.92,-24.38,-47.18
10585625,Sin3a,-64.94,-73.60,-47.95,-68.35
10585652,Man2c1,81.58,85.28,83.30,74.46
10585680,---,-54.82,-19.32,-55.65,-80.90
10585682,Trcg1,-8.83,-17.15,48.53,-48.40
10585697,---,92.83,92.53,91.38,94.28
10585699,Fabp5,-19.95,-36.52,-13.16,-11.99
10585703,Rpp25,-61.93,-84.02,-45.00,-56.04
10585706,Cox5a,59.84,50.96,59.21,68.06
10585713,2310046O06Rik,-36.97,13.89,-74.90,-39.39
10585721,Scamp2,-14.86,-11.50,-0.03,-31.39
10585732,Ulk3,52.17,-14.50,83.76,54.11
10585749,Cyp1a1,-15.72,-1.56,-26.36,-52.05
10585759,Edc3,-49.09,-43.92,-37.59,-61.52
10585767,Ubl7,-37.22,-39.13,-61.63,-0.03
10585778,Sema7a,-59.46,-56.95,-64.01,-56.72
10585794,Cyp11a1,-22.50,-27.46,-14.30,-30.39
10585803,Stra6,-41.98,-22.18,-63.89,-47.70
10585823,1600029O15Rik,-40.17,46.29,-84.11,-59.67
10585825,Stoml1,-52.09,-50.17,-38.68,-67.58
10585834,6030419C18Rik,-75.97,-73.48,-68.37,-84.81
10585840,Cd276,-79.38,-56.26,-86.38,-88.15
10585842,Nptn,-29.25,-41.45,-40.29,1.41
10585851,Hcn4,-43.32,-6.03,-54.40,-83.91
10585860,Adpgk,-54.40,-76.50,-40.24,-40.66
10585874,Hexa,91.86,92.36,89.77,93.26
10585889,Celf6,-19.28,-17.10,-6.30,-43.58
10585905,Parp6,-29.18,-36.95,-36.79,-15.24
10585932,Pkm,-38.98,-53.23,-46.77,-15.45
10585940,4933407I18Rik,-63.37,-21.46,-76.37,-86.99
10585942,Gramd2,-55.97,-58.69,-39.35,-71.87
10585956,Myo9a,53.05,31.30,58.36,65.59
10585970,Myo9a,61.13,52.58,69.20,61.44
10585972,---,-70.08,-83.28,-82.73,-36.91
10585974,Myo9a,-54.31,-84.64,-51.59,-7.69
10585976,---,-87.73,-91.97,-98.42,-45.52
10585978,Myo9a,-72.05,-94.70,-65.52,-27.02
10585980,---,-60.94,-78.18,-77.09,-16.03
