Probeset_ID,Gene Symbol,DC Lu CD24+,Sample_,Sample_
10594320,Gm10653 or Rps2 or Gm8842 or Gm10420 or Gm5978,93.98,93.48,94.26
10594322,Pias1,30.93,27.71,34.08
10594340,Skor1,66.25,67.44,64.68
10594353,Map2k5,1.37,6.53,-5.53
10594377,2300009A05Rik,-55.72,-29.93,-78.11
10594381,Iqch,-38.16,-25.64,-55.42
10594404,Smad3,-54.58,-50.50,-58.60
10594418,Smad6,-52.05,-51.13,-53.02
10594426,Zwilch or Lctl,-40.30,-37.54,-43.39
10594447,Map2k1,45.90,43.20,48.77
10594460,Dis3l,-60.15,-59.37,-60.89
10594480,Rab11a,-56.01,-52.97,-58.82
10594490,Slc24a1,69.42,74.65,62.78
10594501,Ptplad1,-83.05,-86.60,-79.16
10594513,---,14.10,-32.05,59.67
10594515,Rnu5g,93.28,82.23,97.56
10594517,Kbtbd13,70.21,84.33,47.56
10594519,Ostb,-50.85,-56.90,-45.38
10594524,Ankdd1a,65.61,75.07,53.86
10594538,Plekho2,97.02,97.57,96.62
10594540,Plekho2,90.52,90.18,90.78
10594549,Gm10144,73.68,54.24,83.51
10594551,Zfp609,-57.25,-56.44,-58.16
10594561,Trip4,-76.31,-77.27,-75.33
10594582,Snx22 or Ppib,-16.48,-38.20,-5.62
10594590,Snx1,86.41,89.02,82.83
10594607,---,-10.93,-16.42,-6.65
10594609,Fbxl22,-26.98,-16.45,-39.60
10594613,Usp3,1.60,14.94,-10.46
10594631,Aph1b,98.18,98.37,97.82
10594636,Ppp1r2 or Ppp1r2-ps3,93.98,93.48,94.26
10594638,Aph1c,88.19,91.45,84.45
10594645,Rab8b,91.65,92.02,91.33
10594652,Lactb,70.06,72.40,67.58
10594661,Tpm1,-83.76,-83.44,-84.05
10594679,Tln2,-73.63,-85.27,-62.66
10594745,Mir190,-44.48,-33.32,-58.35
10594747,C2cd4b,-48.19,-21.22,-76.21
10594750,C2cd4a,86.50,81.93,90.09
10594752,Rpl7a,93.98,93.48,94.26
10594754,Foxb1,64.72,58.86,69.39
10594758,Gcnt3,-32.33,-33.88,-30.95
10594762,Fam81a,-48.11,-42.24,-54.57
10594774,Ccnb2,7.10,5.70,8.28
10594785,Rnf111,41.53,52.22,31.42
10594798,---,84.92,80.40,88.50
10594800,Fam63b,-69.22,-71.56,-66.62
10594802,Fam63b,-10.58,-24.60,2.51
10594812,Lipc,-40.03,-43.05,-37.15
10594825,Aqp9,-1.00,-1.31,-0.72
10594835,Polr2m,-93.87,-93.59,-94.31
10594840,Myzap,-42.23,-36.15,-49.19
10594855,Cgnl1,-13.11,-13.52,-12.62
10594879,Tcf12,-13.09,-1.89,-23.37
10594904,Uba52 or 2810422J05Rik,93.98,93.48,94.26
10594907,Rpl7a,93.98,93.48,94.26
10594909,Gm10641,50.31,59.84,37.44
10594911,Tex9,-64.63,-72.39,-55.90
10594928,Pigb or Ccpg1,-78.20,-72.55,-82.21
10594946,Rpl36,93.98,93.48,94.26
10594948,Unc13c,-89.81,-92.99,-86.68
10594963,Unc13c,-78.86,-80.53,-76.58
10594965,Unc13c,-27.10,-28.56,-25.13
10594967,Unc13c,-36.71,-37.75,-35.64
10594969,Unc13c,-24.42,-26.10,-22.87
10594971,Unc13c,-40.67,-42.42,-38.82
10594973,Unc13c,-46.06,-48.35,-43.52
10594986,Rpl17,93.98,93.48,94.26
10594988,Mapk6,14.94,31.06,-4.23
10594998,Leo1,29.51,-17.51,65.86
10595000,Tmod3,49.53,50.59,48.48
10595013,Tmod2,-47.10,-61.21,-36.13
10595033,Scg3,-66.10,-69.46,-63.04
10595046,---,50.64,45.89,54.99
10595048,---,-10.08,-10.99,-9.01
10595050,Gfral,-34.64,-73.66,-0.55
10595059,Hcrtr2,-55.67,-57.47,-53.92
10595070,Fam83b,-32.27,-25.73,-42.46
10595079,---,63.62,73.87,46.32
10595081,Tinag,-27.03,-17.76,-39.79
10595094,2310046A06Rik,-84.02,-98.64,-53.51
10595109,Lrrc1,-71.53,-72.40,-71.07
10595126,Fbxo9,-97.81,-96.76,-98.57
10595140,Rn7sk,90.06,78.71,96.32
10595142,Omt2a,-41.51,-46.70,-36.79
10595145,---,-15.28,-6.09,-29.76
10595148,Gsta2 or Gm10639 or Gsta1 or Gm3776,93.98,93.48,94.26
10595156,Dppa5a,-33.18,-66.53,-14.23
10595159,Ooep,-51.63,-71.41,-35.01
10595165,---,-31.44,-40.90,-23.43
10595169,Ddx43,66.93,67.22,66.79
10595171,E330016A19Rik,51.54,50.25,52.32
10595183,Eef1a1,34.89,33.07,36.90
10595189,Slc17a5,-85.97,-88.28,-82.99
10595202,---,39.41,-4.14,70.43
10595205,2410127L17Rik,93.98,93.48,94.26
10595209,Gm10635,-6.08,-13.99,2.26
10595211,Col12a1,-58.36,-58.45,-58.18
10595280,Cox7a2,-80.47,-80.68,-80.30
10595288,Tmem30a,18.09,25.89,11.25
10595298,Filip1,-34.95,-30.48,-39.76
10595306,Impg1,-34.35,-23.59,-47.84
10595324,Htr1b,-15.14,-21.27,-10.38
10595327,Phip,19.39,28.04,11.34
10595371,Hmgn3,-6.44,-10.20,-3.36
10595382,Lca5,-54.28,-73.74,-35.16
10595392,Elovl4,-64.59,-72.88,-55.39
10595400,---,-42.87,-26.10,-59.59
10595402,Fam46a,79.85,77.91,81.24
10595404,Fam46a,84.51,85.64,83.61
10595407,Ibtk,-29.19,-19.76,-37.82
10595439,---,8.95,12.39,6.01
10595441,Rpl7a,93.98,93.48,94.26
10595443,Tpbg,41.96,55.30,27.34
10595447,---,-74.53,-74.66,-74.29
10595452,Ube2cbp,-80.46,-78.14,-82.54
10595466,Pgm3 or Dopey1,-78.02,-82.87,-71.20
10595480,Me1,91.60,90.26,92.71
10595496,Snap91,-42.14,-35.39,-49.78
10595529,4922501C03Rik,-57.72,-64.43,-49.98
10595560,Tbx18,-68.55,-69.35,-67.73
10595570,Slc25a40,-94.06,-96.37,-91.35
10595573,Snx14,-70.39,-71.77,-69.18
10595604,Syncrip,-53.65,-51.83,-55.25
10595614,Snhg5,-29.21,-26.77,-31.57
10595620,---,93.98,93.48,94.26
10595622,---,93.98,93.48,94.26
10595624,---,-51.42,-34.29,-69.25
10595626,---,93.98,93.48,94.26
10595628,---,93.98,93.48,94.26
10595630,Gm2382 or Mthfs,93.98,93.48,94.26
10595633,Bcl2a1d or Bcl2a1a or Bcl2a1b or Bcl2a1c,93.98,93.48,94.26
10595636,---,93.98,93.48,94.26
10595638,---,93.98,93.48,94.26
10595657,AF529169,-21.96,-22.90,-21.23
10595664,Tmed3,8.30,6.20,9.70
10595668,Ankrd34c,-28.94,-14.86,-50.97
10595671,Mir184,11.81,14.53,8.83
10595673,Morf4l1 or Gm6747,10.27,8.75,12.13
10595680,Tbc1d2b,0.55,6.59,-5.98
10595695,Zic1,-32.27,-45.49,-23.00
10595702,1190002N15Rik,-82.87,-74.36,-89.73
10595718,Chst2,-47.09,-48.53,-45.20
10595723,2610101N10Rik,-40.06,-27.56,-51.40
10595753,Trpc1,-51.96,-63.77,-42.23
10595768,Pls1,-54.57,-52.76,-56.73
10595787,Atr or 1700065D16Rik,91.41,97.04,73.68
10595791,---,0.11,-0.51,1.40
10595793,Atp1b3,50.35,47.70,52.70
10595798,BC043934,-80.41,-68.42,-89.16
10595803,Rnf7,-96.21,-98.65,-89.86
10595805,Rasa2,-6.38,-1.45,-10.81
10595831,Zbtb38,-50.83,-48.70,-52.87
10595836,Zbtb38 or E030011O05Rik,-16.38,-22.63,-11.55
10595840,Acpl2,-30.30,-33.74,-27.10
10595848,Spsb4,-34.57,-29.79,-40.20
10595856,Slc25a36,2.81,4.30,1.13
10595863,Trim42,52.44,54.60,49.82
10595871,Clstn2,-50.08,-45.52,-54.74
10595892,---,36.21,36.58,35.88
10595895,4930579K19Rik,-49.85,-57.30,-42.85
10595900,Mrps22,-97.08,-98.97,-93.45
10595909,---,40.96,34.93,45.98
10595911,Foxl2os,39.72,21.58,55.40
10595914,Gm1123,-7.45,-6.54,-8.84
10595924,Pik3cb,74.98,74.77,75.16
10595948,Gm6432,-57.01,-49.76,-64.13
10595953,Esyt3,11.07,1.50,20.73
10595979,Mras,13.44,10.31,16.68
10595981,Mras,21.22,27.80,13.76
10595990,Armc8,-47.87,-62.90,-27.62
10596014,Cldn18,-0.83,-0.91,-0.75
10596023,Sox14,71.05,80.30,58.16
10596027,Il20rb,-28.97,-28.16,-29.65
10596034,Il20rb,93.98,93.48,94.26
10596041,Il20rb,93.98,93.48,94.26
10596043,Nck1,-64.06,-79.28,-38.81
10596051,Tmem22,-61.09,-74.34,-48.19
10596053,Pccb,-52.78,-49.34,-55.89
10596070,---,58.34,48.70,65.65
10596072,Ppp2r3a,-35.61,-35.35,-35.84
10596093,---,69.11,55.71,79.10
10596095,Ephb1,-29.37,-40.38,-20.71
10596113,---,-55.67,-53.43,-57.72
10596115,Ephb1,-23.49,-49.70,-6.46
10596117,Cep63,-1.80,27.86,-22.12
10596119,Cep63,-27.54,-41.85,-13.07
10596135,---,-4.86,-14.45,8.46
10596137,Srprb,-54.29,-42.77,-64.11
10596148,Trf or Srprb,69.38,69.27,69.45
10596166,1300017J02Rik,-39.20,-46.18,-33.02
10596185,Cdv3,79.24,88.65,67.92
10596190,Bfsp2,-7.32,-5.59,-9.98
10596200,Tmem108,-81.42,-93.05,-64.08
10596207,Uba5,-37.73,-45.87,-28.16
10596222,Ccrl1 or Acad11,-46.40,-55.06,-37.79
10596231,Dnajc13,-46.04,-44.47,-47.76
10596255,Dnajc13,-16.57,-14.15,-19.26
10596257,Dnajc13,-27.66,-26.85,-28.00
10596259,---,-21.65,-36.53,-4.56
10596261,Dnajc13,17.64,16.10,19.19
10596263,Dnajc13,-64.57,-72.87,-53.95
10596265,Dnajc13,-58.81,-61.53,-56.48
10596267,Dnajc13,-20.25,-19.19,-21.50
10596269,Dnajc13,-24.99,-20.37,-29.27
10596271,---,4.70,8.22,1.28
10596273,Dnajc13,-31.05,-24.12,-38.36
10596275,Dnajc13,15.27,14.87,15.83
10596277,Dnajc13,-22.39,-12.96,-31.46
10596279,Dnajc13,-15.45,-10.22,-20.17
10596281,Dnajc13,14.86,27.98,3.73
10596303,Acpp,-47.49,-50.40,-44.82
10596318,Nudt16,23.60,27.58,19.11
10596322,1700080E11Rik,-8.89,-33.30,23.78
10596327,Nek11,-43.97,-45.18,-42.89
10596347,Atp2c1,42.58,54.61,28.68
10596377,2900010M23Rik,-23.01,-33.93,-14.64
10596379,Rpl10,93.98,93.48,94.26
10596381,---,-19.43,-24.42,-14.46
10596383,Col6a6,18.55,-22.81,59.18
10596394,Col6a6,-10.93,-12.86,-9.25
10596403,Col6a5,-43.51,-47.06,-40.62
10596409,Col6a5,-16.35,-15.68,-17.05
10596428,Col6a4,-18.39,-28.36,-10.72
10596433,Glyctk,-36.97,-36.33,-37.63
10596442,Ppm1m,90.49,92.99,88.09
10596454,Alas1,-22.00,-24.99,-19.76
10596465,Acy1,-90.62,-82.76,-95.36
10596481,Abhd14a,-67.79,-59.33,-75.50
10596489,Gpr62,63.83,75.69,48.51
10596492,Parp3,27.56,29.16,25.63
10596506,4930517N10Rik,-11.33,-12.58,-10.03
10596509,Iqcf3,-34.44,-28.68,-40.91
10596517,Iqcf4,-24.71,-29.55,-20.88
10596521,Grm2,-24.68,-15.81,-36.35
10596533,Tex264,-86.43,-92.38,-79.01
10596543,Rad54l2,-75.35,-73.19,-76.94
10596545,Rad54l2,-56.06,-38.10,-70.73
10596568,Vprbp,-8.08,7.87,-23.23
10596570,Rbm15b,67.56,66.85,68.10
10596575,Manf,2.53,11.80,-8.40
10596583,Dock3,-27.23,-24.55,-30.79
10596637,Mapkapk3,73.81,80.09,64.57
10596652,Hemk1,-31.17,-17.85,-45.48
10596664,Cyb561d2,-56.47,-47.71,-64.73
10596671,Rassf1 or Gm9917,-5.65,-7.04,-4.19
10596675,---,-82.60,-87.53,-77.07
10596680,Sema3b,-61.31,-64.83,-57.94
10596704,Gnai2,65.81,70.65,60.20
10596718,Slc38a3,-53.76,-59.95,-47.93
10596737,Gnat1,-30.19,-14.51,-57.26
10596747,Sema3f,-70.52,-68.10,-73.25
10596769,Rbm5,-30.15,-22.23,-37.61
10596796,Rbm6,-61.65,-55.82,-66.19
10596810,Rbm6,5.53,10.24,0.94
10596812,6230427J02Rik,-60.51,-78.48,-42.89
10596815,Rnf123,-42.97,-25.32,-57.38
10596857,Apeh,-59.05,-57.22,-60.46
10596880,Bsn,-27.92,-22.03,-33.92
10596893,Dag1,-66.43,-59.17,-72.16
10596900,Tcta,-93.15,-96.85,-86.39
10596904,Ccdc36,-31.31,-24.96,-38.81
10596912,Klhdc8b,-42.74,-51.81,-33.79
10596925,Ndufaf3,-82.69,-88.02,-73.65
10596931,Wdr6,-59.23,-48.92,-68.75
10596940,P4htm,-41.12,-64.44,-23.37
10596951,Arih2,58.13,69.92,42.30
10596958,---,-50.18,-75.44,-29.99
10596960,Trex1 or Atrip,98.98,98.98,98.76
10596967,Atrip,-42.89,-38.36,-47.30
10596982,Ccdc72,-54.13,-60.99,-46.11
10596988,Plxnb1,80.07,63.62,89.44
10596990,Fbxw21,-43.98,-46.77,-41.47
10597000,Fbxw13,-35.43,-27.40,-46.26
10597011,Fbxw20,-66.61,-88.52,-41.38
10597020,Fbxw14 or Fbxw28 or Fbxw22 or Fbxw16,-67.88,-58.33,-76.76
10597031,Fbxw22,-20.01,-29.45,-13.08
10597036,Fbxw19 or Fbxw16,-53.37,-47.60,-59.06
10597052,Fbxw15,-49.88,-60.94,-40.30
10597064,Fbxw24,-27.86,-45.17,-17.27
10597074,---,93.98,93.48,94.26
10597076,Fbxw18,-45.49,-44.05,-47.01
10597088,Fbxw26,-37.31,-37.48,-37.24
10597095,3000002C10Rik,-65.88,-83.86,-34.41
10597098,Camp,-25.29,-33.45,-18.86
10597103,Dhx30,-73.48,-69.10,-77.42
10597132,---,-63.74,-57.61,-68.86
10597134,Scap,65.98,46.28,78.96
10597136,Ptpn23,19.34,33.16,4.44
10597162,Klhl18,23.86,36.99,8.50
10597173,Nradd,-56.78,-48.75,-64.58
10597182,Nbeal2,60.67,65.10,54.51
10597239,Pth1r,-61.42,-60.75,-62.17
10597258,Tmie,-13.39,-31.43,-3.06
10597266,Als2cl,-25.99,-17.55,-36.01
10597268,Tdgf1,-42.96,-47.39,-38.56
10597273,Rtp3,-34.68,-29.00,-40.82
10597279,Ccrl2,99.20,99.35,98.99
10597288,Mlh1,-58.95,-55.67,-61.92
10597309,Stac,18.14,-1.85,38.04
10597323,Arpp21,-33.19,-40.06,-27.69
10597352,Mir128-2,-28.68,-42.78,-15.00
10597354,Pdcd6ip,21.08,24.54,17.48
10597377,Fbxl2 or Ubp1,-62.97,-64.47,-61.57
10597395,4921528I07Rik,93.98,93.48,94.26
10597413,Crtap,-70.97,-74.38,-67.65
10597420,Ccr4,-31.50,-33.12,-30.22
10597427,Trim71,-29.33,-23.41,-36.22
10597432,Cnot10,-53.87,-50.24,-56.80
10597459,---,23.63,-23.89,69.06
10597461,Cmtm7,35.05,35.73,34.60
10597470,Cmtm8,-16.87,-15.63,-18.06
10597477,Gpd1l,-15.46,-13.65,-17.03
10597490,Rps27 or Gm9846,93.98,93.48,94.26
10597493,Stt3b,-25.91,-23.70,-27.86
10597511,---,34.82,26.88,42.77
10597513,---,95.81,95.28,96.01
10597515,Rpl24 or Zbtb11,93.98,93.48,94.26
10597518,Tgfbr2 or Mib1,43.01,42.71,43.32
10597531,Rbms3,-44.75,-51.09,-39.54
10597554,Zcwpw2,-13.35,-10.00,-17.32
10597564,Cmc1,-95.14,-94.85,-95.40
10597571,---,-35.66,-70.68,-14.36
10597573,Eif1,93.98,93.48,94.26
10597575,Plcd1,-31.73,-25.45,-39.15
10597592,Acaa1b,-21.77,-24.80,-18.92
10597598,Slc22a14,-33.17,-51.64,-20.27
10597612,Slc22a13,-14.43,10.44,-37.36
10597619,Slc22a13b or Slc22a13,37.90,47.06,25.96
10597627,Oxsr1,-2.97,-3.01,-2.97
10597648,Myd88,76.50,77.61,75.26
10597656,Scn5a,-36.70,-38.73,-34.62
10597686,Scn10a,68.96,50.90,81.27
10597714,Scn11a,-11.82,-12.20,-11.64
10597743,Cx3cr1,79.70,81.36,78.38
10597748,Gorasp1 or Wdr48,-52.79,-46.38,-57.87
10597758,Csrnp1,99.79,99.79,99.74
10597764,Xirp1,-27.54,-42.24,-17.05
10597770,Gm5922,51.38,66.24,33.48
10597773,---,44.23,64.14,17.12
10597775,Ulk4,-34.30,-33.64,-34.92
10597817,Cck,-45.36,-38.67,-52.11
10597823,Lyzl4,0.91,-9.68,17.62
10597833,Sec22c,-66.35,-55.32,-75.07
10597841,Hhatl,-20.38,-18.27,-22.82
10597854,Ccdc13,17.20,13.79,20.54
10597871,Higd1a,-83.00,-79.06,-86.39
10597875,Cyp8b1,-23.45,-24.71,-22.06
10597878,Gtdc2,-77.37,-84.84,-67.24
10597883,Ano10,-42.51,-38.18,-46.84
10597898,---,1.19,-11.44,18.23
10597900,Zfp445,-34.92,-25.34,-43.90
10597913,1110059G10Rik,-48.65,-42.31,-54.67
10597918,Gm9856,-39.36,-45.52,-33.64
10597920,Zdhhc3,-20.01,-20.78,-19.54
10597933,---,-44.12,-39.66,-48.88
10597935,Cdcp1,-51.77,-58.15,-45.10
10597945,Tmem158,-28.23,-22.55,-33.88
10597949,Slc6a20b,-28.45,-46.38,-17.01
10597960,Slc6a20a,-70.81,-59.18,-81.49
10597969,Gm10052 or Hnrnpa1 or Gm5803 or Gm5643,93.98,93.48,94.26
10597973,Lztfl1,-81.62,-84.26,-78.29
10597978,Fyco1,-76.41,-77.26,-75.28
10597996,Xcr1,-21.47,-21.21,-21.75
10597999,---,90.36,76.78,95.96
10598004,Ccr1,84.56,87.97,78.66
10598010,Ccr1l1,-61.19,-63.63,-59.35
10598013,Ccr5 or Ccr2,93.98,93.48,94.26
10598018,---,-64.44,-63.95,-64.89
10598020,---,88.93,44.67,99.36
10598023,---,83.64,74.63,90.76
10598025,---,92.63,78.95,98.39
10598027,---,-87.64,-83.24,-90.79
10598029,ND1,-5.15,1.17,-12.84
10598032,---,66.03,65.56,66.49
10598034,ND2,19.67,18.83,20.60
10598036,COX1,83.50,76.16,89.47
10598038,COX2 or Prf1,93.98,93.48,94.26
10598041,---,-88.55,-92.82,-84.42
10598043,ATP6 or Gm10925 or COX3 or ATP8,93.98,93.48,94.26
10598049,ND3 or COX3,69.80,43.11,84.71
10598053,---,93.98,93.48,94.26
10598055,ND3,93.98,93.48,94.26
10598057,---,-95.41,-96.26,-93.63
10598059,ND4L or ND4,93.98,93.48,94.26
10598062,---,-61.58,-71.56,-50.46
10598064,---,-92.68,-94.50,-90.78
10598067,ND5,26.07,23.38,29.25
10598069,CYTB,21.16,21.14,21.19
10598071,---,-75.23,-77.15,-73.32
10598073,---,-84.49,-78.94,-89.58
10598075,---,-90.24,-93.22,-87.02
10598077,---,-81.35,-85.71,-76.01
10598079,---,-96.18,-97.37,-95.16
10598081,---,-95.10,-94.47,-95.85
10598083,---,-89.63,-93.42,-85.30
10598085,ATP6 or Gm10925 or ATP8,38.58,24.49,48.31
10598087,ND6,34.61,26.43,44.84
10598089,---,-82.06,-83.99,-79.84
10598091,---,-34.37,-34.22,-34.59
10598093,Tarm1,-18.69,-22.57,-15.37
10598101,Maml2,-32.61,-26.73,-38.67
10598103,Rpl23a or Gm10132 or Gm3362,93.98,93.48,94.26
10598105,Olfr239,-3.88,-3.11,-4.45
10598107,Taf1a,-89.66,-87.99,-91.03
10598111,Dhrsx,79.67,89.38,67.28
10598118,---,-39.65,-32.66,-47.17
10598126,Hhipl2,-12.00,12.30,-32.31
10598138,Spry3,-39.10,-31.34,-48.36
10598141,---,-83.81,-65.78,-94.15
10598146,Tcstv3 or AF067061,19.62,-1.49,37.79
10598152,BC147527,-7.60,-5.45,-9.49
10598154,AF067063,-38.29,-50.21,-26.52
10598159,---,-22.95,-32.04,-14.58
10598164,Brox,-7.70,-13.04,-1.75
10598169,Gm3404 or 4930449I24Rik or Gm3415 or Gm3409 or Gm3402 or Gm6408,-8.90,-7.50,-10.49
10598175,Ear10 or Ear2 or Ear1 or Ear12 or Ear3,93.98,93.48,94.26
10598178,Disp1,-45.31,-53.71,-37.95
10598180,BC085271,-2.98,-11.61,6.63
10598183,Gm2799 or Gm2825 or Gm2863 or Gm2913 or Gm10922 or Gmcl1l or Gm14351 or Gm14374 or Gm14345 or Gm3701,-76.35,-86.28,-65.16
10598187,---,-30.60,-29.53,-31.62
10598192,4930408F14Rik or Gm14354 or Gm2837,-19.74,-21.70,-17.39
10598198,Mia3,-52.51,-42.98,-61.01
10598203,Ccl28,-29.06,-41.77,-20.98
10598207,---,-55.12,-47.77,-61.90
10598212,---,-19.66,-10.98,-28.75
10598216,---,11.76,8.78,15.23
10598218,Gm2825 or Gm2863 or Gm2913 or Gmcl1l or Gm10921 or Gm10922 or Gm3763 or Gm14345 or Gm14351 or Gm3701,93.98,93.48,94.26
10598220,---,93.98,93.48,94.26
10598222,Gm3701 or LOC100862118,75.65,75.20,76.11
10598225,Gm5925 or Gm2799 or Gm2825 or Gm2863 or Gmcl1l or Gm14347 or Gm14351 or Gm14374 or Gm14345 or Gm3701,93.98,93.48,94.26
10598227,Gm14354 or Gm2837 or 4930408F14Rik,93.98,93.48,94.26
10598229,---,93.98,93.48,94.26
10598232,---,71.34,64.17,78.11
10598236,Nudt11 or Nudt10,-38.30,-18.93,-70.55
10598238,---,42.71,0.08,73.06
10598240,Shroom4,-63.49,-62.84,-64.38
10598251,Dgkk,-32.52,-27.62,-38.33
10598279,Akap4,-16.86,-13.96,-20.67
10598287,Gm14379,17.22,12.39,21.44
10598289,4930524L23Rik,-52.20,-61.18,-42.28
10598292,Foxp3 or Ccdc22,-35.34,-39.59,-31.58
10598309,Cacna1f,-21.91,-40.99,-9.85
10598359,Syp,-48.76,-47.22,-50.32
10598369,Prickle3,60.58,63.24,57.70
10598381,Gpkow,41.37,41.59,41.21
10598389,Wdr45,-66.06,-62.55,-69.25
10598403,Praf2,-52.14,-48.56,-55.95
10598407,---,-5.08,-34.26,29.16
10598409,Tfe3,46.60,52.96,37.73
10598422,Gripap1,54.73,55.79,53.83
10598448,Kcnd1,77.82,75.32,80.68
10598456,Otud5,53.40,61.14,45.38
10598467,Pim2,-22.15,-25.52,-19.11
10598474,Slc35a2,-56.19,-53.34,-59.10
10598482,Timm17b,-39.71,-35.20,-44.08
10598491,---,-67.10,-55.44,-79.07
10598493,Pcsk1n,-14.24,-12.22,-16.47
10598499,---,53.28,50.69,56.14
10598501,Gm6787,-82.51,-71.64,-89.89
10598505,Rbm3 or Gm15453 or 2900002K06Rik,82.55,82.78,82.09
10598507,Slc38a5,-35.75,-41.94,-29.79
10598524,Ssxb10,-27.21,-36.62,-19.88
10598528,Ssxb9 or Ssxb1 or Ssxb10 or Ssxb6 or Ssxb3,-32.44,-38.16,-28.45
10598538,Ssxb1 or Ssxb10 or Ssxb9 or Ssxb6 or Ssxb12 or Ssxb3,93.98,93.48,94.26
10598547,---,-18.89,-25.26,-14.50
10598549,Ssx9,-21.27,-36.15,-10.21
10598555,Ssxb5,-29.91,-17.22,-46.32
10598562,B630019K06Rik,55.70,51.61,58.78
10598565,Fthl17 or Gm5635 or Gm14458 or Gm5634,24.62,20.83,27.65
10598567,Fthl17 or Gm5635 or Gm5634 or Gm14458,93.98,93.48,94.26
10598569,Gm5635,57.34,35.32,72.47
10598571,4930402K13Rik,2.32,-8.94,24.14
10598573,---,-33.26,-12.48,-54.41
10598575,Lancl3,-20.04,-17.32,-22.34
10598586,Xk,-86.69,-94.62,-73.38
10598592,1700012L04Rik or Gm14501 or Gm14484 or Gm14474 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm5382,-72.53,-79.31,-65.22
10598594,---,-21.33,1.47,-48.96
10598596,Gm14501 or Gm14484 or 1700012L04Rik or Gm14474 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm5382 or Gm5132,93.98,93.48,94.26
10598598,1700054O13Rik,47.40,45.16,49.64
10598601,4930557A04Rik,-5.66,6.54,-16.24
10598603,---,-57.89,-58.58,-56.89
10598612,Otc,-31.12,-51.64,-19.45
10598626,Tspan7,-20.07,-21.95,-18.80
10598636,Ube2i or LOC100044900,93.98,93.48,94.26
10598638,Mid1ip1,-25.25,-34.41,-15.47
10598644,Gm14483 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,93.98,93.48,94.26
10598646,Gm14484 or Gm14474 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or 1700012L04Rik or Gm14501 or Gm5382,93.98,93.48,94.26
10598648,Gm14483 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,93.98,93.48,94.26
10598650,Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,93.98,93.48,94.26
10598652,Gm14484 or Gm14474 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14501 or 1700012L04Rik or Gm5382,93.98,93.48,94.26
10598654,Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,93.98,93.48,94.26
10598656,Gm14482 or Gm14475 or Gm14478 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,93.98,93.48,94.26
10598658,Gm14482 or Gm14475 or Gm14478 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,93.98,93.48,94.26
10598660,Gm14482 or Gm14475 or Gm14478 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,93.98,93.48,94.26
10598662,---,-53.16,-63.37,-43.91
10598664,Atp6ap2,83.20,84.98,81.19
10598674,---,-29.10,-24.41,-33.48
10598678,Usp9x,48.13,54.19,42.65
10598721,Rpl3,93.98,93.48,94.26
10598723,Ddx3x,67.17,68.72,65.43
10598743,Nyx,7.42,32.51,-9.15
10598750,Gpr34,-4.77,-2.04,-7.56
10598757,Gpr82,53.97,56.66,51.56
10598763,Gm5382 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik or Gm14482 or Gm14475 or Gm14478 or Gm14479 or Gm14476 or Gm14477 or Gm14483,93.98,93.48,94.26
10598765,Cypt1 or Cypt7 or Cypt8 or Cypt9,15.49,7.57,20.66
10598769,---,-40.17,-26.65,-57.34
10598771,Maoa,-57.71,-59.93,-55.68
10598789,---,16.32,-9.69,48.30
10598791,Gm5073,57.56,-9.36,86.27
10598794,---,-67.13,-64.76,-69.39
10598796,Dusp21,-63.26,-85.73,-38.55
10598798,Kdm6a,24.75,37.23,13.04
10598827,---,-61.45,-19.98,-92.84
10598831,Rpl23a,93.98,93.48,94.26
10598833,Chst7,77.14,73.19,80.81
10598837,---,74.13,67.75,78.63
10598839,Rp2h,75.66,73.55,77.56
10598848,Phf16,-94.01,-94.71,-93.39
10598863,Rgn,-24.07,-36.05,-16.79
10598872,Rbm10 or Gm15455,-85.79,-89.57,-79.90
10598882,Uba1,1.97,3.56,0.28
10598912,Cdk16,-96.70,-97.23,-96.13
