Probeset_ID,Gene Symbol,Mo Bl Ly6C+ II+,Sample_,Sample_,Sample_
10587368,Mto1,34.51,58.56,2.73,40.82
10587383,Cd109,-69.03,-91.50,-45.83,-69.93
10587419,Senp6,-0.04,32.03,-0.50,-40.48
10587446,Myo6,-86.01,-87.17,-90.68,-80.85
10587486,Set or BC085271,63.96,85.91,-1.66,71.98
10587488,Mei4,-41.00,-34.57,-73.95,-19.19
10587495,Irak1bp1,-89.72,-94.67,-68.41,-97.54
10587501,Rps27a,63.96,85.91,-1.66,71.98
10587503,Sh3bgrl2,-44.07,-43.21,-19.79,-68.56
10587508,Ttk,-57.10,-42.28,-69.94,-63.61
10587532,---,50.67,35.98,81.99,0.88
10587534,Bckdhb,-92.05,-94.66,-88.99,-91.00
10587546,Rpl7a,63.96,85.91,-1.66,71.98
10587550,---,-25.47,-24.41,-4.53,-51.41
10587552,---,24.67,27.23,37.31,7.12
10587554,Tpbg,-70.39,-67.06,-59.00,-84.99
10587558,Dopey1 or Pgm3,64.44,59.88,69.49,63.24
10587604,Rwdd2a,-6.19,-38.16,-5.07,15.32
10587610,A330041J22Rik,18.38,28.27,84.64,-76.02
10587616,Prss35,-51.15,-70.96,-25.42,-66.26
10587621,Ripply2,-14.67,-21.21,33.14,-48.82
10587627,Cyb5r4,84.39,73.95,87.76,87.59
10587633,Mrap2,-23.88,-45.17,-3.72,-41.26
10587637,Tbx18,54.26,33.99,79.45,37.83
10587639,Nt5e,-89.26,-96.86,-91.45,-73.84
10587651,Rpl21,63.96,85.91,-1.66,71.98
10587653,Snx14 or 4932427H20Rik,22.99,38.40,44.42,-13.90
10587655,Zfp949,-95.05,-97.35,-97.14,-85.78
10587659,Trim43a or Trim43b or Trim43c,-30.14,-21.96,-15.73,-58.51
10587665,---,-26.32,-36.32,-15.59,-31.62
10587683,Bcl2a1a or Bcl2a1d or Bcl2a1b or Bcl2a1c,9.57,-0.97,-8.61,45.15
10587686,---,21.20,36.14,39.78,-12.23
10587688,---,-24.16,-41.89,-40.91,14.75
10587690,Bcl2a1b or Bcl2a1d or Bcl2a1a or Bcl2a1c,63.96,85.91,-1.66,71.98
10587695,Mthfs or Gm2382,-3.21,-33.13,-38.03,66.68
10587699,Rasgrf1,-8.30,-11.15,-6.39,-8.28
10587733,Ctsh,90.20,88.46,90.42,91.43
10587746,Tmem41b,-62.19,-35.53,-73.76,-70.30
10587748,Adamts7,-43.28,-59.99,12.23,-74.63
10587776,---,-3.77,0.83,-11.15,-5.32
10587778,---,11.94,37.18,18.04,-19.07
10587780,Tuba1b or Tuba1a,63.96,85.91,-1.66,71.98
10587782,Zic4,-0.65,43.06,35.24,-38.58
10587792,Plscr1,-51.72,-56.07,-59.26,-37.04
10587799,Plscr2,-87.78,-68.71,-90.16,-97.24
10587810,1700057G04Rik,-17.29,-79.10,-16.40,30.46
10587818,Plscr4,-70.64,-83.34,-61.21,-66.60
10587829,Plod2,-79.85,-71.44,-86.45,-82.04
10587852,---,-7.85,-0.16,-9.55,-14.40
10587854,Slc9a9,48.61,35.99,56.39,50.74
10587871,Paqr9,-16.53,-12.12,-14.09,-27.05
10587873,---,-22.81,-7.96,-5.66,-82.47
10587878,---,-6.75,-1.15,-23.80,-6.43
10587880,Pcolce2,-64.58,-60.04,-63.68,-69.29
10587892,Atr,-23.07,5.57,-32.14,-41.95
10587940,---,-44.55,-93.59,40.01,-65.18
10587942,Xrn1,12.65,45.39,2.28,-18.66
10587988,Gk5,-69.38,-77.42,-83.64,-39.67
10588007,Tfdp2,-84.24,-62.67,-90.08,-90.48
10588024,Ppia or Gm9234,63.96,85.91,-1.66,71.98
10588026,Rpl7a,63.96,85.91,-1.66,71.98
10588028,Nmnat3,32.39,-12.56,59.78,48.32
10588035,---,72.39,79.87,80.19,54.49
10588037,Rbp1,-77.85,-64.86,-49.58,-99.16
10588043,Rbp2,-42.27,-38.80,-49.05,-40.28
10588049,Copb2,-21.60,-4.35,-18.65,-36.75
10588073,Prr23a,42.41,50.94,28.05,47.60
10588075,Gm6406 or Prr23a,73.85,79.68,73.89,66.15
10588077,2410012M07Rik,-20.83,-3.30,-17.32,-71.93
10588079,7420426K07Rik,18.77,9.46,52.05,-7.95
10588081,Foxl2,39.42,54.01,68.80,-13.91
10588083,Faim,-44.34,-37.35,-70.15,-25.24
10588091,Cep70,-70.05,-65.20,-73.57,-70.69
10588109,1600029I14Rik or Nme9,-23.45,-13.85,-10.21,-58.82
10588121,Dbr1,-32.04,-20.15,-54.85,-15.32
10588132,A4gnt,-36.29,-62.70,-15.83,-40.33
10588137,Dzip1l,-66.14,-30.88,-37.04,-99.10
10588154,Stag1,52.34,66.74,62.74,24.34
10588192,Msl2,57.71,60.29,52.98,59.46
10588195,9630041A04Rik,51.57,-22.30,84.34,61.81
10588201,---,24.22,37.49,-15.36,48.11
10588203,Ky,-48.32,-11.98,-57.00,-90.26
10588219,---,40.31,11.79,55.06,50.64
10588223,Anapc13,-82.28,-95.12,-95.64,-6.23
10588226,Amotl2,-74.70,-81.30,-61.40,-81.56
10588238,Gm5627,-9.74,-9.89,32.03,-42.78
10588243,Ryk,-86.62,-82.30,-98.89,-67.04
10588263,Slco2a1,-55.12,-39.02,-48.40,-80.99
10588283,Rab6b,-48.34,-45.45,-41.84,-58.68
10588294,Topbp1,-27.03,-31.88,-14.34,-34.56
10588324,---,-33.06,-25.48,-48.88,-24.58
10588326,Nphp3,19.08,45.32,25.66,-15.31
10588357,Acad11,-90.81,-94.14,-89.12,-88.44
10588380,Cpne4,-23.80,-18.02,-24.44,-30.97
10588403,Mrpl3,-67.22,-50.96,-80.71,-63.42
10588419,Aste1,30.73,26.59,21.40,43.98
10588429,Pik3r4,12.34,0.54,-9.91,49.40
10588452,Mir135a-1 or Glyctk,-10.34,-1.86,-4.94,-28.46
10588454,Wdr82,29.86,43.30,19.02,27.96
10588464,Mirlet7g,74.53,91.41,64.87,48.13
10588466,Twf2,67.58,61.19,52.80,82.94
10588479,Tlr9,89.81,87.46,89.36,91.83
10588482,Poc1a,-56.07,-43.20,-74.95,-47.29
10588495,Dusp7,37.18,34.06,27.44,50.04
10588499,Rpl29,63.96,85.91,-1.66,71.98
10588505,Abhd14b,-69.40,-74.40,-69.54,-64.41
10588509,Pcbp4,-75.45,-59.58,-77.41,-87.10
10588522,Rrp9,-56.79,-56.88,-45.64,-66.98
10588538,Iqcf1,-22.63,-13.83,-7.91,-69.41
10588542,Iqcf5,-19.17,-29.27,-52.37,36.55
10588545,---,-29.10,-39.54,-7.10,-52.01
10588547,Vprbp,-96.04,-88.74,-99.32,-95.49
10588575,---,-27.64,-17.11,-43.51,-27.39
10588577,Cish,-76.54,-87.61,-52.23,-85.73
10588582,6430571L13Rik,-26.51,-41.87,-13.75,-25.69
10588592,Cacna2d2,-39.59,-44.47,-16.58,-65.38
10588638,Tmem115,69.47,25.82,52.15,95.45
10588642,Nprl2,-70.68,-78.85,-84.41,-29.32
10588655,Zmynd10,-37.95,-26.77,-43.55,-46.44
10588669,Rassf1 or Gm9917,86.42,73.36,74.61,97.99
10588678,Tusc2 or Gm9917,16.97,27.77,-1.33,21.59
10588683,Hyal2,-38.80,-46.22,-32.35,-36.91
10588691,Hyal1 or Nat6,-80.43,-70.64,-82.90,-87.17
10588696,Nat6 or Hyal1 or Hyal3,-10.57,8.33,-23.74,-14.08
10588701,Hyal3,-65.30,-66.51,-52.13,-76.60
10588707,Ifrd2,-49.62,-69.12,-27.59,-51.57
10588720,Rbm6,63.96,84.49,70.87,7.26
10588722,Mon1a,59.46,49.16,35.02,83.11
10588731,Mst1r,-24.21,-32.77,-32.27,-12.11
10588752,4921517D21Rik,30.81,14.42,58.17,11.24
10588755,Camkv,-36.45,-24.96,-38.14,-52.92
10588767,Traip,-65.61,-46.67,-36.63,-95.22
10588786,Uba7 or Cdhr4,58.81,40.28,70.58,64.95
10588819,Cdhr4,-68.19,-98.79,-44.52,-35.29
10588826,Ip6k1,-10.71,-41.48,-12.17,21.74
10588836,Gmppb or Rnf123,-2.47,3.15,-44.26,38.56
10588849,Amigo3,70.55,53.23,70.34,83.71
10588855,Mst1,-22.68,-28.79,-13.32,-30.08
10588874,Bsn,42.25,15.81,84.19,-7.57
10588876,Nicn1,-92.69,-94.08,-93.54,-90.42
10588883,Amt,-37.41,-31.48,-50.17,-33.81
10588893,Rhoa,77.71,70.95,91.64,66.20
10588899,Gpx1,71.16,72.95,53.33,83.10
10588903,Usp4,91.65,98.33,75.34,89.38
10588927,1700102P08Rik,-12.26,-11.81,-14.76,-10.55
10588931,BC048562,23.25,68.84,8.39,-16.03
10588936,Ccdc71,-5.07,11.37,-55.07,36.81
10588942,Lamb2,-60.08,-52.32,-47.39,-83.11
10588975,Usp19,42.41,36.15,30.13,60.57
10589004,Qars,-7.72,-21.56,-22.35,15.15
10589030,Qrich1,25.24,51.59,19.51,0.72
10589041,Impdh2,-14.71,-16.38,-31.79,5.32
10589057,Mir191,22.32,29.12,1.01,37.07
10589059,Mir425,42.15,61.73,44.20,13.75
10589061,Dalrd3 or Wdr6,-60.69,-77.08,-60.48,-38.52
10589074,Arih2,75.18,75.96,91.43,37.30
10589076,Slc25a20,-23.11,-34.97,-23.88,-11.61
10589087,Prkar2a,-3.26,12.74,1.88,-29.91
10589099,Ip6k2,-84.70,-93.59,-80.48,-75.59
10589113,Nckipsd,84.04,86.83,86.40,77.50
10589128,---,-4.65,14.03,-18.02,-4.77
10589130,Celsr3,-9.00,-11.74,-4.34,-12.26
10589166,Slc26a6,-7.59,-5.57,-15.35,-5.79
10589190,---,9.98,-44.54,61.39,31.11
10589192,Tmem89,71.64,-4.91,86.69,86.29
10589196,Uqcrc1,-27.37,-30.36,-56.19,11.20
10589212,Col7a1 or Mir711,19.32,48.97,40.52,-25.47
10589327,Ucn2,-18.06,61.84,-32.54,-73.32
10589329,Pfkfb4,85.53,85.96,84.57,85.47
10589350,Shisa5,70.07,68.62,70.07,71.88
10589361,Ccdc51,-22.13,-47.51,24.70,-38.79
10589368,Plxnb1,-55.45,-46.36,-75.63,-42.88
10589407,Spink8,-71.19,-83.09,-59.11,-70.29
10589413,Nme6,-88.80,-92.89,-82.55,-89.94
10589420,Cdc25a,-53.28,-54.02,-42.73,-63.18
10589438,Mtap4,-12.49,17.93,-40.47,-17.75
10589462,Mtap4,-16.38,-9.65,-25.73,-16.57
10589464,---,-3.67,-83.04,36.22,60.77
10589466,Smarcc1,-46.51,-42.01,-28.23,-71.82
10589494,Cspg5,-30.22,-36.94,-25.07,-29.40
10589503,2610002I17Rik,-79.59,-94.66,-68.98,-66.49
10589511,Scap,-47.35,-62.89,-38.34,-39.07
10589535,Ngp,-13.89,-10.57,-17.66,-14.89
10589541,Kif9,-0.19,12.57,-2.01,5.76
10589565,Setd2,77.70,85.05,89.52,46.93
10589587,Setd2,63.96,85.91,-1.66,71.98
10589596,Ccdc12,31.07,30.58,-7.95,64.89
10589602,Myl3,-35.18,-20.35,-57.30,-34.38
10589610,Prss42,-13.31,-8.18,-3.54,-37.29
10589616,Prss44,22.06,41.38,44.46,-17.82
10589625,Prss43,4.01,13.00,24.86,-14.75
10589632,Prss45,15.53,79.49,-15.80,-28.89
10589640,Prss46,-16.95,-29.81,-17.54,-8.52
10589647,Prss50,-15.50,-4.08,-9.14,-36.80
10589654,Als2cl,-62.83,-82.42,-25.79,-76.89
10589685,Lrrc2,-47.82,-37.89,-29.96,-81.04
10589695,Rtp3,-78.07,-97.96,-19.88,-97.69
10589698,---,-21.50,-40.88,-18.25,-8.83
10589703,Ltf,-24.35,-33.81,-16.67,-26.31
10589723,Lrrfip2,0.99,27.49,-11.91,-11.22
10589756,Epm2aip1,-75.60,-78.84,-81.08,-62.33
10589761,Trank1,-28.04,-10.75,-26.38,-66.07
10589773,Trank1,-21.95,-23.91,-10.57,-42.21
10589784,Dclk3,-9.71,-4.78,-4.17,-27.73
10589790,---,67.65,82.29,23.35,77.21
10589793,---,40.29,40.25,35.76,44.82
10589798,---,35.80,58.11,76.26,-46.59
10589800,Clasp2,-29.25,-32.37,-37.60,-18.26
10589846,---,83.36,96.40,92.71,37.88
10589848,Ubp1 or Fbxl2,85.13,91.93,94.28,55.10
10589870,---,-17.78,-40.05,-15.74,-2.62
10589872,4921528I07Rik,-16.05,-3.19,-4.57,-51.79
10589884,Bcl2a1c,-6.98,-11.17,-14.62,7.75
10589886,4930520O04Rik,-56.51,-60.85,-60.44,-48.15
10589889,Glb1 or Tmppe,-39.91,-56.93,-53.60,-9.14
10589907,Tmppe,68.05,58.95,66.42,79.48
10589909,Trim71,17.49,25.96,78.27,-67.74
10589911,Trim71,37.04,20.02,82.10,-17.58
10589913,Dync1li1,-47.16,-57.60,-57.49,-23.20
10589927,---,79.73,79.62,69.54,87.38
10589929,Cmtm6,73.58,70.87,72.58,77.24
10589934,Cmtm7,73.73,83.72,60.11,75.49
10589938,Gpd1l,57.45,81.37,73.70,-10.60
10589940,Osbpl10,-77.72,-63.57,-89.46,-77.56
10589955,Stt3b,65.16,70.73,77.33,33.12
10589958,---,-41.11,-45.26,-5.24,-66.98
10589960,Gadl1,-79.61,-92.49,-59.86,-79.15
10589974,---,63.96,85.91,-1.66,71.98
10589976,---,-2.21,-23.62,38.50,-2.25
10589982,Azi2,23.50,55.13,17.64,-1.69
10589994,Eomes,-25.93,-31.09,-21.49,-25.88
10590004,Golga4,-33.81,-13.90,-26.94,-55.61
10590029,---,59.86,90.27,69.67,-26.61
10590031,Itga9,-23.90,-20.74,-24.18,-27.27
10590060,Ctdspl,-53.12,-67.35,-36.38,-52.68
10590071,Mir26a-1,-16.04,-9.55,-16.88,-21.00
10590073,Vill,47.93,50.65,57.36,27.65
10590096,Dlec1,-37.13,-50.27,-11.32,-59.30
10590135,---,59.63,68.33,88.39,-19.90
10590137,Acaa1a,72.50,47.82,74.26,80.42
10590149,Xylb,-58.65,-81.22,-45.61,-47.00
10590169,Acvr2b,-25.00,-32.31,-19.73,-24.17
10590182,Exog,-15.89,12.67,-73.81,24.73
10590191,Wdr48 or Gorasp1,-47.33,-22.54,-55.05,-60.30
10590212,Ttc21a,-28.22,-46.89,-23.51,-18.45
10590242,Ccr8,-20.83,-12.76,-17.36,-40.72
10590245,Slc25a38,41.78,22.02,47.08,58.05
10590253,Rpsa,63.96,85.91,-1.66,71.98
10590263,---,12.10,12.10,31.64,-5.40
10590265,---,30.61,56.69,23.04,7.36
10590267,Snora62,24.46,48.53,53.41,-30.50
10590269,Mobp,-25.18,-36.05,-36.12,-11.07
10590277,---,36.24,-22.04,71.62,42.04
10590279,Myrip,-29.01,-9.47,-10.54,-81.59
10590298,Eif1b,-68.01,-88.40,-95.14,36.57
10590304,---,77.39,73.64,81.44,76.33
10590306,Entpd3,-34.98,-33.36,-13.35,-64.68
10590320,Rpl14,-16.82,-19.78,-75.75,47.42
10590323,5830454E08Rik,-22.55,-14.70,-34.96,-20.19
10590325,Ctnnb1,-64.71,-65.43,-66.59,-61.63
10590343,Trak1,23.20,34.79,22.35,12.95
10590365,Vipr1,-25.52,-34.75,-14.48,-32.72
10590381,Vipr1,-13.70,-12.68,-17.22,-12.05
10590383,Deb1,-74.77,-90.67,-87.62,-41.14
10590389,Nktr,52.92,79.67,66.98,-3.19
10590407,Zfp651,-35.69,-30.95,-30.28,-45.65
10590417,Kbtbd5,-45.72,-66.80,-19.70,-55.65
10590427,Ccbp2,-49.48,-24.36,-48.58,-79.46
10590433,1700048O20Rik,-60.24,-49.40,-58.55,-74.51
10590438,Fam198a,-24.48,-16.74,-9.78,-53.27
10590445,Snrk,19.02,2.76,11.54,42.72
10590452,Abhd5,-13.25,-15.44,-11.80,-12.74
10590462,Mir138-1,17.17,45.91,71.90,-68.98
10590464,Gm9524,-4.33,-2.29,-11.32,-2.39
10590467,D9Ertd402e,-61.37,-70.99,-46.10,-65.24
10590479,Zfp167,-58.37,-62.59,-47.22,-64.76
10590487,Gm8008,-68.72,-83.92,-59.80,-61.98
10590489,Zfp105,-64.83,-83.95,-47.95,-65.05
10590494,Kif15,-47.46,-55.69,-41.92,-46.48
10590529,Tmem42,-31.19,-33.45,-59.71,5.69
10590533,Tgm4,-30.89,-41.67,-20.59,-32.91
10590549,Exosc7,-85.44,-96.81,-92.29,-34.69
10590558,Clec3b,-37.89,-46.21,-26.61,-41.98
10590563,Lars2,-30.90,-52.72,-10.06,-28.31
10590586,Limd1,97.40,97.64,97.04,97.40
10590597,Sacm1l,-28.17,-9.38,-30.71,-44.57
10590620,Ccr9,-31.07,-30.66,-21.01,-49.22
10590623,Cxcr6,-18.37,-9.05,-17.91,-33.95
10590628,Ccr3,-20.34,-12.99,-10.15,-59.82
10590631,Ccr2,98.44,98.91,98.78,97.08
10590635,Ccr5 or Ccr2,38.00,64.98,45.03,-1.91
10590640,4930433N12Rik,-28.18,-45.10,-31.00,-11.58
10590646,---,63.96,85.91,-1.66,71.98
10590648,Top2a,-75.41,-55.05,-86.09,-80.85
10590654,Aasdhppt,-87.25,-87.39,-96.09,-68.56
10590663,Gria4,-45.53,-41.46,-40.65,-56.55
10590686,Ddi1,-18.58,-14.83,-14.34,-30.47
10590688,---,-16.80,-12.29,-41.97,-9.50
10590690,Dync2h1,-80.94,-71.02,-77.67,-90.57
10590779,---,-16.19,-4.28,-7.90,-88.23
10590781,Mmp1b,-16.82,-6.77,-0.86,-69.22
10590791,Birc2,-64.83,-59.78,-81.69,-49.61
10590799,---,29.41,45.15,44.48,-4.22
10590801,Birc3,79.16,75.93,77.00,83.84
10590808,Yap1,-55.14,-43.06,-59.13,-66.02
10590821,9230110C19Rik,-71.76,-96.75,-76.56,-36.01
10590830,AK129341,-69.60,-78.62,-90.85,-44.41
10590842,---,-47.67,-29.52,-51.94,-64.69
10590844,Arhgap42,-66.32,-33.50,-93.43,-75.91
10590860,Arhgap42,-66.22,-45.97,-92.43,-57.21
10590865,Cntn5,-38.82,-27.20,-70.82,-25.53
10590888,---,-61.24,-66.72,-27.58,-79.50
10590890,---,-35.82,-12.93,-39.62,-57.59
10590892,Cep57,-69.68,-57.29,-67.59,-79.32
10590909,Endod1,4.82,18.02,-7.65,7.07
10590915,Kdm4d,7.23,-3.46,65.75,-32.22
10590918,Amotl1,-63.72,-72.33,-43.68,-82.60
10590933,Piwil4,-35.60,-5.82,-62.04,-41.89
10590957,Fut4,66.79,60.04,61.01,77.09
10590962,1700012B09Rik,-18.22,-9.76,-16.47,-38.11
10590968,Ankrd49,25.81,53.88,29.13,-9.12
10590972,Mif,63.96,85.91,-1.66,71.98
10590974,Folr4,-24.97,-26.29,-23.69,-25.22
10590983,Panx1,48.47,13.73,54.08,70.62
10590992,Hephl1,-22.57,-40.71,-5.63,-46.38
10591009,Med17,22.91,11.03,32.73,24.06
10591022,4931406C07Rik,-68.83,-61.23,-66.57,-76.36
10591035,5830418K08Rik,-33.69,-16.92,-33.36,-50.31
10591072,Ccdc67,-36.89,-88.89,-13.67,-28.92
10591087,Mtnr1b,59.46,41.55,88.42,22.82
10591090,Fat3,-39.04,-62.49,-31.04,-29.81
10591092,---,-47.45,-46.33,-32.82,-66.16
10591094,Fat3,-45.51,-53.72,-28.78,-59.33
10591110,Fat3,-38.74,-35.13,-23.83,-64.06
10591112,---,-42.17,-46.41,-57.22,-28.89
10591114,Fat3,-18.40,-14.57,-10.55,-41.19
10591116,Fat3,-81.30,-70.32,-47.80,-98.94
10591118,Fat3,-67.59,-59.04,-38.81,-95.91
10591120,Fat3,-33.01,-28.53,-15.90,-69.20
10591123,---,-79.15,-91.58,-54.09,-86.77
10591125,Fat3,-33.66,-19.79,-44.74,-42.74
10591127,Fat3,-61.50,-90.02,-36.30,-61.27
10591129,---,-67.80,-74.27,-34.05,-90.86
10591131,Fat3,-41.04,-64.82,-38.93,-25.85
10591135,Fat3,-62.72,-73.75,-78.11,-40.39
10591139,Naalad2,-67.92,-68.54,-79.50,-56.81
10591161,Zfp558,-70.53,-80.61,-83.48,-41.66
10591164,Zfp558,-76.38,-88.68,-77.58,-59.48
10591169,Muc16,-53.85,-39.25,-82.13,-44.15
10591177,Olfr24,53.80,35.32,50.35,68.93
10591180,Olfr828,12.76,-2.85,65.15,-19.68
10591182,---,-10.64,-19.78,-5.44,-9.33
10591184,---,-43.95,-94.02,-0.10,-68.88
10591186,---,35.15,-1.35,40.38,58.95
10591188,Olfr843,38.87,52.31,50.40,1.10
10591190,Olfr846,33.61,60.97,-18.74,57.08
10591192,Olfr847,4.01,-2.90,-12.51,54.68
10591194,Olfr850,44.43,54.12,24.78,49.78
10591196,Olfr853,4.78,48.58,-16.49,2.21
10591198,Olfr854,57.53,71.46,74.01,-5.56
10591200,Olfr856-ps1,-34.74,-48.47,-55.59,-12.57
10591203,Olfr860,-2.88,-0.99,-8.37,-1.73
10591205,Olfr862,-45.61,-92.87,-8.52,-26.55
10591208,Uba52 or 2810422J05Rik,63.96,85.91,-1.66,71.98
10591210,Olfr866,24.53,-5.44,43.74,37.73
10591214,Olfr867,-45.11,-69.19,-18.03,-46.91
10591216,Olfr870,-41.70,-30.46,-54.16,-41.03
10591218,---,-5.05,-4.70,27.38,-26.16
10591220,Olfr18,10.33,-23.96,-4.43,62.75
10591224,Zfp560,-65.80,-45.11,-82.15,-64.20
10591228,Zfp26,20.50,59.89,-0.55,-3.14
10591241,Zfp426,-48.14,4.33,-75.93,-53.14
10591253,Zfp266,-74.42,-64.86,-65.90,-84.77
10591263,Fbxl12 or Ubl5,-22.79,-32.66,-33.87,-5.97
10591270,Olfm2,-11.94,-6.87,-4.61,-34.71
10591281,Col5a3,-10.40,-7.34,18.37,-37.36
10591350,Angptl6 or A230050P20Rik,-30.44,-42.24,-4.18,-48.69
10591357,Eif3g,11.55,16.24,-9.64,30.14
10591369,Dnmt1,-54.68,-57.86,-44.08,-62.85
10591412,S1pr2,69.37,73.43,56.36,74.01
10591416,---,85.62,86.43,93.18,68.17
10591418,Zglp1,-21.07,3.56,-76.23,13.11
10591423,Fdx1l or Raver1-fdx1l,-70.82,-83.30,-87.34,-30.34
10591430,Raver1 or Raver1-fdx1l,20.38,23.18,19.18,19.10
10591446,Tyk2,79.14,65.11,79.07,89.55
10591472,Cdc37,45.16,47.51,44.18,43.59
10591482,Keap1,-23.88,-49.57,-70.35,52.11
10591494,S1pr5,44.86,36.50,3.94,74.68
10591497,Kri1 or Atg4d,78.38,91.41,77.56,61.02
10591517,Cdkn2d,62.54,76.84,4.33,78.05
10591522,Ap1m2,-23.97,-17.41,-37.32,-20.13
10591535,Mir199a-1,57.00,32.85,66.07,66.99
10591537,Tmed1 or Dnm2,16.48,-10.54,20.73,39.05
10591544,Yipf2 or Carm1,-34.62,-42.00,-35.44,-26.56
10591556,Spc24,-57.68,-62.20,-51.66,-58.24
10591563,Kank2,-92.53,-96.84,-68.13,-97.77
10591576,Dock6,-81.76,-93.11,-46.77,-94.62
10591608,Dock6,2.86,4.02,53.39,-45.82
10591610,Dock6,-1.17,-27.53,45.53,-10.32
10591612,Dock6,-70.22,-79.33,-55.75,-75.18
10591614,Dock6,-58.23,-61.68,-56.64,-56.79
10591616,Dock6,-65.37,-76.04,-34.89,-81.51
10591618,Dock6,-18.27,5.02,-31.50,-28.95
10591620,Dock6,-52.44,-55.97,-49.98,-51.20
10591622,Dock6,-62.81,-79.43,-27.77,-76.14
10591624,Dock6,-35.69,-25.39,-22.20,-58.94
10591626,Dock6,-81.80,-96.51,-24.10,-95.69
10591628,Dock6,-27.29,-15.56,-19.11,-53.33
10591630,Dock6,-60.25,-63.18,-63.83,-53.45
10591632,Dock6,-33.55,-19.82,-23.53,-63.39
10591634,Dock6,-10.79,13.97,-10.50,-32.52
10591643,Rab3d,-3.74,-6.09,-10.95,9.72
10591653,Tmem205,-49.64,-71.46,-61.11,-20.31
10591658,2310047B19Rik,-45.45,-53.70,-18.85,-62.19
10591660,Epor,-56.69,-81.43,-33.47,-54.06
10591668,Rgl3,-37.33,-16.55,-47.31,-58.56
10591691,Ccdc151,-68.00,-60.96,-55.12,-83.97
10591706,Elavl3,-28.19,-16.77,-17.90,-66.79
10591715,Zfp653,41.71,46.23,5.05,63.51
10591726,Ecsit,-64.61,-73.20,-70.65,-48.19
10591735,Elof1,-34.64,-75.23,-54.28,29.16
10591739,Acp5,2.70,6.00,-1.62,4.45
10591747,Rpl15,63.96,85.91,-1.66,71.98
10591749,1810064F22Rik,-19.82,-16.65,-24.25,-18.01
10591754,Zfp599,-67.71,-40.06,-80.15,-84.94
10591763,Zfp810,-67.78,-62.72,-38.00,-88.61
10591773,Hmgn2 or Gm7931 or Gm9525 or Gm6750 or Gm6594,63.96,85.91,-1.66,71.98
10591777,Gm6607,-34.57,-88.50,-15.20,19.19
10591781,Anln,-78.40,-78.62,-75.12,-81.77
10591806,Rp9,31.93,15.43,-36.50,80.81
10591814,---,25.16,21.81,-0.39,48.43
10591816,Dpy19l1,90.20,92.01,85.17,92.52
10591844,Dpy19l2,-38.59,-67.54,-18.36,-39.90
10591853,Tbx20,-40.08,-28.56,-40.49,-55.88
10591864,---,4.66,50.57,-9.84,-9.84
10591867,Rpl41,63.96,85.91,-1.66,71.98
10591869,Herpud2,50.17,33.12,44.33,71.43
10591881,Hmgb1,63.96,85.91,-1.66,71.98
10591884,Glb1l2,-49.05,-57.58,-43.72,-46.36
10591905,Glb1l3,-21.05,-15.69,-25.94,-23.95
10591926,Gm1110,-30.86,-12.31,-54.31,-41.73
10591947,Acad8,-57.81,-86.11,-59.14,-15.88
10591960,Vps26b,48.26,37.98,45.97,59.46
10591967,Jam3,-54.07,-69.55,-34.16,-63.80
10591978,Ntm,-55.14,-79.49,-24.82,-76.60
10591988,Adamts15,-58.93,-41.26,-53.68,-81.68
10591997,Adamts8,38.74,11.45,85.94,-22.56
10591999,---,64.92,84.99,78.45,-1.31
10592001,St14,-42.05,-39.02,-28.44,-64.48
10592023,Aplp2,3.39,3.82,5.46,1.01
10592044,Tmem45b,-30.07,-56.15,-17.93,-24.70
10592050,Barx2,-29.04,-13.97,-25.77,-55.69
10592058,Tuba1b,63.96,85.91,-1.66,71.98
10592061,Kcnj5,-13.85,-7.78,-12.69,-29.50
10592067,Fli1,51.00,63.13,54.76,39.90
10592079,---,45.62,-35.92,88.55,16.69
10592084,St3gal4,81.74,83.79,82.46,78.04
10592099,Dcps,-34.35,-50.91,-73.13,34.12
10592106,Tirap,55.82,63.27,57.61,44.55
10592114,Foxred1,-13.57,-23.17,-27.98,11.27
10592126,Fam118b,24.01,-6.16,-31.13,82.00
10592138,Rpl36,63.96,85.91,-1.66,71.98
10592140,Ddx25,-38.61,-62.72,-25.51,-34.66
10592154,Hyls1,-53.28,-67.79,-72.06,-18.65
10592160,---,-8.43,7.25,-3.20,-30.75
10592162,---,-53.11,-26.33,-42.04,-87.46
10592164,Pate4,-11.42,-4.36,-28.59,-10.72
10592170,Gm17252,-18.16,-22.07,31.47,-61.01
10592176,D730048I06Rik,-27.09,-52.12,-36.80,-10.63
10592182,9230110F15Rik,9.31,52.91,-1.73,-18.17
10592186,---,78.89,68.85,75.25,87.06
10592188,---,63.96,85.91,-1.66,71.98
10592192,Gm5615,-24.34,-18.25,-27.48,-28.15
10592196,A630095E13Rik,-20.71,-20.42,-12.47,-33.95
10592201,Chek1,-99.11,-99.70,-99.68,-95.68
10592217,Stt3a,1.38,-0.15,-16.72,15.68
10592237,Ei24,-49.37,-53.76,-64.04,-25.68
10592248,---,53.14,14.59,91.42,-12.13
10592251,Pknox2,-49.81,-14.15,-78.25,-80.72
10592266,Slc37a2,-11.56,-9.79,-8.26,-18.01
10592289,Ccdc15,-60.62,-70.04,-43.44,-67.49
10592303,Robo3,-5.69,47.62,-10.51,-37.85
