Probeset_ID,Gene Symbol,L+WT,Sample_,Sample_,Sample_
10579209,Armc6 or Sugp2,-49.43,-38.22,-31.43,-72.43
10579219,Ddx49 or Homer3,21.85,40.31,14.02,6.62
10579234,Upf1,-16.72,-1.56,-27.89,-11.17
10579262,Crtc1,-37.12,-36.20,-28.25,-46.90
10579277,Klhl26,-58.86,-62.94,-51.06,-63.50
10579287,Tmem59l,-48.78,-34.75,-35.92,-79.13
10579296,2810428I15Rik,11.52,-8.77,14.14,29.17
10579302,Uba52 or 2810422J05Rik,-34.90,-14.32,-35.13,-63.94
10579307,2810422J05Rik or Uba52,36.09,33.61,30.26,43.10
10579313,Ssbp4,87.25,88.93,90.15,78.77
10579331,Gdf15,-16.14,-29.26,-11.11,-12.44
10579335,Pgpep1,-54.29,-55.57,-46.58,-60.13
10579341,Mpv17l2,85.31,92.47,76.97,82.72
10579347,Ifi30,90.85,90.32,92.61,89.85
10579356,Pik3r2,20.35,-3.23,14.29,47.95
10579373,Mast3,-1.05,7.43,-6.02,-2.44
10579406,Arrdc2,19.91,38.23,60.91,-38.66
10579422,Kcnn1,-15.38,-20.87,18.44,-38.89
10579437,Ccdc124,61.07,57.18,67.41,59.44
10579442,Slc5a5,-14.59,-12.93,-21.97,-9.14
10579461,Rpl18a,-34.90,-14.32,-35.13,-63.94
10579468,Haus8,38.13,31.11,18.36,61.77
10579479,Nr2f6,-9.14,-1.14,-18.95,-6.46
10579486,Ushbp1,-30.92,-54.49,-18.10,-25.54
10579500,Abhd8,-72.27,-67.05,-81.65,-67.07
10579508,Ano8 or Dda1,-57.17,-38.23,-84.58,-41.70
10579525,Plvap,-40.99,-44.49,-71.93,-17.55
10579532,Bst2,97.35,97.85,97.94,95.20
10579538,Tmem221,-5.74,-15.61,-2.49,0.05
10579543,Nxnl1,-21.14,-36.75,-7.37,-31.82
10579548,Glt25d1 or Unc13a,-8.99,-9.27,-6.50,-12.23
10579550,Unc13a,-57.91,-87.01,-41.54,-41.65
10579554,Unc13a,-49.79,-62.29,-39.79,-47.87
10579600,Jak3,61.28,45.84,82.17,40.52
10579602,B3gnt3,-30.51,-14.90,-70.74,-16.64
10579607,B3gnt3 or Cnot8,86.79,91.27,88.08,79.72
10579609,Fcho1,5.64,15.58,4.40,-2.83
10579636,Cyp4f18,96.79,96.54,97.56,96.54
10579649,Cib3,84.59,87.59,84.95,80.28
10579657,Rpl23a or Gm10132 or Gm3362,-34.90,-14.32,-35.13,-63.94
10579659,Hmgn2 or Gm7931 or Gm9525 or Gm6750 or Gm6594,-34.90,-14.32,-35.13,-63.94
10579663,Eps15l1,28.70,48.16,3.30,33.85
10579691,Calr3,-59.70,-61.28,-71.09,-47.25
10579703,Cherp or 1700030K09Rik,19.68,29.91,16.74,12.31
10579724,Slc35e1,10.52,6.78,3.80,25.15
10579731,Med26,13.88,17.32,49.92,-19.42
10579736,9130011J15Rik,-11.26,-0.84,-16.04,-16.58
10579744,Large,-49.46,-48.23,-42.12,-57.31
10579763,---,-46.42,-76.06,-19.60,-42.62
10579765,---,-44.81,-36.99,-25.65,-68.85
10579767,---,97.48,98.90,99.19,78.21
10579769,Gapdh,-34.90,-14.32,-35.13,-63.94
10579772,---,-36.59,-25.79,-17.78,-63.15
10579774,Gm10649,-13.30,-1.24,-31.56,-12.46
10579776,Arhgap10,-56.90,-59.67,-67.62,-43.46
10579799,Tmem184c,-54.95,-57.52,-61.34,-43.87
10579812,Ednra,-54.28,-56.38,-50.18,-56.32
10579823,---,-34.90,-14.32,-35.13,-63.94
10579825,Pou4f2,6.68,33.66,-8.95,-1.68
10579828,Rps25,-34.90,-14.32,-35.13,-63.94
10579830,Rbmxl1,-34.90,-14.32,-35.13,-63.94
10579833,Lsm6,-34.90,-14.32,-35.13,-63.94
10579839,Rpl21,-34.90,-14.32,-35.13,-63.94
10579841,---,51.31,45.77,59.27,48.82
10579845,1700011L22Rik,-6.58,-34.10,69.31,-45.43
10579852,Mmaa,-76.09,-65.05,-70.51,-88.11
10579860,Smad1,35.05,35.00,31.90,38.09
10579872,Tpd52,82.84,83.56,84.57,80.69
10579874,Abce1,-78.49,-78.42,-78.49,-78.49
10579894,Hhip,-61.82,-47.56,-82.55,-58.37
10579910,Zc3h15,-6.83,-12.66,5.79,-11.78
10579913,---,-45.57,1.57,1.34,-97.44
10579915,Smarca5,24.34,35.92,43.69,-11.00
10579925,Gab1,1.12,3.13,-15.85,9.80
10579939,Usp38,5.12,28.47,-15.87,3.09
10579952,---,69.89,34.52,77.32,81.64
10579954,---,24.12,-5.34,51.95,21.49
10579958,Il15,84.84,85.36,86.71,82.20
10579969,Zfp330,-51.05,-50.27,-65.78,-34.32
10579974,Tbc1d9,-25.12,-51.24,-13.11,-12.54
10579976,Elmod2,64.09,79.88,53.44,54.29
10579987,Scoc,-24.33,-73.67,8.80,-0.73
10579991,---,72.11,78.63,58.97,75.27
10579993,Gm4787 or Adam4,-92.86,-89.28,-96.36,-91.20
10579996,Tecr,-35.91,-41.97,-25.23,-41.22
10580010,Pkn1 or Ptger1,96.30,97.94,93.73,95.31
10580033,Cd97,99.58,99.67,99.55,99.67
10580056,Lphn1 or Gm10644,-81.01,-86.34,-68.02,-86.65
10580058,2210011C24Rik,-74.73,-92.40,-75.77,-42.33
10580061,Il27ra,-25.10,-33.78,-35.36,-12.43
10580077,Rln3,-3.42,-5.86,-0.62,-4.37
10580080,---,61.52,50.69,78.85,47.18
10580082,Rfx1,-54.28,-76.80,-45.89,-39.07
10580085,Dcaf15,17.81,32.04,18.65,4.68
10580100,Cc2d1a,-11.02,13.97,-8.13,-37.41
10580131,Nanos3,23.27,31.29,23.97,9.82
10580135,Mir181d,63.05,58.50,71.99,57.78
10580137,Mir181c,-5.96,-16.17,15.28,-9.93
10580139,Zswim4,96.20,95.69,95.69,96.88
10580155,D8Ertd738e,99.48,99.37,99.43,99.54
10580160,Mri1,11.43,-6.05,38.68,1.70
10580169,Ccdc130,54.33,79.47,50.62,8.27
10580181,---,-21.39,-73.21,-2.78,6.52
10580183,Ier2,93.84,93.61,93.88,93.92
10580188,Nacc1,42.58,44.45,31.67,50.87
10580191,Nfix,18.41,22.38,14.82,18.97
10580202,Dand5 or Gadd45gip1,5.86,-4.48,12.68,13.14
10580210,Rad23a or Gadd45gip1,-10.66,3.85,-1.74,-30.44
10580219,Calr or Gm19820,-58.13,-72.86,-54.84,-42.50
10580231,---,13.31,12.51,39.22,-12.56
10580233,Gcdh,-96.96,-96.06,-94.92,-98.72
10580247,Mast1,-41.59,-48.99,-43.97,-33.32
10580274,Rnaseh2a,-38.28,-18.97,-46.85,-49.43
10580282,Junb,96.19,96.25,97.62,94.35
10580286,Best2,-30.86,-56.14,-23.75,-20.22
10580300,Asna1,45.47,44.89,43.13,48.30
10580309,Wdr83 or Dhps,-71.11,-63.08,-82.99,-65.74
10580324,Zfp791,-57.47,-67.08,-62.29,-42.46
10580331,Vps35,6.34,8.84,17.04,-9.77
10580349,Mylk3,-43.69,-56.68,-32.40,-43.60
10580365,4921524J17Rik,-90.33,-90.50,-95.28,-82.29
10580370,Dnaja2,-91.66,-91.76,-91.27,-91.79
10580382,Neto2,-69.26,-73.68,-83.98,-48.08
10580391,Itfg1,-36.83,-29.40,-47.02,-35.00
10580411,---,-38.86,-33.00,-88.96,10.76
10580415,---,44.08,12.97,70.33,41.98
10580418,Abcc12,-6.52,-6.54,16.15,-22.51
10580450,---,-45.98,-63.48,-42.36,-34.93
10580452,Siah1a,-10.39,-9.22,-8.02,-14.52
10580457,N4bp1,78.29,80.77,79.53,74.18
10580467,Gm10637,-16.01,-41.97,-9.84,-3.51
10580469,Cbln1,-49.44,-46.28,-27.74,-82.74
10580473,Zfp423,-71.52,-49.81,-80.78,-81.23
10580484,Heatr3,-0.98,-20.43,29.02,-4.77
10580486,Brd7,37.92,27.41,51.31,32.84
10580504,Snx20,51.19,66.13,31.04,60.05
10580510,Sall1,-53.26,-63.79,-44.98,-51.71
10580516,Gm6625,-4.66,-19.41,28.65,-20.91
10580519,---,11.47,13.02,23.45,-1.35
10580522,Tox3,-30.65,-29.42,-24.69,-39.33
10580532,---,-20.60,-37.11,-22.34,-4.12
10580534,Chd9,-44.84,-76.19,-32.03,-30.76
10580537,Aktip or Rbl2,-98.93,-98.58,-99.57,-98.08
10580550,Rpgrip1l,-94.34,-94.55,-97.35,-88.75
10580577,Irx3,-58.68,-76.80,-49.67,-47.68
10580582,4933436C20Rik,-20.23,-19.90,-30.38,-10.84
10580590,Gapdh,-34.90,-14.32,-35.13,-63.94
10580593,Ces1a,-21.98,-23.49,-10.92,-39.24
10580608,Ces1h,-39.55,-27.83,-44.22,-47.03
10580622,Ces1b,-66.06,-83.64,-55.60,-56.92
10580624,Ces1c,-35.77,-45.35,-67.81,-13.51
10580635,Ces1d,-22.04,-84.39,-25.00,-8.20
10580649,Ces1e,-41.81,-81.45,-18.25,-43.06
10580663,Ces1f,-43.76,-76.48,-29.55,-33.14
10580678,Ces1g,-47.39,-60.98,-51.12,-32.83
10580693,Ces5a,-55.69,-52.49,-61.46,-53.32
10580704,Amfr,-57.74,-56.57,-58.01,-58.69
10580722,Nudt21,-34.90,-14.32,-35.13,-63.94
10580733,Bbs2,-71.22,-68.14,-55.37,-85.81
10580752,9330175E14Rik,39.54,62.30,19.07,33.26
10580754,9330175E14Rik,-8.96,-7.36,2.71,-25.48
10580756,Fam192a,79.05,89.63,80.34,59.46
10580765,Pllp,-49.65,-54.91,-40.06,-53.51
10580771,Ciapin1,-33.52,-10.75,-38.24,-55.18
10580782,Dok4 or Polr2c,-58.81,-57.86,-64.65,-53.91
10580795,Ccdc102a,47.00,53.50,64.65,13.82
10580805,Gm10286,48.91,-4.83,79.54,44.94
10580807,Kifc3,50.46,47.06,61.77,41.06
10580829,Cngb1,-53.04,-44.07,-37.77,-77.74
10580850,Cngb1,16.87,-6.31,31.34,26.43
10580852,Cngb1,29.68,30.02,56.93,-4.31
10580854,Cngb1,69.61,53.29,83.04,65.03
10580868,---,89.10,70.14,84.75,96.89
10580870,---,-19.36,-28.02,-14.48,-15.22
10580872,Zfp319,-7.04,9.41,-5.35,-23.82
10580875,Gtl3,-71.91,-65.62,-66.66,-80.28
10580885,Csnk2a2,54.18,55.46,50.97,55.78
10580897,Prss54,-17.97,-32.73,-16.95,-9.68
10580903,---,7.64,8.62,26.28,-10.10
10580905,Cnot1 or Gm6158,32.38,36.94,31.93,28.93
10580953,---,-93.19,-87.04,-95.46,-94.64
10580955,---,33.41,43.15,-6.48,56.85
10580957,Slc38a7,-0.67,-8.14,9.36,-2.94
10580969,Got2,-34.90,-14.32,-35.13,-63.94
10580981,---,17.58,4.85,11.73,36.03
10580984,---,20.05,-44.19,66.19,31.82
10580986,Rbmxl1 or Rbmx,-34.90,-14.32,-35.13,-63.94
10580990,Cdh8,-67.28,-83.92,-51.52,-64.58
10581009,---,-34.90,-14.32,-35.13,-63.94
10581011,---,-84.63,-94.12,-92.93,-56.62
10581013,Cdh11,-30.39,-42.94,-32.79,-20.99
10581027,Rplp0,-34.90,-14.32,-35.13,-63.94
10581031,---,43.72,23.01,64.52,36.93
10581033,---,33.36,52.59,46.15,-5.68
10581036,Tk2,41.51,42.14,31.26,50.71
10581049,Cmtm2a or Cmtm1,-34.66,-29.90,-44.51,-31.01
10581061,Cmtm4,-88.21,-95.15,-81.02,-85.80
10581069,Cmtm4,-96.22,-92.56,-97.20,-97.74
10581073,Dync1li2,-79.08,-59.32,-91.91,-73.95
10581088,Ccdc79,-42.56,-24.16,-60.01,-48.67
10581111,Nae1,46.13,58.97,41.44,37.64
10581132,Cdh16,-38.61,-53.53,-22.43,-45.45
10581151,Rrad,-9.52,-12.93,-19.50,8.10
10581159,Fam96b,25.86,28.20,28.81,21.26
10581167,---,-24.63,-11.33,-27.78,-38.25
10581175,B3gnt9-ps,-66.03,-75.97,-53.47,-68.12
10581181,Tradd,13.84,29.08,6.86,4.93
10581188,4931428F04Rik or Nol3,-63.76,-80.31,-43.14,-67.54
10581197,Exoc3l,-16.70,-51.22,16.25,-12.75
10581212,Mir328,12.85,-21.95,61.89,-0.77
10581214,Lrrc29,-22.75,-13.75,-44.34,-12.93
10581222,Fhod1,50.57,50.24,50.57,51.05
10581246,Kctd19,-22.68,-31.17,-13.97,-24.94
10581266,Tppp3,82.68,81.38,78.15,89.50
10581271,Zdhhc1,-22.59,-26.90,-26.54,-15.00
10581289,Atp6v0d1,-6.21,-22.40,1.14,3.53
10581299,Agrp,-25.06,-1.46,-10.16,-62.51
10581306,Rps2,-34.90,-14.32,-35.13,-63.94
10581308,Myl6,-34.90,-14.32,-35.13,-63.94
10581311,Acd or Rltpr,15.17,39.35,-1.92,6.67
10581327,E130303B06Rik,-72.71,-82.44,-61.44,-73.98
10581336,Gfod2,-82.52,-92.78,-43.76,-92.81
10581340,Ranbp10,-34.61,-36.01,-18.11,-49.25
10581355,Ctrl,-17.96,-21.93,-27.92,-8.84
10581363,Cenpt,-36.32,-37.01,-48.50,-22.69
10581378,Psmb10,98.16,97.28,98.59,98.09
10581388,Lcat,-57.43,-65.57,-50.75,-55.60
10581395,Slc12a4,-35.74,-34.91,-49.40,-23.46
10581421,Dpep3,-15.59,-24.51,-22.68,-6.57
10581434,Dpep2,44.81,50.45,35.90,49.70
10581448,Dpep2,65.55,67.71,54.09,71.88
10581450,Ddx28,86.92,86.60,87.13,87.13
10581455,Esrp2,-68.99,-66.31,-58.35,-81.52
10581473,Slc7a6os,-80.59,-69.99,-79.49,-89.72
10581479,Smpd3,-30.62,-45.66,-22.59,-27.60
10581491,A930006D01Rik,-33.21,-50.25,-21.73,-28.45
10581493,Pdxp,-23.61,-26.47,-17.54,-26.86
10581495,Rplp1,45.67,42.68,42.37,51.31
10581499,Chtf8,40.11,46.34,18.94,56.23
10581505,Rpl10,-34.90,-14.32,-35.13,-63.94
10581507,Cog8 or Pdf,75.22,89.88,72.81,56.23
10581518,Tmed6,-40.77,-50.28,-35.90,-36.35
10581523,Terf2,0.22,14.78,-17.24,3.43
10581535,Rps18,-34.90,-14.32,-35.13,-63.94
10581538,Nqo1,-81.93,-93.64,-70.33,-80.02
10581547,Nob1,-28.97,-31.62,-39.52,-15.13
10581558,Rps26 or Gm6654,-34.90,-14.32,-35.13,-63.94
10581560,Psmd7,-52.37,-35.62,-62.22,-55.32
10581569,Rpl29 or LOC100862587 or LOC100862461 or Gm10913 or Gm8210 or Gm13141,-34.90,-14.32,-35.13,-63.94
10581571,---,-12.88,-24.66,-8.99,-9.52
10581573,---,1.12,-2.43,14.12,-0.55
10581575,Gm1943 or Wdr70,-48.13,-46.14,-63.17,-33.17
10581577,Dhx38,92.81,91.50,91.10,95.46
10581605,Hp,58.20,58.59,60.22,56.17
10581612,Dhodh,-52.51,-57.89,-50.81,-49.28
10581625,2400003C14Rik,99.84,99.95,99.73,99.86
10581636,Atxn1l,-63.11,-55.28,-78.11,-48.67
10581640,Atxn1l,-22.57,-25.33,-40.08,-4.07
10581643,---,-26.47,-29.06,-36.74,-14.76
10581645,Marveld3,-51.87,-52.64,-43.00,-60.14
10581650,Chst4,-37.29,-47.46,-52.68,-18.16
10581654,Calb2,-39.80,-42.20,-60.34,-23.65
10581664,Il34,-67.69,-95.85,-55.71,-40.64
10581674,Sf3b3,-48.69,-48.99,-42.26,-55.70
10581702,Fuk,-20.23,-24.83,9.18,-44.12
10581729,Ddx19a,43.60,39.31,25.98,62.82
10581737,Ddx19b,-32.65,-7.99,-71.02,-11.24
10581750,Clec18a,56.70,-27.57,90.48,56.70
10581772,Glg1,-48.52,-5.22,-47.15,-75.53
10581800,Rfwd3,-34.90,-14.32,-35.13,-63.94
10581813,Mlkl,56.87,63.61,58.38,47.56
10581824,Fa2h,-16.13,-25.97,-10.39,-15.98
10581835,Wdr59,-76.16,-44.80,-80.38,-89.17
10581865,Ldhd,-70.86,-85.31,-58.33,-68.30
10581882,Ctrb1,-12.55,-12.01,-8.97,-18.79
10581890,Bcar1,-81.15,-88.12,-85.34,-66.27
10581902,Cfdp1,-89.75,-89.75,-93.91,-82.33
10581910,Tmem170,-87.72,-88.49,-59.91,-96.98
10581914,Chst5,-43.01,-65.30,-32.14,-33.23
10581917,Tmem231,-84.32,-70.06,-67.44,-98.83
10581926,Adat1,-95.36,-95.56,-82.13,-99.32
10581940,Kars or LOC631033,28.06,46.21,29.49,7.55
10581957,0610007P22Rik,-44.81,-43.75,-45.72,-44.74
10581959,---,37.35,13.09,55.24,33.51
10581961,Adamts18,-42.18,-56.55,-28.61,-43.72
10581990,---,-72.99,-67.15,-69.13,-81.92
10581992,Maf,-0.99,-8.91,-3.85,20.01
10581996,Cdyl2,-43.89,-37.50,-39.21,-54.92
10582006,Gm10620,-4.36,-15.44,-6.03,14.44
10582008,2310061C15Rik,-86.96,-83.43,-86.17,-91.10
10582014,1700030J22Rik,22.68,40.89,-5.09,36.88
10582020,Gcsh,40.77,0.81,42.61,68.94
10582025,Pkd1l2,75.18,69.62,81.55,73.05
10582069,Sdr42e1,-59.00,-78.29,-65.36,-30.82
10582074,Mphosph6,-52.86,-59.34,-37.10,-61.15
10582078,---,-78.63,-76.68,-86.14,-70.55
10582080,---,-44.45,-53.57,-68.06,-19.94
10582082,Slc38a8,32.74,31.49,24.90,42.57
10582094,Mbtps1,-40.08,-17.17,-50.04,-55.63
10582123,Hsdl1,-7.34,-9.86,-18.52,6.03
10582129,Taf1c or Lrrc50,45.63,50.24,43.95,44.09
10582146,Kcng4,-57.26,-68.38,-29.47,-73.96
10582152,4632415K11Rik,-82.27,-93.31,-38.31,-93.73
10582162,Cotl1,71.45,69.21,71.45,73.88
10582171,Zdhhc7,71.62,82.63,63.11,66.61
10582180,Fam92b,-52.28,-67.22,-55.69,-34.07
10582188,Gse1,-29.34,-38.94,6.29,-55.21
10582190,Gins2 or Gse1,-79.69,-81.52,-81.77,-76.34
10582196,1190005I06Rik,-61.69,-59.53,-58.53,-67.57
10582201,Cox4nb,-4.67,-19.93,9.50,-0.18
10582209,Mthfsd,6.00,-29.19,46.41,-13.23
10582221,1700018B08Rik,-28.82,-36.29,-28.30,-23.85
10582229,Fbxo31,-2.74,-6.95,13.41,-5.92
10582231,Fbxo31,-42.71,-32.89,-41.02,-52.63
10582241,Zcchc14,-71.90,-68.41,-89.34,-55.54
10582260,---,-19.35,-29.98,-48.53,21.60
10582262,Klhdc4,8.05,30.76,-39.98,32.59
10582275,Slc7a5,-35.50,-31.28,-43.89,-31.39
10582287,Car5a or BC048644,-43.67,-50.94,-55.98,-27.17
10582295,Odc1,-41.23,-27.69,-63.33,-27.43
10582299,Trhr2,32.21,35.76,39.46,18.30
10582303,Cyba,97.27,96.48,97.75,97.27
10582310,Mvd,17.97,22.55,29.72,-0.33
10582322,Snai3,-55.33,-47.65,-34.76,-81.86
10582330,Rnf166,-1.72,-0.38,2.38,-7.01
10582337,Fam38a,44.74,40.32,38.96,54.95
10582376,Fam38a,41.79,46.97,33.77,44.69
10582378,Fam38a,76.65,79.50,75.27,76.33
10582388,---,46.62,68.03,-13.07,70.34
10582390,Aprt,2.59,-14.61,28.43,-5.39
10582403,Galns,94.75,95.77,96.57,91.07
10582419,Pabpn1l,-15.80,-10.22,-7.11,-47.98
10582427,Cbfa2t3,81.67,79.80,82.15,81.93
10582429,Cbfa2t3,69.09,70.39,66.10,70.22
10582445,Ankrd11,-10.90,19.76,-31.54,-25.55
10582458,Ankrd11,40.73,46.61,8.94,57.33
10582464,---,-50.86,-63.99,-41.73,-45.88
10582466,Sult5a1 or LOC100047703,-38.67,-45.26,-23.11,-50.38
10582474,Chmp1a,49.48,47.62,50.16,50.37
10582477,Spata2l,-8.76,-12.13,11.29,-20.74
10582482,1300018I17Rik,89.56,84.39,94.20,87.37
10582501,Fanca or Zfp276,13.03,2.95,19.76,15.36
10582545,Mela or Kcnma1,-8.43,-9.41,-6.79,-9.20
10582549,Mela,-14.28,-17.56,-10.46,-14.98
10582551,Dbndd1,-75.73,-94.86,-60.01,-61.33
10582556,---,-39.32,-50.81,-47.38,-19.82
10582558,---,-34.90,-14.32,-35.13,-63.94
10582562,---,-79.58,-86.29,-80.37,-71.61
10582564,---,-34.90,-14.32,-35.13,-63.94
10582568,---,-34.90,-14.32,-35.13,-63.94
10582572,---,-97.07,-97.25,-99.07,-93.20
10582574,---,-34.90,-14.32,-35.13,-63.94
10582578,---,-34.90,-14.32,-35.13,-63.94
10582580,Rn5s20,-90.43,-93.74,-89.37,-87.54
10582582,---,-89.07,-96.62,-88.57,-78.76
10582584,---,-34.90,-14.32,-35.13,-63.94
10582586,1700054N08Rik,-66.17,-44.01,-87.15,-60.15
10582592,Acta1,-19.96,-21.53,-19.54,-19.25
10582599,Nup133,-28.63,-13.64,-44.97,-31.16
10582626,Abcb10,-24.23,-17.60,-53.20,3.78
10582642,Taf5l,92.53,93.11,90.36,93.49
10582647,---,38.97,12.96,41.19,56.68
10582649,Pgbd5,-36.36,-55.48,-24.35,-32.39
10582658,Agt,-74.28,-95.47,-43.16,-78.09
10582664,2310022B05Rik,-45.88,-47.18,-41.01,-49.04
10582669,Ttc13,-71.08,-54.88,-70.68,-81.29
10582694,Fam89a,2.84,12.09,36.57,-19.45
10582699,2810004N23Rik or Gnpat,-56.97,-67.62,-54.77,-46.59
10582708,Exoc8,23.43,41.43,38.35,-12.60
10582712,Egln1,-86.94,-83.89,-89.67,-86.75
10582719,Sipa1l2,14.46,26.69,9.69,6.84
10582743,Pcnxl2,-30.35,-54.66,-16.77,-28.63
10582778,Gm17296,-81.68,-85.46,-67.72,-87.73
10582809,Tk1,-63.84,-68.48,-71.13,-50.54
10582811,Irf2bp2,19.51,26.68,19.19,13.04
10582814,Tomm20,-34.90,-14.32,-35.13,-63.94
10582821,---,-69.66,-75.52,-52.03,-75.15
10582823,Rbm34,-24.07,-16.69,-17.27,-38.28
10582835,Hmgb1,-34.90,-14.32,-35.13,-63.94
10582837,---,-9.01,-35.20,37.98,-26.22
10582839,Gm9909,-19.15,-20.93,-12.26,-25.59
10582843,Itgb1,-14.07,-7.77,-12.30,-23.09
10582845,---,-34.90,-14.32,-35.13,-63.94
10582847,Ccdc7,-41.65,-48.44,-46.34,-32.27
10582860,A530040E14Rik,-34.90,-14.32,-35.13,-63.94
10582862,Arhgef12 or Sp140 or Gm2427,-34.90,-14.32,-35.13,-63.94
10582868,Sp110 or C130026I21Rik,-22.84,-11.74,-34.06,-25.29
10582874,Sp110,-34.90,-14.32,-35.13,-63.94
10582877,A530040E14Rik,-34.90,-14.32,-35.13,-63.94
10582879,Csprs or Gm7609,-34.90,-14.32,-35.13,-63.94
10582882,---,-93.28,-83.74,-96.94,-94.82
10582884,---,-95.74,-90.45,-94.92,-98.82
10582888,---,-94.54,-93.36,-96.01,-93.64
10582890,---,-93.50,-85.85,-99.98,-84.80
10582896,---,-88.95,-92.04,-98.20,-70.76
10582899,---,-94.11,-69.05,-96.51,-99.61
10582916,---,-88.90,-67.77,-96.54,-99.03
10582918,---,-70.60,-66.26,-50.21,-91.51
10582922,---,62.66,40.48,53.31,80.08
10582925,Alkbh8,-86.40,-88.07,-91.01,-73.59
10582939,---,-73.28,-85.64,-78.07,-54.53
10582941,Cwf19l2,-81.61,-74.97,-85.56,-83.09
10582958,Gucy1a2,-71.56,-74.47,-77.49,-63.20
10582969,---,-26.97,-13.63,-33.61,-32.85
10582973,Kbtbd3,-20.02,-17.95,-31.42,-13.99
10582978,8430410K20Rik,-83.85,-89.08,-66.09,-88.97
10582981,Tfdp1,-26.49,-18.66,-32.18,-28.89
10582983,---,-34.90,-14.32,-35.13,-63.94
10582985,Casp1,96.18,95.93,97.36,93.87
10582997,Casp4,96.24,96.77,96.24,95.74
10583008,Casp12,-16.86,-1.62,-23.27,-32.96
10583021,Pdgfd,-66.07,-98.14,-55.43,-42.38
10583032,---,65.40,62.25,57.70,75.10
10583034,Dcun1d5,-41.18,-38.39,-39.99,-44.55
10583044,Mmp13,-52.66,-44.09,-40.61,-76.41
10583056,Mmp12 or Mmp1b,-13.68,-15.13,-23.89,-7.39
10583071,Mmp3,-21.08,-77.51,-12.71,-7.95
10583080,Mmp1a,-43.11,-84.31,-29.12,-18.37
10583090,Mmp10,-75.00,-79.70,-44.86,-93.49
10583100,Mmp8,42.16,44.14,35.32,44.14
10583112,Mmp27,-63.14,-62.84,-44.66,-80.87
10583122,Mmp20,59.38,59.93,10.63,83.44
10583133,Mmp7,-31.68,-28.67,-22.07,-46.06
10583142,Rpl29 or Gm8580,-34.90,-14.32,-35.13,-63.94
10583145,Tmem123,59.42,58.80,53.68,65.59
10583150,---,-12.21,-34.32,-4.88,-5.49
10583159,1700128F08Rik,-4.67,34.41,-22.75,-12.98
10583163,Trpc6,-75.42,-87.34,-85.18,-52.01
10583179,Pgr,-66.99,-70.01,-67.13,-63.32
10583195,---,-23.80,-33.88,-11.20,-34.98
10583197,---,-94.50,-82.66,-95.97,-98.37
10583199,---,12.87,-19.05,55.43,-0.05
10583201,---,-84.72,-81.07,-86.72,-86.08
10583203,Phxr4,-54.94,-51.03,-51.26,-63.36
10583207,Maml2,-37.03,-21.63,-31.86,-56.10
10583215,Mtmr2,-51.67,-22.96,-54.33,-69.65
10583228,Fam76b,5.62,14.01,21.66,-23.50
10583242,Sesn3,-93.37,-94.93,-92.16,-93.26
10583254,Cwc15,49.81,38.98,57.66,54.07
10583262,---,-1.14,-7.31,42.19,-21.36
10583264,Mre11a,-40.17,-43.30,-48.92,-29.83
10583286,Gpr83,-16.93,-18.63,-10.20,-24.76
10583291,2200002K05Rik,-18.01,-34.09,-9.82,-13.27
10583297,Taf1d,49.30,51.49,39.62,55.54
10583310,Taf1d,-42.10,-59.27,-59.10,-6.66
10583312,Taf1d,-7.95,0.89,-30.22,8.16
10583314,Taf1d,97.63,97.86,98.82,95.53
10583316,Taf1d,-77.10,-61.28,-96.16,-52.44
10583318,Taf1d,-34.90,-14.32,-35.13,-63.94
10583320,BC017612,-48.03,-56.97,-38.44,-48.29
10583324,---,-14.47,-61.96,-3.59,24.19
10583326,Slc36a4,75.61,75.73,71.49,79.53
10583340,Npm1 or LOC100046628,-34.90,-14.32,-35.13,-63.94
10583343,---,71.95,69.50,63.00,82.07
10583345,---,7.23,-5.55,40.17,-6.84
10583347,Chordc1,-88.41,-91.54,-86.88,-85.18
10583359,Ubtfl1,-44.68,-57.67,-22.05,-55.39
10583363,---,92.46,94.47,69.31,97.29
10583365,Mbd3l2,-9.73,-8.30,-5.60,-20.77
10583371,Mbd3l1,-13.48,13.99,-6.76,-52.76
10583376,Olfr829,-22.38,5.90,-15.09,-62.65
10583378,Olfr830,-12.00,-64.34,-7.00,37.44
10583380,Olfr832,-27.32,-36.76,-42.10,-9.17
10583382,Olfr834,-44.94,-76.63,-9.39,-66.89
10583384,---,-60.87,-72.87,-34.92,-74.35
10583386,Olfr835,-12.46,10.68,-36.96,-10.24
10583388,Olfr836,-41.18,-85.07,-42.71,-12.66
10583390,Olfr837,-66.43,-73.79,-84.88,-40.10
10583392,---,-5.37,-38.46,78.91,-61.88
10583394,Olfr845,19.35,15.26,50.81,-7.61
10583396,Olfr849,-2.51,-10.93,12.45,-1.04
10583398,Olfr851,-54.44,-19.46,-79.68,-76.58
10583400,Olfr855,-65.50,-34.69,-47.70,-98.05
10583402,Zfp317,-74.17,-66.54,-80.18,-73.78
10583416,---,87.67,69.89,88.78,94.50
10583418,Olfr857,-44.79,-84.07,-28.74,-27.05
10583421,---,-13.13,-24.24,-53.01,45.12
10583423,Olfr58,-17.29,-20.47,-46.01,-1.63
10583426,Olfr859,-20.50,-78.59,-34.37,50.80
10583428,Olfr77,-33.46,-67.57,3.03,-42.94
