Probeset_ID,Gene Symbol,MF PC 480hi,Sample_,Sample_,Sample_
10582814,Tomm20,-8.88,-60.67,73.76,-38.10
10582821,---,28.34,29.24,28.34,27.64
10582823,Rbm34,-43.23,-41.17,-52.72,-35.83
10582835,Hmgb1,-8.88,-60.67,73.76,-38.10
10582837,---,-27.79,-27.00,-22.92,-33.84
10582839,Gm9909,83.60,75.95,92.28,80.29
10582843,Itgb1,68.14,63.87,47.92,82.64
10582845,---,-8.88,-60.67,73.76,-38.10
10582847,Ccdc7,-62.23,-73.22,-61.26,-52.03
10582860,A530040E14Rik,-8.88,-60.67,73.76,-38.10
10582862,Arhgef12 or Sp140 or Gm2427,-8.88,-60.67,73.76,-38.10
10582868,Sp110 or C130026I21Rik,-5.12,-67.62,81.12,-41.21
10582874,Sp110,-8.88,-60.67,73.76,-38.10
10582877,A530040E14Rik,-8.88,-60.67,73.76,-38.10
10582879,Csprs or Gm7609,-8.88,-60.67,73.76,-38.10
10582882,---,16.57,18.64,11.47,20.40
10582884,---,-13.72,-23.88,-15.65,-2.83
10582888,---,24.56,25.09,23.74,24.74
10582890,---,-5.18,-49.24,38.86,-3.27
10582896,---,-28.98,-53.09,-14.71,-26.11
10582899,---,19.80,16.99,18.64,23.86
10582916,---,24.15,24.85,21.04,25.75
10582918,---,-36.37,-82.45,-1.57,-55.46
10582922,---,17.90,-31.70,69.52,15.48
10582925,Alkbh8,-32.82,-40.37,-42.24,-15.69
10582939,---,-9.16,11.60,-29.71,-6.51
10582941,Cwf19l2,26.83,33.44,24.08,20.79
10582958,Gucy1a2,-56.65,-56.87,-88.04,-37.34
10582969,---,29.65,78.53,-29.61,13.62
10582973,Kbtbd3,-23.50,-8.70,-31.25,-42.38
10582978,8430410K20Rik,-24.88,-32.90,-48.01,6.47
10582981,Tfdp1,-18.66,-14.90,-16.80,-24.41
10582983,---,-8.88,-60.67,73.76,-38.10
10582985,Casp1,73.68,74.31,70.53,76.32
10582997,Casp4,72.07,69.68,76.86,69.41
10583008,Casp12,-49.95,-58.47,-52.43,-41.01
10583021,Pdgfd,-91.29,-72.64,-99.51,-86.37
10583032,---,-3.97,13.43,-13.84,-7.44
10583034,Dcun1d5,19.62,16.34,21.07,21.35
10583044,Mmp13,-31.84,-25.83,-27.58,-47.94
10583056,Mmp12 or Mmp1b,-67.93,-52.31,-65.45,-84.96
10583071,Mmp3,-63.07,-57.62,-46.88,-83.65
10583080,Mmp1a,62.16,71.29,69.41,30.23
10583090,Mmp10,-61.54,-67.86,-65.75,-52.16
10583100,Mmp8,-39.30,-33.42,-38.29,-47.89
10583112,Mmp27,-8.21,-4.95,-8.14,-12.13
10583122,Mmp20,-1.46,34.52,-3.32,-25.56
10583133,Mmp7,-35.53,-28.70,-31.32,-47.11
10583142,Rpl29 or Gm8580,-8.88,-60.67,73.76,-38.10
10583145,Tmem123,4.44,2.01,-0.27,11.70
10583150,---,-55.71,-66.85,-64.19,-34.84
10583159,1700128F08Rik,-5.56,-4.63,-29.61,25.22
10583163,Trpc6,-90.17,-77.28,-95.26,-93.53
10583179,Pgr,-60.47,-67.13,-82.16,-31.30
10583195,---,-54.28,-35.53,-52.06,-78.58
10583197,---,-85.02,-67.10,-93.54,-87.38
10583199,---,-15.91,28.66,-27.00,-43.35
10583201,---,-35.10,-51.98,-34.96,-23.77
10583203,Phxr4,-11.35,-9.42,11.40,-33.74
10583207,Maml2,3.00,4.21,-2.28,7.82
10583215,Mtmr2,27.21,38.38,15.08,27.68
10583228,Fam76b,61.94,65.61,53.61,66.32
10583242,Sesn3,-89.48,-87.32,-92.00,-88.36
10583254,Cwc15,-17.49,-19.67,-19.95,-13.63
10583262,---,31.26,44.43,25.03,23.85
10583264,Mre11a,-5.60,-3.10,-2.98,-11.90
10583286,Gpr83,-36.58,-36.98,-59.43,-19.86
10583291,2200002K05Rik,-34.42,-30.31,-42.39,-29.74
10583297,Taf1d,-20.09,-20.63,-9.55,-28.80
10583310,Taf1d,26.50,10.67,35.75,33.98
10583312,Taf1d,-6.04,-3.22,0.25,-14.46
10583314,Taf1d,-48.28,-48.10,-41.88,-55.48
10583316,Taf1d,-34.22,-24.38,-35.73,-42.65
10583318,Taf1d,-8.88,-60.67,73.76,-38.10
10583320,BC017612,-45.76,-28.50,-24.81,-76.62
10583324,---,-42.13,-42.96,-54.90,-30.07
10583326,Slc36a4,65.88,61.73,65.99,69.47
10583340,Npm1 or LOC100046628,-8.88,-60.67,73.76,-38.10
10583343,---,71.78,90.46,60.72,53.77
10583345,---,-2.26,-72.39,44.84,44.84
10583347,Chordc1,30.08,29.12,17.41,42.82
10583359,Ubtfl1,-28.20,-4.40,-24.31,-59.39
10583363,---,-9.02,-2.03,-28.22,-1.33
10583365,Mbd3l2,-35.66,-47.28,-67.54,-11.85
10583371,Mbd3l1,-7.86,-8.38,-72.46,67.54
10583376,Olfr829,-16.17,1.07,-26.20,-26.90
10583378,Olfr830,-6.36,-45.09,-66.93,81.81
10583380,Olfr832,-25.26,-33.17,-53.96,-2.19
10583382,Olfr834,-31.98,-52.30,-34.09,-15.07
10583384,---,29.90,-4.56,60.45,20.07
10583386,Olfr835,-20.21,-35.03,36.24,-54.57
10583388,Olfr836,-23.37,-51.00,-13.26,-17.94
10583390,Olfr837,-14.83,-63.72,0.65,-9.75
10583392,---,-50.84,-50.07,-27.50,-74.35
10583394,Olfr845,0.62,34.16,44.81,-46.98
10583396,Olfr849,-24.10,-40.16,-7.06,-32.27
10583398,Olfr851,-32.36,-72.59,-27.46,-12.01
10583400,Olfr855,-14.41,-39.55,3.02,-38.02
10583402,Zfp317,30.97,35.20,26.14,30.97
10583416,---,67.79,70.53,54.89,75.65
10583418,Olfr857,-20.97,-17.67,-58.46,-2.37
10583421,---,-26.47,-54.97,-52.99,18.71
10583423,Olfr58,-26.39,-32.17,-15.63,-33.68
10583426,Olfr859,-33.44,-43.58,-30.32,-27.59
10583428,Olfr77,-19.47,-11.65,-18.68,-28.71
10583432,---,-54.25,-41.78,-14.65,-94.72
10583434,Olfr868,-30.83,-49.88,-56.10,-6.42
10583436,Olfr869,-1.00,-23.70,-20.39,71.20
10583438,Olfr871,-32.58,-20.17,-53.43,-29.06
10583441,Olfr872,-20.16,-44.21,-8.02,-20.09
10583444,Olfr39,-33.56,-30.51,-74.49,-10.59
10583446,Olfr873,-30.32,-34.30,-3.03,-67.36
10583448,Rpl21,-8.88,-60.67,73.76,-38.10
10583450,Zfp846,-33.67,-21.46,-60.30,-20.58
10583459,5730577I03Rik,-23.19,20.03,-25.53,-59.89
10583465,Ubl5 or Fbxl12,72.72,74.58,68.83,74.58
10583472,Pin1 or Pin1-ps1,20.92,10.29,27.23,25.36
10583478,Rdh8,36.90,21.59,14.81,64.73
10583485,A230050P20Rik or Angptl6,26.33,16.20,32.14,32.47
10583496,Ppan,-8.49,-17.30,-12.57,7.06
10583508,Mrpl4,-38.88,-58.71,-8.94,-45.06
10583519,Icam1,-20.63,-13.41,-22.29,-27.27
10583529,Icam4,-30.49,-21.74,-27.47,-43.49
10583535,Icam5,-20.58,-21.65,-15.22,-25.83
10583548,Raver1-fdx1l or Raver1,-12.50,12.79,-33.76,-13.34
10583551,Pde4a,-21.90,-31.88,-19.30,-15.83
10583573,Atg4d or Kri1,80.91,81.97,76.46,84.77
10583586,Slc44a2,4.57,4.21,7.72,2.52
10583610,Ilf3,-77.18,-77.16,-77.81,-76.77
10583634,Qtrt1,-40.26,-53.41,-35.58,-31.02
10583647,Dnm2 or Tmed1,26.05,25.49,30.56,23.00
10583669,AB124611,93.63,91.70,95.11,94.55
10583676,Carm1 or Yipf2,-45.20,-47.54,-52.58,-35.78
10583694,1810026J23Rik or Yipf2,-25.85,-21.14,-33.11,-23.67
10583697,Smarca4,-58.56,-59.27,-57.86,-58.46
10583732,Ldlr,50.98,52.64,44.80,56.92
10583753,Gm6484,-32.12,-32.01,-37.00,-27.45
10583759,Ccdc159,-76.21,-89.50,-41.03,-91.46
10583773,BC018242,-36.67,-42.65,-30.82,-37.36
10583785,2310047B19Rik,-50.53,-59.83,-62.74,-29.39
10583788,Prkcsh,44.03,37.40,38.43,61.52
10583806,Gm6581,-42.02,-8.60,-62.94,-46.93
10583809,Cnn1,-93.15,-96.47,-95.47,-81.60
10583817,Pigyl,-47.09,-48.27,-60.02,-33.59
10583820,Zfp872,-3.35,-53.40,30.44,36.23
10583825,Zfp809,21.92,35.12,22.05,8.42
10583834,Anln or 9530077C05Rik,-71.60,-85.01,-69.74,-59.11
10583847,Bbs9,-31.33,-8.38,-50.96,-32.78
10583870,Bmper,-75.57,-82.86,-45.37,-91.72
10583887,Npsr1,-46.87,-40.31,-74.08,-26.77
10583898,Gm10701,-0.26,-23.09,64.82,-32.41
10583900,Cypt4 or Cypt10 or Cypt9,-30.07,-18.84,-34.47,-40.66
10583903,---,-24.25,30.21,-27.48,-71.17
10583905,Sept7,33.63,36.48,29.36,36.11
10583920,Eepd1,44.84,9.47,53.55,62.37
10583929,B3gat1,-33.94,-20.04,-24.73,-63.78
10583942,Thyn1,-58.54,-56.86,-72.91,-42.49
10583952,Ncapd3,-26.66,-21.69,-25.46,-33.69
10583992,Igsf9b,-74.68,-81.67,-80.06,-62.66
10584013,---,-67.80,-33.96,-74.36,-88.36
10584015,Spata19,-16.80,-12.34,-20.08,-19.85
10584024,Opcml,-57.78,-57.67,-79.82,-36.10
10584034,Snx19,15.48,21.21,9.32,15.69
10584047,Adamts8,-33.14,-37.59,-16.40,-48.92
10584057,Zbtb44,-12.97,-16.13,11.44,-34.67
10584067,Zbtb44,12.29,5.73,30.58,2.63
10584069,---,-24.71,-50.10,-51.09,24.42
10584071,Prdm10,-15.04,-11.61,-32.15,-2.33
10584095,Nfrkb,-7.46,-8.99,-0.53,-12.63
10584120,---,-59.93,-51.48,-61.82,-65.74
10584122,Rpl21,-8.88,-60.67,73.76,-38.10
10584124,Arhgap32,-69.01,-71.20,-65.20,-71.80
10584138,Kcnj1,-37.21,-69.70,-22.96,-27.51
10584142,Ets1,-96.46,-95.62,-98.68,-93.41
10584162,Tmed2,-8.88,-60.67,73.76,-38.10
10584165,Kirrel3,-46.45,-73.65,-40.37,-30.05
10584187,St3gal4 or 4930581F22Rik,4.19,-6.94,20.15,4.40
10584194,Srpr,43.49,37.83,48.50,43.73
10584200,Rpusd4,61.91,57.94,60.33,68.62
10584208,Cdon,-96.48,-95.22,-98.85,-94.03
10584229,---,-58.31,-66.29,-30.80,-78.90
10584231,Pus3,16.98,19.68,8.73,22.16
10584236,Pate2,-63.08,-58.89,-28.13,-92.75
10584244,---,-43.45,-66.59,-16.34,-68.44
10584248,Gm7257,-34.17,-39.58,44.75,-88.92
10584252,Gm9513,9.16,2.82,27.89,-3.96
10584254,Acrv1,-13.46,-18.34,-29.97,-5.02
10584259,Fez1,-35.03,-30.02,-33.44,-42.31
10584271,Tmem218,-29.34,-40.30,-25.61,-21.52
10584276,Sec61g or Gm20094 or Gm4184 or Gm11575 or Gm10177,-8.88,-60.67,73.76,-38.10
10584280,Hepacam,-40.00,-65.09,-30.96,-28.76
10584288,Robo4,-56.85,-57.41,-58.80,-54.46
10584309,BC024479,-16.02,-39.09,-1.67,-12.15
10584315,---,23.49,14.11,45.89,7.41
10584317,Esam,-96.36,-97.06,-97.44,-94.77
10584325,Vsig2,-68.22,-77.67,-45.47,-81.58
10584334,Siae,56.61,54.30,52.59,62.89
10584350,Tpt1,-8.88,-60.67,73.76,-38.10
10584352,Olfr874,21.93,-20.42,34.55,53.53
10584354,Olfr875,4.67,-6.97,57.76,-20.24
10584356,Olfr876,-8.17,-13.69,-15.81,10.16
10584358,Olfr877,-63.63,-72.97,-45.89,-73.86
10584360,Olfr145,-17.47,-27.88,-10.56,-15.52
10584362,Olfr878,-5.46,-26.64,-4.70,22.05
10584364,Olfr881,-25.63,-70.49,-10.06,-17.27
10584366,Olfr883,-37.22,-78.57,-31.77,-11.73
10584368,Olfr884 or Olfr885,-30.85,-14.57,-58.88,-31.79
10584370,Olfr885 or Olfr884,-8.88,-60.67,73.76,-38.10
10584372,Olfr887,-18.86,-35.24,-8.28,-18.05
10584374,Olfr888,-39.83,-76.55,-24.45,-25.66
10584376,Olfr889,-18.35,-72.27,-27.28,28.83
10584378,Olfr890,-37.51,-28.25,-47.69,-37.13
10584380,---,-18.91,-10.89,-19.11,-28.21
10584382,Olfr893,-19.73,-58.73,-11.97,-5.12
10584384,Olfr894,-22.22,-7.40,-56.29,-16.59
10584386,Olfr143,-25.97,-20.22,-38.13,-20.60
10584388,Olfr895,-62.87,-47.70,-18.11,-99.68
10584391,---,-31.92,-49.97,-17.93,-32.79
10584393,---,-24.14,-96.26,-19.56,-2.02
10584395,Olfr25,-65.04,-85.78,-58.51,-48.60
10584399,Olfr898,-41.69,-19.29,-54.92,-55.81
10584401,Olfr250 or Olfr899,-34.63,-14.04,-58.41,-46.47
10584403,Olfr251 or Olfr900,-25.36,-44.30,-20.97,-14.57
10584405,Olfr147,-25.70,-17.73,-26.39,-33.81
10584407,Olfr901,-53.51,-29.98,-47.01,-79.90
10584409,Olfr902,-31.52,-66.54,-24.86,-12.53
10584411,---,-28.50,-11.48,-43.21,-34.90
10584414,Olfr904,-9.78,-20.41,-18.90,2.48
10584416,Olfr905,-0.39,-0.65,-25.47,53.30
10584418,Olfr906,32.32,67.37,24.71,-6.90
10584420,Olfr907,-34.91,-26.19,-71.89,-13.18
10584422,Olfr908,-42.97,-63.09,-17.28,-49.56
10584424,Olfr911-ps1,-28.93,-34.00,-61.40,-10.56
10584426,Olfr910,-29.15,-2.11,-88.88,-17.01
10584428,Olfr912,-7.40,-47.51,-0.08,29.11
10584431,Olfr913,-16.22,-40.99,-62.90,45.11
10584433,Olfr914,-7.30,-1.70,12.92,-31.82
10584435,Vwa5a,89.28,88.83,88.60,90.35
10584458,Olfr920,42.21,56.25,63.16,-4.32
10584460,Olfr921,-21.15,-66.88,-22.15,-0.88
10584462,Olfr922,-9.60,6.04,-78.71,57.05
10584466,Olfr923,-19.54,-0.02,-7.77,-62.46
10584468,Olfr924,-23.50,-56.47,-85.46,47.79
10584470,Olfr26 or Olfr933,-32.03,-29.86,-14.06,-62.35
10584472,Olfr926,-11.05,-42.36,-7.45,14.23
10584476,Olfr930,-13.52,-16.92,-29.82,-0.34
10584479,Olfr933,-10.19,-21.17,10.67,-16.86
10584481,---,43.94,39.99,20.02,67.94
10584484,Olfr27 or Olfr242,-27.78,-8.91,-22.59,-63.22
10584486,Olfr943,-34.27,-38.37,-55.21,-15.26
10584488,Olfr944,-28.67,-50.83,-21.96,-18.62
10584490,Olfr951 or Olfr954,-20.46,-20.63,-12.01,-32.79
10584492,Olfr954,-36.19,-14.40,-33.20,-65.36
10584494,Olfr148,-23.25,-39.30,-22.61,-9.40
10584496,Olfr960,-29.24,-8.18,-67.03,-18.76
10584498,Olfr961,-37.27,-65.88,-73.93,-1.21
10584500,Olfr963,-39.25,27.36,-90.36,-22.08
10584502,Olfr965,-18.53,14.21,-31.91,-38.40
10584504,Olfr150 or Olfr919,-29.13,-5.72,-49.09,-49.84
10584506,Olfr967,-5.17,-27.72,-27.61,55.42
10584508,Olfr969,-21.43,-36.24,-7.04,-26.95
10584510,Olfr970,-35.94,-32.53,-33.28,-43.42
10584512,Olfr971,-55.77,-67.19,-34.73,-65.73
10584514,Olfr972,-48.19,-45.38,-91.03,-20.18
10584516,Olfr229,-64.37,-60.56,-76.69,-53.68
10584518,Olfr974,-23.62,-65.03,45.38,-46.06
10584520,Olfr978,-48.96,-62.00,-55.80,-29.71
10584522,Olfr981,-19.83,20.09,-19.39,-56.83
10584524,1700001J11Rik,53.07,62.69,-15.03,85.60
10584526,Olfr982,15.19,51.77,-43.59,42.41
10584528,Tmem225,-19.92,-30.42,-18.87,-13.22
10584535,---,-9.48,14.10,-18.99,-18.51
10584537,Olfr986,-30.02,-36.02,-18.46,-36.32
10584541,Zfp202,51.19,39.57,62.52,49.54
10584549,Scn3b,-63.20,-63.88,-56.92,-68.28
10584561,9030425E11Rik,-42.87,-47.06,-50.27,-32.51
10584572,Hspa8,59.90,63.33,55.04,61.57
10584576,Snord14c or Snord14d or Hspa8,72.98,79.39,72.63,65.12
10584578,Snord14c or Snord14d or Hspa8,-8.88,-60.67,73.76,-38.10
10584580,Snord14e or Hspa8,3.02,7.14,-5.27,7.45
10584582,---,-4.17,10.61,20.44,-33.50
10584584,Bsx,-5.27,-10.88,-24.46,30.39
10584589,Mir100,-80.49,-86.82,-92.90,-50.63
10584591,Mirlet7a-2,-19.96,-46.89,7.30,-23.28
10584593,---,-53.77,-71.69,-40.83,-52.42
10584595,2610203C20Rik,-69.52,-50.11,-74.93,-82.72
10584598,Mir125b-1,-8.35,-37.97,-5.72,9.66
10584600,---,-85.02,-90.93,-87.01,-75.18
10584602,Gm10690,-7.12,4.80,-25.02,-0.48
10584604,Trim29,-73.31,-82.11,-71.28,-65.08
10584615,Pvrl1,-52.70,-57.52,-66.67,-35.42
10584624,---,-4.46,-37.10,14.43,24.33
10584628,Thy1,-72.19,-58.34,-78.79,-79.30
10584634,Usp2,-93.86,-94.31,-96.85,-89.63
10584653,C1qtnf5 or Mfrp,-20.88,-22.41,-14.87,-25.60
10584674,Mcam,-93.50,-98.05,-89.50,-89.03
10584691,Ccdc153,-58.65,-40.16,-41.48,-87.89
10584698,Nlrx1,-2.76,-52.17,26.24,28.41
10584700,Dpagt1,94.74,92.09,93.58,97.47
10584710,H2afx,-40.73,-46.76,-42.41,-33.17
10584712,Hyou1,33.26,11.74,22.63,61.38
10584741,Slc37a4,-12.98,-19.82,-12.48,-8.66
10584752,Rps25 or Ccdc84,-8.88,-60.67,73.76,-38.10
10584758,Fam103a1 or Gm10767 or Gm4199,-8.88,-60.67,73.76,-38.10
10584760,Gm10023 or C030014I23Rik or LOC100504832,22.66,-22.18,37.37,51.95
10584762,Bcl9l,-64.22,-61.68,-71.99,-58.96
10584777,Ddx6,43.68,39.17,40.55,52.62
10584787,Treh,-50.39,-62.79,-32.73,-55.77
10584803,Ift46,-64.44,-67.53,-69.87,-53.94
10584819,---,-34.27,-28.79,-20.28,-54.66
10584821,Cd3d,-33.02,-61.99,-20.45,-26.36
10584827,Mpzl2,-91.82,-86.19,-92.37,-95.59
10584835,Mpzl3,-94.36,-61.32,-99.19,-99.25
10584841,Amica1,-66.16,-56.41,-70.25,-71.07
10584855,Scn2b,-43.53,-53.27,-70.98,-19.44
10584862,Scn4b,-26.85,-23.17,-41.91,-20.15
10584870,Tmprss13,-51.50,-55.23,-36.13,-64.64
10584883,Fxyd6,-65.13,-50.85,-66.56,-78.64
10584891,Fxyd2,-64.17,-63.14,-74.27,-55.13
10584901,Dscaml1,-14.94,-8.00,-10.65,-35.70
10584941,Bace1,-93.52,-94.52,-91.85,-93.78
10584954,Pcsk7 or Rnf214,26.04,15.30,43.71,18.38
10584975,Sidt2,60.43,37.08,46.17,84.78
10584977,Sik3,-38.66,-33.30,-47.35,-34.17
10585005,Apoa1,-63.17,-47.86,-41.59,-92.58
10585010,Apoa4,-26.02,-21.61,-22.10,-36.66
10585015,Apoa5,-39.58,-21.04,-63.58,-39.94
10585022,Zfp259,4.41,-8.21,18.99,3.34
10585037,Bud13,-3.62,-3.54,-8.29,0.76
10585048,Cadm1,-83.73,-70.99,-91.19,-87.66
10585068,Fam55d,38.48,15.41,62.31,31.61
10585085,---,23.59,34.15,23.34,8.11
10585091,Nhp2l1,-8.88,-60.67,73.76,-38.10
10585093,Gm8884,-22.17,-43.40,-32.18,11.90
10585097,Gm5617,20.39,4.85,22.98,31.94
10585099,Usp28,-63.39,-70.27,-58.63,-60.69
10585129,Zw10,-32.04,-47.51,-10.07,-34.77
10585146,Tmprss5,-56.42,-47.27,-83.53,-29.69
10585162,Gm4894,31.78,31.23,-0.94,57.71
10585169,Drd2,-52.24,-40.51,-88.26,-29.65
10585180,Ncam1 or Gm11149,-66.81,-60.26,-49.71,-84.95
10585186,1600029D21Rik,-89.23,-74.78,-94.02,-94.58
10585194,Il18,43.16,45.66,29.61,54.42
10585201,Timm8b or AU019823,-35.41,-36.60,-32.14,-36.87
10585206,Pih1d2,-76.61,-82.92,-81.20,-64.09
10585214,Cryab or Hspb2,-64.33,-54.14,-78.72,-62.24
10585224,Fdxacb1 or 1110032A03Rik,53.54,12.73,44.51,83.33
10585233,Alg9,53.84,35.32,51.80,71.61
10585249,Ppp2r1b,-26.79,-32.82,-34.12,-12.06
10585268,Btg4,-37.40,-76.31,-25.09,-21.18
10585276,Pou2af1,-38.59,-39.38,-45.00,-32.37
10585282,---,-24.01,-26.42,-20.74,-24.75
10585284,---,81.92,92.84,72.63,75.78
10585286,Arhgap20 or 9230115E21Rik,-65.90,-69.70,-71.19,-57.99
10585301,Rdx or 9830163H01Rik,24.24,26.14,23.99,22.91
10585318,Rdx or 9830163H01Rik,1.67,1.33,40.36,-30.55
10585325,9830163H01Rik,-41.85,-70.87,-37.55,-17.36
10585328,4930510E17Rik,-7.43,-53.41,-4.35,47.04
10585331,Exph5,-62.40,-75.73,-50.56,-60.54
10585338,Kdelc2,79.24,79.83,75.37,83.42
10585347,4930550C14Rik,-78.26,-83.83,-80.11,-69.55
10585358,Npat,-38.99,-40.83,-34.65,-41.55
10585377,---,-47.08,-35.63,-47.99,-58.80
10585379,---,-12.95,-7.89,-6.59,-29.95
10585381,Slc35f2,-66.07,-47.27,-85.67,-69.85
10585390,Sln,-53.69,-39.16,-79.47,-38.79
10585395,Siva1,46.69,34.78,31.04,68.45
10585398,Gldn,-64.05,-57.22,-53.55,-78.94
10585410,Sh2d7 or Cib2,-62.11,-80.85,-49.08,-54.91
10585417,Idh3a,-45.42,-52.06,-47.76,-35.25
10585428,Dnaja4,-34.05,-32.87,-32.64,-37.46
10585438,Crabp1,-61.65,-68.20,-58.93,-58.84
10585444,Ireb2,2.61,2.12,0.31,5.32
10585467,Agphd1,-44.10,-63.61,-39.22,-30.46
10585474,Psma4 or AY074887,23.32,26.12,31.63,13.51
10585484,Chrna5,-32.27,-54.00,-29.62,-20.27
10585494,Ube2q2,-8.88,-60.67,73.76,-38.10
10585509,Fbxo22,56.05,65.95,35.38,62.69
10585517,AI118078,-51.03,-69.54,-22.24,-63.53
10585533,Dnajb6,-8.88,-60.67,73.76,-38.10
10585535,Isl2,7.15,-10.95,3.24,30.78
10585543,Gm7444,-62.52,-58.35,-61.26,-68.27
10585545,Rcn2,-20.95,-29.67,-11.18,-21.51
10585555,Pstpip1,-6.18,-7.72,-5.34,-5.32
10585572,Hmg20a,21.71,28.98,13.07,22.37
10585586,Ube2s,-8.88,-60.67,73.76,-38.10
10585588,Cspg4,-78.89,-43.21,-92.25,-91.06
10585599,Imp3,21.49,18.58,9.32,34.22
10585601,Snupn,-73.23,-81.18,-61.99,-74.65
10585610,Ptpn9 or Gm10658,-18.44,-29.22,-36.95,12.13
10585625,Sin3a,8.54,8.87,8.01,8.50
10585652,Man2c1,98.48,98.93,97.69,98.56
10585680,---,-28.46,-69.37,-14.10,2.12
10585682,Trcg1,16.49,17.20,32.80,-1.51
10585697,---,64.99,74.84,47.05,69.89
10585699,Fabp5,-8.88,-60.67,73.76,-38.10
10585703,Rpp25,-59.61,-77.99,-74.46,-32.55
10585706,Cox5a,-18.55,-29.80,-19.35,-6.05
10585713,2310046O06Rik,87.23,92.64,74.07,89.59
10585721,Scamp2,78.83,77.46,76.99,81.85
10585732,Ulk3,5.87,-6.36,-2.93,27.39
10585749,Cyp1a1,-55.31,-69.91,-58.26,-40.24
10585759,Edc3,44.76,40.22,39.85,52.65
10585767,Ubl7,-38.61,-48.07,-39.93,-25.39
10585778,Sema7a,-81.05,-87.21,-72.73,-82.89
10585794,Cyp11a1,-62.12,-59.36,-70.18,-56.88
10585803,Stra6,-58.71,-45.72,-75.69,-55.12
10585823,1600029O15Rik,56.16,39.83,45.72,74.94
10585825,Stoml1,60.28,55.76,61.58,62.44
10585834,6030419C18Rik,-51.21,-45.98,-58.03,-48.77
10585840,Cd276,-20.28,-6.29,-2.07,-54.79
10585842,Nptn,47.63,48.20,52.57,41.48
10585851,Hcn4,-28.99,-32.50,-47.88,-12.25
10585860,Adpgk,-17.59,-27.32,-22.18,-5.25
10585874,Hexa,97.38,96.96,97.02,98.33
10585889,Celf6,-38.26,-23.68,-50.97,-42.12
10585905,Parp6,-29.82,-26.39,-22.85,-39.65
10585932,Pkm,12.60,8.16,8.67,21.52
10585940,4933407I18Rik,-63.91,-66.49,-71.06,-53.80
10585942,Gramd2,-73.56,-75.78,-88.55,-56.59
10585956,Myo9a,34.13,50.11,42.60,7.65
10585970,Myo9a,7.35,22.70,5.64,-6.87
10585972,---,18.12,22.49,31.53,0.33
10585974,Myo9a,41.24,45.60,51.28,24.78
10585976,---,68.52,65.56,76.61,61.42
10585978,Myo9a,52.89,48.26,67.16,37.82
10585980,---,22.17,30.79,42.53,-8.73
10585982,---,32.18,40.66,36.47,18.58
10585984,Myo9a,-3.80,-17.87,3.63,5.41
10585986,Myo9a,51.15,59.07,51.92,42.72
10585988,Myo9a,5.90,11.63,14.09,-8.22
10585990,Myo9a,34.60,43.66,41.39,16.56
10585992,Myo9a,44.16,55.54,47.75,28.23
10586011,Larp6,-62.59,-59.35,-51.37,-74.52
10586015,---,6.60,12.24,16.78,-4.68
10586017,Uaca,-30.12,-30.35,-32.83,-26.86
10586039,Tle3,-11.65,-14.74,-11.19,-9.18
10586064,Anp32a,6.75,-10.74,7.95,22.42
10586074,---,59.51,61.37,74.91,33.59
10586076,---,-8.88,-60.67,73.76,-38.10
10586079,Itga11,-59.00,-49.17,-74.98,-52.79
10586110,Cln6,33.16,26.96,27.20,41.88
10586118,Calml4,53.26,53.04,50.52,57.16
10586126,---,3.74,39.39,13.69,-28.81
10586128,---,-24.00,-10.10,-60.36,-21.93
10586130,Aagab,75.46,74.54,74.57,77.18
10586140,Lctl or Zwilch,-70.92,-97.22,-39.44,-53.88
10586157,Rpl4,42.61,39.77,44.75,43.44
10586166,---,47.06,57.26,45.00,39.82
10586168,Snord16a,92.86,93.05,92.58,93.11
10586170,---,37.18,48.21,57.11,1.31
10586172,---,56.20,52.50,61.58,53.78
10586174,---,18.28,26.40,19.34,8.70
10586176,Snapc5,57.97,59.74,42.03,65.50
10586180,Uchl4 or Uchl3,-56.34,-38.25,-61.94,-67.58
10586184,Tipin,-37.84,-43.16,-32.18,-39.36
10586194,Megf11,-7.60,-2.11,-59.00,50.21
10586227,Dennd4a,96.24,96.34,97.24,94.51
10586240,Dennd4a,96.19,95.69,97.45,94.96
10586242,Dennd4a,95.33,94.90,95.98,95.04
10586244,Dennd4a,95.32,95.85,96.50,93.50
10586246,Dennd4a,95.55,95.84,95.49,95.31
10586248,Dennd4a,96.08,96.56,97.12,94.41
10586250,Dennd4a,95.69,96.31,96.80,93.34
10586252,Dennd4a,95.54,96.10,95.62,94.49
10586254,Dennd4a,97.37,97.47,97.90,96.81
10586274,2010321M09Rik,-19.97,-38.23,-33.84,12.97
10586284,Dpp8,75.99,78.27,72.60,77.17
10586306,Igdcc4,-59.42,-74.26,-74.67,-29.84
10586331,Igdcc3,-65.65,-19.95,-88.01,-83.51
10586347,Parp16,-91.43,-89.45,-97.68,-80.51
10586357,Cilp,-51.80,-45.25,-33.37,-78.96
10586368,Clpx,-47.98,-53.06,-43.36,-47.64
10586384,Pdcd7,42.33,26.11,41.51,59.28
10586390,Rasl12,-76.99,-85.77,-78.51,-65.53
10586397,Mtfmt,-58.15,-54.70,-63.59,-54.46
10586405,Spg21,87.88,87.75,89.35,86.67
10586416,Pif1,-35.02,-23.14,-42.72,-39.82
