Probeset_ID,Gene Symbol,Mo Bl Ly6C- II+,Sample_,Sample_
10591869,Herpud2,25.20,21.59,29.27
10591881,Hmgb1,95.32,96.16,94.37
10591884,Glb1l2,-22.51,-23.01,-21.99
10591905,Glb1l3,-4.54,-4.50,-4.62
10591926,Gm1110,-4.98,-3.47,-7.08
10591947,Acad8,-90.50,-87.33,-92.74
10591960,Vps26b,26.51,24.38,28.99
10591967,Jam3,-45.21,-33.73,-59.19
10591978,Ntm,-25.71,-12.23,-60.21
10591988,Adamts15,-14.78,-15.04,-14.55
10591997,Adamts8,94.79,96.48,93.36
10591999,---,71.23,88.41,35.69
10592001,St14,-25.28,-19.97,-32.72
10592023,Aplp2,-27.98,-35.78,-21.24
10592044,Tmem45b,-14.17,-30.94,-7.63
10592050,Barx2,38.33,49.53,22.08
10592058,Tuba1b,95.32,96.16,94.37
10592061,Kcnj5,-42.13,-11.18,-90.04
10592067,Fli1,35.88,39.05,32.71
10592079,---,62.63,70.19,51.74
10592084,St3gal4,79.28,85.04,71.92
10592099,Dcps,-26.27,-53.21,3.39
10592106,Tirap,-5.97,-7.39,-4.62
10592114,Foxred1,-59.71,-35.31,-75.80
10592126,Fam118b,16.52,-40.73,68.27
10592138,Rpl36,95.32,96.16,94.37
10592140,Ddx25,-22.36,-22.77,-21.89
10592154,Hyls1,-61.20,-79.66,-38.42
10592160,---,9.74,30.60,-7.07
10592162,---,-39.89,-10.39,-74.76
10592164,Pate4,-4.64,-1.57,-10.88
10592170,Gm17252,45.26,58.84,28.42
10592176,D730048I06Rik,-7.37,-6.47,-8.44
10592182,9230110F15Rik,53.32,71.26,25.71
10592186,---,51.82,74.64,11.76
10592188,---,95.32,96.16,94.37
10592192,Gm5615,-7.67,-3.44,-26.21
10592196,A630095E13Rik,-2.62,-1.53,-4.30
10592201,Chek1,-71.95,-93.20,-44.50
10592217,Stt3a,-48.42,-60.50,-36.69
10592237,Ei24,-75.47,-85.21,-60.01
10592248,---,80.59,69.72,87.75
10592251,Pknox2,-25.01,-27.40,-22.92
10592266,Slc37a2,-9.41,-5.11,-14.11
10592289,Ccdc15,-49.93,-43.90,-56.01
10592303,Robo3,67.27,87.62,-1.18
10592330,Nrgn,-2.30,-1.57,-3.21
10592336,Spa17,-40.66,-23.74,-61.05
10592342,Tbrg1,-91.96,-95.82,-87.06
10592355,Panx3,50.30,62.43,32.58
10592362,Olfr160 or Olfr151,-3.95,3.32,-9.82
10592365,Olfr151 or Olfr160,60.78,63.73,56.82
10592367,---,76.67,90.26,38.62
10592369,Olfr891,39.59,71.38,-8.61
10592371,Olfr915,-3.88,-2.27,-7.23
10592374,Olfr916,-21.77,-9.80,-40.47
10592376,Olfr917,-39.57,-33.39,-46.20
10592378,Olfr918,4.50,55.88,-17.75
10592380,Olfr919,-27.86,-46.92,-15.11
10592382,Olfr934,-15.63,-7.31,-24.93
10592384,Olfr935,41.57,-3.98,69.18
10592386,Olfr146,21.66,10.51,31.21
10592388,Olfr936,51.02,71.17,5.36
10592391,Olfr937,-14.80,-2.19,-41.90
10592393,Olfr938,61.47,30.98,76.92
10592395,---,85.05,92.07,64.28
10592397,Olfr1537-ps1,-47.65,-48.27,-47.14
10592399,Olfr945,-9.26,62.68,-90.90
10592401,Olfr947-ps1,62.44,63.45,60.67
10592404,Olfr948,70.49,89.65,-5.15
10592406,Olfr952,-0.05,51.71,-20.80
10592408,Olfr955 or Olfr952,64.00,80.12,29.58
10592410,Olfr44,-27.94,-89.10,3.92
10592412,Olfr957,-0.09,50.47,-23.48
10592414,Olfr958,-3.31,1.04,-7.78
10592416,Olfr959,28.32,63.56,-10.75
10592420,AW551984,-44.83,-24.60,-83.10
10592447,---,80.11,55.29,90.14
10592449,Olfr149,68.18,86.93,25.77
10592451,Olfr968,-5.35,-14.70,-0.97
10592455,Olfr975,42.15,-11.07,76.00
10592457,Olfr976,-9.32,-5.68,-15.82
10592459,---,-3.70,24.49,-22.70
10592461,Olfr979,76.95,80.17,73.18
10592463,Olfr980,66.73,58.99,73.14
10592465,Olfr983,50.72,69.39,23.45
10592467,Olfr984,51.53,83.39,-10.50
10592469,Olfr985,-11.17,-0.40,-31.64
10592471,Gramd1b,-40.08,-53.41,-28.51
10592493,4931429I11Rik,-10.17,-12.87,-8.05
10592503,Crtam,-9.25,-10.76,-8.09
10592515,Ubash3b,23.10,36.21,11.62
10592531,---,-77.68,-94.12,-46.45
10592533,---,-88.16,-91.98,-82.82
10592535,Sorl1,78.56,77.95,79.28
10592585,Sc5d,-58.19,-60.13,-55.93
10592593,Tecta,74.41,91.58,25.51
10592618,Tbcel,-87.86,-93.27,-78.09
10592629,Grik4,-12.03,-11.93,-12.10
10592652,---,80.71,93.92,37.40
10592655,Arhgef12,-71.67,-59.02,-82.29
10592701,Tmem136,42.92,83.22,-13.89
10592705,Pou2f3,-20.59,-31.96,-12.05
10592719,Oaf,-31.60,-28.99,-34.67
10592725,Gm10688,-9.02,-5.76,-14.40
10592727,Rnf26,6.71,45.31,-27.42
10592731,Gm10687,-21.90,-32.05,-12.60
10592734,Cbl,65.84,69.17,62.44
10592752,Pdzd3,-20.70,-8.35,-43.19
10592763,Nlrx1,80.93,85.59,75.15
10592772,Abcg4,-54.44,-24.27,-86.22
10592790,Hinfp,-6.72,-34.60,22.22
10592802,C2cd2l,-36.16,-42.55,-29.43
10592816,Hmbs,-51.74,-67.78,-35.23
10592830,Vps11,-11.81,-29.36,6.32
10592847,Myl6,95.32,96.16,94.37
10592850,Trappc4,-15.89,-66.78,40.78
10592856,Ccdc84 or Rps25,-77.03,-93.72,-45.18
10592870,Foxr1,25.27,27.02,22.07
10592878,Upk2,64.22,50.40,74.74
10592886,Gm10023,60.36,63.41,56.50
10592888,Cxcr5,-10.78,-16.84,-6.87
10592891,Phldb1,-53.59,-58.30,-47.78
10592917,---,22.65,14.75,30.43
10592919,Arcn1,-92.37,-96.98,-72.76
10592926,Tmem25,-12.36,-17.80,-8.64
10592938,Ttc36,-6.05,-5.30,-6.87
10592942,Mll1,-46.79,-40.92,-51.89
10592983,Atp5l,95.32,96.16,94.37
10592988,Ube4a,-22.80,9.44,-51.71
10593015,Cd3g,-22.07,-30.81,-16.25
10593024,Cd3e,-8.66,-9.22,-7.99
10593032,Amica1 or Gm10684,-2.76,28.89,-18.81
10593035,Tmprss4,-27.46,-54.13,-13.79
10593050,Il10ra,97.50,96.81,97.91
10593058,---,91.94,93.67,89.44
10593060,Cep164,-87.98,-30.66,-99.41
10593095,Cep164,77.36,79.19,75.21
10593101,---,9.97,2.19,21.48
10593103,Rnf214 or Pcsk7 or Bace1,-70.87,-74.65,-66.75
10593123,Tagln,-67.87,-64.31,-71.76
10593130,Sidt2,-28.47,-24.52,-32.87
10593159,Pafah1b2,-96.22,-97.08,-95.35
10593167,Apoa1,-6.00,-7.09,-5.15
10593169,Apoc3,-7.49,-8.85,-6.72
10593174,Apoa4,-25.17,-19.93,-30.97
10593177,4931429L15Rik,-10.28,-9.48,-11.17
10593191,---,-5.50,-18.29,3.88
10593193,---,33.01,46.81,14.87
10593196,Gm10677,78.03,89.01,56.58
10593198,Fam55b,-10.93,-9.18,-13.23
10593205,Rexo2,-15.90,-18.05,-13.33
10593213,Rbm7,-47.86,-65.24,-26.05
10593219,Nnmt,-34.57,-30.21,-39.43
10593225,Zbtb16,-8.99,-4.24,-14.80
10593233,Htr3a,-9.49,-7.54,-11.63
10593245,Htr3b,72.20,88.45,37.78
10593258,---,56.28,-39.11,89.52
10593260,Ankk1,72.44,32.11,89.62
10593270,Ttc12,-61.42,-41.74,-82.54
10593293,Ncam1,-59.60,-53.02,-67.00
10593316,---,-7.97,-17.09,-1.79
10593318,---,-38.72,-58.44,-21.63
10593320,Rpl10 or Gm5621,95.32,96.16,94.37
10593323,---,90.90,91.00,90.76
10593325,Pts,-4.45,-45.91,37.70
10593332,Bco2,10.79,26.24,-0.78
10593347,Tex12,-15.67,-17.20,-14.25
10593356,Sdhd,-79.08,-99.49,-19.13
10593361,AU019823,-99.09,-98.84,-99.38
10593367,Dlat,-98.36,-97.67,-98.85
10593384,Dixdc1,-31.36,-23.73,-39.60
10593413,2310030G06Rik,-93.30,-98.13,-81.71
10593418,Hspb2 or Cryab,-4.94,-2.35,-8.93
10593421,1110032A03Rik,-85.32,-88.41,-82.23
10593430,Sik2 or Ppp2r1b,38.06,61.79,11.59
10593449,Layn,-80.11,-92.61,-64.76
10593460,4833427G06Rik,-5.95,-1.20,-17.72
10593469,Mir34c,32.27,43.45,18.13
10593471,Mir34b,26.57,3.95,42.06
10593473,1810046K07Rik,-6.54,-52.96,54.91
10593478,9230115E21Rik or Arhgap20,-2.64,-1.01,-7.17
10593483,Fdx1,-61.67,-89.63,-32.27
10593490,Gm6981 or Gapdh,95.32,96.16,94.37
10593492,Zc3h12c,-48.16,-52.71,-42.99
10593497,Zc3h12c,-18.05,-20.63,-14.16
10593499,AI593442,-13.35,-15.78,-11.41
10593506,---,29.65,69.64,-16.48
10593508,Ddx10,-82.47,-72.01,-88.45
10593526,Atm,-90.23,-81.18,-93.96
10593589,Gm9963,-30.42,-28.68,-32.23
10593591,Acat1,-86.18,-88.67,-83.12
10593605,Cul5,-90.85,-90.36,-91.17
10593628,Rab39,92.24,86.52,95.78
10593634,Elmod1,-11.06,-10.48,-11.41
10593646,Tnfaip8l3,39.90,68.26,-8.97
10593652,Cyp19a1,-17.39,-5.29,-47.94
10593664,1700104A03Rik,85.89,95.94,50.12
10593668,Dmxl2,-86.29,-95.54,-71.69
10593671,Dmxl2,-70.43,-72.54,-68.64
10593713,Cib2 or Sh2d7,23.25,25.53,21.04
10593723,Acsbg1,-30.09,-30.22,-30.05
10593740,Wdr61,-79.47,-89.00,-60.73
10593751,AY074887,85.77,94.06,50.39
10593756,Chrna3,-4.98,-11.22,-1.26
10593767,Chrnb4,59.80,50.94,65.59
10593776,Nrg4,-29.80,-31.37,-27.85
10593789,Etfa,-46.99,-67.43,-25.98
10593799,Scaper,-96.50,-89.00,-98.66
10593832,---,82.68,85.25,80.11
10593834,Rfpl3s,-5.29,-2.76,-10.28
10593842,Tspan3,-58.33,-56.13,-60.67
10593856,C230081A13Rik,-85.77,-86.69,-84.99
10593865,Rn28s1,31.32,54.18,20.01
10593867,Lingo1,-11.02,-5.97,-23.66
10593872,Odf3l1,-11.98,-2.94,-38.00
10593878,Snx33,-44.75,-65.46,-22.78
10593882,Gm10658,-60.49,-53.07,-67.60
10593884,Ptpn9 or Gm10658,-28.10,-28.23,-27.99
10593887,Neil1,-36.55,-48.53,-25.76
10593903,Commd4,37.87,9.66,59.38
10593913,1700017B05Rik,32.46,31.30,33.55
10593918,Ppcdc,-58.53,-67.68,-48.35
10593927,Scamp5,-62.38,-73.31,-54.00
10593937,Mpi,-71.55,-81.75,-62.24
10593947,Cplx3,-32.91,-49.90,-20.69
10593953,Lman1l,83.23,92.35,64.78
10593966,Csk,79.86,74.63,84.07
10593981,Cyp1a2,-1.97,-2.08,-1.87
10593988,Clk3,20.95,10.86,32.03
10594001,Arid3b,-8.11,16.58,-31.93
10594015,Ccdc33,33.17,70.05,-12.94
10594044,Islr,-61.73,-58.63,-64.19
10594048,Islr2,-7.68,-9.51,-6.30
10594053,Pml,26.28,20.89,32.33
10594066,Loxl1,-67.64,-98.35,-23.82
10594080,Tbc1d21,-7.85,-2.39,-24.90
10594092,Cd276,-10.24,-43.41,32.13
10594103,2410076I21Rik,7.74,-3.44,24.64
10594110,Neo1,-83.76,-89.28,-77.91
10594142,Rpl11,95.32,96.16,94.37
10594144,Bbs4,-96.94,-85.01,-99.63
10594161,Arih1,-2.08,-14.24,0.79
10594177,Tmem202,-46.98,-9.57,-87.57
10594183,Senp8,-88.17,-98.05,-65.85
10594186,---,-21.75,-27.83,-15.76
10594188,Nr2e3,-13.30,-2.05,-52.38
10594199,Thsd4,-32.15,-23.04,-44.44
10594221,Lrrc49,-68.21,-65.30,-71.40
10594241,---,41.22,-5.87,73.61
10594244,---,-24.88,-36.10,-15.61
10594246,---,97.74,97.31,98.28
10594248,Rplp1,-31.62,-54.08,-5.11
10594251,Kif23,-5.48,-11.26,1.36
10594277,Paqr5,-46.83,-55.59,-38.94
10594289,Glce or Mir5133,-66.71,-44.51,-82.10
10594297,Spesp1,90.16,96.02,55.86
10594301,Coro2b,-26.55,-9.03,-58.40
10594315,Fem1b,-60.96,-69.40,-51.89
10594320,Gm10653 or Rps2 or Gm8842 or Gm10420 or Gm5978,95.32,96.16,94.37
10594322,Pias1,-33.24,-25.01,-41.63
10594340,Skor1,56.12,83.01,-3.24
10594353,Map2k5,-11.07,-39.53,11.65
10594377,2300009A05Rik,88.30,70.15,95.51
10594381,Iqch,-10.56,-12.29,-9.22
10594404,Smad3,25.90,26.61,25.36
10594418,Smad6,-18.02,-25.76,-10.22
10594426,Zwilch or Lctl,-81.37,-86.52,-76.24
10594447,Map2k1,32.92,31.64,34.45
10594460,Dis3l,-64.15,-60.64,-67.38
10594480,Rab11a,-65.35,-88.93,-4.17
10594490,Slc24a1,-61.61,-92.39,-25.77
10594501,Ptplad1,-85.60,-86.19,-85.26
10594513,---,-27.00,-99.98,83.36
10594515,Rnu5g,41.48,66.46,2.00
10594517,Kbtbd13,45.03,13.29,66.74
10594519,Ostb,-14.80,-12.89,-16.97
10594524,Ankdd1a,62.86,61.25,64.88
10594538,Plekho2,86.40,93.64,71.30
10594540,Plekho2,86.13,86.81,85.62
10594549,Gm10144,96.38,96.43,96.33
10594551,Zfp609,-64.67,-31.77,-85.56
10594561,Trip4,-95.87,-96.06,-95.50
10594582,Snx22 or Ppib,1.45,31.59,-5.41
10594590,Snx1,92.24,92.76,91.59
10594607,---,84.41,81.12,86.95
10594609,Fbxl22,-10.00,10.22,-31.96
10594613,Usp3,-27.21,-41.44,-12.07
10594631,Aph1b,73.17,77.82,68.43
10594636,Ppp1r2 or Ppp1r2-ps3,95.32,96.16,94.37
10594638,Aph1c,41.69,33.55,49.19
10594645,Rab8b,40.80,37.97,43.89
10594652,Lactb,-5.49,-43.71,36.71
10594661,Tpm1,-86.97,-79.64,-91.97
10594679,Tln2,-67.25,-56.99,-81.66
10594745,Mir190,45.34,69.89,-2.27
10594747,C2cd4b,28.16,33.65,22.27
10594750,C2cd4a,98.15,98.64,96.94
10594752,Rpl7a,95.32,96.16,94.37
10594754,Foxb1,95.53,96.54,93.82
10594758,Gcnt3,-48.70,-50.04,-47.38
10594762,Fam81a,-27.52,-41.70,-17.92
10594774,Ccnb2,-33.51,-18.51,-54.82
10594785,Rnf111,34.11,52.69,16.36
10594798,---,-75.19,-41.17,-92.03
10594800,Fam63b,-69.45,-79.61,-51.36
10594802,Fam63b,-5.96,2.19,-14.84
10594812,Lipc,-12.46,-6.58,-27.36
10594825,Aqp9,-13.33,-12.00,-14.44
10594835,Polr2m,-86.99,-83.82,-89.22
10594840,Myzap,-89.12,-81.67,-94.02
10594855,Cgnl1,-70.05,-57.81,-82.30
10594879,Tcf12,-88.57,-76.53,-93.17
10594904,Uba52 or 2810422J05Rik,95.32,96.16,94.37
10594907,Rpl7a,95.32,96.16,94.37
10594909,Gm10641,90.37,93.36,85.84
10594911,Tex9,-70.97,-82.34,-59.11
10594928,Pigb or Ccpg1,-77.84,-78.14,-77.60
10594946,Rpl36,95.32,96.16,94.37
10594948,Unc13c,-13.51,-6.34,-31.91
10594963,Unc13c,-17.35,-14.32,-22.09
10594965,Unc13c,-1.07,5.55,-4.40
10594967,Unc13c,-21.97,-10.39,-50.42
10594969,Unc13c,-13.13,-7.37,-20.94
10594971,Unc13c,-7.67,-9.99,-5.69
10594973,Unc13c,-14.26,-10.92,-19.98
10594986,Rpl17,95.32,96.16,94.37
10594988,Mapk6,-93.52,-93.85,-93.34
10594998,Leo1,83.14,93.71,56.67
10595000,Tmod3,23.73,23.99,23.53
10595013,Tmod2,-32.08,-20.22,-45.42
10595033,Scg3,-20.56,-27.66,-15.68
10595046,---,-20.28,-21.45,-18.81
10595048,---,84.56,87.20,82.58
10595050,Gfral,-38.54,-27.69,-49.60
10595059,Hcrtr2,-23.08,-3.72,-68.72
10595070,Fam83b,-16.15,-14.63,-17.81
10595079,---,93.15,94.88,90.26
10595081,Tinag,-24.31,-27.23,-21.98
10595094,2310046A06Rik,-63.45,-86.75,-41.19
10595109,Lrrc1,-63.84,-67.32,-58.91
10595126,Fbxo9,-67.70,-60.79,-73.31
10595140,Rn7sk,46.69,46.01,47.44
10595142,Omt2a,-2.20,-1.97,-2.49
10595145,---,41.51,5.69,65.34
10595148,Gsta2 or Gm10639 or Gsta1 or Gm3776,95.32,96.16,94.37
10595156,Dppa5a,-3.87,-4.34,-3.55
10595159,Ooep,-2.06,-5.43,-0.41
10595165,---,43.48,14.32,56.27
10595169,Ddx43,93.52,96.56,88.80
10595171,E330016A19Rik,28.56,11.07,42.98
10595183,Eef1a1,-66.74,-78.17,-46.22
10595189,Slc17a5,-88.11,-88.65,-87.61
10595202,---,91.04,91.04,91.04
10595205,2410127L17Rik,95.32,96.16,94.37
10595209,Gm10635,79.70,83.40,74.94
10595211,Col12a1,-29.13,-22.77,-35.45
10595280,Cox7a2,-50.23,-77.53,1.70
10595288,Tmem30a,0.69,11.96,-24.52
10595298,Filip1,-26.04,-10.00,-61.44
10595306,Impg1,-7.44,-20.00,-3.09
10595324,Htr1b,-12.03,-12.50,-11.59
10595327,Phip,-91.74,-81.89,-96.58
10595371,Hmgn3,-45.78,-53.60,-37.50
10595382,Lca5,-20.47,-32.44,-7.52
10595392,Elovl4,-37.43,-54.40,-27.56
10595400,---,87.73,97.25,34.41
10595402,Fam46a,46.34,19.83,66.62
10595404,Fam46a,79.37,76.63,82.40
10595407,Ibtk,-52.00,-59.38,-44.21
10595439,---,56.49,57.20,55.52
10595441,Rpl7a,95.32,96.16,94.37
10595443,Tpbg,47.97,26.19,65.37
10595447,---,68.63,88.24,12.58
10595452,Ube2cbp,-25.64,26.58,-69.34
10595466,Pgm3 or Dopey1,-91.07,-92.92,-88.55
10595480,Me1,96.43,97.22,94.80
10595496,Snap91,-14.76,-15.78,-13.88
10595529,4922501C03Rik,-94.56,-93.91,-95.17
10595560,Tbx18,-16.39,-10.93,-25.68
10595570,Slc25a40,-80.27,-78.34,-82.06
10595573,Snx14,-94.82,-95.21,-94.13
10595604,Syncrip,-77.51,-74.54,-80.05
10595614,Snhg5,-30.09,-43.77,-16.59
10595620,---,95.32,96.16,94.37
10595622,---,95.32,96.16,94.37
10595624,---,78.90,78.42,79.77
10595626,---,95.32,96.16,94.37
10595628,---,95.32,96.16,94.37
10595630,Gm2382 or Mthfs,95.32,96.16,94.37
10595633,Bcl2a1d or Bcl2a1a or Bcl2a1b or Bcl2a1c,95.32,96.16,94.37
10595636,---,95.32,96.16,94.37
10595638,---,95.32,96.16,94.37
10595657,AF529169,-27.73,-15.39,-45.44
10595664,Tmed3,-30.24,-64.38,10.08
10595668,Ankrd34c,-7.09,-1.21,-25.52
10595671,Mir184,-46.48,-93.67,17.83
10595673,Morf4l1 or Gm6747,22.94,-61.24,85.68
10595680,Tbc1d2b,43.11,23.18,58.54
10595695,Zic1,-13.98,-8.06,-27.42
10595702,1190002N15Rik,-95.88,-89.63,-98.32
10595718,Chst2,-46.96,-21.89,-77.26
10595723,2610101N10Rik,-92.43,-86.85,-95.13
10595753,Trpc1,-94.84,-98.94,-82.82
10595768,Pls1,-38.44,-25.86,-60.23
10595787,Atr or 1700065D16Rik,76.36,68.61,82.27
10595791,---,56.94,63.76,48.33
10595793,Atp1b3,22.95,24.16,21.92
10595798,BC043934,26.23,60.70,-13.60
10595803,Rnf7,-28.09,-90.74,-0.48
10595805,Rasa2,-85.71,-85.68,-85.73
10595831,Zbtb38,-88.59,-82.88,-92.87
10595836,Zbtb38 or E030011O05Rik,-17.45,-17.78,-16.96
10595840,Acpl2,-61.56,-59.12,-64.09
10595848,Spsb4,-4.05,60.15,-61.23
10595856,Slc25a36,-19.20,-15.11,-22.03
10595863,Trim42,87.15,90.64,82.67
10595871,Clstn2,-9.26,-5.70,-15.81
10595892,---,80.19,92.64,42.87
10595895,4930579K19Rik,-11.65,8.83,-30.19
10595900,Mrps22,-93.61,-94.72,-92.44
10595909,---,-28.44,-35.17,-21.03
10595911,Foxl2os,84.79,92.93,63.49
10595914,Gm1123,-8.14,-4.91,-14.24
10595924,Pik3cb,53.47,47.77,58.25
10595948,Gm6432,-13.09,-3.53,-32.27
10595953,Esyt3,-5.25,-0.78,-12.64
10595979,Mras,-48.86,-68.47,-31.89
10595981,Mras,-39.77,-42.74,-37.12
10595990,Armc8,-96.70,-92.00,-98.52
10596014,Cldn18,-2.40,-1.60,-3.75
10596023,Sox14,95.17,97.49,89.63
10596027,Il20rb,-43.44,-45.72,-40.89
10596034,Il20rb,95.32,96.16,94.37
10596041,Il20rb,95.32,96.16,94.37
10596043,Nck1,-91.49,-92.69,-90.29
10596051,Tmem22,-79.97,-99.68,-36.92
10596053,Pccb,-63.48,-62.58,-64.29
10596070,---,93.07,92.23,93.79
10596072,Ppp2r3a,-60.00,-57.77,-62.13
10596093,---,88.31,83.85,91.54
10596095,Ephb1,-18.64,-10.80,-31.59
10596113,---,-0.99,10.37,-4.21
10596115,Ephb1,-20.59,-8.34,-39.90
10596117,Cep63,64.78,-8.45,90.22
10596119,Cep63,-85.45,-92.93,-74.50
10596135,---,-19.22,-7.18,-37.02
10596137,Srprb,-64.94,-60.67,-69.10
10596148,Trf or Srprb,45.04,41.79,48.36
10596166,1300017J02Rik,-14.14,-7.35,-35.40
10596185,Cdv3,73.95,69.84,78.58
10596190,Bfsp2,-6.89,-5.34,-8.93
10596200,Tmem108,-17.34,-26.70,-9.51
10596207,Uba5,-82.50,-91.32,-60.83
10596222,Ccrl1 or Acad11,-22.95,-39.50,-7.17
10596231,Dnajc13,-93.80,-91.93,-94.93
10596255,Dnajc13,-75.96,-72.30,-79.58
10596257,Dnajc13,-26.22,16.89,-62.74
10596259,---,-79.50,-71.72,-84.25
10596261,Dnajc13,-14.79,1.28,-33.80
10596263,Dnajc13,-93.30,-93.06,-93.45
10596265,Dnajc13,-94.14,-94.24,-94.14
10596267,Dnajc13,-92.49,-91.43,-93.35
10596269,Dnajc13,-92.07,-63.03,-96.94
10596271,---,-71.07,-9.70,-86.16
10596273,Dnajc13,-76.75,-66.00,-83.89
10596275,Dnajc13,-87.51,-84.07,-89.35
10596277,Dnajc13,-71.69,-63.33,-78.69
10596279,Dnajc13,-79.33,-79.59,-79.06
10596281,Dnajc13,-68.75,-42.80,-81.44
10596303,Acpp,-44.45,-39.26,-50.20
10596318,Nudt16,-17.26,-41.43,7.96
10596322,1700080E11Rik,12.75,57.24,-24.36
10596327,Nek11,-11.00,-5.84,-22.01
10596347,Atp2c1,-51.97,-60.72,-41.59
10596377,2900010M23Rik,23.55,-2.78,50.19
10596379,Rpl10,95.32,96.16,94.37
10596381,---,-9.99,-10.76,-9.18
10596383,Col6a6,26.44,64.65,-20.28
10596394,Col6a6,-4.52,34.29,-30.40
10596403,Col6a5,-36.07,-22.84,-55.11
10596409,Col6a5,43.96,82.30,-19.90
10596428,Col6a4,-11.36,1.07,-47.31
10596433,Glyctk,-75.53,-96.01,-42.70
10596442,Ppm1m,74.53,37.44,91.01
10596454,Alas1,-71.63,-79.61,-60.03
10596465,Acy1,-89.10,-81.21,-94.00
10596481,Abhd14a,-84.37,-82.16,-87.18
10596489,Gpr62,82.74,76.21,87.51
10596492,Parp3,37.92,48.63,27.01
10596506,4930517N10Rik,82.94,78.73,85.59
10596509,Iqcf3,-6.03,-3.30,-11.89
10596517,Iqcf4,-19.30,-34.59,-10.36
10596521,Grm2,-6.08,-3.92,-8.93
10596533,Tex264,-64.90,-68.25,-61.07
10596543,Rad54l2,-88.30,-87.73,-89.26
10596545,Rad54l2,-64.10,-73.77,-52.30
10596568,Vprbp,-16.77,-34.54,4.19
10596570,Rbm15b,88.35,82.74,92.26
10596575,Manf,-3.44,-26.61,15.29
10596583,Dock3,-11.96,-9.30,-15.14
10596637,Mapkapk3,64.57,50.76,76.17
10596652,Hemk1,-65.74,-52.42,-76.25
10596664,Cyb561d2,-26.41,-18.71,-33.66
10596671,Rassf1 or Gm9917,71.77,44.74,84.83
10596675,---,-1.74,34.74,-22.03
10596680,Sema3b,-23.65,-15.90,-33.63
10596704,Gnai2,78.25,77.72,78.81
10596718,Slc38a3,-75.69,-91.70,-55.47
10596737,Gnat1,-13.81,-8.35,-23.44
10596747,Sema3f,-52.23,-61.23,-42.71
10596769,Rbm5,-17.19,-15.12,-19.34
10596796,Rbm6,-59.80,-16.72,-84.83
10596810,Rbm6,84.54,95.77,51.45
10596812,6230427J02Rik,-23.76,-35.28,-13.10
10596815,Rnf123,-56.33,-60.60,-51.21
10596857,Apeh,-36.04,-16.08,-51.85
10596880,Bsn,-34.23,-11.26,-66.36
10596893,Dag1,-43.99,-45.67,-42.51
10596900,Tcta,-34.64,-76.94,23.40
10596904,Ccdc36,-16.35,-17.06,-15.67
10596912,Klhdc8b,-43.92,-16.53,-69.82
10596925,Ndufaf3,-40.75,-77.76,-7.86
10596931,Wdr6,-62.56,-64.01,-61.24
10596940,P4htm,-48.63,-30.77,-70.14
10596951,Arih2,-82.84,-83.62,-81.96
10596958,---,85.30,80.60,87.50
10596960,Trex1 or Atrip,96.65,95.49,97.45
10596967,Atrip,-21.06,-5.36,-37.12
10596982,Ccdc72,60.10,-30.55,91.29
10596988,Plxnb1,88.03,95.21,69.44
10596990,Fbxw21,-16.07,-12.24,-21.09
10597000,Fbxw13,-68.84,-56.55,-79.16
10597011,Fbxw20,-13.83,-11.07,-17.30
10597020,Fbxw14 or Fbxw28 or Fbxw22 or Fbxw16,-22.78,-29.49,-17.97
10597031,Fbxw22,-12.24,-18.83,-8.19
10597036,Fbxw19 or Fbxw16,-4.49,-2.79,-8.14
10597052,Fbxw15,-20.82,-14.96,-29.32
10597064,Fbxw24,-4.95,-5.33,-4.60
10597074,---,95.32,96.16,94.37
10597076,Fbxw18,-29.71,-9.59,-82.31
10597088,Fbxw26,-3.33,-11.80,-1.11
10597095,3000002C10Rik,-66.57,-33.66,-84.71
10597098,Camp,-14.27,-13.78,-14.62
10597103,Dhx30,-75.10,-81.13,-68.58
10597132,---,-5.78,60.97,-64.57
10597134,Scap,83.87,83.95,83.79
10597136,Ptpn23,-61.83,-73.48,-45.22
10597162,Klhl18,79.28,74.79,82.96
10597173,Nradd,-36.07,-27.87,-44.85
10597182,Nbeal2,34.39,39.74,30.16
10597239,Pth1r,-25.24,-18.85,-33.28
10597258,Tmie,22.78,-3.89,49.11
10597266,Als2cl,94.73,92.12,95.90
10597268,Tdgf1,-31.69,-32.83,-30.35
10597273,Rtp3,-28.65,-17.19,-46.35
10597279,Ccrl2,-9.55,-10.07,-9.08
10597288,Mlh1,-90.84,-96.49,-79.48
10597309,Stac,66.10,70.52,61.62
10597323,Arpp21,-16.98,-12.14,-26.77
10597352,Mir128-2,75.12,69.59,79.71
10597354,Pdcd6ip,17.21,25.23,9.21
10597377,Fbxl2 or Ubp1,-17.52,-29.37,-7.43
10597395,4921528I07Rik,95.32,96.16,94.37
10597413,Crtap,-34.53,-29.03,-40.68
10597420,Ccr4,-20.66,-23.23,-18.09
10597427,Trim71,-12.59,-11.17,-14.59
10597432,Cnot10,-65.41,-67.00,-63.96
10597459,---,-58.64,-95.91,26.91
10597461,Cmtm7,73.35,52.84,85.92
10597470,Cmtm8,-39.39,-46.15,-33.69
10597477,Gpd1l,-70.86,-77.98,-62.78
10597490,Rps27 or Gm9846,95.32,96.16,94.37
10597493,Stt3b,-81.48,-85.79,-74.09
10597511,---,12.99,1.78,27.88
