Probeset_ID,Gene Symbol,MF PC 480lo,Sample_,Sample_,Sample_
10576417,Galnt2,82.41,78.40,85.39,82.07
10576437,---,-31.56,-34.11,-24.40,-37.59
10576439,Cog2,56.43,52.62,61.57,54.98
10576460,Capn9,-19.39,-35.24,-8.89,-21.64
10576482,Arv1,-80.04,-92.68,-86.64,-46.09
10576490,---,-8.43,-12.99,-22.98,15.71
10576493,---,-33.70,-50.61,-50.66,2.86
10576495,Trim67,-54.14,-34.72,-53.28,-75.60
10576506,Gnpat,-18.65,-13.86,-2.76,-37.48
10576524,Gm505,35.17,21.98,65.89,7.77
10576532,Tsnax,31.66,51.72,46.66,-10.25
10576538,Disc1,67.14,66.95,63.18,69.74
10576556,---,-73.56,-47.79,-83.10,-81.94
10576559,4933403G14Rik,47.30,48.61,68.41,13.07
10576561,Ntpcr,68.71,72.01,75.16,54.62
10576569,BC021891,-42.57,-42.39,-37.74,-47.85
10576581,Kcnk1,-58.90,-56.35,-64.14,-55.84
10576586,Slc35f3,-32.13,-32.45,-38.32,-26.03
10576598,1810063B05Rik,-19.24,-32.65,-22.70,-1.54
10576603,A630001O12Rik,-4.63,-1.80,-0.02,-14.53
10576608,---,-35.93,-28.27,-40.54,-39.18
10576610,Pard3,-69.20,-63.93,-70.33,-73.34
10576639,Nrp1,38.64,30.77,42.92,42.48
10576657,---,-27.93,-13.80,5.64,-68.39
10576659,---,-19.19,-44.52,-11.72,-9.31
10576661,Itgb1,67.20,64.00,69.22,69.08
10576680,1700008F21Rik or Zfp821,-57.70,-78.52,-77.64,-26.90
10576692,Insr,10.61,16.17,12.15,3.94
10576696,Insr,37.31,51.06,41.60,14.44
10576719,Pex11c,-40.35,-30.73,-40.35,-51.38
10576726,C330021F23Rik or Rps23,-14.76,-12.76,23.84,-53.09
10576728,Xab2,30.96,25.33,38.67,27.93
10576749,Pcp2 or 2900053A13Rik,-36.49,-38.43,-47.77,-25.37
10576757,Fcer2a,-28.12,-33.40,-37.70,-18.12
10576772,Clec4g,-2.30,-12.74,-30.50,52.26
10576774,Clec4g,-3.49,-4.79,-2.85,-3.20
10576784,Cd209a,91.52,92.05,92.40,89.58
10576795,Cd209a,34.52,35.08,40.40,28.28
10576797,---,-56.57,-36.80,-42.24,-81.71
10576799,Cd209e,-19.93,-30.11,-36.12,10.00
10576807,Cd209d,31.54,36.91,32.55,26.85
10576816,Cd209b,-3.92,-3.38,-4.50,-4.14
10576829,Cd209c,96.47,97.15,97.28,93.89
10576835,Cd209f,22.82,57.47,32.84,-8.45
10576840,LOC100503956 or Evi5l,-62.59,-94.18,-51.88,-36.30
10576844,BC068157,-53.88,-58.75,-78.58,-26.17
10576854,Ctxn1,-89.40,-90.73,-94.39,-81.10
10576857,Timm44,-4.11,-5.31,6.51,-13.73
10576873,Elavl1,6.00,5.04,-1.25,14.55
10576881,---,27.51,57.42,9.91,8.12
10576883,Shcbp1,-14.70,-19.22,-4.59,-19.35
10576896,Gm9457,11.29,-8.42,34.57,6.53
10576899,---,-20.94,-44.76,-36.20,23.59
10576901,Slc10a2,-21.48,-9.74,-32.79,-33.84
10576909,---,-3.37,57.84,-37.05,-9.89
10576911,Efnb2,28.66,16.95,42.81,26.21
10576924,Arglu1,14.57,13.95,26.29,4.82
10576934,Fam155a,-43.54,-20.82,-86.88,-28.14
10576940,Fam155a,-16.68,-10.32,-57.16,16.44
10576942,---,-18.60,-16.13,-34.53,-9.86
10576944,Gm10067,-40.69,-60.05,-39.43,-25.07
10576946,Lig4,-76.10,-58.44,-72.27,-90.80
10576951,Tnfsf13b,34.05,29.09,39.32,34.23
10576953,---,42.85,19.50,69.18,31.40
10576965,---,33.09,26.71,54.46,14.86
10576967,3930402G23Rik,-22.33,-42.33,-23.27,-2.21
10576971,Irs2,-15.79,-29.91,25.61,-38.00
10576973,Col4a1,-63.47,-71.25,-68.22,-52.16
10577025,Rab20,37.91,35.09,55.50,18.59
10577030,Cars2,63.26,63.06,58.76,67.60
10577048,Ankrd10,-2.79,-0.58,17.97,-24.09
10577057,1700016D06Rik,-29.11,-34.06,-52.54,-13.55
10577065,1700016D06Rik,54.25,47.55,70.01,44.96
10577067,---,-33.76,-64.00,-75.55,50.38
10577070,Tubgcp3,38.46,40.25,43.25,32.32
10577093,Gm15348,28.55,46.23,19.30,19.70
10577096,Pcid2,16.69,27.75,9.56,10.93
10577114,Grtp1,-74.31,-71.54,-87.06,-61.00
10577125,Adprhl1,-10.66,-17.49,-11.78,-5.82
10577144,Dcun1d2 or Tmco3,-16.44,-24.34,-7.24,-17.36
10577152,E330037G11Rik,-51.44,-76.88,-53.27,-30.63
10577154,Atp4b,2.41,9.92,-8.91,11.42
10577164,Gas6,-55.14,-61.26,-56.59,-49.50
10577179,1700029H14Rik,-28.39,-36.16,-51.61,-9.67
10577190,Rasa3,59.17,62.67,58.51,56.44
10577217,---,-94.32,-99.60,-91.08,-63.82
10577219,AF366264,52.80,42.60,-7.44,87.51
10577222,2410022L05Rik,-49.71,-54.49,-59.55,-35.74
10577226,2610019F03Rik,-47.47,-54.20,-67.91,-26.50
10577230,Erich1,-15.11,-23.91,10.11,-29.46
10577237,BB014433,-29.40,-30.65,-31.57,-26.33
10577240,Csmd1,-43.94,-31.26,-43.61,-60.32
10577312,---,-20.73,-34.49,39.64,-62.79
10577315,Angpt2,-40.33,-50.14,-67.24,-12.11
10577326,Xkr5,-21.59,-34.88,-5.88,-25.12
10577337,Defb40,-27.90,-58.54,-17.86,-17.31
10577340,Defb37,-18.92,-12.96,-38.70,-11.02
10577343,Defb38,-19.60,-46.75,-8.21,-12.00
10577349,Defb39,-16.99,-48.02,-23.55,16.65
10577352,Defb12 or Defb35,-78.66,-57.48,-96.80,-59.67
10577356,---,-17.71,-45.41,-9.97,1.94
10577359,Defb8,33.33,-9.83,41.71,60.67
10577361,---,-14.76,-12.76,23.84,-53.09
10577385,Defb33,-37.54,-47.13,-71.17,-3.85
10577388,4930467E23Rik or Gm15319,-14.76,-12.76,23.84,-53.09
10577395,2610005L07Rik or 6820431F20Rik,-14.76,-12.76,23.84,-53.09
10577412,6820431F20Rik or 2610005L07Rik,-14.76,-12.76,23.84,-53.09
10577419,---,-18.55,-30.52,-18.61,-11.57
10577421,Gm14851 or Defa-rs1 or AY761184 or Gm7849 or Gm7861,-39.17,-25.58,-23.85,-72.57
10577424,---,-39.99,-9.78,-44.92,-78.86
10577426,Defa-rs1 or Gm14851 or Gm7861 or Gm7849 or AY761184,-14.76,-12.76,23.84,-53.09
10577429,Gm7849 or Gm7861 or Gm14851 or Defa-rs1 or AY761184,-14.76,-12.76,23.84,-53.09
10577432,---,-14.76,-12.76,23.84,-53.09
10577434,Gm7849 or Gm7861 or Gm14851 or Defa-rs1 or AY761184,-14.76,-12.76,23.84,-53.09
10577437,AY761184,-44.06,-55.12,-35.37,-41.51
10577441,Defb9,-44.34,-74.19,-24.02,-41.86
10577444,Defb11,-7.18,62.65,-33.06,-31.58
10577446,Defb15,-14.69,-4.45,-33.41,-7.53
10577449,Atp7b,-56.80,-61.05,-55.86,-53.52
10577471,Nek5,-32.63,-20.26,-74.87,-18.27
10577492,Nek3,-66.69,-78.72,-66.20,-53.52
10577508,Ckap2,-25.43,-21.34,-17.78,-37.32
10577517,Slc25a15,-52.86,-57.42,-42.50,-59.04
10577528,AI316807 or Slc20a2,-55.24,-67.89,-43.89,-52.06
10577534,Vdac3,-14.76,-12.76,23.84,-53.09
10577544,Polb,70.88,59.27,82.10,65.92
10577560,Ikbkb,84.30,85.43,82.76,84.88
10577586,Ap3m2,5.73,13.59,6.77,-1.36
10577598,Lsm6,-4.64,-1.91,51.87,-52.49
10577602,Mir486 or Mir3107,3.20,10.41,14.50,-11.29
10577604,Agpat6,-29.21,-18.44,-33.76,-35.54
10577623,Gins4,-20.00,-21.05,-4.22,-35.52
10577633,Golga7,62.99,62.55,67.11,59.33
10577641,1810011O10Rik,-53.34,-92.51,-45.76,-36.90
10577645,Ido2,-21.10,-17.84,-22.99,-22.99
10577655,Ido1,-31.57,-63.60,-15.64,-28.71
10577666,Adam18,-30.46,-51.43,-11.98,-41.99
10577685,Adam3,-65.41,-68.48,-76.85,-51.35
10577712,Adam5,-49.67,-52.68,-31.61,-67.92
10577734,Adam32,-62.38,-62.38,-62.91,-61.78
10577757,Adam9,72.60,74.63,70.52,72.91
10577782,Htra4,-60.16,-60.56,-66.91,-52.29
10577792,Plekha2,80.46,78.00,85.31,77.10
10577808,Tacc1,94.03,96.48,93.70,91.83
10577824,Letm2,-41.82,-46.22,-39.58,-39.58
10577838,Ddhd2,-8.35,12.81,-0.75,-36.00
10577858,Bag4,-60.39,-74.17,-39.85,-64.38
10577866,Ash2l,-41.06,-45.07,-36.60,-41.18
10577882,Hgsnat,95.41,93.62,96.27,95.87
10577903,4930444A02Rik,-8.52,-36.72,-36.85,50.51
10577910,Fnta,6.83,11.30,6.06,2.50
10577922,Hook3,71.21,80.87,59.28,69.15
10577946,Prosc,0.65,-13.61,-0.24,23.93
10577948,Brf2 or Gpr124,-6.68,-1.32,-2.11,-15.96
10577954,Rab11fip1,56.63,49.80,66.01,51.52
10577963,Got1l1,-51.21,-64.38,-54.69,-36.95
10577973,Adrb3,-39.06,-48.46,-63.53,-18.06
10577980,Chrna6,-56.71,-59.83,-60.03,-50.19
10577990,---,-31.86,-64.12,-93.36,-4.53
10577992,---,-26.11,-34.82,-33.58,-13.73
10577994,Gm8096,-29.35,0.39,-60.41,-27.59
10577996,Unc5d,-34.85,-39.15,-34.78,-31.26
10577999,Unc5d,-29.94,-52.51,-22.06,-20.74
10578017,Gm9911,-62.40,-81.31,-86.55,-27.86
10578019,Nudc,-48.56,-48.35,-41.88,-55.36
10578021,---,-77.89,-61.41,-74.96,-90.51
10578025,---,-8.67,-12.96,-41.12,40.41
10578027,Mak16 or Tti2,0.80,4.09,5.06,-5.22
10578037,Eif3h,-23.34,-27.80,-9.19,-33.68
10578040,---,-16.56,-26.04,-37.57,8.10
10578042,Tgs1,-6.30,-0.47,-15.40,-3.94
10578045,Nrg1,-59.61,-61.03,-65.06,-51.84
10578064,Rpl27a,-14.76,-12.76,23.84,-53.09
10578066,---,-14.76,-12.76,23.84,-53.09
10578069,Gtpbp10,-14.76,-12.76,23.84,-53.09
10578071,Wrn,58.76,62.07,56.59,56.59
10578109,Ubxn8,-35.59,-31.28,-8.19,-65.98
10578120,---,-56.08,-67.44,-60.48,-39.68
10578123,Rbpms,34.05,37.37,33.86,30.68
10578136,---,-46.03,-28.40,-39.97,-84.57
10578138,Dctn6,-42.62,-44.09,-22.27,-58.21
10578145,Erh,-14.76,-12.76,23.84,-53.09
10578149,Leprotl1,54.39,55.08,52.26,55.31
10578153,---,-38.78,-54.15,-33.30,-29.06
10578155,---,-24.30,-37.09,-10.23,-22.33
10578157,Tnks,14.48,-0.53,29.46,12.49
10578189,Tnks,-69.75,-50.00,-59.11,-87.09
10578191,---,54.74,49.77,67.44,44.19
10578193,Eri1,46.55,50.97,52.01,36.96
10578203,Cldn23,-24.09,-25.37,-18.83,-28.22
10578207,Lonrf1,-58.57,-55.55,-67.60,-50.44
10578219,---,18.40,-10.95,39.75,25.09
10578222,Dlc1,-71.46,-69.08,-72.47,-72.69
10578241,Dlc1,-84.77,-85.16,-96.57,-64.67
10578249,Gm10683,-23.36,-2.18,-80.68,27.83
10578251,---,-30.89,-16.07,-33.85,-45.04
10578253,Sgcz,-18.61,-12.54,-55.40,-3.75
10578262,Mir383,-67.22,-90.51,-90.72,-12.05
10578264,Msr1,76.05,71.93,77.75,77.90
10578277,---,-21.85,-6.33,-22.11,-41.75
10578279,Gm10682,-1.61,25.39,-2.60,-21.82
10578281,Fgf20,-18.27,-19.92,-36.36,-0.79
10578287,Cnot7 or Zdhhc2,-62.58,-57.73,-72.50,-56.74
10578300,Mtmr7 or Vps37a,-54.70,-56.91,-63.98,-44.43
10578320,---,-20.95,-28.08,21.92,-51.62
10578322,Pdgfrl,-60.98,-33.84,-88.72,-55.83
10578324,Mtus1,-6.43,-13.26,6.01,-13.83
10578352,Fgl1,-72.83,-24.38,-99.84,-63.55
10578361,Asah1,92.25,91.63,94.12,90.70
10578377,Frg1,50.07,45.36,66.43,37.23
10578387,Zfp353,31.14,29.11,-1.56,56.65
10578391,Smarce1,-14.76,-12.76,23.84,-53.09
10578393,Triml1,-66.76,-88.37,-64.01,-42.24
10578399,---,-14.33,-19.75,-7.68,-18.32
10578401,Zfp42,-32.42,-32.73,-25.63,-40.04
10578405,---,-14.76,-12.76,23.84,-53.09
10578408,Adam26b,-31.17,-79.14,13.05,-70.38
10578410,Adam26a,-12.07,-21.60,-24.48,-3.34
10578413,Gm5346,49.05,38.19,49.26,58.68
10578415,Adam34 or Gm5347,-65.08,-96.94,-37.42,-44.53
10578421,Gm5347 or Adam34 or Gm5346 or Adam26b,-73.33,-72.27,-92.40,-48.94
10578423,Gm9908,10.53,-6.73,-16.21,51.87
10578425,AY512931,-18.48,-32.52,-25.77,-2.61
10578427,F11,-56.12,-35.27,-49.64,-81.34
10578448,Cyp4v3 or Klkb1,-4.49,-3.04,-4.45,-6.34
10578477,Fam149a,-36.23,-35.54,-41.32,-32.11
10578493,Tlr3,-37.84,-41.43,-32.17,-40.03
10578504,1700029J07Rik,-69.62,-86.16,-41.26,-76.24
10578515,Ankrd37 or Lrp2bp,55.62,48.63,65.75,47.88
10578521,Snx25,20.51,31.70,35.67,-6.46
10578539,Slc25a4,-51.09,-48.39,-44.35,-60.53
10578545,Gm12070,-14.76,-12.76,23.84,-53.09
10578547,Helt,16.48,-22.46,41.19,33.97
10578557,Ccdc111 or Mlf1ip,43.54,50.74,45.61,34.36
10578572,Stox2,-43.78,-40.81,-40.16,-50.80
10578574,Stox2,-45.09,-45.06,-48.24,-42.17
10578582,D030016E14Rik,29.61,23.48,40.80,25.30
10578613,Rps16 or Rps16-ps2 or LOC100862433 or LOC100505015 or Gm8623,-14.76,-12.76,23.84,-53.09
10578615,Ing2,-37.02,-20.84,-45.21,-47.04
10578619,Cdkn2aip,49.90,46.07,58.39,44.37
10578623,Wwc2,17.07,12.96,27.92,11.47
10578647,---,-9.25,14.42,19.83,-55.67
10578649,Odz3,-67.44,-71.33,-66.12,-66.15
10578679,---,-9.55,-51.64,-3.52,-0.51
10578681,---,-67.77,-71.76,-87.71,-36.44
10578683,Eif2s2 or Gm9892,-63.75,-59.70,-47.21,-78.54
10578685,---,40.43,62.67,-50.40,79.96
10578688,Rnu2-10,-14.76,-12.76,23.84,-53.09
10578690,Neil3,1.59,-0.55,23.72,-13.14
10578703,Spcs3,93.24,92.89,93.24,93.56
10578709,Wdr17,-46.66,-77.39,-43.53,-24.82
10578743,Adam29,-12.35,-9.50,-2.88,-41.75
10578746,BC088983,-29.79,-18.06,-16.89,-54.05
10578757,BC088983 or Fbxo8,20.65,-4.08,23.37,42.22
10578761,---,-10.38,-18.69,-2.40,-15.07
10578763,Sap30,-6.73,-7.66,-7.22,-5.23
10578768,Sap30,-12.17,-3.93,17.79,-48.08
10578771,Galnt7,35.97,39.66,27.70,40.90
10578786,Galntl6,-87.15,-99.76,-88.89,-34.31
10578794,Galntl6,-15.13,-33.06,-10.96,-8.00
10578796,Galntl6,-19.66,-32.52,-25.70,-8.91
10578806,---,-37.27,-88.98,-35.81,-2.79
10578810,Clcn3,-64.09,-49.24,-76.62,-62.70
10578829,Palld,-10.64,-6.38,-4.54,-20.68
10578857,Anxa10,-51.75,-26.54,-85.13,-46.01
10578872,---,-14.06,-14.12,-11.88,-16.48
10578874,Gm4975,-31.96,-38.23,-29.06,-29.22
10578880,Tll1,-71.29,-72.76,-78.01,-61.97
10578902,Mir710,-2.88,-1.69,-3.35,-3.68
10578904,Cpe,-52.66,-64.64,-48.55,-46.72
10578916,Sc4mol,14.99,10.27,12.62,24.56
10578922,Klhl2,22.52,26.39,21.93,20.55
10578938,Trim75,-27.20,-26.45,-42.33,-17.51
10578941,Trim60 or Trim61,-31.55,-69.09,-22.00,-17.59
10578950,Gm10664,-28.01,-9.44,-63.50,-36.48
10578952,BC030870,-56.56,-50.49,-74.26,-45.64
10578955,---,16.48,29.01,-22.30,46.51
10578957,---,-42.39,-71.94,-31.45,-31.55
10578959,---,2.24,-13.96,-14.62,46.37
10578962,Gm10661,-59.52,-62.80,-41.32,-74.41
10578964,1810029B16Rik,-23.25,-32.41,-8.22,-29.67
10578973,Npy5r,-39.67,-30.63,-64.93,-24.91
10578979,---,-22.52,-39.96,6.14,-34.83
10578981,---,10.94,-13.83,-3.71,59.74
10578984,Tufm,-14.76,-12.76,23.84,-53.09
10578986,Psd3,-25.89,-32.84,-15.57,-30.66
10578989,Psd3,4.10,5.00,10.39,-3.75
10579012,Csgalnact1,-73.76,-84.24,-72.51,-62.49
10579023,Slc18a1,-58.30,-47.66,-64.95,-62.23
10579043,Lzts1,-61.77,-61.49,-72.09,-52.46
10579047,Lzts1,-45.34,-68.46,-25.24,-39.24
10579049,Gm10033,-74.44,-85.79,-72.88,-55.47
10579052,Gm10033,-64.24,-53.18,-75.60,-61.31
10579054,4930467E23Rik or Gm15319,-14.76,-12.76,23.84,-53.09
10579060,4930467E23Rik or Gm15319,-14.76,-12.76,23.84,-53.09
10579066,---,-43.02,-26.94,-33.44,-62.55
10579070,Zfp868,-23.92,-36.28,32.37,-61.82
10579079,Zfp869,52.18,50.93,71.50,29.68
10579089,Zfp866 or Zfp963,-21.10,19.47,-31.48,-46.72
10579101,Cilp2,-13.72,-38.30,-5.13,-0.12
10579114,Yjefn3,-46.88,-75.93,-24.01,-37.98
10579119,Ndufa13 or Tssk6,49.54,25.47,77.28,38.35
10579125,Gatad2a,43.45,45.78,43.95,40.43
10579142,---,11.13,-0.96,40.98,-4.85
10579144,Mau2,52.03,52.98,48.16,55.03
10579165,Ncan,-55.14,-52.97,-76.54,-35.91
10579181,Rfxank or Nr2c2ap,-17.09,-24.85,-6.03,-19.77
10579199,Slc25a42,-80.49,-89.42,-88.61,-58.56
10579209,Armc6 or Sugp2,-31.28,-16.17,-49.55,-27.57
10579219,Ddx49 or Homer3,-2.89,-3.39,-3.20,-1.84
10579234,Upf1,53.99,59.97,55.20,47.34
10579262,Crtc1,-53.36,-47.64,-54.57,-58.08
10579277,Klhl26,-29.67,-45.13,-21.20,-21.51
10579287,Tmem59l,-66.19,-69.93,-85.92,-40.10
10579296,2810428I15Rik,51.85,46.57,53.46,55.87
10579302,Uba52 or 2810422J05Rik,-14.76,-12.76,23.84,-53.09
10579307,2810422J05Rik or Uba52,34.05,40.35,26.61,34.05
10579313,Ssbp4,78.65,79.49,85.37,69.99
10579331,Gdf15,-49.39,-61.15,-34.19,-53.76
10579335,Pgpep1,-53.75,-71.54,-53.71,-32.29
10579341,Mpv17l2,71.92,77.42,70.53,64.92
10579347,Ifi30,93.97,93.94,92.41,95.44
10579356,Pik3r2,18.79,10.97,23.94,20.79
10579373,Mast3,13.29,20.95,14.01,4.86
10579406,Arrdc2,32.74,32.35,32.24,33.29
10579422,Kcnn1,-53.69,-80.97,-53.71,-18.57
10579437,Ccdc124,49.74,53.91,43.42,52.52
10579442,Slc5a5,-53.09,-70.61,-66.30,-22.39
10579461,Rpl18a,-14.76,-12.76,23.84,-53.09
10579468,Haus8,58.19,46.47,56.39,68.96
10579479,Nr2f6,1.62,7.16,-10.00,11.32
10579486,Ushbp1,-69.34,-58.80,-77.88,-70.20
10579500,Abhd8,-55.44,-44.27,-55.76,-67.94
10579508,Ano8 or Dda1,29.55,31.63,13.68,41.11
10579525,Plvap,-68.89,-80.02,-84.75,-41.31
10579532,Bst2,38.67,27.38,35.88,51.28
10579538,Tmem221,7.30,-11.92,30.24,10.81
10579543,Nxnl1,-13.11,-22.96,-17.98,-4.81
10579548,Glt25d1 or Unc13a,-12.43,-9.67,-14.30,-13.74
10579550,Unc13a,-52.17,-60.89,-55.95,-39.02
10579554,Unc13a,-75.13,-81.77,-81.14,-60.05
10579600,Jak3,-12.55,9.62,-44.85,-2.89
10579602,B3gnt3,-56.69,-62.59,-75.39,-33.12
10579607,B3gnt3 or Cnot8,-15.78,-25.40,7.88,-27.31
10579609,Fcho1,-0.11,-0.86,7.15,-3.77
10579636,Cyp4f18,81.28,79.36,84.87,77.95
10579649,Cib3,25.72,29.08,-2.45,43.88
10579657,Rpl23a or Gm10132 or Gm3362,-14.76,-12.76,23.84,-53.09
10579659,Hmgn2 or Gm7931 or Gm9525 or Gm6750 or Gm6594,-14.76,-12.76,23.84,-53.09
10579663,Eps15l1,61.57,77.57,57.18,48.36
10579691,Calr3,-65.69,-81.70,-48.09,-65.69
10579703,Cherp or 1700030K09Rik,-18.87,-5.98,-20.52,-31.80
10579724,Slc35e1,78.80,74.55,81.39,80.77
10579731,Med26,10.75,46.87,19.59,-24.95
10579736,9130011J15Rik,39.06,35.40,42.45,39.79
10579744,Large,-44.89,-36.25,-48.83,-48.20
10579763,---,6.08,-11.25,14.12,21.04
10579765,---,36.48,32.01,62.85,8.68
10579767,---,28.37,19.24,56.91,5.87
10579769,Gapdh,-14.76,-12.76,23.84,-53.09
10579772,---,-19.24,-27.01,-16.90,-14.25
10579774,Gm10649,18.30,6.07,-5.57,51.26
10579776,Arhgap10,35.75,42.11,46.40,18.09
10579799,Tmem184c,-33.88,-32.32,-33.48,-35.45
10579812,Ednra,-55.91,-58.04,-53.61,-56.38
10579823,---,-14.76,-12.76,23.84,-53.09
10579825,Pou4f2,37.61,9.05,1.99,76.86
10579828,Rps25,-14.76,-12.76,23.84,-53.09
10579830,Rbmxl1,-14.76,-12.76,23.84,-53.09
10579833,Lsm6,-14.76,-12.76,23.84,-53.09
10579839,Rpl21,-14.76,-12.76,23.84,-53.09
10579841,---,45.90,56.32,67.46,5.93
10579845,1700011L22Rik,-36.68,-21.78,-31.24,-57.02
10579852,Mmaa,-6.13,-5.18,-1.61,-12.82
10579860,Smad1,-74.40,-71.69,-70.76,-81.06
10579872,Tpd52,59.72,56.65,67.03,56.26
10579874,Abce1,-15.61,-12.70,-6.87,-26.03
10579894,Hhip,-67.98,-79.10,-63.74,-60.69
10579910,Zc3h15,-57.10,-56.24,-45.52,-67.97
10579913,---,-11.23,-88.42,40.27,46.17
10579915,Smarca5,1.43,5.02,-0.42,-1.22
10579925,Gab1,6.49,8.33,7.41,4.23
10579939,Usp38,28.32,33.41,41.32,5.08
10579952,---,-6.46,-19.60,44.76,-31.39
10579954,---,-1.25,18.81,-33.14,21.53
10579958,Il15,66.94,69.00,70.01,61.28
10579969,Zfp330,6.43,3.90,-5.77,18.98
10579974,Tbc1d9,67.65,51.43,72.46,74.79
10579976,Elmod2,-20.84,-25.36,-3.90,-31.44
10579987,Scoc,-35.96,-74.54,-47.40,30.65
10579991,---,41.85,42.32,60.76,13.22
10579993,Gm4787 or Adam4,13.58,-4.60,12.52,33.72
10579996,Tecr,-87.76,-86.59,-88.18,-88.57
10580010,Pkn1 or Ptger1,85.61,90.24,81.95,84.24
10580033,Cd97,98.53,98.77,98.23,98.92
10580056,Lphn1 or Gm10644,-88.70,-88.93,-89.21,-87.98
10580058,2210011C24Rik,-7.26,-10.68,-12.28,3.16
10580061,Il27ra,34.66,36.03,36.45,32.77
10580077,Rln3,-17.69,-8.82,-28.71,-16.64
10580080,---,-21.98,60.93,-76.62,-46.05
10580082,Rfx1,54.13,45.39,63.79,51.90
10580085,Dcaf15,46.15,36.95,51.67,48.88
10580100,Cc2d1a,28.38,44.42,21.89,18.47
10580131,Nanos3,-0.74,8.72,1.30,-7.48
10580135,Mir181d,-3.64,17.42,-45.01,27.20
10580137,Mir181c,-3.88,-16.86,-27.49,47.44
10580139,Zswim4,52.53,51.60,60.18,44.59
10580155,D8Ertd738e,77.69,70.46,77.86,82.92
10580160,Mri1,19.43,-7.53,28.15,38.30
10580169,Ccdc130,-7.35,-7.82,-2.43,-11.44
10580181,---,-13.10,-20.33,34.32,-45.98
10580183,Ier2,95.77,93.38,98.69,93.23
10580188,Nacc1,-42.50,-39.79,-42.16,-46.00
10580191,Nfix,4.02,7.15,-0.03,4.72
10580202,Dand5 or Gadd45gip1,59.77,48.72,58.98,68.94
10580210,Rad23a or Gadd45gip1,33.04,33.67,38.31,26.32
10580219,Calr or Gm19820,74.03,77.18,74.81,69.25
10580231,---,18.82,58.44,35.34,-41.28
10580233,Gcdh,-66.11,-63.31,-66.56,-68.17
10580247,Mast1,-21.23,-16.66,-29.61,-19.01
10580274,Rnaseh2a,8.92,4.76,12.16,9.00
10580282,Junb,78.75,73.87,86.90,71.79
10580286,Best2,-37.49,-22.95,-85.68,-14.70
10580300,Asna1,9.14,10.28,13.52,3.92
10580309,Wdr83 or Dhps,-61.34,-61.58,-59.74,-62.62
10580324,Zfp791,-88.28,-67.11,-86.44,-99.27
10580331,Vps35,51.29,51.95,57.63,44.28
10580349,Mylk3,-56.90,-70.09,-59.04,-42.54
10580365,4921524J17Rik,-52.17,-58.84,-59.25,-39.44
10580370,Dnaja2,-2.08,12.94,10.79,-34.63
10580382,Neto2,-62.78,-51.30,-59.14,-76.94
10580391,Itfg1,-38.33,-37.46,-35.16,-42.78
10580411,---,35.70,-17.98,50.25,63.89
10580415,---,11.50,14.60,-6.96,29.16
10580418,Abcc12,-8.21,-9.64,-32.19,26.91
10580450,---,-6.07,-4.53,-25.90,10.56
10580452,Siah1a,-37.38,-37.30,-34.04,-40.62
10580457,N4bp1,-2.70,-14.64,-32.62,40.73
10580467,Gm10637,-6.46,-11.75,-22.53,30.89
10580469,Cbln1,-34.78,-33.61,-52.70,-22.92
10580473,Zfp423,-61.52,-30.62,-65.88,-85.06
10580484,Heatr3,50.68,44.27,40.45,64.93
10580486,Brd7,31.27,41.17,23.20,28.72
10580504,Snx20,87.70,86.78,91.80,82.63
10580510,Sall1,-61.24,-45.04,-61.16,-78.04
10580516,Gm6625,-2.61,-22.96,6.49,10.05
10580519,---,-48.39,-62.62,-25.52,-55.06
10580522,Tox3,-18.45,-10.54,-20.67,-25.86
10580532,---,40.08,29.90,25.13,60.57
10580534,Chd9,-6.72,-4.72,-5.94,-9.46
10580537,Aktip or Rbl2,-65.88,-65.91,-61.53,-70.18
10580550,Rpgrip1l,-83.47,-81.11,-93.98,-68.60
10580577,Irx3,-39.73,-57.83,-30.87,-32.36
10580582,4933436C20Rik,-29.40,12.42,-73.80,-31.60
10580590,Gapdh,-14.76,-12.76,23.84,-53.09
10580593,Ces1a,-42.62,-49.93,-59.63,-24.10
10580608,Ces1h,-56.56,-95.51,-53.51,-19.93
10580622,Ces1b,-69.71,-78.90,-79.70,-49.49
10580624,Ces1c,-25.35,-14.34,-23.98,-48.14
10580635,Ces1d,-54.19,-57.48,-61.68,-44.12
10580649,Ces1e,-37.77,-41.96,-60.36,-21.68
10580663,Ces1f,-46.98,-29.31,-65.55,-50.82
10580678,Ces1g,-45.04,-53.81,-25.53,-61.94
10580693,Ces5a,-54.20,-73.00,-63.15,-28.95
10580704,Amfr,72.51,71.58,73.63,72.17
10580722,Nudt21,-14.76,-12.76,23.84,-53.09
10580733,Bbs2,-73.30,-81.39,-66.34,-70.13
10580752,9330175E14Rik,-23.53,-20.97,-19.73,-30.28
10580754,9330175E14Rik,-5.32,11.63,-36.84,10.42
10580756,Fam192a,-10.29,12.01,2.82,-40.64
10580765,Pllp,-52.42,-30.99,-74.25,-52.63
10580771,Ciapin1,-66.46,-69.76,-68.79,-60.87
10580782,Dok4 or Polr2c,-38.56,-51.10,-37.46,-29.40
10580795,Ccdc102a,58.89,77.88,61.84,28.94
10580805,Gm10286,29.39,53.13,-29.55,63.80
10580807,Kifc3,88.16,91.98,89.79,79.81
10580829,Cngb1,-51.51,-85.29,-50.91,-21.59
